milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,4.8527808109606495e-12,1.564185733350004e-13,9.99984970846687e-09,5.1358189687886284e-15,9.998917699368752e-11,3.131776229777454e-14,8.495281168479015e-16,2.5473990585475474e-15,1.5999995989915325e-07,6.808184638281727e-16,8.99999954657141e-08,9.06883374186819e-16,3.677022470139046e-15,1.399999998875709e-06,6.999999735303224e-10,3.11913326212257e-17,8.753139695417296e-24,-8.749956088846488e-23,1.9424233870957696e-18,4.2652292141043956e-19,1.9999999196533832e-08,1.255585549229924e-15,-4.710778129904763e-19,3.5772887827184393e-19,1.4679378363764828e-16,2.4999983599121644e-09,2.0558957400272101e-16,1.530755022549956e-15,3.399999998719932e-06,1.622065664537807e-15,6.108592959360978e-17,1.8184850718017713e-17,9.898258311813136e-17,9.021306225319501e-18
1100,4.818258139081377e-12,1.6833173253399145e-13,9.999836918968712e-09,5.612244491650049e-15,9.99919578195979e-11,3.813962027856714e-14,1.0346420872469086e-15,2.643924201966901e-15,1.5999996017573926e-07,7.452646233509524e-16,8.999999420177318e-08,9.730910720419434e-16,4.1498126043481664e-15,1.399999999244312e-06,6.999999623738964e-10,3.75946129268203e-17,8.949869557229035e-23,7.072945431040473e-23,-1.0591094807755422e-20,1.3594715357892515e-18,1.9999998171811842e-08,1.099300273343218e-15,4.003425866380929e-19,-1.7204156933321238e-19,-2.103677750725843e-16,2.4999981445943837e-09,2.1899876269378845e-16,1.4889617138058566e-15,3.3999999978358114e-06,1.449919637946143e-15,2.3399609837085504e-17,2.249750976274038e-17,7.716302100997857e-17,9.450952568575995e-18
1200,4.80477327406402e-12,1.6742673971223743e-13,9.999823684219892e-09,5.529191472358162e-15,9.998972733199482e-11,3.826975309755317e-14,1.226666412778408e-15,2.8789698056579648e-15,1.5999995273750393e-07,7.989333600799838e-16,8.999999407323462e-08,1.0789987522339985e-15,4.628801325182907e-15,1.3999999987859963e-06,6.999999331194163e-10,7.965807799416261e-17,-7.052623542199498e-23,-5.530732519386985e-23,7.545065258014985e-19,2.4167541637804703e-18,1.9999997705686636e-08,2.32868668016332e-15,-2.2424407742672604e-19,5.213762234366294e-19,-1.354350137012935e-16,2.499997713585163e-09,2.987645206081444e-16,1.925161855066528e-15,3.399999998261689e-06,2.210175753270854e-15,6.87745058611978e-17,2.5108361055133834e-17,6.870879109603155e-17,1.0540507893652542e-17
1300,4.806815923339744e-12,1.872644305656312e-13,9.999811182427497e-09,6.269513100539554e-15,9.998794005544284e-11,4.283180081889288e-14,1.5569438182873594e-15,3.083641935809631e-15,1.599999476494264e-07,8.838233612789681e-16,8.999999283962129e-08,1.092450521016578e-15,5.804234179242001e-15,1.3999999986957981e-06,6.999999243041144e-10,5.55496992084774e-17,3.05365585824872e-23,-7.99644004748035e-23,7.793384112980399e-19,4.4934682015259e-19,1.999999847239425e-08,1.161153887614133e-15,1.857233940752819e-20,-1.076560415557714e-19,1.8072912462928896e-16,2.499997732103681e-09,3.1753571392129125e-16,2.1466579403887897e-15,3.3999999972067823e-06,2.1495099899949983e-15,1.5804223473138615e-17,2.619949056736039e-17,1.1950207402358358e-16,1.2637812736085503e-17
1400,4.7752205617695e-12,1.9685398185835152e-13,9.999803679193486e-09,6.319473267685092e-15,9.998860667435713e-11,5.077178981235273e-14,1.4968908599512433e-15,3.415210285923828e-15,1.5999994157171905e-07,9.418248377107514e-16,8.999999297460667e-08,1.1906348409561603e-15,5.827968111389515e-15,1.3999999980712324e-06,6.999999021061448e-10,5.395180284345765e-17,5.962667233255664e-23,4.245131773424957e-23,1.0154076176551518e-18,1.0026381212730706e-18,1.9999997860764578e-08,1.5121791229101657e-15,5.788162049445347e-19,-1.1164574392920155e-19,-1.2416237171162974e-16,2.4999974450324538e-09,4.0762087569634674e-16,2.292800179817192e-15,3.399999997187723e-06,2.5105711358798255e-15,4.1661757094698994e-17,3.078321872982521e-17,1.6054763538306945e-16,1.4413372300646137e-17
1500,4.771414727796213e-12,2.2610312360165327e-13,9.999773995664579e-09,7.219067554942791e-15,9.998640105182761e-11,5.76432454380265e-14,1.8465765355447684e-15,3.4770257678635564e-15,1.5999993119915496e-07,1.0526552882298763e-15,8.999999242854485e-08,1.2690085461682e-15,7.002507350630654e-15,1.399999997723404e-06,6.999999268662319e-10,8.11950434654038e-17,8.377887188357962e-23,4.353597883537857e-23,2.4529705915255455e-18,1.7208687985748481e-18,1.9999997007810374e-08,3.0046498929419905e-15,5.400818297817077e-19,4.362139537427202e-19,-2.6050152433052645e-16,2.4999969238402737e-09,3.9441753256153254e-16,2.382703945096589e-15,3.3999999967663734e-06,2.870760717157825e-15,-1.9429656469368594e-17,3.535760226320471e-17,1.6645316569981433e-16,1.552620244639636e-17
1600,4.74593727461113e-12,2.2701961491909006e-13,9.999762112047666e-09,7.150935936901342e-15,9.998608979357939e-11,5.684902172989394e-14,1.7802879141196813e-15,3.647262584480079e-15,1.599999308361334e-07,1.1229312881413568e-15,8.999999154459214e-08,1.4186388653253916e-15,7.626276479882391e-15,1.399999998370403e-06,6.999998864910616e-10,1.0183185111878552e-16,7.2131254928070695e-25,5.848963452572855e-23,2.9123801081023605e-18,2.175550762420838e-18,1.9999996651674316e-08,3.4932703054198925e-15,-4.7120500496788e-20,-3.9551261451726426e-19,-1.6221321798265657e-16,2.499997135792003e-09,4.830595599400709e-16,2.7918281627565654e-15,3.3999999966783366e-06,2.609192295228508e-15,-1.02042774848029e-17,4.599399223628279e-17,1.5243898213493036e-16,1.543256809595382e-17
1700,4.740022926585105e-12,2.3979637891526276e-13,9.99976330919985e-09,7.648029799649407e-15,9.998447986510743e-11,6.431932489059667e-14,2.2666288196044168e-15,4.148040854451427e-15,1.5999992276902763e-07,1.1734916363613236e-15,8.999999097967037e-08,1.4331736154368827e-15,8.351664985171372e-15,1.3999999980557408e-06,6.999998873578478e-10,1.1182007108751706e-16,-1.3072052473544335e-23,9.165998117473984e-23,1.7285022153289948e-18,2.1265179204007163e-18,1.9999996630791295e-08,2.5271893532213077e-15,3.4339273314019083e-19,4.581846512659293e-19,-1.212340822746615e-16,2.4999965983497157e-09,4.56165769814939e-16,2.698103934423535e-15,3.3999999970299815e-06,2.9913666274456397e-15,4.1316490220362133e-17,4.616007107808048e-17,1.9379667371695957e-16,1.651639689468409e-17
1800,4.7334084213777495e-12,2.6106355465986935e-13,9.999746574068795e-09,8.334311439656173e-15,9.998614966886725e-11,6.741239277351304e-14,2.0692249243568615e-15,4.337809387612669e-15,1.5999991733247705e-07,1.2253521107243188e-15,8.9999990374385e-08,1.5176520410588102e-15,8.280590043571724e-15,1.3999999971956646e-06,6.999999111900871e-10,9.162406119930615e-17,5.43246734221678e-23,-3.0874769521801154e-23,1.9930460126414382e-18,3.3123672100649782e-18,1.999999765334753e-08,2.754452794618258e-15,-6.072887021366541e-19,1.379773015803201e-19,-3.639989110525091e-17,2.499996274794545e-09,5.560404538155774e-16,2.9910105645791403e-15,3.399999996337207e-06,3.3519411178876675e-15,1.2574924686238696e-17,5.22198990346119e-17,1.812578570128853e-16,1.7819601497055428e-17
1900,4.710465358926409e-12,2.6564425011135707e-13,9.999719476017467e-09,8.670569394694828e-15,9.998409336575151e-11,7.215244038574009e-14,2.48470607803508e-15,4.602423551456116e-15,1.5999991006416356e-07,1.3049806190689756e-15,8.99999888094065e-08,1.6569740578193327e-15,9.018405466564005e-15,1.3999999967695308e-06,6.999999046895639e-10,9.665493517288469e-17,-8.384719574403179e-23,-1.8509766104968306e-22,1.858691111786545e-18,2.6330545658664237e-18,1.9999996006380953e-08,2.7528187238296513e-15,5.773796262173507e-19,-4.904276204219631e-19,-8.344126615829642e-17,2.4999960627042535e-09,5.80687671258769e-16,3.1318605448969415e-15,3.3999999957121977e-06,3.598749769726455e-15,5.539819914103886e-17,4.95674717453293e-17,2.1709118659255267e-16,1.9281689825300112e-17
2000,4.690446409987518e-12,2.879619334461815e-13,9.999718976775936e-09,8.799664903724622e-15,9.998246587637317e-11,7.972771136685159e-14,2.3735337163709253e-15,4.776131586802668e-15,1.599999079655056e-07,1.4263378941518887e-15,8.999998890916024e-08,1.6698182003649031e-15,9.909513602592048e-15,1.399999997023057e-06,6.999998580923739e-10,1.2134827350125813e-16,-5.52476519114117e-24,-1.4610733361155348e-22,1.2750918019699953e-18,2.5737582051006848e-18,1.9999996495730154e-08,3.941543060368413e-15,2.359678343777937e-19,2.7945669290317743e-19,-1.3277651642494706e-16,2.4999959915384635e-09,6.484420923039871e-16,3.542856733329826e-15,3.3999999957748485e-06,3.753721196234098e-15,4.279659167415824e-17,5.72024645724368e-17,1.7438923812845782e-16,2.1484831878251767e-17
2100,4.66991484246908e-12,2.9938117401042e-13,9.9996982880068e-09,9.102042077155029e-15,9.998359142219128e-11,8.15594040255791e-14,2.653178024691339e-15,4.986684466902722e-15,1.599999019175528e-07,1.490203259427832e-15,8.999998812420344e-08,1.7333870476519304e-15,1.0319345848525646e-14,1.3999999969023998e-06,6.999998765293218e-10,1.1254869434326872e-16,-3.3036639700974466e-23,5.890647786987217e-23,2.6643004020961512e-18,2.8345161054093623e-18,1.9999995564706456e-08,4.367483163830783e-15,5.112044409264891e-19,5.03656608077754e-19,-1.1557802170936666e-16,2.4999957890495423e-09,6.417686377546807e-16,3.7107977330081e-15,3.399999995527258e-06,3.785766736786599e-15,-4.1989277375571034e-17,6.20733629189025e-17,2.5825388166020387e-16,2.1883793602877058e-17
2200,4.656949781162044e-12,3.1664762467572017e-13,9.999669076409455e-09,9.624204487508452e-15,9.998226473542672e-11,8.710436021940529e-14,2.7781206288249954e-15,5.174332485283478e-15,1.5999989993232036e-07,1.5407235330743504e-15,8.999998700734758e-08,1.847784005621021e-15,1.0488228810588613e-14,1.3999999974416966e-06,6.99999878974745e-10,1.5288765761259514e-16,9.17460112143671e-23,1.8528594830031987e-23,2.3688610858144097e-18,4.0018466528209774e-18,1.99999964661056e-08,4.20864016714738e-15,-3.7869625366911625e-19,-1.4972454038624455e-19,1.116295155827494e-16,2.4999952486181445e-09,6.544291273231103e-16,3.94804426301086e-15,3.3999999951795356e-06,4.4012709890958554e-15,-1.557526447721342e-17,6.438367782416308e-17,2.5233987198821164e-16,2.3764955461180872e-17
2300,4.6413191769778246e-12,3.2354501769603137e-13,9.999676982537615e-09,9.911398704488807e-15,9.998112597616998e-11,9.482060524667242e-14,2.937358073654752e-15,5.358741956321152e-15,1.5999989345532265e-07,1.5836137730880862e-15,8.999998661795839e-08,1.9606864886990687e-15,1.0978978167265455e-14,1.399999996504452e-06,6.999998492836034e-10,1.5939443408415589e-16,5.970766309133092e-23,-1.5831149567669617e-22,2.0989074911302728e-18,2.383826314366683e-18,1.999999579503221e-08,3.878734169856928e-15,-5.624418086789293e-20,4.384359965688982e-19,3.989410159823313e-17,2.499995349763081e-09,7.202512093808121e-16,4.126750561707889e-15,3.3999999952524016e-06,4.521469503583666e-15,3.651982552708041e-17,6.902611148134532e-17,2.6794735458249086e-16,2.3794280507594223e-17
2400,4.633701012087482e-12,3.4856848918290894e-13,9.999641958112347e-09,1.0608177900199676e-14,9.998118998757801e-11,9.483466912017127e-14,3.0092240423028113e-15,5.582990166673631e-15,1.5999988489489047e-07,1.6308954675614858e-15,8.999998622996247e-08,1.9919580324409495e-15,1.2090380347892359e-14,1.3999999963706785e-06,6.99999861906292e-10,1.6856175445493296e-16,4.612944153483623e-23,-1.9737799351919228e-23,2.8738035417987587e-18,3.4053237288918685e-18,1.9999995577580393e-08,5.101059375431036e-15,1.6481750862576183e-19,-4.752483141812121e-19,1.0264876795613041e-16,2.499994742889922e-09,7.807607624094881e-16,4.1820786962470784e-15,3.3999999949223175e-06,5.002029003855995e-15,3.809987195009472e-17,6.789729758923279e-17,2.5190232617893614e-16,2.677277298429425e-17
2500,4.627655248069372e-12,3.6464617926898193e-13,9.999638646053708e-09,1.0775448336396108e-14,9.997940945017134e-11,9.914027256233827e-14,3.1754404728110203e-15,5.956706767070345e-15,1.5999988212656197e-07,1.7009159997463668e-15,8.999998585048733e-08,2.1051090949569635e-15,1.2013005505218432e-14,1.3999999960078576e-06,6.999998301815035e-10,1.4744709131932353e-16,9.31356771131605e-23,1.557998358650034e-23,2.8489203788463704e-18,4.069143484220655e-18,1.9999995057951187e-08,4.63531979460324e-15,-6.48747081910577e-19,-6.729426945505147e-20,-1.1671381574097984e-16,2.499994747426779e-09,7.360816065964375e-16,4.636410238489008e-15,3.399999994332179e-06,4.6827281445061516e-15,-5.014899643357495e-17,6.92519171789909e-17,2.453118862338395e-16,2.6963296560294314e-17
2600,4.609115593832146e-12,3.624720521017299e-13,9.999616059622807e-09,1.1340800009706414e-14,9.997922773355502e-11,1.0732118578950498e-13,3.3613624057400417e-15,6.045445768157878e-15,1.599998711878139e-07,1.755011124817427e-15,8.999998507219092e-08,2.2467925330619316e-15,1.3045743192320354e-14,1.399999995929865e-06,6.99999837991782e-10,1.6495452448560591e-16,2.9845167241660934e-24,-1.812415888735923e-22,4.402018713405753e-18,2.6644059533639465e-18,1.999999509198423e-08,4.410049459120269e-15,-1.0158108316151702e-19,1.22962202462982e-19,-1.6754160288700943e-16,2.4999945347680588e-09,7.959544150990682e-16,4.713528799754974e-15,3.399999994085879e-06,5.443181989577741e-15,5.4547215440885395e-17,7.066506706411258e-17,3.024864712369146e-16,2.961067639060984e-17
2700,4.5799709079097955e-12,3.782686367276084e-13,9.999597846499569e-09,1.1865285613990542e-14,9.99792187184635e-11,1.1102034098704243e-13,3.8787391708301504e-15,6.217219223410329e-15,1.5999986492939842e-07,1.835477238650572e-15,8.999998414332913e-08,2.316246829378874e-15,1.352783251658006e-14,1.3999999957384747e-06,6.999998124837973e-10,1.5857346591904953e-16,-2.7582775529440926e-23,1.5932285280615817e-22,3.4682352738491193e-18,2.3953668636492586e-18,1.999999536753512e-08,5.535601826910073e-15,4.926271696306166e-19,-6.0462584611422495e-21,1.6408551428114482e-16,2.499994114224111e-09,8.882328655861153e-16,4.949437673740244e-15,3.3999999944848343e-06,5.562492641391307e-15,2.960286474264316e-17,7.484827558079111e-17,3.4603010607043914e-16,3.072137145738715e-17
2800,4.5793498269078555e-12,3.913635977490216e-13,9.99960461888117e-09,1.202608670950339e-14,9.997628194239832e-11,1.160884229374731e-13,4.044047108981139e-15,6.391185562721704e-15,1.5999986707257997e-07,1.9343673623449845e-15,8.999998326996109e-08,2.392630313043226e-15,1.3952461617288371e-14,1.3999999954026587e-06,6.999998226897398e-10,1.890067802781669e-16,8.629101149782043e-23,-1.6055284377748244e-22,2.7003802366161365e-18,4.412958830504765e-18,1.9999994010609976e-08,5.712744922285374e-15,-5.293685143903064e-20,-1.0272382745118767e-19,-4.54476335756855e-17,2.4999939681215964e-09,9.307201326087788e-16,5.136402700507439e-15,3.399999993834348e-06,5.97987977033086e-15,3.52922331654216e-18,8.500782850197132e-17,3.086854179389776e-16,3.0352194878908004e-17
2900,4.558531219588474e-12,4.2006822595398515e-13,9.999580023908605e-09,1.248844376878227e-14,9.997538588574205e-11,1.2284317202488092e-13,3.839315942586621e-15,6.726657218470067e-15,1.599998573706993e-07,1.9820387319501797e-15,8.999998231513072e-08,2.503666848002327e-15,1.4441789395531336e-14,1.399999995122512e-06,6.999998168377432e-10,1.8872481926984367e-16,5.804056876680767e-23,-1.7942882888071738e-22,5.056484396323925e-18,2.820706224011954e-18,1.999999413440503e-08,6.225572771415957e-15,-5.612183687859789e-19,-1.5231037995718317e-19,1.1433090253755997e-16,2.4999939208013087e-09,9.680456110471368e-16,5.393722290407348e-15,3.399999993834918e-06,5.7521244431551305e-15,4.535479739949564e-17,8.448851897988903e-17,3.2993658530601124e-16,3.15925984458925e-17
3000,4.553015272336842e-12,4.2925465007625685e-13,9.999559754067096e-09,1.300696847219843e-14,9.997626889365754e-11,1.2311044677354125e-13,4.292808452164635e-15,6.891821421288922e-15,1.5999985123894394e-07,2.0778265803300013e-15,8.999998190303679e-08,2.607376978146515e-15,1.5606313997780452e-14,1.3999999960645504e-06,6.999998164953794e-10,2.1112193444085356e-16,-9.738256330477297e-24,1.287070345423311e-22,4.233663064919371e-18,3.2409474237679428e-18,1.9999994578429825e-08,5.191401213437901e-15,-3.512809597403566e-20,2.1895640054504903e-19,2.8879064931496747e-16,2.4999935791817244e-09,9.878272579408845e-16,5.466999093286686e-15,3.399999993834987e-06,6.451990020329427e-15,4.9189680092624565e-17,9.070446610065062e-17,3.4303657849107586e-16,3.4590674871095124e-17
3100,4.524276614788665e-12,4.3405462302232445e-13,9.999549842131502e-09,1.3133213273359615e-14,9.997454211469627e-11,1.2995454761254924e-13,4.1944056149911106e-15,7.129506951991262e-15,1.5999984808574298e-07,2.1578606505399495e-15,8.999998127317291e-08,2.609642694292404e-15,1.564459885644141e-14,1.3999999946917194e-06,6.999997766258375e-10,2.1846926942306476e-16,7.361649512219446e-23,-6.615647679856816e-23,5.15653284699905e-18,4.4956867353555305e-18,1.9999994372756372e-08,5.606874665405542e-15,1.9947044620193257e-20,-5.4518566747482375e-19,-2.1943804890507916e-16,2.499993141890244e-09,9.55936631214278e-16,5.778028404537821e-15,3.3999999927961636e-06,6.27191791163649e-15,3.23805708778527e-17,9.01443563146407e-17,3.882612063595233e-16,3.4189963132118096e-17
3200,4.502453378253014e-12,4.5081752944329974e-13,9.999527380454022e-09,1.3788023191654946e-14,9.997573578455084e-11,1.3127991159772361e-13,4.301579770977138e-15,7.286185614005344e-15,1.5999984176640717e-07,2.1892051004287475e-15,8.999998066774013e-08,2.7020642862443527e-15,1.6793114459030684e-14,1.3999999946386202e-06,6.999997631213609e-10,1.9564738246532864e-16,5.297666323752917e-23,-1.219028021232362e-22,3.907566377270327e-18,4.936102888149719e-18,1.999999457303935e-08,5.981025178957057e-15,3.247576861570472e-20,4.2673439748061775e-19,-2.8595972995825345e-16,2.4999931824519204e-09,1.0603178644898845e-15,5.956638167829714e-15,3.3999999928462173e-06,6.911969040839603e-15,6.181851168864704e-17,9.480954467070529e-17,3.745413747588107e-16,3.5052171665909947e-17
3300,4.4913082396554985e-12,4.731208810427452e-13,9.999534457514504e-09,1.3951100246778807e-14,9.997459079187336e-11,1.389562176426991e-13,4.7645269094155e-15,7.593704278747508e-15,1.5999983413234504e-07,2.255072738300106e-15,8.999998029237607e-08,2.8213362473500353e-15,1.687679143136466e-14,1.3999999944127944e-06,6.999997957748394e-10,2.1404207002129357e-16,-5.2551358595291155e-23,9.385448303378968e-23,4.701947595796679e-18,4.866912190196791e-18,1.9999993246592465e-08,6.412318742672245e-15,-1.0523631813498099e-19,-3.9204717034655126e-20,-2.3666987072528787e-17,2.4999926731671127e-09,1.101500180210238e-15,6.2460767710981414e-15,3.3999999927302813e-06,6.541215879227539e-15,-1.2574182073048712e-17,9.297494513289287e-17,4.164965893447712e-16,3.7768234732959927e-17
