milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
1000,4.974164004176994,5.035468968690822,95.0244614398119,9.997749508701284,9.999999999999496,1.0919960844738427e-10,199.99999999990595,8.687056532570833e-14,8.749366974401516e-10,-4.798418800136347e-22,10.0,1.0480729289896046e-08,59.641617315868274,97.9986490841645,41.57005367467564,2.135110498544152,499.99999950189783,3959.7461773449463,200.0,200.0,200.0,0.004605720866308316,0.0011424934715352233,-0.00010490302707240083,-7.287619482079435e-06,1.1463158523825836e-05,2.3467194824847584e-05,6.34632360689992e-07,1.601713014681618e-07,9.709269373397934e-10,5.768501231655085e-14,2.3137353517287347e-15,-2.4617956189093323e-16,5.942863850680486e-18,3.6463884973431664e-09,2.095795888460541e-12,-9.202122313399157e-22,499.99441699621275,0.00515457348458092,-1.9793733461258435e-17,1.9765076735248948e-07,-3.7142740251586273e-19,-5.647443965241271e-16,7.9402585168401605e-19,0.009433289806879939,0.0005134646384181378,2.2932957054255097e-05,99.99116236333082,-3.341343628463773e-11,-1.855345186806025e-13,7.263957537064064e-07,50.0,1.3698477328314793e-15,0.0
1100,4.973580771117373,5.042278052204953,95.02505412084834,9.997006460089523,9.999999999999025,1.2309405754501333e-10,199.99999999989012,1.0450934132999277e-13,-1.5506905665876968e-10,-2.5273125534498973e-21,10.0,1.1601093019993249e-08,55.99558894943316,97.30630311269776,42.09227001140309,1.99687720897872,499.99999918205054,3954.128965007675,200.0,200.0,200.0,-0.00037803310191993414,0.0011302137376323683,0.00012807865618932366,-7.492190293857978e-06,7.1897364454572275e-06,5.0344835303444514e-05,4.329000093374297e-08,-9.945739040594708e-08,6.221080045766398e-09,-2.775566225333099e-14,-1.2257682970266161e-15,3.1236428435195494e-16,-1.0937963253611105e-17,5.875963712545566e-09,3.653723036712417e-12,5.228865816228486e-21,499.99429877110356,0.005721862235311876,5.2241759133326616e-17,7.355404960541139e-08,-3.132817549568831e-18,-9.809482178187203e-16,-1.3183101374103337e-19,0.010857731034136267,0.0005480083759827886,1.8707495130558924e-06,99.98918431460594,-3.4702773256767485e-11,-2.9121816648642954e-13,4.5857712624353634e-07,50.0,1.2624827635142353e-14,0.0
1200,4.971219928854009,5.048918147938357,95.03009705623604,9.997082588484838,9.999999999999236,8.281051914352678e-11,199.99999999990118,5.024670039178238e-14,7.667468377636829e-10,-6.898255719199904e-22,10.0,1.1465381146480127e-08,54.24767811668247,96.25638354402233,43.567414992623064,3.4019719609002137,499.999999614677,3950.239228059629,200.0,200.0,200.0,0.011114923045624076,0.0004705971172803115,-2.0125462587040374e-05,-2.1430520331106117e-06,1.2034349808703727e-05,2.828094416433745e-05,-1.023612627657936e-06,1.8331536903875757e-07,8.013637312436474e-10,-8.665512788210795e-15,-4.748027782585371e-15,-3.4258075350764384e-16,1.2501605175958042e-17,4.677251576120864e-09,3.0125306093153254e-12,3.038518690543872e-22,499.9936562980559,0.005710408127335685,1.1253082434140754e-16,1.4822665564996685e-07,2.17473634212828e-19,-2.6111551473218656e-17,-3.793786446360381e-19,0.009918773843523711,0.0006313815407110489,1.7717926701617875e-05,99.98927469091107,-4.222942026559497e-11,-2.631351319855184e-13,6.326363474596264e-07,50.0,7.639657898404941e-14,0.0
1300,4.970405991036713,5.046572957681503,95.0272543614962,9.996545306907423,10.000000000001402,9.609655314213568e-11,199.99999999987705,6.426550923411728e-14,4.16613258879347e-11,-9.136755634262976e-21,10.0,1.3869277327575757e-08,53.411076236889876,96.07615398631016,48.86034533084169,2.7551926333546364,499.9999992905336,3951.967777022096,200.0,200.0,200.0,0.011024536830683667,0.0002909221268049546,0.00018718184664101505,3.985136634246188e-06,-1.1722274050134068e-05,6.532277316042262e-05,2.3166119255976765e-06,-2.2579760488289422e-07,8.196738689366254e-09,-1.0133693546788278e-13,-3.5313964238548643e-15,-2.7854605596719487e-16,-8.066853950607592e-18,4.338369818321984e-09,2.497035587741109e-12,3.930257063056157e-21,499.99328109745863,0.00705519033668925,3.681914877717963e-17,1.5499159457579545e-07,1.0857764770394354e-18,3.819213803802902e-17,-1.493445809483239e-20,0.01225433627908277,0.0006326917213206945,3.32554804814503e-05,99.988824132737,-9.205254673909784e-11,-4.5072526409909636e-14,7.702567624202036e-07,50.0,1.1627549539579148e-14,0.0
1400,4.968174014731059,5.057029646372252,95.02663532619702,9.996623691660073,10.000000000000624,1.5861308997105956e-10,199.9999999997699,3.648265645924864e-14,8.547833273723652e-10,-4.0589945763675085e-21,10.0,1.2871734897208061e-08,51.988744423805905,96.23565022805015,49.25778630445433,3.902573064002915,499.9999990798834,3948.6237739447247,200.0,200.0,200.0,0.009589106916990485,-0.0006640070385519997,-5.768658830988824e-05,3.879985698872155e-06,-1.2296709233485286e-05,3.403867778589261e-05,2.0835248010458276e-06,-6.387650633322e-08,-1.640364739650865e-09,3.649095225784878e-14,-2.141784096103366e-15,1.830405488442852e-16,1.5063891545555133e-17,-3.149621766001228e-09,-2.13756526994669e-12,6.088807174248654e-21,499.9934135942484,0.007280111667054723,9.30476201046963e-17,2.2180671319849856e-07,-2.5626282744648972e-18,-4.49085904780572e-16,1.0761304575623782e-18,0.01319062155981978,0.0006052673606218135,4.5653533205787084e-05,99.98777821055637,-8.084695443628191e-11,-8.61246891030662e-14,9.995044410275405e-07,50.0,7.454198421603932e-15,0.0
1500,4.967650939556985,5.054871001593505,95.03416635659137,9.995993926143921,10.000000000002936,2.564398923458676e-10,199.99999999979826,2.4164629185200522e-14,1.054364609078569e-09,2.7293563214872667e-21,10.0,1.4516439897540903e-08,48.371576159131536,96.33458978891981,52.32416100677069,4.775074728639658,499.9999991529524,3942.9427163239493,200.0,200.0,200.0,0.011498216763485147,0.0008001683216684376,-0.00010926747263782965,3.5414706454656903e-06,1.279914604838096e-05,6.959917125506235e-05,-1.0386756580239368e-06,4.330345254399284e-08,-4.104957467266423e-09,-6.748959974191939e-14,1.6537073201302416e-15,9.740247006080264e-17,-7.696953170812349e-18,-3.0475088137150892e-09,-2.5386383609349754e-13,3.2529277541234233e-21,499.99200340197183,0.007731589859342813,-4.016802314563422e-17,2.7221173696654487e-07,3.735317216759766e-19,-9.531350718829678e-16,-4.668334936332436e-19,0.012582583979735652,0.000785602226862443,3.3661457500498215e-05,99.98550199244252,-1.347195376123358e-10,-5.333677326131527e-13,1.2394701700271213e-06,50.0,-6.968964493650062e-16,0.0
1600,4.961263846395208,5.062118422830949,95.03414456737605,9.995791042896782,10.000000000002707,1.9796601736641623e-10,199.99999999970743,1.1060289419481036e-13,1.398760256935251e-09,-7.418645336874742e-21,10.0,1.4593012888502222e-08,45.10732521224933,95.9490443361647,52.00805942322727,5.353809811669705,499.99999914872546,3943.7762623028916,200.0,200.0,200.0,0.014472089919960166,0.0002016419794383456,-4.722657479461798e-05,6.1330099140056e-06,3.841521909660101e-06,9.369015732696713e-05,-5.199101845559877e-07,-1.5834569298934015e-07,-4.029651588300543e-09,-8.622848948217867e-14,-3.658834611597482e-16,-3.0044620583600617e-16,3.516716525003439e-18,5.293386451654776e-09,1.959424952840159e-12,-4.9135447146961765e-21,499.9920865189015,0.008717479023576466,-2.4267720309024712e-17,2.8973788338370645e-07,-3.077175314561385e-21,-5.32777961648969e-16,3.7640167525498756e-19,0.014402423471714068,0.0008369202559643662,2.7176919934941302e-05,99.98494221188417,-1.2904491423418213e-10,-5.319176967256814e-13,1.4069054052440552e-06,50.0,8.172925407790368e-14,0.0
1700,4.963278104001774,5.060172890722377,95.02871548923345,9.996064981003194,10.000000000001592,2.6335040174881057e-10,199.99999999967733,1.3176853231664785e-13,7.640606114382988e-10,-9.981546615778185e-21,10.0,1.7406272353057548e-08,43.27946456283544,94.11434572815536,55.01077461205865,5.160525132214994,499.9999984769714,3940.20949669678,200.0,200.0,200.0,0.02132006771944495,0.001120758553025157,0.000124855761107138,-5.025383905752026e-06,-7.682761381038166e-06,7.498074504373206e-05,4.0862975427995363e-07,2.221004170670144e-07,9.810184344181049e-09,7.415860793102745e-14,1.8899092307417676e-15,-2.0069580957257552e-16,2.402176687567528e-18,-1.2218218742240694e-09,6.022041661066411e-12,-6.613967605773529e-21,499.99177629821554,0.008458839072777039,1.54262095689844e-17,2.729585871032411e-07,-4.538020414282904e-19,-1.652223904087952e-15,-2.203036596600059e-19,0.014789419009357254,0.0009440139442333861,4.5692668097763326e-05,99.98543418042864,-1.2022829682449999e-10,-1.812792741745545e-13,1.0845791143166675e-06,50.0,1.2822560438518584e-13,0.0
1800,4.956488394066374,5.064350291535973,95.03111092943564,9.995756791212283,10.00000000000397,2.7143479858517094e-10,199.99999999963214,2.0848922800246904e-13,8.89328982726283e-10,-6.789126723711741e-22,10.0,1.9416426313768592e-08,43.451555140517286,93.51633999052576,55.120388672614105,6.033034895366318,499.99999857802607,3935.2470492286775,200.0,200.0,200.0,0.01211935037175028,0.0006331699483520637,0.0001885504479668228,-3.5452058651776177e-06,1.930551648827077e-06,0.00010601741130194633,3.751949392660248e-07,1.490438680940449e-07,-8.612625071260924e-09,-7.32764474422147e-14,-7.230810015615018e-15,3.8382086298175064e-16,1.3886308424971843e-17,-6.2422956161225174e-09,5.362347926724538e-12,-1.739740404873428e-21,499.99064869259604,0.009674221403213092,1.4827744366078184e-16,3.709350599362899e-07,-7.645791783767387e-20,-1.3372054174505638e-15,-2.702210807773333e-19,0.015883657982713344,0.0011844673126493925,5.088927859062543e-05,99.98429875437414,-1.627921475616078e-10,-4.759973581223835e-13,1.1283753318587926e-06,50.0,4.3454623313959655e-14,0.0
1900,4.954956295281957,5.06533408370041,95.02946651466233,9.99542646603141,10.000000000003201,3.7167915101765155e-10,199.99999999969322,2.3258688353458797e-13,2.2954966783665684e-09,3.7220668467989727e-22,10.0,1.8831375820064472e-08,41.5734136163455,92.86363050832229,59.15112159234155,6.093370091368072,499.9999982319049,3936.5283387043432,200.0,200.0,200.0,0.021749032911775663,-7.181187236801167e-05,8.90695792894511e-05,1.15545950677958e-05,1.1002326037168707e-06,0.0001301954217294742,3.422539790081668e-06,-1.0303442987466533e-07,1.2473274661811531e-08,-6.707232859679291e-14,2.964334570055188e-15,-1.6636509876122327e-16,1.1128757476817335e-17,3.738689212986682e-09,-3.826558685926578e-12,-5.564172849808265e-21,499.9897835558859,0.009284596163310557,1.4661890237460775e-16,4.6771939194387e-07,-1.6739977216782376e-18,-1.3839204348546594e-15,1.1046554412321492e-18,0.01558343282884117,0.001035395086564371,6.883813714856804e-05,99.98376710294791,-1.8298739231952963e-10,-5.209058791147843e-13,1.693216788479188e-06,50.0,1.6562006651119182e-13,0.0
2000,4.954496526501518,5.0792915287113765,95.0340813503716,9.995318817769949,10.000000000004482,3.263735491773027e-10,199.99999999957367,1.7611561899126106e-13,1.980595386916924e-09,-1.0617538948941018e-20,10.0,2.1282121010411154e-08,37.45092763571547,93.1586498226309,62.083524750453044,7.72284808011267,499.9999982516432,3933.7957042461626,200.0,200.0,200.0,0.02490358861209847,0.0008264124717870937,4.7181571803836425e-05,-4.232308742942659e-06,-1.1766889416255176e-05,0.00010534520193962385,-1.0666921544334107e-06,1.0913637133885561e-07,6.835257384625698e-09,4.1876034063027703e-14,-1.6028544095216979e-15,3.170553544682573e-16,1.5214294292811182e-17,-2.623506111553235e-09,-8.738417265997341e-13,3.0030051288170462e-21,499.989785497539,0.010596832530096583,1.0190262086959573e-16,4.3091923660008153e-07,3.7723922489762353e-19,-2.2333505789790655e-15,1.5738019920302675e-18,0.01792130112353433,0.0013625560002389922,6.66853506062952e-05,99.98261791312986,-1.9953732705311335e-10,-4.941431999946503e-13,1.6032931191255537e-06,50.0,1.6164029172311697e-13,0.0
2100,4.9548430640608565,5.0817639547049,95.02711921009404,9.994796460834921,10.000000000003087,4.460974413543597e-10,199.9999999995114,2.479486576996205e-13,2.3189358580355445e-09,-7.029369782845269e-21,10.0,2.1224019499709848e-08,37.038706996499116,93.08597808631342,62.732458439832165,7.813548486991879,499.99999792506816,3929.4216660510783,200.0,200.0,200.0,0.02444099844233855,0.0009579320114071792,0.00018193104812946865,6.8634430912765545e-06,-1.0121188712525976e-05,0.00011969900289643241,4.863500340044931e-06,-1.9840947067892877e-07,-8.319266663796022e-09,1.3658241501523515e-13,-2.9681318263488867e-15,5.3651397399997996e-17,-3.4303591114863867e-18,-4.886731081744088e-09,1.5975826692072678e-12,-5.640059474549383e-21,499.98977487221134,0.0099362976099591,1.3652012954220018e-16,6.037887882778911e-07,-3.734939876550412e-18,-1.5984851125095099e-15,1.877970056503279e-18,0.018697765126902684,0.0014513271716500979,7.663277983431777e-05,99.98158406553905,-1.899201163383498e-10,-6.800476993946542e-13,2.076319535213271e-06,50.0,1.4465160496662546e-13,0.0
2200,4.9500811832847615,5.078188390168912,95.02987427753375,9.994241525369503,10.000000000004091,4.663609836109379e-10,199.99999999952638,3.5069964097792244e-13,2.628022115935102e-09,-6.2869277907169985e-21,10.0,2.3023899408677753e-08,36.32039730691427,91.9003850004568,61.88329695866016,7.590417375708933,499.9999978309628,3928.7709732959133,200.0,200.0,200.0,0.024654556271294724,0.0011955803095494186,0.00010944271341229356,3.44480280972802e-06,-1.3393320644823927e-05,0.00016985200132876412,4.751676798314326e-06,5.9432493938574644e-08,-4.775452546057032e-09,1.1605355292529887e-13,3.3644239138744056e-15,-1.4776870484800176e-17,7.304428756463539e-19,-2.3750859280615525e-09,3.0937526063755448e-12,1.6282769104244247e-21,499.9891057344723,0.011275626106112997,1.4921369781664627e-16,5.93173834595954e-07,-1.0353298524656017e-17,-2.7114299997662948e-15,1.3356612067369946e-18,0.017648169456852523,0.0014991119969179972,8.581308796118579e-05,99.98078034482837,-2.2998351759822363e-10,-6.024791945030648e-13,2.1722055127531294e-06,50.0,2.0604128791718472e-13,0.0
2300,4.943744148129327,5.086289833374228,95.03200221030349,9.994062362839816,10.00000000000643,5.809480766261096e-10,199.99999999947553,3.5510639210042054e-13,2.5725581768930023e-09,-1.621056147096298e-20,10.0,2.4299935090268187e-08,36.56494789351079,91.62852476790411,64.57349481611702,9.348513160929286,499.9999979299697,3927.6961424304377,200.0,200.0,200.0,0.031142437962858663,0.0010692564677598508,0.00016760081545298444,-6.239361063461679e-07,1.7713375158156814e-06,0.00014520618734571836,6.09484711320336e-07,-2.726216794305137e-08,5.02332831495601e-09,4.410225803248347e-14,3.1440269942810693e-15,-3.7679701148851025e-16,-1.4300758222533152e-17,-4.075869088096862e-09,-4.207310537453259e-12,-6.784378589991319e-21,499.98817483905987,0.012174801226311774,2.3120836171468755e-16,7.302601912435238e-07,-1.086047426615366e-17,-2.852212706642618e-15,2.1065957723269474e-18,0.01923623107102646,0.001479728964948714,0.00011252008599193621,99.98029137843989,-2.5646947574503985e-10,-1.1263112403519947e-12,2.297329207171789e-06,50.0,2.321769869271621e-13,0.0
