miliseconds,DnaA,GcrA,CtrA,CtrA_P,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hftsZ,Ini,DNA,Count,PodJL,PerP,DivJ,CckA_P,CpdR,RcdA,ParAADP,FtsZ,Zring,CckA_tot,CpdR_tot,ParA_tot,Elong,Z,FtsQ
1000,0.7763074809182725,0.6760116280313033,0.037662596833478085,0.07805975470782334,0.6379667532518141,0.3607236664469097,0.08636989415778111,0.14626674966731748,0.9997654540802164,0.0,0.0,0.0,2.664754765904677e-07,1.0568417224719384,2.0,0.21134759861534477,0.5392504220361823,1.0073340545748273,0.7671232500529169,0.6471304636784406,0.7277924499251968,0.5540445030760898,0.5426688077629749,0.05896740620421842,1.3,1.0,1.0,0.05678839638486645,0.9999987964873023,0.19490685592502796
1100,0.7754503127136502,0.6810261452540717,0.03745806877927408,0.0777805593010599,0.6365191570599665,0.36237817250742993,0.08636139115108635,0.14584298924757438,0.999737227309202,0.0,0.0,0.0,2.81902579853111e-07,1.0589572331026176,2.0,0.21318121430090473,0.5392101262792586,1.0077184930854197,0.7676739448659566,0.6458629046962823,0.7274718234899891,0.5311046865869298,0.5435721624326245,0.059142101579193376,1.3,1.0,1.0,0.05849514144055226,0.9999988012112521,0.19408041794663092
1200,0.7753634693019554,0.681313636990426,0.03723381629552373,0.0774883531652369,0.6355422037498986,0.3643959073880946,0.08588052955721118,0.145103607244858,0.9997075341422437,0.0,0.0,0.0,3.136859218223296e-07,1.0584995445336247,2.0,0.21349392870850623,0.537327518929434,1.0086259181210528,0.7681003006028025,0.6450477420966408,0.726318180666113,0.5095352475037535,0.5451349851061084,0.061553788879493324,1.3,1.0,1.0,0.05857674391084847,0.9999987942062871,0.1936782392544274
1300,0.7749365687529655,0.6855259731921186,0.03712523782687085,0.07725867921707227,0.6340522499603691,0.3656981796551273,0.08558883979823712,0.1446822758368811,0.9997095325235678,0.0,0.0,0.0,3.806667244447837e-07,1.059436123902974,2.0,0.2148548660853961,0.5369602265337687,1.0088248486818059,0.7685355892355098,0.6443397088238912,0.7250286151309792,0.505336479023716,0.5462307468638911,0.063049661789502,1.3,1.0,1.0,0.060520211048963476,0.9999988017298166,0.1926878342812423
1400,0.7745108619104762,0.6882410063507816,0.03699755148228361,0.07715322751565748,0.6326958311226628,0.36693196947213824,0.08519645095752443,0.14456541255897937,0.9996723234754163,0.0,0.0,0.0,3.8311080416163104e-07,1.060725152709064,2.0,0.21613961487184824,0.5357139968938595,1.0095497591253775,0.7687019555709472,0.643886124793231,0.7244778986060396,0.48763783288047197,0.5480303944253314,0.06428001755550858,1.3,1.0,1.0,0.060364975822749675,0.9999987829299953,0.19252514593903786
1500,0.7743095644349915,0.6904446879769546,0.03669851935352686,0.07682123774705242,0.6314234474729574,0.36718182445610703,0.08454833477530437,0.14413370058366765,0.9996612749303572,0.0,0.0,0.0,4.3890236983617103e-07,1.060969230427904,2.0,0.21658408964134912,0.5353295527886412,1.0104353821404433,0.7692624660086954,0.6432394600453413,0.7225222319456537,0.4726768240270086,0.54810415108594,0.06659910540618241,1.3,1.0,1.0,0.06207697515911041,0.9999987975644543,0.19172703941718017
1600,0.773904682637149,0.6932235784193875,0.03642325205581537,0.07678190466880058,0.630614716490939,0.36855330173479334,0.08463682581900342,0.14352660528811922,0.9996309220689306,0.0,0.0,0.0,4.783455682033185e-07,1.062238592855191,2.0,0.21744929732124663,0.5336653241820575,1.0107659503533806,0.7697049633926846,0.6418649733882655,0.7217192783937306,0.4656807633247192,0.5506703906238261,0.06828059594004199,1.3,1.0,1.0,0.06283722430388543,0.999998792099954,0.1910890621843264
1700,0.773532490821301,0.6933894335189555,0.03618915188658269,0.07656116988962644,0.6300530550442813,0.36951469018264216,0.0842813069895749,0.14315963316037317,0.9996101055793176,0.0,0.0,0.0,5.028221353620449e-07,1.0642550419536065,2.0,0.21927554085909967,0.5329236292732248,1.0114746865658069,0.7698643116760031,0.6416444322105077,0.7206886113701335,0.4560747788102761,0.5516122074226526,0.07100252152379685,1.3,1.0,1.0,0.06313711157965178,0.9999987883382443,0.19058831343647067
1800,0.7732229869252228,0.6975674645846859,0.03598248171594576,0.07609911110298158,0.6288997934496908,0.37046412321883115,0.08379635301366356,0.14269539289314853,0.999594185270577,0.0,0.0,0.0,5.559940662470895e-07,1.065067586476727,2.0,0.22007188015992607,0.5318434299875316,1.0126746954382109,0.7703554798315129,0.641159529655132,0.7186681051183482,0.44048720816050735,0.5528475450675686,0.07088103939824557,1.3,1.0,1.0,0.06452406341556363,0.9999987679165272,0.19014346451850164
1900,0.7725284409662373,0.6999751675046868,0.03576166816124928,0.07588865051706463,0.6276478399533197,0.37149648767109317,0.0832115981583055,0.14223022143501793,0.9995693199639424,0.0,0.0,0.0,5.463425839536457e-07,1.0657305209716577,2.0,0.22143525392918012,0.5305806512298819,1.0128127102906423,0.7707338962067823,0.6403630416991352,0.7183144982095157,0.43798805827285603,0.5542581650925418,0.07274117737543587,1.3,1.0,1.0,0.06487153488879303,0.999998770261554,0.1900600608793145
2000,0.7718651098206979,0.7006916817332105,0.035646185976431446,0.07584587444668583,0.6267272444044175,0.37192467185609507,0.08284486537783269,0.14230049816533782,0.9995479543863209,0.0,0.0,0.0,6.073085998584773e-07,1.0659472913186263,2.0,0.221917977437214,0.5290290919077028,1.013881120054065,0.7711882449250206,0.6402063363215514,0.7176073043799934,0.4272879393654024,0.5542588186725871,0.07554520067752063,1.3,1.0,1.0,0.06695649032684588,0.9999987714484087,0.1894707178792509
2100,0.771536611496201,0.706506144616828,0.035432332832077404,0.07551718211100772,0.6266800665774793,0.3722268662235194,0.08273473896525224,0.14188021253360553,0.9995437912014618,0.0,0.0,0.0,6.580573346825837e-07,1.0674901849290321,2.0,0.22409660714220178,0.5290761714348313,1.0140942618259503,0.7715537687447505,0.6392208777539854,0.7165361619448823,0.42761546429727304,0.5559261793598173,0.07670187060499833,1.3,1.0,1.0,0.06780382672575368,0.9999987470117233,0.18884538897198844
2200,0.7713255769110378,0.7060385575742169,0.03510811451577473,0.07543700355677915,0.6257084781746616,0.3726408196379214,0.0822225482708341,0.14139865238415725,0.9995188330046472,0.0,0.0,0.0,6.697052505117965e-07,1.0677634006867522,2.0,0.22429284053982432,0.5282265043809579,1.015390180939461,0.7718660225190178,0.6389979258448154,0.7143013349978043,0.41413605828069605,0.5573308428125242,0.0793087861527989,1.3,1.0,1.0,0.06895378522437672,0.9999987421237726,0.18795298126626983
2300,0.7711245634586268,0.7101895397455381,0.034897835775538816,0.07504818828587488,0.6255713604505757,0.3738747520958566,0.08197196858197814,0.14090759291901736,0.9995005585258679,0.0,0.0,0.0,6.778261397497176e-07,1.0700307729290626,2.0,0.22670082705271927,0.5267789507314597,1.0156235296943126,0.7719775348941552,0.6382877823409866,0.7131855292136142,0.41223482343829193,0.5594560148085141,0.08171327958703498,1.3,1.0,1.0,0.06988172412685631,0.9999987541237659,0.18800252764260192
2400,0.7704737258129313,0.7117834704390947,0.03478285867598703,0.0748855085219756,0.6251499995014447,0.3737113001464089,0.08189826324110325,0.14037180277203523,0.9994749161140469,0.0,0.0,0.0,7.62750601984554e-07,1.0709395963295671,2.0,0.2269954349015395,0.5264846808269469,1.0162632774922633,0.7722298117548702,0.6383582313434919,0.7123056354302386,0.4130716310614597,0.5600582952314668,0.08170993781557281,1.3,1.0,1.0,0.07039825672708916,0.9999987336079204,0.18747171600861037
2500,0.7703721081708517,0.7170252595319214,0.034464676647626445,0.07457309916111253,0.6243268409810643,0.3745164397732168,0.08135623911972184,0.1401404688482498,0.9994479718059026,0.0,0.0,0.0,7.669472353214849e-07,1.0711080590076256,2.0,0.22774413534073754,0.5241841194428415,1.0165755460089847,0.7722451165066336,0.638040896139641,0.7107564195414181,0.4149770180475129,0.5613754922806645,0.08596041641311747,1.3,1.0,1.0,0.07219382612931043,0.999998736342446,0.18636689925219732
2600,0.7695884702060648,0.7192686734062448,0.03432731597266516,0.07463265305889583,0.6244058673252454,0.37419673565022366,0.08114158888855377,0.1398921675355334,0.9994416587223748,0.0,0.0,0.0,8.149852987406461e-07,1.072506135414504,2.0,0.2300659496547247,0.523294752519204,1.0173908809719638,0.7727384670047109,0.6376672670256226,0.7102224716329777,0.412564123292292,0.5625304776873445,0.08766674871686435,1.3,1.0,1.0,0.0720656786882528,0.9999987142410667,0.18584021205835444
2700,0.7692178761639993,0.720744672698178,0.03419436810938376,0.07419327362534574,0.6244122894613692,0.374835215336503,0.08081947841865057,0.1390926653237465,0.9994215228790618,0.0,0.0,0.0,8.536748572541979e-07,1.0740632826346665,2.0,0.23158834714868742,0.5233457857884246,1.0180310947900852,0.7729053068887475,0.6371957453914701,0.7083431083211514,0.4035401453803837,0.5630147461058299,0.08868961265618658,1.3,1.0,1.0,0.07401435919151061,0.9999987028534767,0.18548340868415364
2800,0.7690499634481468,0.7222414822272919,0.03404411219824247,0.07396053143277562,0.6233999942311589,0.37499209229992614,0.08037363011137509,0.1390317102034517,0.9993874944764163,0.0,0.0,0.0,9.096625880412415e-07,1.0744445762282906,2.0,0.23169605799369702,0.5224220066101322,1.0186034772650396,0.7734808842129732,0.6370696180802613,0.7084102300427372,0.39497607771754034,0.5638586130366076,0.08982154211709738,1.3,1.0,1.0,0.07441640024075837,0.9999987023365218,0.18514784690130043
2900,0.7682909034589465,0.7253061549971962,0.03377215198194325,0.07401215703397053,0.6233858894760231,0.37515083276863537,0.0800728071277327,0.13819043655765267,0.9993851548647802,0.0,0.0,0.0,9.228718234284224e-07,1.0753228242100907,2.0,0.23357931047259475,0.521070409587799,1.0189969969373727,0.7736424442695593,0.6365150987444999,0.7075517843208582,0.3981584806178911,0.5660900330311902,0.0911750991680334,1.3,1.0,1.0,0.0760018801533359,0.9999987049681996,0.1841451234668352
3000,0.768384813624017,0.7260841458135716,0.03372977853809947,0.07351129125558098,0.6235826176729354,0.3747591549443277,0.0800570179138628,0.13779092657196904,0.9993634640904656,0.0,0.0,0.0,9.481824494025149e-07,1.0762540556602558,2.0,0.23398104223353008,0.5205472484694047,1.0196606722843014,0.7737004393529939,0.6361119818011957,0.705430065908615,0.3962206539256402,0.56771525607528,0.09351506403806878,1.3,1.0,1.0,0.07620537127536081,0.9999986781207502,0.1842241653709086
3100,0.7677757382731255,0.7302877428251996,0.033402409904251126,0.07340826118844325,0.6236607639761486,0.37458217882438477,0.07932700173386613,0.1374362439292131,0.9993385540536687,0.0,0.0,0.0,9.829748997125165e-07,1.0776262815978719,2.0,0.23556502795708711,0.5190421111803388,1.0200715275956758,0.7742037605195605,0.6358721677888708,0.7037459132106446,0.40020300647956764,0.5685696407222646,0.09469642369096931,1.3,1.0,1.0,0.07761514681999901,0.9999986678451062,0.1836859217020016
3200,0.7674367967162014,0.7323179434724575,0.0332741854361971,0.07325171661341023,0.623254072404351,0.3745323346079407,0.0793419247921651,0.13750001406372725,0.9993225394020444,0.0,0.0,0.0,1.0618355306571636e-06,1.079136836264501,2.0,0.23693758342869178,0.5183529323378807,1.0211719312235232,0.7744110197624383,0.6359987851163726,0.7030875617554565,0.3893584875068907,0.568840962697597,0.09601496990634625,1.3,1.0,1.0,0.07936141530356079,0.9999986769836781,0.1830555233370622
3300,0.7667443656911125,0.7365298081026165,0.03313527714178625,0.07293255633665024,0.6235257571240826,0.375059506075663,0.07896438482374764,0.13676706764763585,0.9993014323969612,0.0,0.0,0.0,1.1038029406731023e-06,1.0809584301868422,2.0,0.23720492412784525,0.5164650597374699,1.021742543021398,0.7745314105557395,0.6357577721565536,0.7025740012345768,0.3877891636814984,0.5697961174161496,0.10003211757078614,1.3,1.0,1.0,0.08078334953009916,0.9999986488991367,0.18239962510926022
3400,0.766299258030397,0.7393922593103502,0.032753081753014925,0.0728680360372422,0.6234686385760648,0.3741302900098187,0.07852268701999628,0.13661938564458997,0.9993061730111146,0.0,0.0,0.0,1.1189456790412588e-06,1.0813598138139888,2.0,0.23955439683132143,0.5154395210185094,1.0219312364596445,0.7746836819927696,0.6350614240031364,0.7003435233333837,0.3857322625528004,0.5711067331421213,0.10189744589070615,1.3,1.0,1.0,0.08171991755437089,0.9999986479233895,0.18158085030285467
3500,0.7663952116602788,0.7394882168393084,0.03258796817464658,0.07261774213845813,0.6241596815494306,0.37405253925305854,0.07821049945195105,0.1360872566966803,0.9992688344991045,0.0,0.0,0.0,1.1516370370818682e-06,1.0826274322306484,2.0,0.24090293896927717,0.5144148820937091,1.0223811414292927,0.7749247045069951,0.6352437767995552,0.6994559343051114,0.3891300015106352,0.5728857747782055,0.10320759132837698,1.3,1.0,1.0,0.08187989111822222,0.999998626735021,0.18127043833626597
3600,0.7657979774522088,0.7406506570251573,0.032375423161089094,0.07232853625003817,0.6240476692573771,0.37400685070424294,0.07797505872592869,0.13581812743251914,0.9992617217409399,0.0,0.0,0.0,1.2214779559386612e-06,1.0842763348536744,2.0,0.2414342318189874,0.5139133867426962,1.02294633257366,0.7751401407307612,0.6346911234580414,0.6986337704438181,0.3917741783693528,0.5745703495043817,0.10400373518685642,1.3,1.0,1.0,0.08377420129029803,0.999998617830572,0.18075082918493654
3700,0.7654385787160776,0.7457186912206607,0.03228983410061871,0.07214879745211647,0.6246797637175128,0.3736116359176678,0.07782557294274772,0.13507130796093936,0.9992494616917454,0.0,0.0,0.0,1.2316406267605655e-06,1.085358545726039,2.0,0.24269126359423712,0.513531850287475,1.0234507677534272,0.7751455630024958,0.6346140952444841,0.6972812903997615,0.38922316805556845,0.5755224538390458,0.10530475126912571,1.3,1.0,1.0,0.08528301126016302,0.9999986071750471,0.18017447597344824
3800,0.7650615851719303,0.7482570115291989,0.03217693059768468,0.07202472733238093,0.624911934026085,0.3731247921567007,0.07707692785706323,0.1348094487712757,0.9992319982941362,0.0,0.0,0.0,1.2722073855387247e-06,1.086294747071537,2.0,0.24358473075521578,0.5123447354961785,1.024184947327959,0.7756762986614055,0.6348809151238186,0.6971929911084884,0.3831366729581129,0.5768309271931321,0.10780907799695308,1.3,1.0,1.0,0.08559447673795129,0.9999986020221093,0.18003565140931846
3900,0.7647434196455289,0.7503141522626477,0.03205165260843918,0.07188081730301152,0.625128803057344,0.373279906763229,0.07676306078277141,0.1343440549203884,0.9992158575070498,0.0,0.0,0.0,1.3125219576354433e-06,1.0867452021239745,2.0,0.24434886796729388,0.5113265639688807,1.02528179833683,0.7759203691149565,0.6345066594772895,0.6957977550195181,0.3895773175081347,0.5785124888766213,0.10975404296174986,1.3,1.0,1.0,0.08771329239361567,0.9999985830702449,0.17954638191806008
4000,0.7641100703798546,0.7509727315335275,0.03187216472072908,0.07146254548219494,0.625650047943738,0.37296113123609825,0.07672808821591696,0.1343509059017725,0.9991888167326956,0.0,0.0,0.0,1.3733033113251354e-06,1.0884956937477774,2.0,0.2454626565358997,0.5108745189587908,1.0255608698163141,0.775974430462916,0.634541466353897,0.6944816744823219,0.38566416629359207,0.5789396344442396,0.11150866693825182,1.3,1.0,1.0,0.08903392806356439,0.9999985737773848,0.17859087979527694
4100,0.7638409346940118,0.7535216474015396,0.03167704693833235,0.07132413769247638,0.6256875599072388,0.3722566371725154,0.07624263926894066,0.13365585832429325,0.9991819761798372,0.0,0.0,0.0,1.3889565286947748e-06,1.089222145775735,2.0,0.24816693052186659,0.5089744784944055,1.0259235787283538,0.7761366686586982,0.6341956516502321,0.6940868984583713,0.3832640386040338,0.5796049946528146,0.11460223692182853,1.3,1.0,1.0,0.08980053669917222,0.9999985647026514,0.17806382518157224
4200,0.763113636324609,0.7562222444023251,0.0316191798209348,0.07120234373406832,0.6256971078260479,0.3719219556163476,0.07631947681712759,0.13345989856721693,0.9991721250066468,0.0,0.0,0.0,1.4384065030084585e-06,1.0907944656375754,2.0,0.24850652467129697,0.5085580483940338,1.0264615319632215,0.7764893830564918,0.6338599059002237,0.6929551937078358,0.38582747744568907,0.580986703143237,0.11514839116763063,1.3,1.0,1.0,0.09105672657446734,0.999998538385278,0.17796898852987697
4300,0.7629453299644449,0.7586622164649268,0.031373839611809326,0.07104589529125045,0.6268108926732762,0.3712769675807241,0.07573628353241116,0.1330063734760594,0.9991599434333234,0.0,0.0,0.0,1.516699142936359e-06,1.0915255129996984,2.0,0.24903518107832795,0.5081310527389792,1.0267037037899605,0.7767311704750324,0.6335310557803963,0.6910941202309293,0.3839066683482065,0.5821943792900438,0.11730117216785291,1.3,1.0,1.0,0.09256831095917202,0.9999985230058096,0.17753506206519823
4400,0.7626406844774908,0.7630544535981989,0.031065488920350232,0.07067422839557673,0.6271048602824448,0.3705867471883267,0.07523464408991781,0.13243366277795773,0.9991221736941615,0.0,0.0,0.0,1.5424155923668882e-06,1.0933830700820912,2.0,0.2501566217906517,0.5058775889454437,1.0275412640869706,0.7768368023441348,0.6333503987305042,0.690254221835172,0.3904000773119064,0.5837019638232698,0.11975794926243077,1.3,1.0,1.0,0.09249029766814304,0.9999985192950163,0.1771963749668578
4500,0.7623922875415959,0.7652608566662481,0.030924179141103802,0.0706086719904199,0.6272669099284434,0.3702150589451501,0.07541289918081275,0.13219706337700415,0.9991051716493536,0.0,0.0,0.0,1.603395374125937e-06,1.0950176167228431,2.0,0.25264977318698234,0.5049600501550298,1.0278898242664727,0.7773631270461908,0.6335584418166468,0.6891698699185391,0.38639372965150837,0.5843922178257429,0.12027749528327956,1.3,1.0,1.0,0.09488742303898756,0.9999985080466891,0.17661105966892146
4600,0.7619525183742121,0.7664415443886855,0.03083796810658726,0.07047332803009633,0.628239779881195,0.36937514212820555,0.07510148687710265,0.13215080952792274,0.999099995138364,0.0,0.0,0.0,1.6366011991906518e-06,1.0952745248255176,2.0,0.25267537967145076,0.5048485243094861,1.028857826103844,0.7775389260109768,0.6330229810772667,0.688270562727181,0.38732336635499626,0.5867214883142122,0.1235980260782531,1.3,1.0,1.0,0.09495187191312802,0.9999984831208455,0.175685719840393
4700,0.7612099659872253,0.7706494002649117,0.030514406382696514,0.07017153930154159,0.6288589427689746,0.36878866284582523,0.07436038040690646,0.13148689826573107,0.9991020409889372,0.0,0.0,0.0,1.6833323724942697e-06,1.0966457274041614,2.0,0.2545666826442376,0.5033922912916493,1.0294235677734185,0.7777760946438175,0.6329986930315232,0.6862386149438429,0.383078630566498,0.5862389219355707,0.1238437119697463,1.3,1.0,1.0,0.0970599533137329,0.9999984624303461,0.175709594223548
4800,0.7608773802430344,0.7709315621163338,0.03037202447633065,0.06991043839391045,0.6290386217194789,0.3681890370143662,0.07438873363254792,0.1312127891296003,0.9990857520837791,0.0,0.0,0.0,1.6995611212592873e-06,1.0973700537341256,2.0,0.25493558090249746,0.5023688853593258,1.0297396934589589,0.7783023627570999,0.6328387878054058,0.6858308032430923,0.3789714557335088,0.5888670792345524,0.1266143224917152,1.3,1.0,1.0,0.09791152336332919,0.9999984506406809,0.1749372446044007
4900,0.7607980355664471,0.7733193860970444,0.030457857294971177,0.06975586259912381,0.630156581992874,0.3677448259031713,0.07418263870761863,0.13071557348890117,0.9990616454931004,0.0,0.0,0.0,1.7545388370590357e-06,1.0987145849478948,2.0,0.2570383202970952,0.5022223842126537,1.0297734243025236,0.7785205578686789,0.6326661560136082,0.6843739703024979,0.38410785807275694,0.5895389005783952,0.128131924703746,1.3,1.0,1.0,0.09849544591320875,0.9999984436797258,0.17467122905032778
5000,0.7600069291830798,0.774608332817371,0.03013018126660767,0.0694586062200573,0.6307724987661587,0.3666421322407709,0.07349386646100667,0.1302190560713515,0.9990432604682664,0.0,0.0,0.0,1.8368455022049507e-06,1.1004916391607975,2.0,0.25866501910133727,0.500865324395345,1.0310252261960737,0.7786450122260244,0.6328594815561313,0.6835598177313973,0.3922915714080525,0.5900547417122103,0.1298914490751828,1.3,1.0,1.0,0.1000073701171724,0.9999984243446732,0.17409089909217193
