milliseconds,DnaA,GcrA,CtrA,CtrA_P,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hftsZ,Ini,DNA,Count,PodJL,PerP,DivJ,CckA_P,CpdR,RcdA,ParAADP,FtsZ,Zring,CckA_tot,CpdR_tot,ParA_tot,Elong,Z,FtsQ
0,0.7798339066157183,0.6492124675559529,0.039996166537225604,0.08015235031600838,0.660390457362263,0.339577195855675,0.09016408058865416,0.14970792253508927,0.9999983825392527,0.0,0.0,0.0,-8.256619085443332e-09,1.0495391558559268,2.0,0.2007321511518312,0.5505228390341087,0.9998372073022257,0.7600623873411719,0.6603161864443636,0.7400990930224284,0.9937875578883368,0.5295444155735589,0.0404830856704725,1.3,1.0,1.0,0.050759260509484684,1.0000000087866152,0.19995216853100853
100,0.7793284545857121,0.652220790376123,0.03977174113951033,0.07972996943992787,0.6569840323344702,0.3424566164199954,0.08969520900850378,0.14983917858328955,0.999988650629711,0.0,0.0,0.0,2.350915292879757e-08,1.0502370272485153,2.0,0.20137244723657277,0.5482624696655402,1.0008530389842316,0.7608211124994284,0.6583631262340534,0.7385496097380377,0.9183673007686184,0.5311890253916369,0.04160012851668808,1.3,1.0,1.0,0.05079045139183611,0.9999988023065886,0.19977390138393805
200,0.7792881682842229,0.6552553284564249,0.03940995053505935,0.07972074330442849,0.655109090077025,0.34482976639868307,0.08906610526403905,0.14893245374628789,0.9999611635975412,0.0,0.0,0.0,6.267058454958774e-08,1.051797930150892,2.0,0.20304948314140644,0.5483563718959913,1.0018578489298164,0.7619631723520667,0.6566975498421156,0.7381405968800828,0.8555893501664913,0.5328194143484571,0.04472157928465569,1.3,1.0,1.0,0.05172183177550355,0.9999988095862663,0.19897807205489135
300,0.7789060173706357,0.6589828598426397,0.03938034950842551,0.0795430890295306,0.6522626545719252,0.34734681082463953,0.08910703538597645,0.14865425001299978,0.9999286633395966,0.0,0.0,0.0,7.953132763782094e-08,1.0515568173879932,2.0,0.20281145414868285,0.5466992841305568,1.0023347570860628,0.762651677832361,0.6548069399317474,0.7359468717879117,0.8058997410885428,0.5337202302297677,0.04650318226367384,1.3,1.0,1.0,0.05274221382805744,0.9999988041741981,0.19836015453579126
400,0.7781967042765252,0.6598128079041061,0.039023761907148874,0.07917429101084632,0.6495675260359198,0.34950894009234706,0.08856262826456021,0.14851469934428754,0.9999154801356158,0.0,0.0,0.0,1.062871623680664e-07,1.0524850896599043,2.0,0.20522747116869547,0.5461563025677062,1.0026640742851725,0.7632112929287092,0.6533837752078526,0.735696591265966,0.7480456440428431,0.5348157660458093,0.047332996610825205,1.3,1.0,1.0,0.052446405108178995,0.9999988148638783,0.19772097580088144
500,0.7777882046180031,0.6620707741141194,0.038827421671150664,0.07895241417294886,0.64758233053679,0.35220872746989806,0.08834217845097173,0.14821795448160613,0.9998798908946015,0.0,0.0,0.0,1.4378362256591933e-07,1.0527379265054682,2.0,0.20579341849075497,0.5449194635236205,1.0032287884013966,0.7641593744963608,0.6526267371902845,0.7344630259724216,0.7096712466508102,0.5369055313474462,0.04948574243531243,1.3,1.0,1.0,0.053464786890152244,0.9999988091629812,0.197359238007258
600,0.7775495356438104,0.6671439037441519,0.03849214726434967,0.07872711627308455,0.6457058032174651,0.35389104102703756,0.08784809026263604,0.14781064119784837,0.9998667950271602,0.0,0.0,0.0,1.4276351935916007e-07,1.0547968560400474,2.0,0.20732630662323634,0.5433857603689012,1.0041548090460395,0.7648879261667689,0.650756940586413,0.733016125600604,0.6606021867030948,0.5378939002192259,0.049573250260950226,1.3,1.0,1.0,0.05437280867009884,0.9999988180322976,0.19663328466057275
700,0.7773113873406055,0.6672806364319848,0.038529504231378214,0.07863692422991397,0.6435861143789718,0.35572971818074167,0.08753122074832309,0.14699793393228808,0.9998319249516916,0.0,0.0,0.0,2.1028426132821738e-07,1.0554488708230638,2.0,0.20857979412868308,0.5420825660080034,1.0046246699932875,0.7651380414589494,0.6503170548380934,0.7313975014280307,0.6262963545976779,0.539098931540438,0.053612849094300696,1.3,1.0,1.0,0.054599985192289154,0.999998816195272,0.19584804150578497
800,0.776651513713293,0.6703163001328057,0.03812772028533459,0.07828927738323324,0.6417321374622394,0.3582015159676326,0.08693870217329075,0.14689136871700345,0.9998156716973584,0.0,0.0,0.0,1.9303597938011134e-07,1.0562233524685118,2.0,0.20984441011244928,0.5421607956896268,1.0054796742289303,0.7659325106583793,0.6485582572602541,0.729940336597912,0.5981166666395892,0.540797446918123,0.05479590653478062,1.3,1.0,1.0,0.055758272888932786,0.9999988154641409,0.1954639451560809
900,0.7764380837889796,0.672808037450146,0.03785643370186537,0.07822141958851132,0.6398344270713642,0.3595964626085809,0.0867911346166193,0.14660478490132267,0.999774838161025,0.0,0.0,0.0,2.4743536201165587e-07,1.0558902762950026,2.0,0.20998015349644938,0.5414449807897623,1.0064100244932774,0.7664087756064245,0.6477151803159975,0.7301272036906303,0.572139425079702,0.5419325049971936,0.057059217201998295,1.3,1.0,1.0,0.057260190939339844,0.9999987983040981,0.19499383215722002
