milliseconds,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS
0,112.92745561689559,-0.5038804733478578,-0.010700109844156605,-0.008484649545027803,-7.739466927278521e-07,0.0028801407903233296,1.4434040044990717,64.43519035329204,-2.858666454501116e-07,1.297700296679971e-09,-0.003337321213638425,4.7396862764728445,1.5249884181476759e-05,-2.764046813189756e-05,-9.012353130977793e-05,91.64085833480833,7.422788502517251,5.051289182907699,5.772800604515031,-0.0025699861322102135,-0.0010052017948946814,-0.03426459595371241,-4.921291248334247e-06
100,23.64646054170599,81.59746741734618,0.08685714619354104,4.868486160044381,0.0002542169410682232,0.007689451983333873,1.4434040060710767,64.41395923673859,1.0080736896637902e-06,1.7392640357125525e-09,0.01723167943541379,4.739691440632729,-4.084026462010452e-06,1.273341212701082e-05,5.140917739434566e-05,2.4713399307386696,0.08359171900943524,3.541587465550337,5.772791955158241,0.00845829222527695,0.459973414899587,1.6049960867053001,4.3190672549353426e-05
200,22.70475616358091,84.5438736239179,0.08486515717154945,3.7427005985658726,0.00040669161643346096,0.0042003382489311505,1.4434040013972762,64.35702192103346,-6.241163244657855e-07,4.5635394812521855e-09,0.03610354821656653,4.739508511000464,-5.3467691213886775e-06,2.4948364924232375e-05,0.0001266140061000504,0.25035854763205384,0.012771443752296194,2.4282200546358625,5.7728249885462075,0.02781808824824228,0.46671758600802515,2.6577120161986656,0.0001296302113335937
300,21.374146887163402,84.37448517145455,0.16501238532721127,3.1165609332573916,0.0004974078233280415,0.0014484322270294726,1.4434040016359424,64.1951811915259,-1.8500955594966349e-06,-1.8347439288033382e-09,0.042738544596713855,4.739410039114232,1.7042438865743016e-05,5.68711758325016e-05,-0.00013078110904257462,-0.5391073000005114,0.011193029162663508,1.7743865713068994,5.7728226440040995,0.046262843656913105,0.46590536284919765,3.2592406650206383,0.00020558519370890953
400,22.218415810085283,83.6833833392759,0.22552386407630653,2.710165485777905,0.0005443870189879033,0.004405543883695114,1.4434040018944805,64.10674858617054,1.8563241360947714e-06,2.507551555276289e-09,0.060040522133533315,4.73946035425614,1.47015575233941e-05,8.09640115941425e-05,-0.00014945268909455914,0.43877175647371747,-0.0347644370642856,1.2843048091181495,5.772713058754259,0.0748304874990763,0.4679350488798393,3.6618827263202385,0.00027962043834205147
500,22.540740981710464,83.66033167679336,0.2016780576039353,2.416576302823274,0.0005898552329397795,0.00964815660049917,1.4434039946114379,64.09144326133257,-1.9663278647776076e-06,4.733898145763468e-09,0.07147472992470863,4.73964931888623,1.3552204559148003e-05,8.447277608307427e-05,-6.5041188786446e-05,-0.284932252991062,0.03715237628992057,1.0429211714381006,5.772702524776563,0.09223512383547988,0.4672495509274994,3.9449109402972176,0.000337414636303981
600,21.81318915093174,83.85253513370488,0.2523340925236364,2.2514981826116482,0.0006107386047472006,0.003491412782401669,1.443404000274023,63.97680402590942,-1.9895750867402255e-06,-4.513582437286072e-09,0.07881263264090001,4.739337827751908,3.3249818981123274e-05,0.00015127167364359568,-3.2095493787920356e-06,0.04451160020410282,0.004310017621380678,0.8028557505068186,5.772660215917025,0.11507259222024076,0.46258980885176587,4.142980775116303,0.00039714986975403677
700,21.53599845263686,83.72058346604355,0.30450210558748264,2.07260590881384,0.000634703298930435,0.013610517148920389,1.4434040004147308,63.94153315704735,-1.530041672692394e-06,3.781632803375798e-09,0.08170461972517369,4.739318586883933,3.480399373181236e-05,0.0001826796861996347,-2.818161220286173e-05,-0.10969084339730918,0.0022613844703869017,0.638541498521739,5.7726663754283285,0.13528687748576124,0.46428762359582504,4.296689506267352,0.0004259970870826539
800,21.65904852065778,84.02878873521799,0.39139716159548965,1.9559835406848696,0.000642459070189005,0.010310777772736458,1.4434039968429662,63.87500254558279,-4.734499856723828e-07,2.342657151990259e-09,0.09034561938669058,4.739519179936423,5.054460838854129e-05,0.0002096260132628524,-7.06079865897971e-05,-0.13571833445513698,-0.024878502471785417,0.5617996295504069,5.7726922640831635,0.15061413339587248,0.46398177637725313,4.387847250584684,0.000469489977551895
900,21.75520742422573,83.1883270756636,0.43223805222659967,1.90087459726097,0.0006547281925247987,0.017011706247697815,1.4434039944859527,63.81782170461784,2.399586391810838e-07,2.554578120956695e-09,0.10007049312684368,4.739495247336227,4.904802239818122e-05,0.0001831767601681949,0.00010297169336587844,-0.22521434232807938,-0.020770698061460497,0.4498967134459485,5.772638143554136,0.16983287223247642,0.465418582505296,4.455142804440154,0.0004911650563687425
1000,22.588952935194296,83.5515522304086,0.5141048629294033,1.7874024900549186,0.0006617455111850756,0.025075786639705,1.443404003818837,63.68846946625901,-3.3717457672121623e-07,-4.914908609591505e-09,0.10779271942819381,4.73947746047975,8.273294531278936e-05,0.0002630487976836584,0.0001742077977990845,-0.5548527815397301,-0.05003152142196744,0.3452292407940469,5.772596874658652,0.1887643827434991,0.4681105607585852,4.523125180054203,0.0005153851239852637
1100,21.400538948181904,83.50253094081648,0.5502917654337443,1.7380045078788258,0.0006652648644141586,0.023047294428546652,1.443403998401724,63.585577107312346,3.208143053607447e-07,4.928342604617693e-09,0.1112734679376335,4.739251531467462,9.190948274864792e-05,0.00034632864026838217,3.83326664228631e-06,-0.28737230269485614,-0.03651313488733219,0.24699603891880514,5.772486030647599,0.19829621383748786,0.4669317467971927,4.595115150621602,0.0005332462857454956
1200,22.334576997415756,84.01584173329944,0.5816715947852089,1.6892492089081257,0.0006756231068382651,0.032927200829910214,1.4434039953244324,63.56643914820104,-4.400481329236704e-07,2.446611782256402e-09,0.1236627700394647,4.739143755418892,0.00013403528157769073,0.0003432048880732664,7.262244431542863e-06,-0.22466422592253374,0.049372441885417236,0.25328742513354247,5.772461339867164,0.21244529793139133,0.4643716305469127,4.607801936978317,0.0005509496542477475
1300,21.667019582173534,84.01894179862714,0.6128448058804239,1.6802622258611013,0.0006787171444888134,0.03773864972870507,1.4434040055608448,63.43731083852092,-1.8054182762289127e-06,-2.139594824634999e-09,0.12817888849260364,4.739089445326447,0.00010741996740225162,0.0003843374947526731,0.00014478500172322354,-0.4318073487637512,-0.0434407922804075,0.15754421623196635,5.772408838662612,0.22083137027042055,0.46779003813215875,4.6678896255062154,0.0005583362528201834
1400,21.45674958176306,83.96610770980624,0.6556630995132653,1.6357338699274167,0.0006704918247095578,0.034826585159971356,1.4434040038004357,63.3259194848704,2.2419399376226188e-06,-1.904319635574678e-09,0.13139654806757786,4.739193342521781,0.00016612991091287046,0.00046749505501498016,0.00019047870731486426,-0.024619820859166953,0.03745651189837753,0.13763917776833273,5.772394368306694,0.23577329528921775,0.46587097387947873,4.6840385232237125,0.0005706107783639569
1500,22.4439400879617,83.43037829928849,0.7364087267764591,1.6166274609359261,0.0006816313476182344,0.04821099682378117,1.443404001034997,63.33529676632562,-7.197726507029417e-08,1.6726170656054164e-09,0.1350337877354861,4.739067086860584,0.00018333209434588663,0.0005539479539484264,0.00039362103229301194,0.5489735161919377,-0.04051482982504766,0.12470353470925034,5.772299915704304,0.2433720360307061,0.46522396489922946,4.7438457716232465,0.0005843252741955686
1600,22.34730694120927,83.60893184486108,0.7761615663848699,1.5645460236730513,0.0006732722777684375,0.04017974869849566,1.443403996371948,63.27759480385573,-9.341227832861678e-07,2.6624804357243464e-09,0.14665760245224577,4.738984243598607,0.0002016281497559564,0.0005739467595046228,0.0005151883782694891,-0.517633489787049,-0.008446058546970243,0.08085511595987785,5.772206483895414,0.24965932229615734,0.46330320130617275,4.709956330190333,0.00058547011973928
1700,21.546457021675472,82.80843139203829,0.8475042614844353,1.6055414564245365,0.0006777228719759224,0.04690861654059376,1.4434040020003487,63.178923177559284,1.9643320218817075e-06,-3.0833952105067493e-09,0.15334262627817702,4.738710693908268,0.0002078778186583526,0.0005903817991196568,0.00030468496394913617,0.13093756005583349,-0.04800151665054374,0.08452688666820325,5.772203853815917,0.2608585224624965,0.46223109202249796,4.750603991464201,0.0005889459834898458
1800,22.499722404837755,83.40008522789122,0.9454801465202275,1.5923313017775493,0.0006758362157966677,0.06530744521989401,1.4434039949194903,63.058483312545995,3.33851333982483e-06,-3.727748344715937e-09,0.15745576092255675,4.738607018748754,0.0002529113652137296,0.0007368107936810331,0.0005057004093988492,0.15379515778355393,-0.02569860010050761,0.08124921668592673,5.7720894725160425,0.2686457684341421,0.4659381912021576,4.71000825693473,0.0006042848109558281
1900,21.83418941415139,83.43953983934057,1.018179598815979,1.5496282692725638,0.0006708026100412225,0.06738845426242968,1.4434039948139987,63.01162336539943,-2.714258390631822e-07,4.326161662431487e-09,0.16611496377586737,4.738661533802548,0.000290735404001239,0.0007132042839197203,0.000756401661173774,0.5429873551464689,0.02794751337595512,0.07023397056911888,5.772026522287864,0.2668374174950509,0.4682179366491266,4.7821283344701255,0.000606621270349901
2000,22.450589434485863,82.48938968391093,1.0529021721890253,1.5376525189437853,0.0006696457932692555,0.08144028378252136,1.4434039974269708,62.919244965109385,1.6807702660285067e-06,1.6124998755349732e-09,0.16918284180567947,4.738626625684119,0.0003173055161472103,0.0008306121427133836,0.0007639497910077865,-0.01281524074871163,-0.049244428710389095,0.010428250789707431,5.771987302659319,0.2707103745737488,0.4670001993071775,4.747589488515592,0.0006071967094308439
2100,21.695335397334823,83.1631036856719,1.0553843797679237,1.5030215324950054,0.0006659698648870648,0.07920232415128929,1.4434039983359213,62.84121367300658,1.267409511905607e-06,-3.2232017878497052e-09,0.17473500781893528,4.738286824999266,0.0003066429275799195,0.0008858069090522466,0.001003703917691432,0.5090318996757378,0.050576793781230416,0.02808784416462347,5.771873127260552,0.28055977507792207,0.4673769113893742,4.80173027726999,0.0005996696005604592
2200,21.63493779078727,83.18615209447162,1.1243200972848217,1.5148125348812007,0.0006729630025963877,0.09390161000323544,1.4434039937579533,62.74124725267739,4.8733021929066115e-06,5.423008260709043e-09,0.1775716937164454,4.73823222515408,0.00038104533791796373,0.0010025719235200294,0.0010930408354476503,0.04138142218110123,-0.039208860746058366,0.06821594028158397,5.7718502736048904,0.2767516381112085,0.46549754042778313,4.779224853648681,0.0006032176430955276
2300,21.50998418750346,83.07741994701881,1.185311167239417,1.5235569209137907,0.0006722849549238203,0.09254742275594502,1.4434039987984681,62.71470346414018,1.466803330142377e-06,8.544586318904692e-09,0.18523780555107677,4.7378701975698725,0.0003881062390886697,0.0010454771568190063,0.0011990170088494933,-0.002572359144879915,0.050768770919010435,0.00982129724858059,5.77180971977579,0.2814073317685925,0.46683160663526724,4.74756519082028,0.0006108398174164931
2400,22.4112952901294,82.80517766522206,1.3036086408205891,1.5272796421005024,0.0006660416735247075,0.10241404615174068,1.4434039956732718,62.585789226850125,3.098078256551698e-06,2.5389349439483148e-09,0.1942900954268936,4.737979099428294,0.00040755747541646944,0.0011160229966613363,0.001296362974458055,-0.01601870395991403,-0.032743050569409966,0.02459930186796566,5.771741232233586,0.28187704886659526,0.46772150892137865,4.798826555240954,0.0006079249692844716
2500,21.879641864873555,82.65342444924272,1.297039093800171,1.4846206278748735,0.0006580073397658839,0.11505128308342863,1.4434039978731454,62.59235921027666,6.239877671971559e-06,3.460977847314418e-09,0.19525364939096032,4.737811429766152,0.0004524108710316672,0.0012000142993026893,0.001517713347641821,0.5925062560286528,-0.009877351345696053,0.01913692321808351,5.771578169914759,0.28303326778287485,0.4633727641692932,4.777438876288903,0.0006119548419763019
2600,22.339992442632592,83.14553978598636,1.3941290406126692,1.4657990960449354,0.0006664453680048572,0.1306261808878902,1.4434039882648966,62.42132115002472,4.6165749397845946e-06,7.912768351325556e-09,0.1986210851415643,4.737356770981815,0.00048516177842730434,0.0012863832981017463,0.0017570904678017515,-0.14722492938759327,-0.015728976213058545,0.008774903765400816,5.771526104757145,0.2842224032747297,0.4642910772741701,4.814742896791507,0.0006131053437634368
2700,22.220011932112797,82.68842397946432,1.4111725247817375,1.4547689285218317,0.0006560887170878449,0.1409441443428561,1.443403990827235,62.334292412002256,1.0445856881136422e-05,5.627861050220501e-09,0.20693939389208005,4.737173290752368,0.0005168067063389349,0.0013202705307007296,0.0017147200100312903,-0.4880917592531163,-0.05047125800962912,-0.0373272792272668,5.771479916249783,0.28827527672056885,0.4656539952283214,4.815087347717046,0.0006210042687350224
