miliseconds,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS
1100,22.428744872888917,83.14016843903839,0.5237028957623029,1.7338747398575192,0.0006699560410249512,0.024564343412174044,1.443404000623343,63.61160408705781,1.6121852462127618e-06,4.474030025464872e-10,0.11120850779384836,4.739273863679368,9.060531461793532e-05,0.0003392926650374751,0.00020184094755583236,0.36604359461407354,-0.038968366541036914,0.2583862048235919,5.772539790618016,0.20002510489972616,0.4633757070975101,4.5782086678321585,0.0005340047230790096
1200,21.97408394933796,83.5327081732415,0.5781715350368573,1.7209073232874283,0.0006688044467061994,0.01979546696427109,1.4434040017139174,63.56852146910206,8.911082056012482e-07,5.244950603902837e-09,0.12023513861230876,4.739202268842842,9.706371932994362e-05,0.00037116784097787403,0.0001329349125972104,-0.4542389878291742,0.03629407762192493,0.23749227717869567,5.772437614852085,0.21368288055224083,0.46518578666837285,4.629776646181411,0.0005508446435411827
1300,22.227309191752617,83.3793301737567,0.6337100912222814,1.6837751043188969,0.0006780719077210287,0.034175382847011694,1.4434039988354272,63.51355450211529,7.566752120442241e-07,1.174344044119299e-10,0.129458107936434,4.7392976460578895,0.00011227597171598795,0.0004350920848086971,0.00025629101953919965,0.28389425983477656,-0.04701449882703267,0.19933986364460385,5.772392156750326,0.22726610481490156,0.46640185372542564,4.682033055123567,0.0005654883103063774
1400,21.877549811825027,83.32693248738299,0.654719480018255,1.6493260676974049,0.0006732296477330921,0.03747831468590502,1.4434040012181415,63.37560496422499,1.9957028570522588e-07,-4.7672421035023655e-09,0.1344159099053955,4.7391569031472445,0.0001760875153042271,0.0004673742852341233,0.0001902816251818558,-0.15140866442694037,-0.026685205946005545,0.11853483731263008,5.7723596663744114,0.2370991259639526,0.4657354160381061,4.7010785066512355,0.0005721309223529107
1500,21.63155851535285,83.20594833562866,0.715680246847076,1.5883183006686838,0.0006810743579386511,0.038871285763326914,1.4434039990957455,63.34835047972869,1.8908394671264301e-06,2.973140861883366e-09,0.14220198401103937,4.73913844023863,0.00017894776293369963,0.0004637895113872428,0.00033629044801154317,-0.3028628805996281,0.008204009849003158,0.11331145723320324,5.772275086481023,0.24520905682347421,0.4669954856871566,4.689292447053208,0.0005890137785882235
1600,22.591337970103883,83.82043882699394,0.8174350532435332,1.622172862415401,0.0006768268671620065,0.04393620026378923,1.4434039973636885,63.20218821713286,-1.53598807711494e-06,-4.863543144955721e-09,0.14752950869475617,4.73885888724501,0.00018135227438552103,0.0005618477435951168,0.00030977576885638376,0.28622054409649045,-0.05166687178934863,0.1209989308315855,5.772196455773986,0.25249929782594577,0.4682808162215937,4.718184740895239,0.0005854896539533485
1700,22.447493072819984,83.31597706965823,0.8439558648561287,1.5634488867525382,0.0006726146544961782,0.0531596713600064,1.4434039969086343,63.13896150842165,-2.1625033312173863e-07,2.506449831814304e-09,0.15428855429226399,4.738978307218098,0.0002452775724749563,0.0006485447907757656,0.0003031012554961564,0.595789790415629,-0.02954062055198889,0.062471109194543614,5.7722105752390975,0.2577738409531096,0.46483337600901664,4.746649415306873,0.0005908623236673872
1800,22.39726848961597,83.68637329666497,0.9296130915856684,1.5826331481164972,0.0006766394043189896,0.06679985860189376,1.4434039968994397,63.09438547377205,-3.077999186152705e-07,5.226287749788778e-09,0.15536694587111993,4.738632422610034,0.0002506828626048107,0.0006764119464391815,0.0004979837347563434,0.3307489510611154,0.04942346256559223,0.07945058348366366,5.772181618861205,0.26406503054961517,0.4651632046807296,4.772591979266035,0.000602488785754157
1900,21.88295098823395,83.55171909864765,0.992976917294132,1.527101308673057,0.0006735860118082302,0.07344749211193108,1.4434040027769592,63.00120541606022,7.312869875264842e-07,3.329860002774647e-09,0.16557845842908092,4.73874792717541,0.00029634050186078787,0.0007408789469321692,0.000770993422583643,-0.001656411395409017,-0.012972396052695803,0.0425084139439318,5.772064541171193,0.2716258180284931,0.46427869856251225,4.731199139998698,0.0005961759519142337
2000,22.43936153566414,82.4935151824765,1.0453821878176637,1.5267429421396543,0.0006728945557524643,0.07204556350828704,1.4434040033498499,62.92453209771714,-1.2870558305163784e-08,-6.350044467513604e-10,0.17049408898649318,4.738585438996507,0.00031682883019157804,0.0008760074822352561,0.0006501735325245773,-0.013218023757376773,0.010991161277575864,0.029549605954242653,5.772041942018012,0.2706702613537092,0.4661914584171692,4.807519213644591,0.0006012590175190082
2100,21.365442329334446,82.99826500963952,1.1362657336271995,1.5314661538893901,0.0006712921148944442,0.08123398945706112,1.443403995851726,62.79983720024373,3.3251848188859106e-06,5.2152322263260175e-09,0.16964477257904478,4.73833254592775,0.0003541045413864344,0.000868133440354326,0.000873790119109863,0.2621492880482501,-0.03452386132034632,0.02872136583008242,5.771876740144102,0.27881443833830993,0.46370641080179514,4.744887068717748,0.0006141215880282401
2200,21.54370438602316,82.419705048657,1.1820020892262966,1.4889991857358778,0.000668365128221592,0.09110573730139454,1.443403992346038,62.78136220763477,3.981496089695656e-06,7.847633350325882e-10,0.18235322220513964,4.738245395515624,0.0003833078137013179,0.0009084303317286778,0.0010995669406786127,0.4838800940550849,-0.005962131497304773,0.014264634849812222,5.771793845118882,0.27998674280056385,0.46436384996783986,4.81579614253444,0.0006070127361817397
2300,21.991047934960722,83.26351707115889,1.2137333033153508,1.484651001248584,0.0006710975918840877,0.09728535056897795,1.4434039974272586,62.726193746591214,4.3548733478957505e-06,6.5995552307520995e-09,0.18089117595693474,4.738036289853787,0.0003716130677150223,0.0009803354111050538,0.0010038799528834476,-0.6308778387580578,-0.013515239594247656,0.0015722666553418425,5.771818712937301,0.2839822830685433,0.46511213579699573,4.799107606711783,0.0006175293022466765
2400,21.610816218598227,82.37005563133891,1.2628548640540709,1.505004681389054,0.0006606828549130463,0.1129448139564546,1.4434039903709877,62.58083135034286,2.874576093120914e-06,1.0245228369466787e-08,0.18968455367661344,4.737671723556573,0.0004085008007773918,0.0011622018341836803,0.0013141293378015127,-0.11000134254799898,-0.04995133913258055,0.048381893835647075,5.771713672811438,0.2875575532811007,0.4660583009685853,4.737312090503588,0.0006088435102868839
2500,21.592011480487415,82.62523050118034,1.3566562086838105,1.4687072090945306,0.0006590260665516428,0.11607071577730611,1.4434039866270667,62.495706863086816,7.10815781426749e-06,6.968239850946514e-09,0.1935463682098968,4.73752684421141,0.00044496670998713027,0.001208191208126512,0.0014552975953148637,-0.08484768396272235,-0.020196401354650298,0.015653739836466687,5.771575108214757,0.289214548245714,0.46643188667804175,4.8199754963199775,0.0006163511648971956
2600,22.438346713724055,82.98196890283745,1.3938665841999756,1.4934600357204335,0.0006622302688876242,0.12158531246988692,1.4434039856410865,62.48078215498007,5.9812380888393475e-06,5.254433415582805e-09,0.19829904590545716,4.737580113309686,0.0004669567878049404,0.0012198934574577465,0.0015734049908403707,-0.585100726972916,-0.006174115719580282,0.013932484286146005,5.7714747705500455,0.28815158653200323,0.46728945572334046,4.758775321539385,0.0006156438658602781
2700,22.275388576188263,82.42796530705165,1.4825776422074521,1.464351958217213,0.0006633556154919703,0.1389077253295367,1.443403988286466,62.370183101954936,9.87214252462754e-06,5.758933529318972e-09,0.2028384637040258,4.737106512094561,0.0005120468743909725,0.0013542874939872793,0.0017150420089097707,0.31614568107503055,0.02019069965327821,0.002024666847849954,5.771463826002051,0.2906490069701544,0.4672116045044724,4.7878971402852075,0.0006072888632196595
2800,22.485838522333843,82.75607761474905,1.5404805221982254,1.4646444435185715,0.0006607995307050744,0.14767180893827198,1.4434039898489701,62.28485156232946,1.214822885812691e-05,1.6794972974439736e-08,0.21309312033492678,4.736836721077481,0.0005526161373839369,0.0013987175665187454,0.002124127508300651,-0.2731672482044636,-0.01440414637753563,0.04189631817356673,5.771319338912523,0.2898581676249349,0.46264619668516666,4.767743942582571,0.0006112722272972819
2900,21.78104089248878,82.3947838480604,1.5541892722007198,1.4365432305673072,0.0006516278232864495,0.1640307599471441,1.443403979884187,62.2382646225065,1.1658261424285144e-05,2.158948686537266e-08,0.21385511561193343,4.736761035749977,0.0006064173779822743,0.0014990449853401625,0.0023253765763429296,0.29318705164619974,-0.02818334156666725,0.04934161925365086,5.771307973961749,0.28807306698425333,0.46347049187047507,4.751405422196303,0.0006196570712060267
3000,22.223590693029575,81.75047967894484,1.6706212181253597,1.4587549456694606,0.0006535972971688647,0.17074318629997212,1.4434039762316875,62.17999881942742,1.53094697250665e-05,1.951835004910497e-08,0.22446292943300933,4.736629312256029,0.0006480002820552994,0.0016092434025415017,0.002352060239914681,0.3571564899609911,0.008812495271327618,-0.014731927401974714,5.771146578222248,0.2953903257239979,0.46336348188350146,4.757251820965567,0.0006184691250655822
3100,21.969400639970196,81.8293887885071,1.7295081495202629,1.4228915498318262,0.0006522868014816577,0.1812790029218697,1.4434039744563156,62.12922193834118,1.6453843372506946e-05,2.383567528950614e-08,0.22490105837241361,4.736196027188791,0.0006807590815874739,0.0017317283149002232,0.002590868108880868,0.03451906793998937,-0.036442793600427854,-0.008485621045074911,5.771050294005771,0.2898602712012013,0.4672591914440962,4.817484711383163,0.0006164433516597241
3200,22.29149512433958,82.51806322165511,1.7321395240833894,1.4481651082592253,0.0006440444957215897,0.1997531917939943,1.4434039623693886,61.97993866170971,2.042590141759166e-05,3.5999657192404624e-08,0.22970579942345057,4.735785136959268,0.0006993182662815127,0.001794907817944921,0.002928846399186401,-0.26083094529436995,-0.01777469176343405,-0.04149464399739168,5.770984138635208,0.29369494901021875,0.46361517577245126,4.8018025081073175,0.0006082216557494885
3300,21.342421535422428,81.98769756286727,1.7658576500036836,1.4445431332637761,0.00064705398186208,0.21571102286663102,1.4434039551487612,61.93685950904638,2.203126882638583e-05,3.5165400128524074e-08,0.23787545937133459,4.735658213861545,0.0007665244818544566,0.0018789837846858327,0.0033169734028791124,-0.635642357660964,-0.04942806236067951,-0.045028095079755616,5.770842621469751,0.29123562091089067,0.4663858307148942,4.8158361380235934,0.0006192021255365209
3400,21.556521230389073,82.06920025357667,1.865090042868695,1.4226177438231666,0.0006386802277586082,0.22397360836143804,1.4434039518153785,61.81926783377111,2.5556718226091892e-05,4.7627496734711964e-08,0.2466570704474427,4.735421352710073,0.0007753238649977903,0.001995958622940167,0.0034560434000262532,-0.29361403328522206,-0.00598092018386653,0.023328434258828128,5.77074257610752,0.2935510468506998,0.4641342373195479,4.817810142541507,0.000609294435729251
3500,21.936928400135088,82.20285067090087,1.8950155606449701,1.4378908368913224,0.0006345523214031948,0.2402268363111882,1.4434039375941596,61.801830375630836,3.258308801383705e-05,5.10773690052981e-08,0.2440799131139972,4.73487179301857,0.0008166437430819573,0.002067827439693986,0.0036895676727305626,0.07499315846753858,-0.04575126932840353,0.02377374282896068,5.7706766919729136,0.2940327291748079,0.4632634444874969,4.746325194483314,0.0006117965239790243
3600,22.417944101271416,82.26702799436758,1.9991547298867884,1.4375827562731764,0.0006370957551298803,0.25586989935842397,1.4434039340311586,61.715732596428424,3.633293081438852e-05,5.902457293315608e-08,0.24986415143044427,4.7343951629731995,0.0008862026499145982,0.002208672972451311,0.0041411185154325595,-0.5969219756635273,-0.04140135697601576,-0.0020789522853850236,5.7705531278456945,0.2935886809468542,0.46358468313795514,4.782748777895257,0.0006123219656192053
3700,22.2649752598146,81.95439028178906,2.025850480122379,1.431937971344823,0.0006354885557700529,0.2700188383896859,1.4434039169838502,61.63079788233859,3.9327676652422304e-05,7.295910566534745e-08,0.25687608880375473,4.734208644459583,0.0009505781090578862,0.0022235353057743976,0.004343911265883756,-0.5630869021221051,-0.03369194343343017,-0.015386644459357345,5.770444287003102,0.2893257962878442,0.46508059775410115,4.811490340697204,0.0006197962861834116
3800,22.15228563616995,81.30543049422498,2.101799190444836,1.4459721774100935,0.00062797508528508,0.2842315963388843,1.4434038997837426,61.54388665601148,4.8151596281913846e-05,8.93156378210891e-08,0.2606559506600802,4.733590013064118,0.0009717603509815241,0.0024136001227052922,0.00465057767851657,-0.42861968676686063,0.015947330252224723,-0.04418431631509979,5.770390634757277,0.2932660749859586,0.46675278935473474,4.820961633588602,0.0006190690644806805
3900,22.281207184940598,81.26950479246412,2.1373326100350836,1.3784018615472236,0.0006359921087524323,0.3004245445062526,1.4434038834243161,61.440428228730845,5.286260886552789e-05,1.0641823321528248e-07,0.2714459439584518,4.733241964790718,0.0010428980369834517,0.0025106863658455273,0.0050846618841507586,0.2432832950165339,0.03366902534830579,-0.005103020017072961,5.770240503692181,0.29047050517897965,0.4661213190618557,4.792913674809999,0.0006124223204029405
4000,22.297340384916915,82.06730284973182,2.198062788861882,1.436746547067849,0.0006286575637547151,0.31307227803816917,1.443403867069077,61.364764942359606,6.027535722361055e-05,1.2437344421475707e-07,0.2747689476481704,4.732801200754497,0.0010504352477504221,0.0025796758369467923,0.005394991923394913,-0.35749802350023174,0.04983433399965525,-0.04392981910259003,5.7700851752473845,0.28949905925724345,0.46724064911501184,4.775325738689647,0.0006132460093153139
4100,22.34389530127313,81.40215542371273,2.2583968246790755,1.3653248305295416,0.0006247421771712953,0.3274428434436412,1.4434038515401169,61.31160695733538,6.862630481754386e-05,1.402985566578304e-07,0.2810130297269862,4.732531719279115,0.0010906962273353772,0.0027449876585674366,0.005824223096699421,-0.21889690323580097,0.04481186354498612,0.025104378611438823,5.7700252022842715,0.29461874630831103,0.4628715390359536,4.802337611833361,0.0006125458961897715
4200,22.418864570907225,81.6453651761815,2.31429196494363,1.3662164834313062,0.000627919532173387,0.3476499941434892,1.443403823922974,61.208228711601485,7.893122072768328e-05,1.6010610892033728e-07,0.2832423966762007,4.732036780075867,0.0011673357818741195,0.002838557602100631,0.006457064784863947,0.3901717423007289,-0.012846731311165536,-0.03600943538258725,5.769958951644425,0.29653519623980695,0.46703354986621487,4.805305168864649,0.0006177296887042565
4300,22.511285995239678,81.00894021690921,2.4045618553219956,1.3535405672785559,0.0006256583322433217,0.3705175931046577,1.4434037959291772,61.20410945785452,8.974402305497679e-05,1.8754495200936293e-07,0.29151401670352173,4.731661370489832,0.001226739918714875,0.002885731572773552,0.006852868113255086,-0.6248507686745585,-0.016522584267396553,0.01731623701434306,5.7697911200135845,0.296205787504743,0.4629937312883821,4.8318730576919675,0.0006189861943562733
4400,21.921205836640166,81.02214597853798,2.4183016120626197,1.3674325618723353,0.0006205568560444933,0.38345313890137284,1.4434037733748935,61.07073567700393,9.983262128888995e-05,2.0835807186211414e-07,0.29139058548006025,4.73112913997815,0.0012532642019244863,0.0030060116772262667,0.007163782679256039,0.14741240610578873,-0.03929474672308925,0.03057017908202683,5.769656967221082,0.2889703193423291,0.46665648714840274,4.789250832198416,0.0006106743574930352
4500,22.23445299235947,81.85113842254079,2.489217170972031,1.3931361483533578,0.0006191573822586303,0.3956678777789623,1.443403739178926,61.03345095491563,0.00011207796557746861,2.4706728683891123e-07,0.29950345523457284,4.7303700139467475,0.0013123650751988279,0.003209365760406912,0.007706092145676526,-0.45984209409583804,-0.034425777683883094,0.043342222884689065,5.769544524330639,0.29085541907499535,0.464054643758721,4.788205465292031,0.0006191082440767532
4600,21.942845988115696,81.41509648519337,2.5162272472937213,1.3875748962359369,0.0006183378738036276,0.41774848038074686,1.4434036921196225,60.927940316849195,0.0001245601942770086,2.8058682914286946e-07,0.30472017702197884,4.729795674523476,0.0013733872272273288,0.003222110267211431,0.008250680420901576,0.09946989756610798,-0.002440810693477672,0.030932310849996043,5.769476390871067,0.2910110049829594,0.46779504897378194,4.827583315984533,0.0006091191245858868
4700,22.206750142763685,80.8295185487101,2.576499581455949,1.3444397651577262,0.0006158440878599068,0.4404864734749237,1.4434036596211195,60.86341282232517,0.00013736127120426712,3.1474344070838806e-07,0.31141320592598665,4.729532684810951,0.0014113179320977057,0.0033619344073529487,0.00861660659389717,-0.003741546153367596,-0.04871560203577822,-0.01261142361495307,5.769286773452467,0.28935749581604975,0.4664456287000941,4.811343552779574,0.0006178626900058371
4800,22.175805086426934,81.21360760540162,2.6471174699902686,1.348258502227686,0.0006141362114567317,0.4619614020577682,1.44340361028666,60.78528460301035,0.00015151550552216093,3.596748938322133e-07,0.3101603540214723,4.728914480624329,0.0014882684297746304,0.0035011629424994807,0.009334784359971145,-0.012894188948840824,0.012130495996735194,-0.00890524578784613,5.769189847067391,0.29064332082225236,0.46684544217263363,4.772674673537618,0.0006104211184708359
4900,21.761106224240546,81.2431689351903,2.6681173329442966,1.3431041638885046,0.0006040498668969537,0.4780876549854016,1.4434035547729314,60.74076778812421,0.0001718904244876036,4.087625804536786e-07,0.3136121156656886,4.72829307582316,0.0015491059806933014,0.0036113412945076614,0.009799015775139036,0.5069111108439415,0.045063153589947225,-0.024695310872949454,5.76905080181174,0.2912356370891851,0.4661045596152664,4.754446698563066,0.0006150659996398963
5000,21.3265094423909,81.1529628281693,2.733462255735747,1.3700987230523727,0.0006070366276582474,0.5007310368595493,1.4434034925530812,60.618857303055165,0.00019131399685090608,4.56862587193773e-07,0.31942806610049873,4.727590745067758,0.0015617127344709522,0.0037547849514148594,0.010364625186328174,-0.33913218419154384,0.015959003048499017,0.013841963069560087,5.768919662716741,0.29655665348606464,0.4641036728492126,4.796141539033051,0.0006222369939835369
