miliseconds,L,L_RF,L_RF_C8,L_RF_FL,L_RF_FS,p43_p41,C3,C8,C8_star,C3_star,p43_FLIP,NF_kB_IkB,NF_kB_IkB_P,p43_FLIP_IKK_star,NF_kB_star,RF,FL,FS,IKK,L_RF_C8_FS,L_RF_FL_FL,L_RF_FL_FS,L_RF_FS_FS
0,112.67104496008689,-0.10086764772445106,0.03340408241562593,0.0313857130551877,-2.1991096512018596e-06,-0.0015743706976481886,1.44340399605603,64.5155647291918,1.1799987311108966e-07,3.780593357585513e-09,-0.0017254149735660587,4.739655070513098,5.975931407675811e-06,-3.4713500700877005e-05,-0.00011795600925818819,91.0539176850806,7.393062087570436,5.102446128675616,5.7728534347118945,-0.0036066419207467634,-0.0026879612509890507,-0.03034500178959506,-5.30376968579684e-07
100,24.045203508035502,81.96812263298168,0.05837426293613557,4.862921740824453,0.00024584421681697757,0.0027767125173866238,1.4434040029260347,64.3630095413703,1.5603129875047123e-06,-5.275976302233542e-09,0.021095094411607545,4.739653885961646,2.436982001996275e-05,-2.7204315314313524e-05,-1.6567364074536377e-05,2.5559885750172153,0.027813795272259557,3.5383446039925657,5.77276859553219,0.012006686279349416,0.46039528966807475,1.6036326210541367,4.3883010409868856e-05
200,22.058987048761125,83.87856170340832,0.10742459253388789,3.791378195248095,0.00040279413447187964,0.004849731944314756,1.4434039978878703,64.31259668408764,1.4445547426820926e-06,-2.612331568313235e-09,0.03329684386283275,4.739612455566586,8.56428685443751e-06,-2.0421839420150075e-05,7.022485677236093e-05,0.6793343539162571,0.001738554856480001,2.3495825004620725,5.772756932868337,0.02366791832803449,0.4633608820301027,2.6662867197125832,0.0001260118301830849
300,21.816157951370325,83.99373345795028,0.17644833334173374,3.146303081676571,0.00048772652677683744,0.005246999568522847,1.4434040041847778,64.22677955898793,5.171275492914519e-09,5.072674400148635e-10,0.04773976909054555,4.739573904976046,2.7403527959604317e-05,3.172483811746554e-05,-5.491999124832118e-05,0.4388096148149597,0.02885003453475403,1.709421807391863,5.772799869589957,0.047757629439055406,0.4657402123226103,3.3123114686064685,0.00020455159015510355
400,21.98023051475934,83.84712459846038,0.19736968536288693,2.694701666465785,0.00054895908478562,-0.0006739890649294844,1.443404002112482,64.16765603978457,1.5386078053248376e-06,-2.5017622637118837e-09,0.06065683263419545,4.739406033025576,-9.178100307688145e-06,7.42367112871727e-05,2.620064973879883e-05,0.12926777574173506,0.009058411757261452,1.3635261547618263,5.772803494485544,0.06883751695569121,0.4675796262673703,3.6872875390767375,0.0002861582508944315
500,22.020840103666963,83.76816244821832,0.2024836782838795,2.4203988338390103,0.0005865434735408153,0.00857770576287068,1.443403993863534,64.07271601967825,-8.863639678123041e-07,-1.891016658824893e-09,0.07128594730870488,4.739358025603842,1.5518395086427295e-05,5.43149587793896e-05,0.00015933693796470037,-0.4644080471709497,0.01755260499938923,1.0075852689889928,5.772780188273978,0.09106069423692925,0.4644484911009507,3.9686659819939933,0.0003345429590472215
600,21.56049573784297,83.73454351812418,0.3032838435522793,2.2182805315414154,0.0006071940311322115,0.013058614341075584,1.4434040012549374,64.0455623433913,-2.2344328099335307e-06,-1.8847547844230567e-09,0.0766690604156039,4.739645813827246,4.3733292721665466e-08,5.5450073332254866e-05,8.396593526897819e-05,-0.1951038072522589,-0.01738256816241092,0.840937184460609,5.772697982238411,0.11408078729128497,0.4659045494649195,4.115355041694945,0.00039712117665042693
700,21.73897662631277,83.69122558452464,0.34430221854808685,2.075743398031737,0.0006328850482773367,0.008221225272245473,1.4434040063097322,63.952518146927176,1.6610759088694966e-06,2.2965103238101136e-09,0.08281431788089952,4.73937622917373,5.395381286190263e-05,0.00011738274863710437,1.0177880098645282e-06,0.2198012736308348,0.019665132123158673,0.6776365261589148,5.772669259868207,0.13697426267887028,0.46474988942501755,4.244740064301836,0.000425843174672933
800,22.46485449954408,84.10386706213302,0.4161449528772488,1.9647062811421028,0.0006478759689141464,0.006464900498591135,1.4434039959171736,63.84781436145597,2.1138656728345614e-06,3.4545350486135936e-09,0.09238628574532054,4.739280418999741,2.468774550145422e-05,0.0002333172237060095,6.256641988845721e-05,0.1924600383790035,0.013405734592506864,0.4920281737529727,5.772682478396641,0.15551054973821044,0.46299864905504823,4.4308111710914755,0.0004630286272800029
900,22.56607195739915,84.03845656066846,0.42592602128314044,1.9105441238535907,0.0006516483999797105,0.01562971852285456,1.4434039990604246,63.75074988852185,-2.1235612814312015e-07,1.2572847112809817e-09,0.10279902400620941,4.739249948807368,7.123625627592799e-05,0.0002135390323982532,8.483979291138474e-05,-0.2372481275487392,-0.016596364862740628,0.38756557279807746,5.772603765211084,0.17440822678984905,0.4630985142935272,4.446858068991593,0.0004991017080645435
1000,22.218833299496726,83.58852740087876,0.4967489174474416,1.8326330175329493,0.0006627557110974749,0.01249676111491612,1.4434039973993553,63.68006709281153,2.167020133485452e-06,3.240975690534251e-09,0.10347369358049667,4.739386755712507,7.643216727608749e-05,0.00024308639880366058,2.1342967277749163e-05,0.4504388052891475,0.036510115727592184,0.3477192137919041,5.772595636857413,0.18740807750700092,0.4676876189928015,4.576685574286855,0.0005167725731661484
1100,22.563722570978687,83.49461150429636,0.5495825593284104,1.782797716912504,0.0006677898824057727,0.01535305633624881,1.4434039942645878,63.644024580740265,1.7604384455867422e-06,1.451601000523179e-09,0.1160742399249284,4.739168890778429,0.0001035837495204051,0.00031286711421248115,-3.595411683082296e-05,0.33311221130736063,-0.022042386398846987,0.3206784607896058,5.77252491951303,0.20142587484995297,0.4633174883061314,4.601079134956155,0.0005334970602653758
1200,21.99863328467504,83.31031129759646,0.5973822173329075,1.7073465436159958,0.0006763357052253875,0.02777349111213675,1.4434039962677092,63.530955283130446,1.802540983897189e-06,-1.0447686997117084e-09,0.12072517648196017,4.739444995703071,0.00010630156925262212,0.000399123978362383,6.4800503578661e-05,0.3307517297011156,0.04383386264521917,0.2384819269735768,5.772447915123846,0.209854684320678,0.4659420020938866,4.626959255122303,0.0005487355358783232
1300,22.194066089420474,82.90854374937624,0.6219880694987778,1.7095969685220183,0.0006695192872518071,0.028053604766973658,1.4434040012657272,63.44216624856218,1.6688721669255856e-06,-5.235771946034692e-09,0.1230730671519582,4.739307529230692,0.00010771209584272171,0.0003859478610880886,0.0003394364419476889,0.09639448987188608,-0.03435143665034996,0.1599843491993815,5.772441160804982,0.22060618401118187,0.4682011449446272,4.638810030827171,0.0005575475861511587
1400,22.186455933241003,83.05645518406341,0.7157566316617624,1.650968300093411,0.0006787149708627195,0.03530050801263102,1.4434040028310988,63.363842911941404,-1.3765849808055006e-06,-3.760615786575533e-09,0.13304491629929877,4.7392028514318385,0.0001306361207550649,0.0004382463672866868,0.0003968576954246571,-0.011787402151374991,0.007736152838474537,0.1420720494778574,5.772330475417623,0.2384594829450407,0.46258777576680515,4.689683778501946,0.0005775492322866477
1500,22.591066541896986,83.86337259224216,0.7686065807386029,1.5909610606942417,0.0006766032893559781,0.03718158302407581,1.4434040038237608,63.31403455692238,-3.487681290113638e-07,-3.473889358523785e-09,0.13682067181480945,4.7391768896579505,0.00019602824335421018,0.00047837520934009215,0.00017124577576063668,-0.4274747422869408,0.029363494691110596,0.1140550956175725,5.772301926483958,0.24277458948287026,0.4652042500646686,4.740027007183867,0.0005781272453651545
1600,21.575115267613665,83.37830205411294,0.7685399803229578,1.6202344670601965,0.0006752791817181621,0.0522793025835815,1.443403998006436,63.21230538742255,1.6487454513052906e-06,-3.1500422066564124e-09,0.14832167110795638,4.739144319849223,0.00021745076598988632,0.0005781181150726196,0.0005187983146900143,-0.3275014624487678,0.0013084865318415057,0.10356194751943193,5.772268871070812,0.2553512255190979,0.4668055085131976,4.688352630539581,0.0005846701218611189
1700,21.859522347003267,83.25007545809137,0.8973332517814653,1.578116347816406,0.0006704508135092774,0.04918199025157172,1.4434039944895225,63.17418144754185,-5.832432880898574e-07,2.6682790761692557e-09,0.14953999212202448,4.738991221185951,0.00021995572257764583,0.0005947390517317824,0.0005361314155896356,0.5818410184206669,0.024816519150370673,0.054582224490565795,5.772223531890462,0.2598931231178436,0.4655036823555043,4.712086615576162,0.0005907476053891028
