milliseconds,TFp53,miR34a
0,-0.06395680816818072,0.002477078958749283
100,0.06964246801686771,-0.003751678139390804
200,0.030839003363809264,-0.0007328365834119545
300,0.20452818860346988,0.0034639542370397364
400,0.24737035239522223,0.006015897380354164
500,0.22100706130387565,0.0061845506856171885
600,0.37314130893270586,0.0013556617758404286
700,0.297506759794896,0.003452977792112893
800,0.33823925216741585,0.011298121515799535
900,0.4801663499829105,0.006596793280045152
1000,0.557281996164952,0.012885322504133895
1100,0.5254433874778469,0.012497441843095597
1200,0.5866166894975283,0.013284553991289116
1300,0.7054236419306398,0.01691406957395543
1400,0.7741842887278194,0.023225586926852365
1500,0.7788787260584232,0.025738517633404585
1600,0.7953900550341947,0.02582899291184797
1700,0.9473058173597537,0.030164590145180723
1800,0.9937903601132266,0.031735881201621075
1900,1.0132050676900157,0.03251774280495299
2000,1.0361440607261125,0.03763240465137529
2100,1.1185693964416528,0.03782429317211992
2200,1.1529982102871215,0.039107101040028756
2300,1.17613969678661,0.03935457396093705
2400,1.1968336215993922,0.046867668363276514
2500,1.2189071065549686,0.049995451542497016
2600,1.2859635566102507,0.04981731627982349
2700,1.451969751855931,0.05444716248230533
2800,1.4344667960683053,0.054882941086927206
2900,1.546668593903285,0.05876073237455633
3000,1.5460632785741137,0.060598942239186306
3100,1.5946104253407578,0.0633402226386018
3200,1.6800729484937211,0.07186800570596595
3300,1.6625855689219182,0.07161389632437914
3400,1.82419659134198,0.07929984530244202
3500,1.7805744596001645,0.07511948840465345
3600,1.845476834087986,0.08347678190586248
3700,1.918680189004097,0.08832044256993678
3800,2.0597753213610215,0.09060531249647906
3900,2.0196151872551895,0.087448602722347
4000,2.145462448889147,0.09469849866829136
4100,2.2884579051146785,0.10036523507349829
4200,2.2322379985942957,0.10375843806212727
4300,2.40134403119678,0.10587748762174486
4400,2.4372747280106797,0.10685837682526603
4500,2.5174772437058386,0.11256271339416936
4600,2.4525281269928647,0.11026393961148037
4700,2.529026631087394,0.11458974863645063
4800,2.649923569629239,0.11700683262410976
4900,2.714941537617148,0.11900811144119185
5000,2.8269965620672983,0.1280112147809658
