milliseconds,TFp53,miR34a
0,0.00027849039562482787,-0.0009631805692230009
100,0.03467160343772489,0.0003151281708807127
200,0.15792541822117068,-0.0006252806584189521
300,0.17811299503678776,0.001095162026144134
400,0.25151601144040137,0.0008804517424189987
500,0.17347159078013247,0.003975444175434051
600,0.3024095001894689,0.007305078970014951
700,0.38596772166892157,0.003162266952116762
800,0.4488023923312962,0.007226709043222348
900,0.46471109666707183,0.006842127943408513
1000,0.429895705797893,0.012730622516906386
1100,0.5386848591264581,0.012865750441396928
1200,0.5670454336794872,0.017651930556759118
1300,0.6582283614278845,0.014879739490927557
1400,0.6461501734235551,0.020570298393892808
1500,0.8339187438070053,0.01984441402250733
1600,0.8428729440316644,0.02771704132017361
1700,0.8909147431636217,0.02636124792821529
1800,0.893202507931391,0.030094610546714858
1900,0.9230913762972205,0.03474548212331567
2000,1.0695072391032967,0.031152350037484806
2100,1.0177055355144748,0.03902327081317714
2200,1.1304278502120897,0.040627817801919444
2300,1.171356589133306,0.04578670489374426
2400,1.2969168418018096,0.044374778615105935
2500,1.3206244576197665,0.04698639434223078
2600,1.3665461110218,0.04986408221873747
2700,1.3961869449048405,0.05394089952434735
2800,1.4917727959572662,0.05482472150220266
2900,1.5747565840626219,0.06423024264048828
3000,1.5603287632772374,0.05940526153365019
3100,1.6290977115361773,0.06570531316896502
3200,1.6627983146606122,0.06569510045407835
3300,1.7179143220627886,0.07348620764344539
3400,1.7955908409243038,0.07907968418427394
3500,1.8845890347071024,0.07589430879738612
3600,1.9364940788991651,0.08355465447833145
3700,2.025994627781296,0.08575232802436238
3800,1.9810725668850073,0.09060013346701516
3900,2.1080567975317854,0.08959808333455481
4000,2.1371742341544655,0.09190633768055899
4100,2.217127719177397,0.09860037517476815
4200,2.203323134942287,0.10379472599558608
4300,2.2611153901813394,0.10651796700477607
4400,2.368735642463217,0.10672642807625252
4500,2.4895971841232143,0.1087931535945081
4600,2.4733338158503977,0.11063967088358632
4700,2.6488741181792057,0.1149255487647292
4800,2.5834470722948306,0.11683759456410772
4900,2.6547477383017166,0.11959729786747582
5000,2.7083710724282897,0.12704554509379634
