miliseconds,CaI_1,g_1,IP3_1,r_1,CaT_1,g_2,r_2,CaI_2,IP3_2,CaT_2,CaI_3,IP3_3,g_3,r_3,CaT_3,CaI_4,IP3_4,r_4,g_4,CaT_4,r_5,IP3_5,g_5,CaI_5,CaT_5,CaI_6,g_6,r_6,IP3_6,CaT_6,CaI_7,g_7,r_7,IP3_7,CaT_7,r_8,IP3_8,g_8,CaI_8,CaT_8,IP3_9,CaI_9,r_9,g_9,CaT_9,r_10,IP3_10,g_10,CaI_10,CaT_10,IP3_11,g_11,CaI_11,r_11,IP3_12,g_12,CaI_12,r_12,IP3_13,g_13,CaI_13,r_13,IP3_14,g_14,CaI_14,r_14,IP3_15,g_15,CaI_15,r_15,CaT_11,CaT_12,CaT_13,CaT_14,CaT_15
0,0.19979709454472494,0.2505366971965201,0.10083189261555092,0.501928914246267,500.00011207372324,0.250539426195933,0.4986016926236052,0.20011047858457692,0.09940540644680777,499.9998952013823,0.19998882810194063,0.09995334539746904,0.2503982867984464,0.5018540800938235,500.0000168212604,0.19986349006632434,0.10066756713110149,0.5014470445521639,0.25054325777892017,499.9999703024057,0.5033048305627106,0.09930091982813966,0.2500134698397769,0.20021733454828264,500.0000303169255,0.20015362309856854,0.24969571827611414,0.5022653603378696,0.0997813222656458,500.00024836440616,0.20019719991793034,0.24953271836548413,0.4979523585726754,0.0999056831195839,499.99993332742224,0.50277965238195,0.10013617223242911,0.25062036507439694,0.20020599329537467,499.99999684554007,0.09870044773517705,0.19981234883934026,0.5015587254781988,0.2493739017500297,499.9999333568009,0.4967648277361338,0.10072379811387766,0.2501156747423026,0.2001764622549598,500.00001291543015,0.099157688466447,0.24969801568031352,0.19974008889954764,0.49934826365804313,0.10062037646754755,0.24957501662863937,0.19979759255219728,0.5034968978870688,0.09929714222787568,0.24945411744407048,0.20023908969519066,0.49730562054188615,0.09908526520420588,0.2504122350945936,0.20002035958297995,0.49821940102634704,0.099918373112497,0.2502250093977018,0.19983789926354134,0.5016522872344659,499.9997961555607,500.0001337214738,499.99995204228463,500.00003814973746,499.99985488562567
100,0.2008247522420249,0.24888429991300207,0.09167169542791268,0.5283402249042476,499.9992389565593,0.2488202145380726,0.5503814244867711,0.20072122680168494,0.0930691541940442,499.9992467167102,0.20087900304186482,0.09210507398785278,0.2491043446941066,0.5681985836877909,499.99906817667556,0.2006137852166563,0.09149862826053981,0.5474930676454497,0.24954315422140663,499.9989411494152,0.5690842733831349,0.09195958093308026,0.24931834236132303,0.200691057498555,499.999011456433,0.20075834741450868,0.2490059519716609,0.5636432601792449,0.0914528972840453,499.99943441768033,0.20085550912786182,0.2492951432165598,0.5592166031691869,0.092896934301126,499.99934434863746,0.5628289969308612,0.09268554431714399,0.24849119281585225,0.20076777905134185,499.99936767974054,0.092960555396064,0.20082450660637996,0.5396832063444597,0.24951710990826953,499.99929445646643,0.5589593959889698,0.0930085774043405,0.24916804793940336,0.20101221712200762,499.99907719939716,0.09128081272456101,0.24883363705612416,0.20063561775530037,0.5526426161064454,0.09180243667702091,0.24855795513473017,0.20056447948824463,0.5742037312486937,0.09273528651867764,0.24860161792428348,0.20075685346881947,0.5399778805258859,0.09099061140318025,0.24875219333952314,0.20088218967455448,0.5338987474378175,0.09305344438527674,0.24967256983367095,0.20085949478214343,0.5426435780100611,499.9989473388835,499.9991492261905,499.99901029151454,499.99909053978155,499.99928695116716
200,0.20165455710568334,0.24881618485177795,0.0851790385323472,0.5595113819612343,499.99873757327174,0.24821849462270165,0.5983347425254697,0.20164487064661965,0.08577039747765773,499.99831222830505,0.2016646471027582,0.08465109500428727,0.24772791047357282,0.6299306996076456,499.99864270024517,0.2016652788218875,0.08631985691440175,0.5835923859611423,0.24802952703318826,499.99849186232893,0.622140575697496,0.08409727915057734,0.24772171301091142,0.20162754885280745,499.998485186476,0.201653717246415,0.24803066942749533,0.6202981543260941,0.08539319466477537,499.99828390048003,0.20151852768408177,0.24802620108775258,0.6029421723300266,0.08578375680575231,499.9982279256404,0.610445597084511,0.08619836326290081,0.24837263876037263,0.20128329809516526,499.9982385835884,0.08419110295938928,0.2016048921388693,0.5724156455351402,0.24871591062717155,499.99866132664266,0.6102690277534084,0.08456984535376595,0.2479056930289655,0.20171016622500443,499.99827363596677,0.08470288952635813,0.24842125500575377,0.20148712863512513,0.5883538639624764,0.08587576881623812,0.24765619488648574,0.20154712969838603,0.6293505472589676,0.08395258659091168,0.24804143226983472,0.2016139825443839,0.5718598035411241,0.08545302726533487,0.24847111365230193,0.2017093093970882,0.5609425559790768,0.08595160510903954,0.2481463464076445,0.2015616106372246,0.582781001465173,499.9985488888825,499.9987169001421,499.99833739246463,499.99861924508826,499.99831516827413
300,0.20230261624623538,0.24695120784750735,0.07932693161811506,0.5811915210506827,499.99787306949406,0.24768407988133587,0.6343344277156603,0.20218784936238707,0.07871598750796041,499.99776040478054,0.2020474617949205,0.07851039062860203,0.24737132226004735,0.6745218641678418,499.99795288645106,0.20197495462414297,0.07944856972059218,0.6222819882151127,0.24693630672522016,499.9980417007775,0.6686867766252614,0.07917469111578855,0.24761392119887998,0.20201481738915797,499.9977058497239,0.20185699464438261,0.24752541755044455,0.6600992320534923,0.07772241969790883,499.99806968235146,0.2022542691654169,0.2475245133787039,0.6432307908338524,0.07941697704357116,499.9977822170766,0.6525101009501724,0.07908548788281874,0.24742653434624837,0.2020289469286666,499.99799192216335,0.07744137842495293,0.2023106329527997,0.6001236245913842,0.2467921403684098,499.9978201048753,0.6490148667175669,0.07829841798802842,0.24692774468978068,0.20211919258144015,499.9976234025436,0.07745397508121514,0.24790715542890032,0.2020167559133293,0.6292202022957041,0.07745030194648192,0.24774844184427175,0.20218276686312092,0.6805303067071046,0.07866454256407276,0.24741514336399378,0.20224921358880193,0.604702382339705,0.0777337819216578,0.24709366832909047,0.20205857526579715,0.5901048729314091,0.07847717130673143,0.24787601874705903,0.20229076572122817,0.613837148053779,499.99812608788426,499.9976554163698,499.99772780170014,499.9977588296257,499.99802735642527
400,0.20264059675110016,0.24613375351029612,0.07312354471485112,0.6014993094531103,499.99734397065924,0.24623584948170985,0.6623865682724119,0.20284987912463293,0.07151459723809953,499.99744668073834,0.20268695625244626,0.07226995225046205,0.24701544394097197,0.7123158226114217,499.9973007425558,0.20264177532596503,0.0730731441239203,0.6471427532828756,0.24678360603182165,499.99717588192436,0.7007599757404377,0.07346790005503233,0.24607525231942026,0.20286181860944416,499.99739038622505,0.20278922218176032,0.24609835950460648,0.6921955446498246,0.07350195669096203,499.99713979857455,0.2026884977509024,0.24624299423283316,0.6738819953521222,0.07308638816023068,499.997263860041,0.6874631182850047,0.07192921506857258,0.2464073594813568,0.20253044831062741,499.9971144787873,0.07239447642430107,0.20287784547527823,0.6197651398764299,0.2469473716066352,499.9973625080082,0.6784690237751764,0.07244959705641987,0.2459960147579648,0.20247617251347166,499.9973895296608,0.07343476307661152,0.24601107682319592,0.20256653298332516,0.6580744814290426,0.07278925998354667,0.24631641125380457,0.20261924591539374,0.7154478153661322,0.0718993619081927,0.24675329823404862,0.20282605777797896,0.6328086981364213,0.07155981922256234,0.24594997799273088,0.20257298438722288,0.6143326219570608,0.0733479252945166,0.2470224335722773,0.20276813225269785,0.6401394863338559,499.9974065253221,499.9975158913318,499.9973841847393,499.9973565619457,499.99734701669075
500,0.20288183058944007,0.24590163818986724,0.06669890319239268,0.6180118151740549,499.996822787367,0.24549769959843565,0.6867793544801851,0.20290351895695818,0.06575735437647932,499.99670706494567,0.20293516794712435,0.06596738550088188,0.2452483743996902,0.7381384858668224,499.9970531781811,0.2030599149343727,0.06767802122671199,0.6719435499284617,0.24500673610487228,499.99699986761453,0.732384039488227,0.0666628494481778,0.24526009912933586,0.20340243275709308,499.9969299768306,0.20306848015417506,0.2453377679423606,0.7232306539772898,0.06591711055751061,499.9966935018286,0.2030015499266361,0.2458630958719566,0.700017772391482,0.06747617269577334,499.9966253402543,0.7175267662966369,0.06586953262287222,0.24623270311215142,0.2030708418427141,499.9967904913461,0.06604658113456774,0.20316315312003602,0.6439909616402527,0.24573432849061197,499.9966776362249,0.7093817515093938,0.06666681883600119,0.24506460794414797,0.2029250660425371,499.9969252258911,0.06752220834237291,0.24509644258408034,0.20301425322688982,0.6792198571504388,0.06765806428109893,0.24505149673735094,0.2030981239604711,0.7465633321139201,0.06818642707343434,0.24563545862345565,0.20301760851697678,0.6529402391636133,0.06807942324757713,0.2451666720531512,0.20302411387965538,0.6307522777689111,0.06790470825131853,0.2451886337226968,0.20333284170637742,0.6635236383414118,499.9969489726351,499.99665006913915,499.99661133049193,499.99697130766737,499.99680139496405
600,0.20363890664504053,0.24532439789062055,0.061966409185991174,0.6337073571285657,499.9962999496635,0.2452367483490252,0.7123296570363284,0.2033672200272679,0.06197236397164071,499.9964368531198,0.20370782115237546,0.062197685207782474,0.24432748924550596,0.7629654354642676,499.99630393965793,0.2037742155974662,0.0626917813658674,0.6922006992970091,0.24430660078411875,499.9963308930163,0.7548571055674893,0.06060302215714154,0.24415139776063205,0.203774225654218,499.9963531135129,0.20371889930018117,0.24492101551314563,0.74679209174291,0.061230639822846274,499.9964536638827,0.20337699473667747,0.24415333768780242,0.7220450812828427,0.06091568149358063,499.99642312049144,0.7366107515861492,0.06100604905732699,0.24497791352451828,0.20345520286698845,499.9964270523558,0.06281565697665496,0.20361932291596754,0.6599576147190962,0.24442143561771137,499.99623118212946,0.7307004825284308,0.06311779208545487,0.24504503991809978,0.20377069042692772,499.99632090288975,0.0629177855671581,0.24535770679548236,0.20344269451552469,0.7040157212445034,0.060825419457103486,0.24459142247189888,0.20346096951414572,0.7655520573921363,0.062339831512403354,0.24537537976958107,0.20369880186247727,0.6690071745714519,0.06260980539556733,0.24418848509963872,0.20337837954018256,0.6495607337459278,0.06093882728844786,0.24475069887172904,0.20333718296597236,0.6810830264535729,499.996151306123,499.99654988113457,499.99647726658696,499.99617210749705,499.99633615829447
700,0.20376381508324046,0.24412841624773746,0.057202012481128585,0.6489595579293136,499.9959546241055,0.24330100006749908,0.7248301650079663,0.20400628235950022,0.05632741881077241,499.9957976142353,0.20393611057511604,0.05777513350482671,0.2439047211266927,0.7749881862205458,499.9958005113807,0.20414690137482996,0.05707583322883238,0.7054504642002023,0.2437806619101205,499.99625069025143,0.7684906858691367,0.05719206473029189,0.24365043089315835,0.20384309685352892,499.9958634331268,0.20397912882458638,0.24330478644973644,0.7666854902302772,0.05721126257581914,499.99620244395345,0.20412782743384572,0.24438436346479075,0.7405141281980377,0.05670706723671982,499.9959218093675,0.7545202396970291,0.05599260434264473,0.2443609189552249,0.20393089108393048,499.99613603196116,0.05836596332517666,0.2037566095872091,0.6732108696860681,0.24392477150603076,499.9957338174247,0.7462898688488319,0.056004970949992156,0.24427998930507797,0.20380790570310406,499.9957401425126,0.057852775957699644,0.24401258849101715,0.2037944280610239,0.7160127795027907,0.05708315092386944,0.24393558023103368,0.20394213115107693,0.784533496311329,0.05623786345474186,0.2443329267661221,0.20389309292807384,0.684120585688473,0.05747621703584843,0.24327053680332597,0.20408541951856404,0.6642559797879047,0.056687107394817055,0.24365482135722724,0.20406715994890948,0.6967422097161289,499.99610100621936,499.9961899031562,499.996008433453,499.9959953219891,499.9959448917544
800,0.204159875882484,0.24268752536134106,0.05146773883061263,0.6608939453117423,499.99538022069936,0.2425535309198228,0.7449649442750681,0.20440658115537752,0.05401698342303231,499.9957915541858,0.20465837367834655,0.05209502991934396,0.2428159894352921,0.7915401775226594,499.99533486130395,0.2042400032824902,0.05262928139116309,0.7223006272622153,0.24304243942244277,499.9956656018173,0.7827023160865223,0.05405975669841461,0.24264186942488622,0.20446509110021957,499.9957597195169,0.20458147762190404,0.24341439423718175,0.778480905307932,0.0514781742805026,499.99546819465263,0.20422486450957203,0.24289129261565454,0.7509628841986112,0.05254288621781734,499.9957155250163,0.7720240576715292,0.053144474142161925,0.24332130703617788,0.20435883289865878,499.99533188673115,0.05333182084931164,0.20416337930009854,0.6883383623794891,0.2436017393277051,499.9957037446186,0.7638026296666101,0.05148091782543047,0.24310148504756507,0.20434347337925887,499.99560034417954,0.05278825258795499,0.24252620998361535,0.20456215377482295,0.7352000683799458,0.05166577146097791,0.2429454215826461,0.20454201467012043,0.8015641745341452,0.05281116351964189,0.24270389469433884,0.2046625984392303,0.6998201452163568,0.053749625129204594,0.24332259529813574,0.20443480170341236,0.675218980636665,0.051811470794710095,0.24254751423345372,0.20438917391166417,0.715020516303777,499.995811984579,499.99558943235513,499.9957837455119,499.9958206210743,499.9956921239428
900,0.20466166532849003,0.24244406126540205,0.0473767814502479,0.6700981376102351,499.99516638516843,0.2418491546538523,0.7570194955611511,0.20483029771065955,0.047762476980463715,499.99527487617877,0.20487953052633573,0.04767460767342786,0.24261015474849693,0.8066371160821684,499.99524554261075,0.20475981254629871,0.04747638823236501,0.7362796303630972,0.24245839243445175,499.9951486700007,0.7999435061310468,0.048594559988484054,0.24163337295355927,0.2045753929356794,499.9950810898263,0.20483581667426362,0.24203247197624608,0.7914624970262691,0.047874746966368974,499.9952564989104,0.20503842724138335,0.2418050343985949,0.7663154754234345,0.047964484999661224,499.99529840515385,0.7801322899433456,0.04867958184511805,0.24277563557009363,0.20492121657680964,499.9954226711869,0.049518366366138704,0.20473462365367814,0.6967623897244928,0.2423025481050472,499.995062920223,0.7713509893244549,0.04819511807712347,0.24215000374389758,0.20506254865286347,499.9954570149057,0.04791332479143286,0.24194779545188988,0.20456819554092953,0.7457480510572313,0.04889561586277111,0.24219553872483038,0.2045714034162931,0.8111367068633645,0.04918927126911171,0.2422201661973348,0.20490682935967935,0.7085097495409209,0.049061945868053534,0.24164747309384133,0.2049335441490078,0.6882246284222804,0.04785986380488909,0.24209315729625785,0.20490888077826672,0.7259341721305868,499.9950085087275,499.9951908680854,499.99517031967065,499.9950666770368,499.995074133889
