milliseconds,CaI_1,g_1,IP3_1,r_1,CaT_1,g_2,r_2,CaI_2,IP3_2,CaT_2,CaI_3,IP3_3,g_3,r_3,CaT_3,CaI_4,IP3_4,r_4,g_4,CaT_4,r_5,IP3_5,g_5,CaI_5,CaT_5,CaI_6,g_6,r_6,IP3_6,CaT_6,CaI_7,g_7,r_7,IP3_7,CaT_7,r_8,IP3_8,g_8,CaI_8,CaT_8,IP3_9,CaI_9,r_9,g_9,CaT_9,r_10,IP3_10,g_10,CaI_10,CaT_10,IP3_11,g_11,CaI_11,r_11,IP3_12,g_12,CaI_12,r_12,IP3_13,g_13,CaI_13,r_13,IP3_14,g_14,CaI_14,r_14,IP3_15,g_15,CaI_15,r_15,CaT_11,CaT_12,CaT_13,CaT_14,CaT_15
0,0.19985105649823853,0.25051149566769104,0.09926309045825558,0.5009100127510674,499.99976086437016,0.2499389171974293,0.5033465277024534,0.19980643186432373,0.10018122933480747,499.99979277847746,0.199794327667266,0.09982874882198663,0.25032654599279713,0.5034949961114884,499.9999815948601,0.20006047177980837,0.1005669232946482,0.5028544282561468,0.2503662585042849,500.00001323376136,0.49884772886860507,0.0990773409265887,0.2505126581943052,0.19996973510791727,499.9998553571644,0.19983871488276592,0.2506079317668876,0.502691235202517,0.0991159201537955,500.00001055648056,0.19998454793834813,0.24974540107804125,0.5002577269056178,0.0997555000833511,499.99985733321046,0.5009497641754674,0.09871909289180618,0.2497841954532394,0.19989407864388087,500.0001690403869,0.10095252251264258,0.19976228781467467,0.5023632151404646,0.25047375284293344,499.9999400613529,0.5013257473072441,0.0989640158581909,0.2503600900038941,0.1999369009097814,500.00015336010784,0.09997530638970095,0.24972019921762784,0.19985685412971893,0.49973183054617526,0.09912506136225693,0.24952574969733246,0.19986594274140496,0.49705649932272034,0.10041762581533448,0.2494769606181467,0.20023876446045388,0.5001882365011171,0.10025447039027402,0.24982519436659004,0.2000541174311709,0.49749240884488016,0.10025997018130178,0.24963644195745271,0.1998730874556676,0.5028299589426559,499.9997456201322,499.9997509161222,500.00018288523876,499.99998773618466,499.99976526602086
100,0.200838594639576,0.249533175707735,0.09240603994780736,0.5280735932018225,499.9994273892648,0.24862562099720092,0.5535891999624547,0.20064467062993668,0.09265243753592176,499.99926181658367,0.2009793841664521,0.09305688445178556,0.24950850736306612,0.5693228903591516,499.99895039045725,0.20056377508848983,0.09141079011472818,0.5453431328207392,0.24966930328610543,499.9989225546726,0.5650524458137054,0.09327871069282168,0.24894275813695116,0.20086779564266474,499.99894365158684,0.20089230308780653,0.2491273394062857,0.5625540983627275,0.09254035296932658,499.99898740265627,0.20103959739758054,0.24898060108849257,0.5588027148705207,0.09199948033012018,499.9989718268359,0.5635228506574069,0.09274788203039111,0.24954757518018797,0.20058209768280952,499.9992601607384,0.09104372371438485,0.20101180767204765,0.5361144455681717,0.24950982246240558,499.9991865539094,0.5622733103279517,0.092359830380231,0.24952185271672928,0.2008973706081123,499.9990273260802,0.09210656144876096,0.2486497300520231,0.20088978717070569,0.5492729164612546,0.09193904260727723,0.24880774638406347,0.20065581359800294,0.5754607184131236,0.09105043250642587,0.24952805623822577,0.20094612523819455,0.5428445591837756,0.09192686412207335,0.24953453495944214,0.2006112726016996,0.5365101345401048,0.09321322557527831,0.24973566641709222,0.20080145844806485,0.5408552826373538,499.9990865912655,499.9992141995651,499.99910021259615,499.999285112258,499.99901624162965
200,0.20149574753825164,0.24812448348528046,0.08428993906010819,0.5557601262995725,499.99840939794655,0.2488133655115277,0.5973185949910123,0.20127221316215718,0.08538150207507658,499.9982882657817,0.2015938958774298,0.0843154486170515,0.24843317567642928,0.6243490478390301,499.99857082246973,0.20165820520495467,0.0855390926862335,0.5880864331073724,0.2484107267231521,499.99856391631965,0.6218342083348056,0.08548009497430013,0.24827881518880895,0.2014525217354084,499.99836652809785,0.2013322313595566,0.24878934463799754,0.6154654772098954,0.08625623296383253,499.9982791778475,0.20156699680534287,0.24876607191529207,0.6056605911563582,0.08623720599503319,499.9986766610978,0.6156763712266966,0.08514267961553904,0.24779024751842357,0.20149634933792931,499.99848591889463,0.08534081808201956,0.20176439248307518,0.5671727307121542,0.24884340753987114,499.9986797633645,0.6108467751221542,0.08491895679528257,0.24795351465952456,0.20149709082860867,499.9983335259749,0.08513073657867377,0.24836951246129266,0.2014559864159639,0.5931382714533987,0.08511384172163688,0.2478587067432644,0.20136444717376292,0.6351718801435287,0.08492944133188433,0.2485861589207812,0.2014433537569542,0.5724246898049271,0.08407906789874715,0.2477924532204887,0.2014485911524028,0.5646020007903161,0.08645396378258108,0.24805966757029496,0.20162080476278085,0.5827491454833891,499.9982354806137,499.9984732840119,499.998546845423,499.99848920641676,499.9984812348531
300,0.20235081884179199,0.24740629968201805,0.0781731983581918,0.5834644354338573,499.9978741331006,0.2477287897193488,0.6368784594522071,0.20205179280969543,0.07983108684226776,499.9980229240732,0.2023343828623729,0.07956354639093412,0.24781173959982863,0.674311902459348,499.9981090955811,0.20198915072965734,0.07739076065009826,0.6200037626379938,0.24701721424036058,499.99795123352624,0.6695047464408669,0.07755368081339893,0.24697135152730615,0.20230453362298514,499.998101101973,0.20234373996895125,0.2476186711153396,0.6599768526869308,0.0793532812793464,499.9976607072216,0.20226237342004447,0.24746056501124442,0.6439861380550465,0.0781144641913658,499.9980714666625,0.6565173764635522,0.07827009033844518,0.2476935424818704,0.20230161125607654,499.9976939278219,0.07838251655882429,0.2022195607289813,0.5944100799539125,0.24704331727367776,499.997799964475,0.647875352259716,0.07817035638370297,0.24754406620725078,0.20198914300416587,499.9976614313071,0.07767800666190841,0.24786581483085016,0.202069960498994,0.6243385680312186,0.07775676258080062,0.24748813694493713,0.20187446182068644,0.6770825278951946,0.07911482672270659,0.2476765666360143,0.20185303804191862,0.6027323940405404,0.07836309028204189,0.247100987950626,0.2020180811559455,0.5867044103508342,0.07984366508267898,0.2469343309638333,0.20191172592733772,0.6126804724408405,499.9980814157189,499.9979253593712,499.9977850117089,499.997911014464,499.9978639102372
400,0.20250985219888198,0.2465880536017835,0.07232895265917018,0.6045651153073417,499.9974891466302,0.24672296504541194,0.662028618668001,0.2024111611411671,0.07165919427158238,499.9974979043943,0.2026317343278243,0.07277039575748949,0.2458978044971628,0.7059761622741865,499.9972255092975,0.20291730861914037,0.07261743497353934,0.6473268685250604,0.24604722095686943,499.99739519744367,0.7007282933460361,0.07306469892452587,0.24658731973334472,0.20290425694516429,499.99739866989495,0.20256093590323065,0.24633779446346532,0.6967711715144541,0.07141413341299588,499.9971295424139,0.2023892879131371,0.24694936601040704,0.6690485901895852,0.07312203849949077,499.99756045701355,0.6887499334115388,0.07295355118810769,0.2466676086685636,0.20275450607809392,499.9971432308487,0.07255876484061495,0.20284284063879213,0.6217356558789457,0.24711717827087565,499.9972017732107,0.6770394432625606,0.07213932067407691,0.24667405298827186,0.20265578633242928,499.9975238267552,0.07152057339961577,0.24591157169147412,0.20253979695714924,0.6533561934243188,0.07140492612780934,0.24673087894107834,0.20263117521917762,0.7187790360631574,0.07278271139175838,0.24610481110581142,0.20289737923159792,0.6284315840612344,0.0714794152510242,0.24657057137350064,0.20271156101631402,0.6135614183127815,0.0730002931255257,0.24701933539786156,0.20238667553054615,0.6363179715805927,499.99747265261874,499.9975425343878,499.99753055665826,499.9971158580832,499.9970992020446
500,0.2029477847588688,0.24606987056197738,0.06735109925418592,0.6187957278199578,499.9968313316559,0.24563343210092434,0.6891154323020214,0.20336418816474774,0.0664006754202123,499.99683125636227,0.2034039590405023,0.06706617371554105,0.24600374314496132,0.739682627049556,499.9967882474888,0.20303184941066058,0.06581208081451694,0.6745015290113066,0.2459816054714068,499.9970913579339,0.7313404533737641,0.06624980575889604,0.2456026564506625,0.20329551993705514,499.9967869408412,0.2033814950295927,0.24508894001615944,0.7241764396801783,0.0666120565905539,499.9966487755324,0.20293838892973545,0.2450068717923106,0.6971898895095695,0.06619913714525427,499.99659911368394,0.7180398530841093,0.06826874626148545,0.24602362991081403,0.203092980221423,499.9967413148521,0.06616791833756708,0.20314323378632873,0.6395061132211078,0.2460700396027678,499.9970424992507,0.7043063021426215,0.06828405131140963,0.24588431707914124,0.20335271507053268,499.99702691109496,0.0681659531002343,0.24507451545649975,0.2030542546584647,0.6804031294085899,0.06668268422061255,0.2451520781322033,0.2031191998008318,0.7418207115154227,0.06835578279062407,0.2459679330882704,0.20337615855005542,0.6519303721004915,0.06758423282797729,0.24588354999607648,0.20323650505690677,0.6338342000059569,0.06639964644049441,0.2460609670161264,0.20331901243291728,0.6591493507021942,499.9966275572915,499.99672662937127,499.9970399606671,499.9968652901273,499.9966679031412
600,0.2038131094943349,0.24486135443266788,0.060676739148949554,0.6371512847531161,499.9963105524015,0.24468392127332847,0.7101183112923186,0.20345691090396145,0.06261712021967447,499.9964438163078,0.2036671201739449,0.06215479755904451,0.2448536160142964,0.7578902237239029,499.99667557394537,0.2038162496862706,0.061435536307792644,0.6908358926685313,0.24465329182707704,499.9966033189603,0.751784269997971,0.06167317111769697,0.24413992714674343,0.20382879306671264,499.9965999178094,0.20359730600957024,0.2442897917412575,0.7434473836802448,0.06090808458480986,499.99638266015825,0.20383621989717793,0.2444639472808874,0.7163346217247085,0.06292394795774853,499.9965907804379,0.7384824613498079,0.06259566385843521,0.2453755278712035,0.20366536621417716,499.99630825890864,0.0609419274253147,0.20379928017193535,0.6598132031642182,0.2442325645250742,499.99647539091876,0.7302626413227425,0.06254144760799105,0.24420428337793756,0.20336781890198344,499.996553032591,0.06194055994069108,0.2445180463929871,0.20344994054419888,0.703800083066822,0.060600039674180144,0.24469440030570425,0.20342991385685727,0.7667400899388548,0.06097298189805416,0.24414886441476646,0.20376804765527579,0.670648825682664,0.061678866436531095,0.24529525754196863,0.20364812026962165,0.645765772028242,0.06263834524954709,0.2447802483370351,0.2036656972561232,0.6830348742327582,499.9966279836523,499.9961485489607,499.9961903350062,499.9965055339171,499.99658629605443
700,0.2038921640889434,0.24421939562163775,0.05633198416179926,0.6510463893951676,499.9960727912313,0.24378341721373104,0.7258192592082824,0.20384876940052893,0.05623021864285479,499.9961358124922,0.2040808310462664,0.05686467505347821,0.2436731765626422,0.7805519590225805,499.9959157780444,0.20376788646827673,0.05795313595734411,0.7060661647157496,0.2435055340084382,499.996003682818,0.7677666398415515,0.057124217635583605,0.24374485643656546,0.20383631331584587,499.99576615442425,0.20374117059151528,0.24397472106255289,0.7640917986505061,0.05590173348461794,499.99621479011216,0.20386590048842335,0.24391840788884478,0.7350278002477177,0.05825086638098933,499.99614361605654,0.7560387372841945,0.057043242419785936,0.24333865264083773,0.20394791686268063,499.9959572583483,0.05709221915459562,0.20397291106040924,0.6721178517112122,0.24445353583196947,499.996179187024,0.7497720032055769,0.05745496936742059,0.24369716239295627,0.20384578930024616,499.9958518431159,0.0568193458744071,0.24342777704777094,0.20402757374830977,0.7219605730136588,0.0569586752079453,0.24342835577675345,0.20419519103359038,0.7839150193336404,0.057513165573555146,0.24407577640498682,0.2038121304765954,0.6846291196798583,0.05809529068008945,0.24348243526396673,0.204244515919016,0.660961654659417,0.05685884712871933,0.24429754857540106,0.2039042279164126,0.698248774798008,499.9957657763551,499.99601732593277,499.9960885980917,499.9960825313516,499.99584465361386
800,0.2041448972180705,0.24254189738384915,0.05209497755220601,0.6619721409778311,499.99546391395535,0.24349314573810196,0.7454447846427753,0.20419407113008697,0.052184524835840865,499.99552061286,0.20463366268384736,0.05266062834025126,0.24311285361407847,0.7903856636898973,499.99532758935834,0.20421693831596482,0.052210331944614115,0.7250469802881567,0.2432637735937481,499.9956825336201,0.788820586963764,0.051726068772150455,0.24344819130159967,0.20434376258416057,499.99538937263645,0.20424606070174445,0.2429579411354913,0.7772119529242769,0.05329483029072256,499.99547496614963,0.2045135226711034,0.24337417023250527,0.7531105098892852,0.05395893923914122,499.9955350247063,0.7686070702245107,0.05294866324562832,0.24256867126492593,0.2042447661317411,499.99546813271536,0.052910264921689557,0.20452595502935542,0.6863574716278057,0.24239409880736001,499.99578501976777,0.7623889881804906,0.05266251163543452,0.24312850785276563,0.20428204066154104,499.9955087747997,0.0518507057795356,0.24361116617717465,0.20447012631273803,0.7356655988711559,0.05321479210034088,0.24359749858925017,0.20420759252934148,0.8011942850336511,0.052816136634333655,0.24307846783814585,0.20432940396552635,0.6998606043519918,0.05175765244810625,0.24280760464674667,0.20460619666471663,0.676436785288715,0.05387738495844492,0.2426488694444705,0.2043079602206681,0.710778343764484,499.9957180662855,499.995520364022,499.99574051730934,499.99533619671547,499.9954902200612
900,0.2045498782592726,0.24265691740534753,0.047983689575448824,0.6696855845866415,499.9953937989906,0.24153303338881962,0.7566114067953167,0.20488704117475248,0.04868255401220283,499.9951306184052,0.20505227691486166,0.04827786821145302,0.24183673344283343,0.8067618607148749,499.9954318175115,0.2049535441874459,0.048138980337337246,0.7365542686790406,0.24183680656314488,499.99533959698994,0.7968144368812257,0.04994695586551748,0.2420414539138585,0.20496262945537969,499.9950131782233,0.20470736884202262,0.2420123779691633,0.7906260781078972,0.049139664900969285,499.99512865862386,0.20479659933671637,0.2423216572220559,0.7656167260884081,0.04920637591850954,499.9951122377886,0.7853742333182133,0.04806980895426478,0.2420063038510765,0.20463065478599496,499.9949426348778,0.047499521987044914,0.2048729081751386,0.7000696201824201,0.24161552232743363,499.9954077396008,0.7740099358334624,0.04871245158906199,0.2420598047824247,0.20489415435063368,499.9951736009249,0.048422032473369805,0.24176601777255863,0.20463238769604417,0.7468251751225904,0.04768250276701442,0.2423493251663901,0.20478048924795914,0.8150615687494581,0.04841036310519779,0.24198387818986214,0.20485394052720063,0.7125804027500181,0.04772865950078766,0.2415661784793586,0.20460824727199867,0.6849030060774915,0.04986782154017836,0.24181544970962768,0.20481788375769416,0.7248980483715746,499.9951813715424,499.9950453813535,499.9951032590171,499.9949947347805,499.99534764476863
