miliseconds,CaI_1,g_1,IP3_1,r_1,CaT_1,g_2,r_2,CaI_2,IP3_2,CaT_2,CaI_3,IP3_3,g_3,r_3,CaT_3,CaI_4,IP3_4,r_4,g_4,CaT_4,r_5,IP3_5,g_5,CaI_5,CaT_5,CaI_6,g_6,r_6,IP3_6,CaT_6,CaI_7,g_7,r_7,IP3_7,CaT_7,r_8,IP3_8,g_8,CaI_8,CaT_8,IP3_9,CaI_9,r_9,g_9,CaT_9,r_10,IP3_10,g_10,CaI_10,CaT_10,IP3_11,g_11,CaI_11,r_11,IP3_12,g_12,CaI_12,r_12,IP3_13,g_13,CaI_13,r_13,IP3_14,g_14,CaI_14,r_14,IP3_15,g_15,CaI_15,r_15,CaT_11,CaT_12,CaT_13,CaT_14,CaT_15
0,0.19988678995280973,0.24945972948808456,0.09880288395369027,0.49880223174921856,499.9999138674086,0.24956228437118647,0.49962367105008865,0.20008750719833113,0.10126530450089424,499.99976319354573,0.19980343562259206,0.09904702420267597,0.24999207930281028,0.5034187160533261,499.9997558954499,0.20024030824212546,0.09942930588351487,0.5030325918706351,0.2501279613194434,500.000017963496,0.4987876423159857,0.09981803561748573,0.25020080828017865,0.2002036534034179,500.0001057200177,0.19973330414959606,0.2503275232365208,0.5021909331261142,0.0999444109981824,500.0002449779907,0.2002530399325621,0.2506160786889344,0.49697444590981266,0.09944954015531351,499.99993920485235,0.5007556655842256,0.10051093184125132,0.25009329210254083,0.20026231983256626,499.99990605296813,0.09959383472421232,0.20021501717517248,0.500418345062575,0.25011152734948533,500.00020412711876,0.5027603658180384,0.0989494150837097,0.25038523462902434,0.1997773387813889,500.0001598580835,0.09913548216440066,0.24993427988704037,0.19981638453758405,0.49662865773879666,0.09890223181163268,0.2505345183028195,0.19984109636272532,0.5030686590201388,0.09956147317612733,0.2498658760313595,0.20026372508411916,0.4992711985021397,0.09998718289544994,0.25037693169427816,0.20009236549149612,0.5027313343656187,0.10116433038559172,0.25054219311517917,0.19983097982047202,0.4979832943660344,500.0002035591164,499.99981669900063,499.99993215809593,500.00019324912546,500.00026253202805
100,0.20093579660377767,0.24901400084506553,0.09111850355779134,0.5316984596702439,499.99927835971783,0.2495055173376907,0.5556847273320193,0.20061194759145162,0.0921109967079379,499.99934303279883,0.20062875039933775,0.09309344439864414,0.24854705389047546,0.5722738531312935,499.9990094930422,0.20063462726220205,0.09145122591847062,0.5462021713482188,0.24860133769040882,499.9991212875661,0.5687946104247161,0.09364452018528127,0.24920420859595072,0.20071531094238323,499.9990826114816,0.20069448715715282,0.24916333488955988,0.5661824090445591,0.09235722134601673,499.9993949079161,0.20100292848015153,0.24924053252938444,0.5577495478398106,0.0917844647995449,499.99918116199086,0.5606142817565254,0.09180504851572568,0.2494061973430233,0.2007315358714295,499.9992871507021,0.09324547631325036,0.20097827355353712,0.5379121949735429,0.2492040676898252,499.99934872026796,0.5571058210911674,0.09116398460781298,0.24891364660046048,0.20059573976981923,499.9994036871904,0.0920300891015792,0.2488393906412593,0.2007849483323038,0.5530505586921716,0.09196447756383598,0.2493101338596727,0.20056808513939797,0.5725496780113971,0.09257188365978133,0.2491573717085137,0.2009536456696102,0.5415358952720878,0.09258173939304752,0.2492628764185997,0.20085394158401973,0.5369233736694922,0.09270904195854099,0.24962982422796137,0.20098939036750588,0.5455172908079955,499.9992833971234,499.9990960465942,499.9991327345486,499.99926177688235,499.9990144908959
200,0.20153322607226307,0.24776457565720414,0.08617781510098575,0.5595387904775427,499.9982448193573,0.24818545551283178,0.5987246153961308,0.20133185565104839,0.08419290563080037,499.9985853594575,0.20165824335277513,0.08459897932255529,0.24847297305949337,0.6292456435268137,499.9985482722165,0.2013220096705467,0.08503326111229204,0.5836182860032749,0.24802880060850832,499.99828982665605,0.6218909268879994,0.08543173911519979,0.24880011540799782,0.2015981314402136,499.99863266489825,0.20157386252259138,0.2488559817436658,0.617830670593689,0.08430288088670528,499.9986749553954,0.20159578181826973,0.2487011386555619,0.6058453761704259,0.08478152305247398,499.9983370112541,0.6136207056167317,0.0855651629377855,0.24791720058036493,0.2012638152358411,499.9982924545016,0.08603219667198252,0.20141563348312658,0.5708546457246025,0.24883019278043908,499.9987355006234,0.6092390630137698,0.08410525159134329,0.2486337126716768,0.20124496566115313,499.9983745184807,0.08540964413063397,0.2485367629683859,0.2016187121082693,0.5934744097646241,0.0844469425710551,0.24812753747447464,0.2015515696036507,0.6352921974353417,0.08397056617483846,0.2484352507833452,0.2016614721973414,0.5759946173268282,0.08508367411999902,0.24787840454641252,0.20128314465945354,0.5621182106939788,0.08512972319076106,0.24840087471971498,0.2013210328775125,0.5817707854597576,499.99857006092003,499.9986025794142,499.9983378927618,499.9983155174123,499.998708724471
300,0.20219993886408613,0.24674409595475844,0.07994723517201366,0.5814978554509026,499.99767815608385,0.24788265888046737,0.6331026114092713,0.20209379203625263,0.07863593470021402,499.9977931291754,0.2022759401453298,0.07863670085749637,0.2476616947869416,0.6755144932483442,499.99811365226384,0.20234411566948132,0.0776488061913349,0.6196584359302297,0.24751618440358972,499.9979034580915,0.6645691744019167,0.0782012386329905,0.2473137670478049,0.201979036187852,499.9979850562925,0.20211768197191593,0.24798612053343927,0.6568270557088364,0.07959402686082491,499.9978700573498,0.20223402532377918,0.24722463879046738,0.6412622969025807,0.07835072755741793,499.99783537320246,0.6505034576619977,0.0793700126370497,0.24753819353186488,0.20207363225489602,499.99799114664376,0.07755305986927477,0.20234527036705582,0.5992266419951399,0.24794360582436542,499.9980571400141,0.6501492690765944,0.07799133669992317,0.24689453002044637,0.20184544101612265,499.9978934652904,0.0786226794414059,0.2477611385291626,0.2023252799674749,0.6286685353308572,0.07899774287689132,0.24716953303175143,0.20210330719128283,0.6806876832233788,0.07983818348934893,0.24744103969281053,0.202170834603502,0.6037471543436381,0.0789421934980203,0.24706960717826273,0.2023580298000327,0.5884550012241982,0.07779242613229803,0.2474034589421128,0.20221765343566853,0.6123474454910603,499.99774441512096,499.9977509267625,499.9978626186734,499.9980344419262,499.99781127700044
400,0.20249094349149627,0.24669878372667378,0.07278234960979127,0.6023443375569106,499.9971652450958,0.24658184049577173,0.6624952338476127,0.2027938175491672,0.07249519646294415,499.9971544778812,0.20276932228591008,0.07327441718761575,0.2468017146966237,0.7123829925421383,499.9972682737788,0.20266422555693134,0.07321599792908427,0.6506936614144055,0.2470892673537712,499.99715869674515,0.7014999033653061,0.07200640831676174,0.24658435115515995,0.20239681099964799,499.99711318492194,0.20244258375292348,0.2464378862162613,0.6927347919020529,0.07243118489108291,499.9975329894117,0.2027678222010117,0.2464627225611866,0.6720626713414634,0.07306306501122495,499.9972235239377,0.6850627336061894,0.07263049511262351,0.24660845429565484,0.20252881011063062,499.9971052342858,0.07216300111834152,0.20260901954410956,0.6187891846925786,0.2467568023152105,499.99743546990845,0.680642112087132,0.0724898775110771,0.24620863042049798,0.20252296076630924,499.99725648728185,0.0718109331317823,0.2460165928829849,0.20288793575064215,0.6553709468639191,0.07256561636598155,0.24595276300689878,0.20246399561443582,0.7175070768995003,0.07161215078628269,0.24710466139354104,0.20271059940117964,0.6273247808159338,0.07257069563230219,0.24653346253451838,0.20285524534773142,0.6146849183997414,0.07128976851594726,0.24702342812152778,0.20244892466192893,0.638269428863495,499.99732572631103,499.99756855100674,499.9975176165777,499.99718067202116,499.9973595508782
500,0.2031490921044086,0.2453648084458485,0.06632042737267886,0.6227148730204182,499.99693347480655,0.24534756990163428,0.6884551253529012,0.2029244666891747,0.06704147293215156,499.9970085974623,0.2032578747345925,0.0667432590926112,0.24527472524297333,0.7374487303444182,499.9970993131591,0.2029470843658359,0.0673443572292786,0.6685666833486168,0.24613929200896598,499.9967835738692,0.7303173605622597,0.06663250602026984,0.24503706463553823,0.20297386725031374,499.99692828812323,0.20318504596414627,0.24577806799711208,0.719468127831382,0.06617503866316309,499.9966499217167,0.20291435389394805,0.2461477383141903,0.6977732075098108,0.06670218936509693,499.99679522453897,0.7181361561525116,0.06711958985877083,0.2458063313831801,0.2032098780962593,499.99685024488275,0.06719142412429546,0.20327853691890568,0.640332950520352,0.24572639827408224,499.99695314547506,0.7080116882325933,0.06725726811207326,0.24531737435187656,0.20334607888876474,499.9967648037746,0.06728545495991711,0.24548650704962896,0.20304872351656586,0.6819134167459237,0.06672349439457222,0.24576647109906724,0.2028755020592047,0.7448833717534425,0.06764821296744081,0.24584258208407153,0.20314848042757822,0.6537782648265216,0.0668096240363871,0.24616744915358596,0.20337488944605817,0.6328496417942585,0.06631648126243236,0.2454032644109329,0.20316572991224557,0.663605723139896,499.99684398072,499.99689122219024,499.99681890548726,499.9970912799596,499.99708523512027
600,0.20356392322078717,0.2448112705170154,0.06265808668670413,0.6385809689223391,499.9963578159172,0.2446819677592972,0.7094453242117121,0.20350731576467326,0.06138832689945709,499.99666245979273,0.20360928656967256,0.06315274961234811,0.24488934679317806,0.7569793014741129,499.99664185546663,0.20370673681937554,0.06217558624901262,0.6896283611144904,0.2442368107354877,499.99643123885465,0.7535560859646234,0.060880984719446044,0.24459258069405682,0.20369160821531532,499.99616706367425,0.20374075659264526,0.24506517286782328,0.7455875353827117,0.06173856947398756,499.99621213020424,0.20370445933091336,0.2445015362526194,0.7189186068229804,0.06144462198150212,499.99618106733925,0.7379260119518423,0.06266407150182199,0.24432729563370276,0.20341726604014232,499.9962600708283,0.060866460654690216,0.2034109814957928,0.6576923282270072,0.24499686856779015,499.9966077588087,0.7250140393232913,0.0627122583725665,0.24424583608790032,0.20346319859329315,499.9963099404816,0.06244691628901279,0.2447362996715704,0.20353248850834002,0.7042998023370529,0.06256646541192738,0.2452229929674615,0.20341661123829674,0.7712396466012735,0.06210495941928594,0.24521609129365124,0.20347098622554266,0.6729022421395323,0.061017653982490705,0.24519534951091454,0.20366649838922352,0.6498927281184983,0.060814050525343374,0.24502050635637096,0.2034732986111756,0.6785002417872099,499.99662614966434,499.9962130886571,499.99625950686277,499.99623521550654,499.99644165638455
700,0.20382261557720602,0.24428801765973288,0.05594136566872845,0.6491351994234739,499.9957341829708,0.2443372913291674,0.7260607364710863,0.2042026619059313,0.05603051862933743,499.99582047738767,0.20392029497320568,0.057246537417295615,0.24416131266249877,0.7769261275253474,499.99623804318503,0.20427157315046407,0.05593989199572719,0.7109525417756806,0.24353805531003597,499.9959427469579,0.773237617565268,0.058334006907349044,0.24397451545311985,0.2041840479849162,499.9960060820404,0.20416387779231424,0.24345086843458952,0.766329392363401,0.05685584780192435,499.9962323964925,0.20414574271085867,0.24442758256017633,0.7390946001683234,0.057687085383346694,499.99607670381636,0.7530305293204115,0.056519293688544386,0.24439356782579144,0.20398574923151427,499.9962143837897,0.05780367413978094,0.20378374482718692,0.6766826540538244,0.24378667220248304,499.9959833572996,0.7462886420819899,0.05649726707071091,0.24367897715739112,0.20412154842162872,499.996066957795,0.05601296142169312,0.24362465336609776,0.2038488787481424,0.7189701362381992,0.05827877725685981,0.24390802297121764,0.20377339766976754,0.7888478677254445,0.05827014013678215,0.24450635062811055,0.2042354406181361,0.6889608934047986,0.05735167959515566,0.24381450134975646,0.20382793027766238,0.6652306573191107,0.05629406508676049,0.2440967682781725,0.20399270540901196,0.6987786251180608,499.9961524178858,499.99580498396057,499.9959296988162,499.99611076082834,499.99588945097327
800,0.204265390658919,0.24322017652661898,0.05348120346534684,0.6645489189940132,499.9954771628079,0.24315586322723107,0.7405174150396289,0.20467320391571692,0.05383314982197632,499.995637266101,0.20434096937286877,0.05208177417786591,0.2427459246229911,0.7899708724019995,499.9957131432915,0.20442578274020537,0.05321797191136313,0.7242374233226178,0.24247188973544556,499.9956787720336,0.7825821847413031,0.052671980263001315,0.2431983407294551,0.20416159869556552,499.99576560073467,0.20444623521463134,0.24245836695930348,0.7792347392106282,0.05316938832623531,499.99558651250356,0.2044817812984082,0.2432778782693308,0.7508898890604019,0.05245501809811668,499.9957480632932,0.7732116181466007,0.05355663418205036,0.24301729635484595,0.20452232215160154,499.99571263699477,0.05142489945064679,0.20440658160768896,0.6892275664174796,0.2426147761321581,499.9956589455338,0.7602332549999657,0.05400029442445112,0.24314803774888416,0.2044382352883941,499.9956490966799,0.0523841624638232,0.243255661569209,0.2042140427735234,0.7314250500806833,0.0521319987776338,0.24309766127200289,0.20424006651825974,0.7994501670469334,0.05365972762289579,0.2423849536483073,0.20439321778218816,0.6972339712326605,0.05344969344062595,0.2429153705715294,0.20458715868037833,0.6767811852388154,0.051661075038193054,0.24352517251655476,0.20450377014170243,0.713129860264369,499.9954077745683,499.99571465255394,499.99576017632336,499.9953719450752,499.9953647629806
900,0.20461302706613296,0.2424321523628792,0.04767021224674155,0.6715907362296111,499.9953770142281,0.24154007991908613,0.7538204747804165,0.2047102615251732,0.04916258164164258,499.99499298254614,0.2045891930882296,0.048483606047658556,0.2418340950620626,0.8059023410565472,499.99515493285566,0.2046981143549028,0.048002174491575456,0.7374710971876612,0.24166820511385634,499.99495411712405,0.7948527525127355,0.049925492472869926,0.2420273616304568,0.20474005976225773,499.99530804387115,0.20468198386690187,0.24209462358908707,0.7925270703781829,0.04919201938458491,499.9951501255325,0.2047485234791883,0.242677264825762,0.7620406011927698,0.04806120358557246,499.99522879260365,0.7800619075763361,0.04860462085589071,0.2427548341844018,0.20477602870382297,499.99526859064736,0.0476435323405184,0.204872881993748,0.6990811600608073,0.24237426426937142,499.99501615503993,0.7718395974451369,0.04901408918732117,0.24154359915457826,0.20460531155681597,499.9949435058444,0.049353125754224264,0.2419200286317344,0.20476069178217773,0.7464932405439556,0.04915082694314693,0.24196324465933133,0.20455443151893898,0.811769252658434,0.04756891018330384,0.24219479922967338,0.20459158897293583,0.709952092191593,0.04890551878283127,0.24219932277535894,0.2047106261322107,0.6882397189823741,0.04767399923149617,0.2416823647673469,0.20505749220241673,0.7258603701564939,499.99545203679884,499.9954034332714,499.99541066839515,499.994961957563,499.9951376437284
