milliseconds,Cln,ClbSt,MBF,Nrm1t,ClbMt,Polo,Sic1t,SBF,Cdh1,Cdc14
0,0.0998012528861467,0.999122546353954,0.0501295355403723,0.5090835101135004,1.000160677602676,0.2502730318388834,3.8712917916379074e-05,1.0001722255643888,-7.843475270621626e-06,0.09808088990685342
100,0.10848798914822103,0.991131988020007,0.049771365246972024,0.5091968433623267,1.0010638424003213,0.2508708421101209,0.001625783134779198,0.22833161775113656,0.0011041833123894996,0.10155361288743943
200,0.10836591982727117,0.9829499265934403,0.04943419778410587,0.5094282779571667,1.0017751804139092,0.25180044733125584,0.0027688290852018057,0.06220858606088648,0.0011404963772351617,0.10574812824405969
300,0.10774726779647842,0.9749635734271637,0.04928187726705541,0.5097970153819663,1.002144746648692,0.25192542397032774,0.0034945587769592153,0.037856430312234866,0.0011522228833541848,0.10681285267104838
400,0.1067767857960715,0.962611515530706,0.04905490743746499,0.5098928689142446,1.0037147976798837,0.2530187752397407,0.004082063078261006,0.04206071773084033,0.0011802991211327795,0.10929883321447958
500,0.10537673723047913,0.952699144764102,0.048644386041635394,0.5102308987605386,1.0039365617737066,0.2530788003305097,0.004398883899248889,0.04041208741475467,0.001207351449775532,0.10913488962461956
600,0.1043535109925994,0.9483788889554225,0.048396401358261405,0.5102216497913062,1.0055364644043505,0.2547632609407372,0.004625410333246815,0.04342723262639706,0.0012302888446721874,0.11249155994473851
700,0.10224017006433594,0.9375174293046492,0.048131736580752156,0.5104104148336437,1.0058523254231448,0.2553809417387349,0.004803620799954019,0.0417542246137839,0.0012335201941702373,0.11435433714556408
800,0.1018072065597271,0.9318914913425539,0.04797713843360427,0.5108734671023023,1.0070373398763761,0.25569331715570565,0.004945317336356578,0.04563423244503739,0.0012441884814150808,0.11884591594794192
900,0.10040224189909125,0.924967506845753,0.047949512259909136,0.510983660995199,1.0083155613457695,0.25615479808172026,0.004980980607161869,0.03897920931078795,0.0012855545108897892,0.12095549298367204
1000,0.09852474018919492,0.9085121458852138,0.04757206695294741,0.5111256027659876,1.0088747405902436,0.25769414844837024,0.005104793902238764,0.03850896607044845,0.0012736226719988464,0.12214256088596147
1100,0.09741608439230628,0.8980369158847926,0.047225305322591844,0.5114888232365414,1.0092145803243948,0.2574896145481763,0.005094996226255124,0.0443845467113,0.0012907940962702915,0.12489692502351143
1200,0.09630710010245415,0.8984492992413831,0.046989854175839105,0.5114586960486661,1.0098543218423754,0.2585292841695284,0.0051661631809759466,0.044121692121214515,0.0013143813291811466,0.12814419781646466
1300,0.09550916225595191,0.8885063794339916,0.04699309913083941,0.5116875531515549,1.0111707239351444,0.2588875767624114,0.005204395834995903,0.04058811933345252,0.001354645312387908,0.1286044446909736
1400,0.09388522765223355,0.8806714813830329,0.04677555432766977,0.5119528303786915,1.012106661739738,0.2601897419461228,0.00526771918547389,0.03609194291199691,0.0014024257817505889,0.1306696247952979
1500,0.09278562463229538,0.8739861950513178,0.046502154852267184,0.5122263230676302,1.0135600802666205,0.2612748386694059,0.005284812480526589,0.0424776678848513,0.0014210567086675072,0.13572859866121018
