miliseconds,Cln,ClbSt,MBF,Nrm1t,ClbMt,Polo,Sic1t,SBF,Cdh1,Cdc14
0,0.10009786122995819,0.9990384838781715,0.04991402591046125,0.508918688913944,0.9998347396857995,0.24964372969749837,7.906130072535896e-06,0.9958554227038069,1.7479084355715538e-05,0.10192435120635375
100,0.1090291830711969,0.9909876303824037,0.049827490145437796,0.5092534641598626,1.0012420469110492,0.25099801695917556,0.001662992326956092,0.2236059444143586,0.0011223982285457014,0.10105791302254834
200,0.10890884307604946,0.9859275475761318,0.04936836835919758,0.5095600925916564,1.0019591783074333,0.25193963276135256,0.0027730412622818364,0.06485993803556946,0.001143978402428876,0.10522184639527679
300,0.10762293379900699,0.9678996977044795,0.04922990593794605,0.5097598210217167,1.0023351971863204,0.2522745825752587,0.0035021023889105773,0.0465292817125294,0.0011468547057806745,0.10828524367371103
400,0.10566602637733216,0.9682828149478504,0.04904696815812288,0.5100001170758671,1.0029913340199978,0.25321117960009193,0.00403304580285848,0.03876960314414352,0.0011876409039718032,0.10929851635584201
500,0.10561116546874527,0.949491425196247,0.0487796019290394,0.5101738150287537,1.0040463708758838,0.2531606359556971,0.0043507893673624485,0.04506157559873533,0.001215965671648596,0.10872964250741629
600,0.10380025351611681,0.9440260793673654,0.048418697243306066,0.5103671492192667,1.005800770857619,0.25413596449801995,0.0045839967992023795,0.04014266823343031,0.0012214433597896848,0.11042567888171899
700,0.1028952476763403,0.9330746227436637,0.048169319111193494,0.5105635099911673,1.0055525293376062,0.25522838222156824,0.0047691130422596205,0.04705130486878122,0.0012134710881369919,0.11396211915574123
800,0.10182914103907155,0.9277041298715598,0.04802901888394763,0.5106600071503017,1.0073768473622635,0.25592804866426067,0.004882114014614663,0.03486288376716943,0.0012617738256510663,0.11799626934693168
900,0.10050828872535619,0.916930326395318,0.047772423832196036,0.5109860908998622,1.0082592841223277,0.2565214618023478,0.005064344385395522,0.044125560681976254,0.0012757983994128813,0.11749384182641653
1000,0.09947488632226606,0.9138125361390586,0.04761782059374184,0.5111078321562617,1.0088265889656567,0.2567904311036329,0.005098192093778907,0.039559958001061206,0.0012972914519083954,0.12300192751230557
1100,0.09745912395783743,0.9049789022454947,0.04722554700215774,0.5113419129349029,1.009969466505657,0.2581941566477124,0.005118675303993821,0.042704132795630255,0.0013189568658538782,0.12569853854947202
1200,0.09631127485965425,0.8947832987286264,0.047103728378072134,0.51152124393182,1.0105534328972068,0.2585455984969015,0.005126608749331798,0.04345269769148919,0.001356603387054796,0.12475378803590312
1300,0.09492805968380745,0.8828020447748527,0.04682743799890107,0.5117840088489232,1.0111181714253834,0.25940641785924123,0.005174298189568288,0.03598941520702677,0.0013473304914328429,0.1278152184816833
1400,0.09460630622412611,0.8816082904389734,0.04650518684758666,0.5119565707227495,1.011807470240729,0.25953514480447826,0.005279827208821805,0.04249741113964126,0.0013755277275378666,0.1309703411679249
1500,0.09315256983696463,0.8661519801122773,0.04641069342367439,0.5122730214982096,1.0125134123662922,0.2610042447768181,0.0053147996824753204,0.0428743244866786,0.0014140212005684947,0.13176662999036876
1600,0.09263608436299504,0.8661613616270067,0.04607089930253264,0.5122920163382426,1.013414764251003,0.26183255979807657,0.005311936258083782,0.04524603405356576,0.0014348569521323328,0.13680267173552577
1700,0.09090081527183735,0.8578812465081913,0.04599089210682348,0.5125527569245181,1.0149394508405425,0.2620180971987479,0.005317868967916761,0.04048730857648267,0.001430724839167365,0.13685400519157578
1800,0.09057411902367893,0.8445808122711085,0.04568653449674493,0.5128690884151705,1.0152747117219851,0.2629218896654404,0.005371824350710374,0.0324330404870535,0.0014877419166808117,0.14082438324184282
1900,0.08932103444772067,0.833918415462604,0.04540689274698786,0.5129438439146715,1.0168891267160458,0.26311627580301716,0.005400574772842462,0.03318088185065635,0.0015239080733056528,0.14322789930710503
2000,0.08871378884653941,0.832192873604053,0.04531748322105026,0.5132442256954732,1.0171783192686326,0.2644491225028916,0.005414289820588873,0.039452387758900205,0.0015220168138407508,0.14771883042357328
2100,0.08770619636187264,0.8279774591274863,0.04513858487134357,0.5133280326919635,1.0175306409160012,0.265222830006246,0.005437753036895171,0.03841083587691778,0.001534982041753863,0.14937324402824215
2200,0.08678406022293213,0.8109044659596472,0.04499769051433012,0.5135674555482642,1.0190955736778065,0.2660934208860741,0.005437810055214662,0.034092141447966726,0.001557208980723898,0.15287312826529764
2300,0.08488744002489161,0.8039177965401616,0.044550024195039645,0.5136343598573935,1.0202043764076631,0.2661890490575137,0.005440420947488977,0.03891205778065323,0.0015915211972016463,0.15464335939777699
2400,0.08364914050517315,0.8039799508198027,0.04436846505697974,0.513979361588829,1.020039075291649,0.26671913652952917,0.005499343156330907,0.031447842475836374,0.001631838674096015,0.1563504833689086
2500,0.0829286880574219,0.795670003343394,0.044185106087220066,0.5141047833127711,1.0216300767601179,0.2682664592858075,0.005444581942017084,0.042781538281588226,0.0016485775812902553,0.1607254613941668
2600,0.0828599565371884,0.7815708781710778,0.04411393480264818,0.5144629765906263,1.0221321924520386,0.268467424981677,0.005476402579097089,0.030504416293334516,0.0016826968583812452,0.16604504525729866
2700,0.0817453517909801,0.7777302753764005,0.04385696507428983,0.5144218708792226,1.0227174264085033,0.26905830628707017,0.005493390122652851,0.030560716458225667,0.0017175046247599828,0.16652602282521792
2800,0.08093247605156632,0.7669569597858935,0.04364844817762716,0.5146256551512094,1.02407724807764,0.269749778616611,0.005534901378935346,0.032746479844545685,0.0017622170302363108,0.17011644225082115
2900,0.07915777170030681,0.7591788696702444,0.04351299500539088,0.5147898616338014,1.0242328863143744,0.2703167893091895,0.005599478033915324,0.031891532198999456,0.0017796744194342427,0.17358601163965406
3000,0.0785816993926363,0.7533282970758052,0.043154904241006285,0.5150661834924437,1.0256975760581042,0.27183038027181566,0.005615684099679337,0.029093744303598484,0.0018008227495322885,0.17448389196975964
3100,0.07833215009015367,0.7487928163354133,0.04309386949673922,0.5151749296770516,1.0259678677883943,0.2715528514610854,0.005566550624676618,0.037865866756849206,0.0018550402333238256,0.178045784839366
3200,0.07746880247555742,0.739134624426742,0.042838904479987124,0.515386648985035,1.027023323514149,0.2722980189858656,0.005596624328003736,0.04034789362431477,0.001875643403094365,0.18148433310210318
3300,0.07662821732715665,0.7380505931767964,0.042698014452763104,0.5157546464339059,1.0272295119102852,0.27334982882406034,0.005670826365508939,0.035314066695157895,0.0019035384271697555,0.18385417138397925
3400,0.07526558706640138,0.7345792059470402,0.04223432087353068,0.5158405373048673,1.027954594514145,0.27415590095703585,0.0056355215397663645,0.034793123353485826,0.001956788062743425,0.1892053760853385
3500,0.07416642952575343,0.7194821560427351,0.04225724997549012,0.5159931224887011,1.028662993406004,0.2751084318471805,0.00572121334826367,0.030599115415552432,0.0019973288108257456,0.19086303697857918
3600,0.07323949789588373,0.7194944255753635,0.04186203517216972,0.5160130397719638,1.0300544574044646,0.27571524037899475,0.005720633432813121,0.03246632877857154,0.0020123760101715335,0.19752600663702197
3700,0.07350229880165925,0.7143881501699638,0.04165312585128946,0.5163629970058676,1.0301047289777086,0.2764455488209014,0.005744629069473529,0.030245215572031914,0.0020365306228002015,0.19979366554496117
3800,0.0719410877440256,0.702844188020985,0.0414584191784718,0.5164649139950991,1.0318996164234446,0.2766499831444109,0.005791950434721981,0.03282295478524533,0.002104674940994062,0.20284850855635175
3900,0.07120342837584649,0.70004719483619,0.04123710566190851,0.5165651082528782,1.0326509875429684,0.27719591764566476,0.005758601653246269,0.036823807860090374,0.002124609628265912,0.20690688329175017
4000,0.07128687004429203,0.6847453897752411,0.04134504267744474,0.5167854604219321,1.0329317216812997,0.2786947338983859,0.0057672345376992605,0.03337914407505758,0.002178895928092513,0.2112014162587541
4100,0.07021853427518926,0.6846108495988723,0.04088480014147661,0.5171055053352887,1.034104343077287,0.2792447947271725,0.005831877098186353,0.03035090580159617,0.002202797691654928,0.21503189502056969
4200,0.06903365961050992,0.6759069601862424,0.0407304740228428,0.5172334193017681,1.034736463198448,0.27955550016666614,0.005783045980361933,0.030343686994426917,0.0022406530240033804,0.21689003220695086
4300,0.06822494573733238,0.6750059197153789,0.04051558928463865,0.5173787623445157,1.0356082553309953,0.28056878825942055,0.005837310786813926,0.03426687015668314,0.0022962576017016107,0.2217135940159673
4400,0.06778634998274298,0.664281032183301,0.04036469851165258,0.517584626673693,1.0353318644132155,0.28089888907682486,0.00581564456924599,0.03693192698749528,0.0023250449961731232,0.22535507872622648
4500,0.06681843919344903,0.6572259077288745,0.04026292673019532,0.5177467230661322,1.0366877444965865,0.2815586288599487,0.005905464936714896,0.036520329185317515,0.002391832395285902,0.22672161182739733
4600,0.06718360629168853,0.6535864094191863,0.04014219256088542,0.5178380427937804,1.037178414698515,0.28291246723317925,0.005917891008018519,0.03851428345658982,0.002448634707515617,0.2305891788386196
4700,0.06534132444579412,0.6444178672817005,0.03989800381718789,0.5180653438352698,1.0385074114640016,0.28326599354321275,0.005953609703268938,0.029689170087300053,0.0024966022405579153,0.2353768366552321
4800,0.06492229014397498,0.6419498241163688,0.03980050674773565,0.5182756572721402,1.039181264716475,0.2833901187746597,0.005930133043587045,0.03838639213783151,0.0025171223398081483,0.24065793134531674
4900,0.0650486482317079,0.6324889875754228,0.03941116579031989,0.5183965175535079,1.0390896092987643,0.2848152648178046,0.005908366067970424,0.037837183786317174,0.0025599462373337672,0.24396761714134965
5000,0.06429147158235791,0.6257922404918903,0.039454753865462815,0.5183941239599565,1.0403769122579236,0.2851839077770086,0.0059333953988357675,0.028525077437782185,0.0026094736214205853,0.24759198005034846
