miliseconds,STU,STUS,STUST,STUSU,SU,ST,SUST,SUSTU
0,4.978814792258193,0.008394762056682936,-0.010733933293031003,0.001567465565015003,6.095753763014199e-06,-0.09525409946474477,0.0003345733039813014,-0.00020869954913016814
100,0.6969719047957517,1.8912085413060071,2.3627914092274733,0.013847848553409207,0.00010719651203746494,0.23512785051748603,-0.0002767004042623763,-0.00024299623057358037
200,0.5691462962111572,1.6318043777199942,2.7063592039668545,0.042982077520306444,0.00013594022141243063,0.8144148893949223,-6.31970749984365e-05,-0.0003867011619621741
300,0.5318013962572323,1.6212480014810473,2.7304617178116466,0.05485004893611757,0.00047042623522994427,1.2660452967199132,0.0004629766252848909,0.00035910196478012484
400,0.5092733204861921,1.585225802152282,2.715036003761205,0.07431118895639764,0.0006882580785693412,1.5552738768495247,-0.00042920745181536135,9.485619575752517e-05
500,0.4813513806628748,1.570967744475638,2.705469366132276,0.08451820663949995,0.0008593818316900336,1.9860511312545177,0.0007731384282125294,-4.0332871697038505e-05
600,0.5271696633515045,1.5746350591891265,2.731764602988885,0.10092583163101511,0.0010170233795811904,2.42439582104521,0.0003373651908979183,-7.608631146699487e-05
700,0.4607376196226453,1.5411978618832833,2.714170193471712,0.11865953581395743,0.0011819115968258165,2.7925212356460785,0.0009031744038614245,0.00023692216315841425
800,0.49746791773064153,1.5517569069255237,2.6801204111389527,0.12014780044147477,0.001491203421497721,3.082536247468517,0.0006111311239253899,-2.3854440254030354e-05
900,0.4783582585113208,1.5369440226843778,2.679822304684621,0.14364370582535035,0.001759500788019161,3.4232322450692902,0.0011541176800553073,0.0004861417245071886
1000,0.4691244022640821,1.5280954387183385,2.684892654915559,0.15914896321223793,0.0018807139508903498,3.6760228749392123,0.0016366538518679972,0.00033660976159315706
1100,0.43166693372427684,1.4988188979686294,2.6655435525689257,0.16092660774473563,0.0020213012471244824,3.8154422148034164,0.002340090713055614,0.00046338433179505173
1200,0.4400870967742502,1.496768964988382,2.6673141104278404,0.18277785135420738,0.002122169715227917,3.9881285906684516,0.0020310059684665012,0.0007829702469030049
1300,0.42661778751287255,1.4946596370260599,2.6283350742003635,0.19306861531834324,0.002495291999066103,4.379231717434224,0.00301617440374732,0.0009170117637489452
1400,0.446269679208454,1.4671010639749205,2.64241010045476,0.20515099449033103,0.0026226058699770805,4.4898006439770235,0.0037039432351117963,0.0007783179602761448
1500,0.4540693184616352,1.4705824129153675,2.629793804461773,0.22610406198228433,0.0027827267935469813,4.725569802393765,0.003713050410269768,0.0017377302932954242
1600,0.41332224769528314,1.4425081589031405,2.6265032970692177,0.2349064471302124,0.002807412648233323,4.875749036129692,0.0051330842433818516,0.0014982556619406416
1700,0.445269183351766,1.4348286091325375,2.5922296499105064,0.24131643771382438,0.002955490593622784,5.0230755443579165,0.0047642455160605895,0.0021749187659026318
1800,0.44659304308839287,1.4337228786097798,2.5884851402600644,0.2599439872893783,0.003264375810752256,5.232366975543599,0.005734373458173245,0.002397644979933206
1900,0.4305507576716884,1.425136837494984,2.5719909599908486,0.2691443379388604,0.00340707494598189,5.266041440370557,0.006505696667086133,0.0022648501587450467
2000,0.41457030472601863,1.419640553203298,2.5608951677362595,0.2745430278282076,0.0035332411577039926,5.499991257455009,0.006826322500588871,0.0030653308474778945
2100,0.4067429806655735,1.4130791860401277,2.566420914154944,0.2900148970701745,0.0037163840812811885,5.617902805335361,0.0074883044666336895,0.003362409912284308
2200,0.41527363386920846,1.4118184769061524,2.5260036564607096,0.29970632673681563,0.0038493827804457767,5.576519747524503,0.008226469108229871,0.0036080246669267365
2300,0.4214883912019701,1.394917399652506,2.5361758317082788,0.31672416052438823,0.0040466281285709595,5.738666485751862,0.009729121814891453,0.00457418618545006
2400,0.4039547615816615,1.3900720038752736,2.5040818107664875,0.324394990628977,0.004100938278962269,5.760733492183543,0.010020249154173287,0.00491316051859308
2500,0.4242265620633611,1.3811001253010644,2.5108880510740805,0.3332954106498903,0.004147818277010382,5.956313872738149,0.010718570495596599,0.005077177458191489
2600,0.38026756939170436,1.3649432314674315,2.502325012485242,0.3512919966876699,0.004481599996865056,5.953855326346228,0.011650086163924095,0.005961080785941423
2700,0.37191280506371904,1.3587047567568757,2.4672503416150002,0.3464687687427904,0.004514393301541311,6.076507329138008,0.013107391334010825,0.0062434519025657475
2800,0.38336112140685363,1.3415943628828484,2.452131687123415,0.3592772796322325,0.004846469292666032,6.047465681747206,0.01421145911701816,0.006897442174551569
2900,0.4177309938694308,1.3441832095090591,2.451276609344143,0.36989705263668304,0.005062294480442584,6.22683338464997,0.014683541357493656,0.007426887855788401
3000,0.41770679496451624,1.3467162776684949,2.4265931179452087,0.3846581703957436,0.0052474056122879635,6.284956762005354,0.01547793296712553,0.008769207002970143
3100,0.40895717732741976,1.3318012065519347,2.420492372023676,0.39890963370985527,0.0053108717114811405,6.292821174176225,0.016585101589150483,0.009220083022860828
3200,0.37919083861303843,1.3203601995879368,2.421146402681861,0.41027767192904824,0.005472282437455669,6.340389734249794,0.01717388590112044,0.010044573884223746
3300,0.35698995154025037,1.3067781857857261,2.4124384576251936,0.405878617917467,0.005773918068658127,6.408460551776841,0.01794518341616563,0.010260692025877266
3400,0.39016955103623857,1.3139219330483392,2.3824206182215346,0.4256675751631078,0.005730530463489528,6.376262243454889,0.0199434288466413,0.011508498028147065
3500,0.34982034252843053,1.3099774130795534,2.3902469820250083,0.42390741958502876,0.005918710217936451,6.558310657907568,0.020005330748199057,0.012043076765852288
3600,0.404848906905802,1.3015418603583806,2.379236170961988,0.44409051926788806,0.0062009935304470475,6.440123387364745,0.02180844967186811,0.012683016671763388
3700,0.4060793440173583,1.2815641582706105,2.382000613367592,0.4460324109469451,0.006477635809121509,6.603603930797707,0.022512282906324028,0.013250232402911701
3800,0.3838568639131225,1.2847173952321587,2.361590359441135,0.45504534991940854,0.006744794659487513,6.6400345444374045,0.023698744836991484,0.014400611622831303
3900,0.35402622564859765,1.2826448420061347,2.3539566693558784,0.462039732866149,0.0068834323506075795,6.613149303821173,0.024854205718706893,0.015393831695662772
4000,0.3784791854245357,1.2769860794053822,2.3249365932682022,0.46462228068462025,0.007001056674728858,6.563857737220329,0.026082101883928246,0.015773383225682933
4100,0.38084614026461605,1.2580307669337634,2.331910703915113,0.4719911295816013,0.007112873998976385,6.646085362438111,0.02622288932486983,0.016866615139635905
4200,0.347497050989705,1.2691474294653535,2.3038948207401795,0.4865336259547166,0.007306075772176742,6.593440251907086,0.027658723309699314,0.017775325537861236
4300,0.3585050683662863,1.2504297928571066,2.317912121777912,0.5020363400095385,0.007726688117018933,6.725451501502063,0.02891795188273882,0.01871333045287005
4400,0.35764571128248485,1.2375178041875203,2.280451892471465,0.509900509428128,0.007777352469847002,6.581736798221016,0.030672052633919866,0.019583146574310227
4500,0.3840230897721251,1.237980427296068,2.2723999193265523,0.5074793434490072,0.008136659031670252,6.598123754576511,0.03078778573144923,0.020125093637115635
4600,0.35744849005564333,1.2254040390698326,2.2625436914926844,0.5243968030033593,0.008226950498521027,6.733716220958401,0.0324461376885593,0.021034365101451277
4700,0.33513966926063193,1.2412611482816207,2.2625114940132796,0.5257869573130532,0.008544637456288088,6.692102982053725,0.03413307015975866,0.02201993973737072
4800,0.32911581364167797,1.2170723255463252,2.2646192288517453,0.5322645000070959,0.008606196695008821,6.725037009604967,0.03447301564966387,0.022929746233789957
4900,0.35903594202337447,1.2257385547371449,2.219646989873683,0.5356779127736851,0.008841226878458642,6.641543987219168,0.036215083569237444,0.02390085656751755
5000,0.3721492888650944,1.2207768860211612,2.24507996303777,0.5429746416936827,0.009264970849198901,6.647093042696725,0.03769110596250989,0.025070605530236722
