milliseconds,y1,y2,y3,y4,y5,y6
0,0.02363944371091842,-0.05697949557728154,-2.5187127680230594e-08,-0.0067458022705561005,0.00010047800926330132,-0.004942234888036763
100,0.19057802154681452,0.13526955688319822,-5.705768702645385e-08,-0.006837210621966349,8.392969888976513e-05,0.0067662713133338215
200,0.32432603503509916,0.09986449107104584,2.2278658641135658e-07,0.005945816505606008,6.546787629500553e-05,0.012800029848842534
300,0.4319844985954115,0.1191338301125044,1.932110576282842e-07,-0.0012262773222729484,5.536606632672026e-05,0.01502814972716312
400,0.5323159776061308,0.03242788629473853,4.80939191754827e-07,0.0169240924245819,4.4723188932274995e-05,0.01677117021776977
500,0.5885670142309019,0.28113869465651137,7.855390038175458e-07,0.018561306491928668,3.8493120043852184e-05,0.025592462874386088
600,0.6379712522873325,0.2844176055707807,8.929062054902771e-07,0.020903303191900154,3.0099066174555596e-05,0.030681773293634678
700,0.6712693909796454,0.4219418252312163,1.181309732658836e-06,0.02632869526095355,2.594276554885833e-05,0.031633211951366313
800,0.7018409093502612,0.4480753692261098,1.6345943993071942e-06,0.0396866743799242,1.987180247838038e-05,0.038316463569926656
900,0.7476840749798211,0.3790202579762191,1.9099437698101053e-06,0.03339216127406823,1.4625615303122235e-05,0.04063415236602577
1000,0.7769334353182054,0.5342941731641747,1.998099656456371e-06,0.051463298605991706,1.3772270651357022e-05,0.0370490243930293
1100,0.7745669917705366,0.4840388216754682,2.2850359046027782e-06,0.06519525316663782,9.024377637453494e-06,0.050408317474589855
1200,0.811664903847003,0.7225448523004299,2.707183508236607e-06,0.056888874557954126,1.1272481176056065e-05,0.044653974802247434
1300,0.7978423272615979,0.756072991773729,2.696777652214285e-06,0.06232954171644208,9.534621870364854e-06,0.05748051749240672
1400,0.8273824822934492,0.9422755185007278,2.8875316399523975e-06,0.07407912727487251,7.863370022005619e-06,0.05626266155792429
1500,0.8438122313621548,0.9481737759678173,3.2813567415084766e-06,0.07497777601623368,6.586756216069265e-06,0.06552236439580383
1600,0.8379240430128047,1.0440951454577136,3.4195325870150067e-06,0.0859322509697845,2.219252944722837e-06,0.06647200852593245
1700,0.8467193929978505,0.9702382390674802,3.5656323559259815e-06,0.10677082193953612,1.5223906193249324e-06,0.07238459966908345
1800,0.8699452054826767,1.1464059812296445,3.527231920688068e-06,0.11307240672595512,1.1591452782894072e-06,0.0736624204120152
1900,0.8612269163923085,1.3359792196803797,3.586463220843398e-06,0.1079769615494947,2.1284590786715684e-06,0.07620708727993282
2000,0.8508895493510498,1.2807063888132595,3.792734124246113e-06,0.13384999464156375,4.041433715857398e-06,0.07838895850313003
2100,0.8521855427813588,1.3697184800455984,3.907110834617829e-06,0.12801734839128123,1.0805511318140776e-07,0.08228759088309552
2200,0.8854720563260366,1.5262362075596518,3.8054536521013575e-06,0.13368460587641293,2.36010586142e-09,0.08219782255073041
2300,0.8620263234780303,1.6628426728118837,3.7633565282082643e-06,0.15981718128634972,1.0308692621172135e-06,0.09112760174952061
2400,0.8831241572962084,1.7909474870002484,3.899032394401069e-06,0.16392992530322506,8.732918708894727e-07,0.09722284329303
2500,0.870174146379838,1.7414609814843267,3.852294163354966e-06,0.17891043850856686,1.0215749007859266e-06,0.10040697515328097
2600,0.8833412418697634,1.8560389533917305,3.940520006595389e-06,0.17879584801121762,1.9437042899825365e-06,0.09798679946927567
2700,0.8619293093215308,2.00739938866463,3.829278557743197e-06,0.186590674448153,-9.445232455931405e-07,0.1091032408909336
2800,0.8730561071271904,2.086953313316247,4.050699586507838e-06,0.20137737120181542,-3.967214112203794e-07,0.11111235789194823
2900,0.8704905838383161,2.1139467634911484,3.839925231402415e-06,0.21018451683781644,4.3926707101384497e-07,0.11557657307953163
3000,0.8686938567323664,2.2990894754534077,4.0379126215837834e-06,0.2131980596277948,-5.459122284417957e-07,0.11176899342726343
3100,0.8807592679266988,2.245753415748383,3.918501945748092e-06,0.23238062928379563,-1.794508161416202e-06,0.11304865844386089
3200,0.8910510184060252,2.4732449600039184,3.998002752366126e-06,0.22241387890981937,-1.1849691228174254e-06,0.11678593869210463
3300,0.8808862911949376,2.5069297885712776,3.811329695051986e-06,0.24464095122528257,-6.162306891255994e-07,0.12526185519967162
3400,0.8784651955175453,2.6011916624553457,3.868529993064043e-06,0.24308136312471945,1.9622075594677337e-06,0.12195286899974492
3500,0.8642996874554112,2.6101420401924345,3.921229892601601e-06,0.25923609679777615,-6.334197476951389e-07,0.13129531825018273
3600,0.8805000693585465,2.600677107341537,3.8865765830556726e-06,0.26367063701583054,-9.410081824883338e-07,0.1357254325624124
3700,0.8661039922422364,2.8106609015190456,3.7773680691976553e-06,0.28663634475948085,6.282378307339204e-07,0.14082548861568916
3800,0.8588863875586636,2.7612033987256317,3.859672785377406e-06,0.27787526446998445,2.3895973358071626e-07,0.1428660110274085
3900,0.8503520739285964,2.945914377941285,3.6574250526381815e-06,0.29671766605343,-1.5151815855420212e-06,0.14578041943473363
4000,0.8713166587747563,2.9602044147409696,3.801869090280777e-06,0.29842729232759124,-1.8930072462546399e-06,0.1466409573838167
4100,0.8531100060347283,3.103378603354773,3.60581899566679e-06,0.30549563161828375,1.1572107696361104e-06,0.1492543814816142
4200,0.8417066538461366,3.0923407748675964,3.5606139452356945e-06,0.3299067701204696,1.0057190851419416e-06,0.14642853090001212
4300,0.8455617391825507,3.192545578770217,3.510578614540825e-06,0.3303239789843686,-8.826618690244228e-07,0.15162567033387764
4400,0.8596659133185516,3.4271413837858113,3.535800126510971e-06,0.3467837923600651,-3.479183176793525e-07,0.15180506511501068
4500,0.8322504662639134,3.4010216662096178,3.6450386918441036e-06,0.3598629685463604,1.7418604537581119e-06,0.1621312620753607
