milliseconds,y1,y2,y3,y4,y5,y6
0,0.003893149696187972,0.07967265612786469,-5.639686888876034e-08,0.009679972096013184,9.835609729334458e-05,-0.004014266110613593
100,0.18147872394104547,0.08699323679069544,1.0831434557823165e-07,-0.007117039969314355,8.201767470324932e-05,6.853074353299713e-05
200,0.3356956090990774,0.10132831222080446,5.094778747789917e-09,0.001709472082394572,6.668505509773194e-05,0.010351951903978189
300,0.43822719083686495,0.14428665973375926,1.384215696624728e-07,0.015182599870201804,5.682638088999297e-05,0.00813717594328285
400,0.5339530234071751,0.2387137607447889,3.243067905805766e-07,0.003559625527415267,4.287564270258465e-05,0.012232300049459539
500,0.58700570140968,0.08278650506016337,6.742264475036656e-07,0.012679250780257443,3.8074663077683284e-05,0.02043265833023931
600,0.6202681120263488,0.16983293261936516,1.0573896079095992e-06,0.02699694032728183,2.8540588228128127e-05,0.029016640641524295
700,0.695179480277057,0.34105020668798486,1.2081297734547593e-06,0.032463224913547514,2.352560729948498e-05,0.03359414303360107
800,0.7244661000726064,0.29827022714978485,1.4258321855216585e-06,0.03532686395749798,2.1723641280500468e-05,0.03195928038766843
900,0.7551112004059252,0.3619534498641711,1.7037843467797623e-06,0.04599595752162899,1.4954712917882693e-05,0.04087905076065532
1000,0.7782508481852078,0.5231764752567533,2.199774079915934e-06,0.05653748350489226,1.1512197644878024e-05,0.04224993289345635
1100,0.7979792600560992,0.49988093900018926,2.387807304071691e-06,0.04486326484046719,1.121756275075612e-05,0.05004405729264696
1200,0.8062037452211096,0.7722304149315524,2.677085742642562e-06,0.06918919056794058,1.1297325921927144e-05,0.05273949576581114
1300,0.7986246100025299,0.8368375152561105,2.8071612000654675e-06,0.07364232690333032,5.412062452654344e-06,0.05085580911975532
1400,0.840000029969364,0.8104645016771289,3.002728290501701e-06,0.08617857015400272,6.160388087585116e-06,0.05580101307624161
1500,0.8496604063936548,1.0021022138397027,3.1672819172650837e-06,0.09668304532285256,6.476328928037762e-06,0.06487709581224188
1600,0.8609770907137176,0.9192377028843057,3.3665131299766044e-06,0.08407145300178978,4.362553496451451e-06,0.06529328696648808
1700,0.8681615404195411,1.204340809504412,3.4294661433767065e-06,0.10272850891955236,2.1676321930384257e-06,0.06672692988662438
1800,0.8531363709890785,1.2471054509859485,3.552951996169565e-06,0.11235521898713102,3.1154836243584275e-06,0.07605794940546862
1900,0.8580704306461415,1.3080639228784976,3.5405858991793624e-06,0.11525830113720771,1.8761733695757505e-06,0.08074776583048264
2000,0.850915909376783,1.417549816438389,3.7814077929244994e-06,0.12031398906353956,9.571473568571041e-08,0.07763439343321812
2100,0.8616030446950265,1.439338873845066,3.828264184211011e-06,0.14608629035034648,4.6906946224165856e-07,0.08482015984712678
2200,0.8857202768591157,1.4885925436320284,3.804345000376553e-06,0.13377295571776923,1.6941015529941619e-06,0.08943439177317786
2300,0.8637545869454875,1.5092894631951692,3.973876218312168e-06,0.16453540491767646,-1.8949029135658275e-08,0.08891455868444212
2400,0.8605893321050904,1.7417055335442149,3.884450812361966e-06,0.15891112984819583,2.545120000919749e-06,0.09033051171346614
2500,0.8596471206184727,1.8700625990111215,4.013558071432486e-06,0.1641706452535215,-1.3467915770076589e-06,0.09690098659557263
2600,0.8793269779264494,1.9612093072356243,4.042069453039584e-06,0.18706216798369435,1.7527853359454963e-06,0.10353020741606754
2700,0.8794713257443573,2.028991134526486,3.931225983551491e-06,0.17973635317714826,2.2695836506248706e-06,0.10409645137636366
2800,0.882754625743824,2.085655028210161,3.8421592631973286e-06,0.18847767840095503,3.3249743675801106e-07,0.10745585575916454
2900,0.8793170382847842,2.0169542676572187,4.036000091857716e-06,0.2125767708394402,-2.3734751568043425e-07,0.10842882711538085
3000,0.8716064625395767,2.312068995141059,4.002397650611382e-06,0.22698171461378489,-1.241066858426338e-06,0.11693102165657614
3100,0.8938906522043926,2.2332549003661333,3.9263891155952564e-06,0.22671043610905092,-4.1536252828863065e-07,0.11395069714978472
3200,0.8670947957252293,2.250259348740341,4.015508202567553e-06,0.23383503964154284,-1.7958383933533822e-06,0.11963094919243182
3300,0.8741112410409296,2.415604428094057,3.917570376261461e-06,0.2380328348624882,-1.5920148877901662e-06,0.1244293010794594
3400,0.8731450085872013,2.515284414866783,3.829239458822005e-06,0.2557243492863287,-8.944102895145128e-07,0.12283359095538098
3500,0.860369035407416,2.676605516566536,3.8027492771032922e-06,0.25724555233653074,-1.0894578303166754e-06,0.1267367477585135
3600,0.8558454422418634,2.645321067731355,3.785013898664815e-06,0.2613474215478457,-1.5750455987080177e-06,0.13043602216814362
3700,0.8715143850398495,2.8754210355271166,3.6835764185046487e-06,0.2797809965776266,-8.243064662787262e-07,0.13936163543041927
3800,0.8786561866133017,2.844452843127239,3.849682641652339e-06,0.2976116186644583,-1.1496736313758524e-06,0.1355635002903281
3900,0.8568132398592384,2.9094516695205583,3.7116664407609687e-06,0.28362874793539355,2.1442344562737113e-06,0.14026705025436345
4000,0.8747366191520782,2.9460925869804493,3.7766740464874576e-06,0.30619556121210356,4.0413492713980685e-07,0.14212513075381814
4100,0.8519210739506063,3.0253216816272013,3.765051995843081e-06,0.30277051872014354,1.3144560732394754e-06,0.15065935416256998
4200,0.8549021806162758,3.266235063793918,3.6970036243680828e-06,0.31918514078081817,3.483372047884645e-07,0.1498321289062199
4300,0.8343914092639287,3.4095756949839777,3.625637979868584e-06,0.3265691460758827,1.9329954464485177e-06,0.15484012266722832
4400,0.8285590603855633,3.3447294705700874,3.5678662970532265e-06,0.34725010633380304,-1.908756493495805e-06,0.15721516604324998
4500,0.8420802824594058,3.4577376920904137,3.6555551854330098e-06,0.35998752259110917,-1.507690053110431e-06,0.15952521333937675
4600,0.8362094749859513,3.5402985443357284,3.604934966130221e-06,0.3606205947587128,1.3092990565527246e-06,0.16500593794302743
4700,0.8302246055278376,3.5139941599844406,3.357145155153468e-06,0.358084228442878,1.8317009124690086e-06,0.16413872158939266
4800,0.8386211312743987,3.7948714794883847,3.4780580952048917e-06,0.3636363118845898,-6.257677460283158e-07,0.17213162260665918
4900,0.812154066554974,3.7146362364017342,3.4029614908431397e-06,0.394089440798857,6.964974021558933e-07,0.1707752825979652
5000,0.8088541201310823,3.9232049433665925,3.445662994033768e-06,0.38361144948490233,-1.4815217589315512e-07,0.1778319328569905
