miliseconds,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit
0,0.7147063919918433,65.83610969179041,0.31635757664045716,41.50020339904503,28.940277972318288
100,0.8484272642458451,64.28617007737462,0.17693951949512998,43.71499068080911,28.14933180685981
200,0.8664268062993352,62.54044157218589,0.2843444644380779,43.547432564472814,28.300426262844308
300,1.02700944749815,60.99147693931424,-0.10335296475856992,44.75481831937176,28.125780291258796
400,1.006393926156669,58.531180613573426,0.03125726592178735,44.708338670966725,28.06011496796828
500,1.0600938708068712,57.98980069798062,0.20872504902214692,45.02787903613932,27.559682628597148
600,0.9867299340285993,56.177715370392264,0.03657308179980253,46.370515534143586,27.677064396694252
700,1.1143824740508996,55.137407518820744,-0.173272267601688,46.07421387981144,28.294020863297227
800,1.0238079131632303,52.75226256233541,0.09243089169063577,47.83309973583009,27.01616110731077
900,1.0176945375525013,51.47830209338017,0.0035802817919262306,47.563457305966615,27.95312313565289
1000,1.0814557170177301,49.310924145330766,-0.0974718581483441,51.46915239837625,27.336045081024242
1100,1.1084651504717822,48.558494080607566,0.10159567811598826,50.21212333896628,26.757897681180157
1200,1.1006238342869135,46.83792969804506,0.11675418160914451,51.581171734987855,27.404639063759806
1300,1.16595271866695,46.77118294158299,0.22221016226423235,51.55939281600298,26.999111581754292
1400,1.197127901506831,45.060930990562376,0.009616879544564118,52.25022798948946,27.23512873660668
1500,1.3746403150676674,44.21416466283096,-0.050991021354651715,54.15339456448904,26.617118860703215
1600,1.2809970442935645,41.82743554507116,0.09783694798213244,53.40876994503237,27.100857901153617
1700,1.329171433082803,41.80925421925251,-0.10488969803623756,54.503762850905055,26.867932103951052
1800,1.2350952275001128,39.8569102077339,-0.05320969580238745,54.477543856689536,25.913479947772046
1900,1.4386341010093429,38.80325864870284,0.22380867967788778,56.87106519877291,26.139234492720906
2000,1.5500963495897357,37.95510008066521,0.23477179528227304,56.5255866624271,25.676173930128535
2100,1.4243964770689685,36.992467177902384,-0.09184665517162921,56.30508843272982,26.005933610192372
2200,1.57690354996238,36.107535396708535,0.2827854640864196,56.97704764139845,26.84172048714897
2300,1.496613535573335,34.83361809225568,0.1305681246896849,58.798836192853976,25.78946088508493
2400,1.6075159212096237,34.45807463013902,0.11515419002134375,57.73571154640079,26.43368924262897
2500,1.6318075348139487,32.816845870677085,0.1377945120762323,58.680399154393506,25.57387910825181
2600,1.5666885493471716,32.514507990394634,0.09359326628191295,59.896882961524575,26.595820607615764
2700,1.6514434521948897,31.38139010909925,0.1366734129149016,59.80591618418508,25.93926473887485
2800,1.7245061921072984,31.335267405208537,-0.10688150349437583,61.51642769830444,25.20517157088983
2900,1.6385326224027372,31.11309312577744,-0.06284637583614651,60.982120236899604,25.085191191502062
3000,1.8482913390614937,30.130731083341907,0.051212513723053535,61.082643636049916,25.74713475117781
3100,1.8958971271385932,29.30534709029126,-0.11065413134257829,63.1328683621272,25.5688736083205
3200,1.902524320578636,29.754696981763995,0.01162253544517944,62.27366596824474,25.753594816918216
3300,1.7947858372493328,27.62801680972506,-0.09073278544474125,63.5764917562872,25.07720041276212
3400,1.9521678114917018,27.7379059314631,0.14267237482594877,64.40878912310964,24.86727352336104
3500,1.9612982972507793,27.591671639490716,-0.029595528252071936,64.80810428999467,25.026787760053793
3600,1.965487444720779,27.225298824452025,0.2301226873633498,66.18113622506038,25.050214109531908
3700,1.959509400652651,27.416065473749324,-0.09514105376839359,64.58425989616154,24.517204209486838
3800,1.8956190813691933,26.354586141545166,-0.046650912321492766,65.15175709002625,25.3582243830723
3900,2.035021240005034,26.136972152630392,0.11971570090794913,67.9354068339033,24.36637222881987
4000,2.0863658521125488,25.987422746441815,-0.12479325757005663,65.92571047004712,24.906017199103136
4100,2.1221030403119387,26.16666330401202,-0.005237673898347849,66.14262579018435,24.995698746519157
4200,2.276608701902264,25.338506086190446,0.041261410655726444,69.49259122908657,25.14084575917561
4300,2.217419148150619,25.241462020871822,-0.22703638420456543,67.62351818562706,24.254757237309637
4400,2.2929769920535494,24.39302217940915,-0.15424075131031437,68.29268978878795,24.91106350615665
4500,2.276334492434416,24.508311208724244,-0.07571949586533792,69.71822242894679,24.674866044831614
4600,2.244720915424614,23.816919873468088,-0.21695990059952366,71.22787471139392,25.393606124578692
4700,2.2421484246359222,24.97487839996624,-0.1893443028998447,69.27926788193052,24.792491573212295
4800,2.46128195704618,23.701364432831063,0.0014499541538019814,70.63390539167847,24.266015259745526
4900,2.2762579707156894,23.090299264344587,0.02939249159129536,70.99191886907103,25.233253274221667
5000,2.555156389373721,24.530243790982606,0.12248587010304646,70.89405564577937,25.125250474316925
