milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
0,7.250975996602363e-36,0.0117590568706314,1.1885501803244197e-34,0.0379799887571665,-2.0614612867467365e-35,0.00394239990123767,-3.7682962644579856e-35,0.00200010981212238,-5.2289297975164255e-36,-1.7163858707430567e-40,1.5821833083705997e-05,-9.47227162019811e-37,2.30017456622937e-08,1.3524819675704801e-05,9.353347240589145e-06,3.3311210465159e-08,-7.752392109270913e-52,-1.1941768976624675e-35,4.073961085325969e-37,0.000286841656341217,0.0030378361484431904,2.2714550015339567e-34
100,4.8131360394096033e-35,0.0117590568706314,1.8995698611827906e-35,0.0379799887571665,-8.642793665612218e-35,0.0039423999012376705,6.79874863734873e-35,0.00200010981212238,1.9312764450457583e-35,1.017676231976096e-39,1.582183308370626e-05,1.8057435266461357e-35,2.3001745662293693e-08,1.352481967570514e-05,9.353347240588547e-06,3.331121046515881e-08,-5.647393406273894e-51,5.425231348822608e-35,1.4535565741654327e-36,0.000286841656341217,0.0030378361484431904,-7.862726987309271e-34
200,7.915470293262258e-35,0.011759056870631399,-3.2763848366054214e-34,0.0379799887571665,-9.262557297813921e-35,0.003942399901237671,5.194246263036086e-35,0.00200010981212238,5.890492837567779e-35,1.5350457145003212e-39,1.5821833083706274e-05,4.6613626823913557e-35,2.3001745662293693e-08,1.3524819675705177e-05,9.353347240588497e-06,3.331121046515888e-08,-1.3027258056704305e-50,1.4128166553346879e-34,-2.8669830154245914e-37,0.000286841656341217,0.0030378361484431904,-2.9777107398126714e-33
300,1.0712388930179936e-34,0.011759056870631399,-2.189624093416597e-34,0.0379799887571665,-1.640944445318542e-34,0.003942399901237671,2.235716154651091e-34,0.00200010981212238,1.0435846196071979e-34,3.399555459896768e-39,1.5821833083706298e-05,7.650562598637672e-35,2.3001745662293693e-08,1.3524819675705223e-05,9.35334724058843e-06,3.3311210465158936e-08,-2.2741271407333547e-50,2.5161016884904823e-34,2.9176472400909678e-36,0.000286841656341217,0.003037836148443191,-4.277257640513538e-33
400,1.866296708143284e-34,0.011759056870631399,-3.667701435946017e-34,0.0379799887571665,-2.341654411488346e-34,0.003942399901237671,2.1499941857645632e-34,0.0020001098121223797,1.3591615207920467e-34,4.807807921597543e-39,1.5821833083706305e-05,9.70948758772336e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588386e-06,3.331121046515899e-08,-2.8615030320973226e-50,3.2074201690872864e-34,3.251544279784869e-36,0.000286841656341217,0.0030378361484431913,-5.957102049163131e-33
500,2.202653253188181e-34,0.011759056870631399,-2.3491733420205967e-34,0.0379799887571665,-1.81782506779806e-34,0.003942399901237671,3.434438840447752e-34,0.0020001098121223797,1.4042795413533773e-34,5.0680971881313104e-39,1.5821833083706308e-05,9.395277164401848e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588388e-06,3.331121046515899e-08,-2.83786097508438e-50,3.3031758906987633e-34,5.3541294950492927e-36,0.000286841656341217,0.0030378361484431917,-5.0745444217102567e-33
600,2.6711195578608057e-34,0.011759056870631399,6.282085660508837e-34,0.0379799887571665,-5.253114895519746e-35,0.003942399901237671,5.293100982358099e-34,0.00200010981212238,1.438048292500918e-34,6.218752007656893e-39,1.5821833083706305e-05,9.202463528432344e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588392e-06,3.331121046515899e-08,-2.9555234280737167e-50,3.4084537009250543e-34,8.139391098241741e-36,0.000286841656341217,0.0030378361484431917,-4.574604748336379e-33
700,2.7499350902056886e-34,0.011759056870631399,1.1136938044216325e-33,0.0379799887571665,-7.349942452684668e-36,0.003942399901237671,5.455715479488755e-34,0.00200010981212238,1.5504851557252091e-34,6.86308926020392e-39,1.5821833083706305e-05,9.13022531649381e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588392e-06,3.331121046515899e-08,-3.0622397284464415e-50,3.6825652956693504e-34,9.956858710282968e-36,0.000286841656341217,0.0030378361484431917,-4.0983881356077806e-33
800,3.60117348242081e-34,0.011759056870631399,1.702536506599274e-33,0.0379799887571665,7.773856920834209e-35,0.003942399901237671,6.836301188722432e-34,0.00200010981212238,1.634696748165579e-34,8.930324412853148e-39,1.5821833083706308e-05,8.70074717670737e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588386e-06,3.331121046515899e-08,-3.0137067135394084e-50,3.922289567983385e-34,1.1205523852442897e-35,0.000286841656341217,0.0030378361484431917,-3.038515137892508e-33
900,3.968878725612953e-34,0.011759056870631399,1.9614980303017054e-33,0.0379799887571665,1.806413573418876e-34,0.003942399901237671,7.6469649518216e-34,0.00200010981212238,1.703623777332284e-34,9.534002335054776e-39,1.5821833083706305e-05,8.564395856856643e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588388e-06,3.331121046515899e-08,-3.0312021684536785e-50,3.9509119880464555e-34,1.4227167029196916e-35,0.000286841656341217,0.003037836148443192,-2.5863843418281223e-33
1000,4.0646835311619655e-34,0.011759056870631399,2.621407629490657e-33,0.0379799887571665,2.5312725767918996e-34,0.003942399901237671,9.035671160022084e-34,0.00200010981212238,1.8305197352655155e-34,1.1238392436974655e-38,1.5821833083706305e-05,8.150990465239401e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588392e-06,3.331121046515899e-08,-3.097875648691319e-50,4.336888750130742e-34,1.5206986320563634e-35,0.000286841656341217,0.003037836148443192,-1.695257677967947e-33
1100,4.794358721528786e-34,0.011759056870631399,2.594007661314929e-33,0.0379799887571665,3.394744273498006e-34,0.003942399901237672,1.036255885280067e-33,0.00200010981212238,1.9016215055747202e-34,1.2001296702019585e-38,1.58218330837063e-05,7.828825546508388e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588386e-06,3.331121046515899e-08,-3.1199771491723977e-50,4.4713620615035185e-34,1.6790184993310641e-35,0.000286841656341217,0.003037836148443192,-1.3388954650636671e-33
1200,4.909279012287104e-34,0.011759056870631399,3.346939302853294e-33,0.0379799887571665,4.516758552943557e-34,0.003942399901237672,1.1883956232002047e-33,0.00200010981212238,1.9429733634281293e-34,1.2775259853432015e-38,1.58218330837063e-05,7.683128959187278e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588386e-06,3.331121046515899e-08,-3.149898524083533e-50,4.47429238959176e-34,2.1583867547640812e-35,0.000286841656341217,0.003037836148443192,-1.6474358930122861e-34
1300,5.7841573372015845e-34,0.011759056870631399,3.8597164238801414e-33,0.0379799887571665,5.370510216466673e-34,0.003942399901237672,1.2638204691533247e-33,0.00200010981212238,2.03647217888064e-34,1.3755144395743028e-38,1.5821833083706305e-05,7.447187763859161e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588385e-06,3.331121046515899e-08,-3.2256697772401275e-50,4.824142748719509e-34,2.15528546667382e-35,0.000286841656341217,0.003037836148443192,-1.3161993575032766e-34
1400,5.995999616080661e-34,0.011759056870631399,4.0252345393394056e-33,0.0379799887571665,6.1593064423012514e-34,0.003942399901237672,1.4221898596467576e-33,0.00200010981212238,2.0887258141856726e-34,1.4923919024331023e-38,1.5821833083706305e-05,7.023720515566708e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588386e-06,3.331121046515899e-08,-3.2435083921014457e-50,4.846255536132483e-34,2.4213124716474345e-35,0.000286841656341217,0.0030378361484431926,6.1131714797944775e-34
1500,6.3529625520077205e-34,0.011759056870631399,4.479475880780226e-33,0.0379799887571665,6.192896051246039e-34,0.003942399901237672,1.5608437575568437e-33,0.00200010981212238,2.1812082075569183e-34,1.5413900670480656e-38,1.5821833083706305e-05,6.751016721038387e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.338921642061121e-50,5.215532771200644e-34,2.6946717090922875e-35,0.000286841656341217,0.0030378361484431926,1.3097116202866076e-33
1600,6.657743759904025e-34,0.011759056870631399,5.325277967871468e-33,0.0379799887571665,6.85374536118688e-34,0.003942399901237672,1.553630467222824e-33,0.00200010981212238,2.2140444954226106e-34,1.6760115155153383e-38,1.5821833083706308e-05,6.577460601792177e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588388e-06,3.331121046515899e-08,-3.445025630314248e-50,5.294333581672499e-34,2.981040860314794e-35,0.000286841656341217,0.0030378361484431926,1.944703297901765e-33
