miliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
0,-1.0067274772669841e-35,0.0117590568706314,1.734393580595163e-34,0.0379799887571665,4.8085421646180483e-35,0.00394239990123767,4.935283961172675e-35,0.00200010981212238,-1.2790991756938234e-36,-1.5915489934537625e-41,1.5821833083706e-05,-1.504896052973812e-36,2.30017456622937e-08,1.3524819675704801e-05,9.353347240589149e-06,3.3311210465159e-08,3.34737316960293e-52,-2.1062196948028263e-36,1.3652486355876825e-36,0.000286841656341217,0.0030378361484431904,-1.4772486923911463e-34
100,5.617755967016671e-35,0.0117590568706314,1.8829851673958987e-34,0.0379799887571665,-8.628003700784257e-35,0.0039423999012376705,7.558449115934534e-35,0.00200010981212238,1.9591786060866728e-35,1.469533489284819e-39,1.582183308370626e-05,1.9640743422224594e-35,2.3001745662293693e-08,1.3524819675705138e-05,9.353347240588554e-06,3.331121046515881e-08,-6.269182935628059e-51,5.745024128870417e-35,1.9407990120719398e-36,0.000286841656341217,0.0030378361484431904,-8.821297970240482e-34
200,5.588142703410423e-35,0.011759056870631399,-1.3411889514032313e-34,0.0379799887571665,-1.295062069383296e-34,0.003942399901237671,1.5608832307900503e-34,0.00200010981212238,6.725519784581045e-35,2.124360356571983e-39,1.5821833083706274e-05,4.7406167698393633e-35,2.3001745662293693e-08,1.3524819675705182e-05,9.353347240588486e-06,3.331121046515888e-08,-1.3876954889090648e-50,1.5543181787710685e-34,2.0326295545549172e-36,0.000286841656341217,0.0030378361484431904,-3.0246096756533526e-33
300,1.2251264946570796e-34,0.011759056870631399,-5.3145285199934e-34,0.0379799887571665,-2.0129166874406266e-34,0.003942399901237671,2.2079853081013518e-34,0.00200010981212238,9.783348574936887e-35,2.7445435083166013e-39,1.5821833083706298e-05,7.773194444784192e-35,2.3001745662293693e-08,1.3524819675705221e-05,9.353347240588439e-06,3.3311210465158936e-08,-2.2228672019031236e-50,2.498537050899032e-34,2.2109339024223288e-36,0.000286841656341217,0.003037836148443191,-4.333565258272136e-33
400,1.7861846271332587e-34,0.011759056870631399,-5.148697932000612e-34,0.0379799887571665,-2.441290623054471e-34,0.003942399901237671,2.8420946725212683e-34,0.0020001098121223797,1.347568220890622e-34,4.000603045237291e-39,1.5821833083706305e-05,9.941895623709495e-35,2.30017456622937e-08,1.3524819675705248e-05,9.353347240588393e-06,3.331121046515899e-08,-2.824821323786589e-50,3.16539712847764e-34,3.342264740414732e-36,0.000286841656341217,0.0030378361484431913,-5.818362146297626e-33
500,2.032555651047824e-34,0.011759056870631399,-2.27000632134674e-34,0.0379799887571665,-1.4505194312754998e-34,0.003942399901237671,4.037459740627844e-34,0.0020001098121223797,1.3422349512530485e-34,5.287114459274345e-39,1.5821833083706305e-05,9.497559402865109e-35,2.30017456622937e-08,1.352481967570525e-05,9.353347240588393e-06,3.331121046515899e-08,-2.806474912469773e-50,3.2614003736232165e-34,6.157705059358285e-36,0.000286841656341217,0.0030378361484431917,-5.469524889012061e-33
600,2.7273145390427695e-34,0.011759056870631399,6.474585832227971e-34,0.0379799887571665,-7.851372463534387e-35,0.003942399901237671,5.040316064372679e-34,0.00200010981212238,1.4696806759839864e-34,6.728975685385168e-39,1.5821833083706305e-05,9.172222317954424e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.01899017572685e-50,3.625542602340507e-34,6.135621534070104e-36,0.000286841656341217,0.0030378361484431917,-4.604906590483481e-33
700,3.144377032940286e-34,0.011759056870631399,9.592079787803551e-34,0.0379799887571665,-1.1875607453355732e-35,0.003942399901237671,5.520634054012311e-34,0.00200010981212238,1.5711404438686007e-34,7.36935151756514e-39,1.5821833083706305e-05,9.069674596636685e-35,2.30017456622937e-08,1.3524819675705258e-05,9.35334724058839e-06,3.331121046515899e-08,-3.016844344356385e-50,3.687914440978385e-34,1.076513406824674e-35,0.000286841656341217,0.0030378361484431917,-3.993702774808718e-33
800,3.626045938170984e-34,0.011759056870631399,1.131719337757361e-33,0.0379799887571665,9.552538085471809e-35,0.003942399901237671,6.708140545176028e-34,0.00200010981212238,1.5767131273463428e-34,8.165837888902426e-39,1.5821833083706305e-05,8.776511947721004e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588385e-06,3.331121046515899e-08,-3.1030021122812478e-50,3.8123185675373923e-34,1.1174009523900124e-35,0.000286841656341217,0.0030378361484431917,-3.092206854780289e-33
900,3.99956724919112e-34,0.011759056870631399,2.163610656312692e-33,0.0379799887571665,1.4101825001379497e-34,0.003942399901237671,8.486745107871221e-34,0.00200010981212238,1.663491113783419e-34,1.0101410641743333e-38,1.5821833083706305e-05,8.445677727294349e-35,2.30017456622937e-08,1.3524819675705257e-05,9.35334724058839e-06,3.331121046515899e-08,-3.0650319484957446e-50,4.139255436926074e-34,1.4197941994695982e-35,0.000286841656341217,0.003037836148443192,-2.741234997835746e-33
1000,4.152746016921025e-34,0.011759056870631399,2.0861240018237773e-33,0.0379799887571665,2.4294910254586585e-34,0.003942399901237671,8.880453107545364e-34,0.00200010981212238,1.789101138253454e-34,1.0842874259635618e-38,1.5821833083706305e-05,8.139439276053691e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588388e-06,3.331121046515899e-08,-3.021356184676339e-50,4.181563276937221e-34,1.651641789424998e-35,0.000286841656341217,0.003037836148443192,-1.630410829987798e-33
1100,4.738582938469014e-34,0.011759056870631399,2.829079664467576e-33,0.0379799887571665,3.128040017683314e-34,0.003942399901237672,1.0917015708687172e-33,0.00200010981212238,1.813246405862001e-34,1.2040660871303794e-38,1.5821833083706305e-05,7.950997711651858e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588385e-06,3.331121046515899e-08,-3.0872277322859073e-50,4.370482773624789e-34,1.8404605537010796e-35,0.000286841656341217,0.003037836148443192,-1.4018226555123529e-33
1200,5.252511325971179e-34,0.011759056870631399,3.117166282668467e-33,0.0379799887571665,4.580548032526418e-34,0.003942399901237672,1.1690208555888067e-33,0.00200010981212238,1.9960370681075616e-34,1.2921399066982676e-38,1.58218330837063e-05,7.798084073076206e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588392e-06,3.331121046515899e-08,-3.162169111167765e-50,4.584731277308047e-34,1.9339270951744323e-35,0.000286841656341217,0.003037836148443192,-5.37566437337592e-34
1300,5.560284600875703e-34,0.011759056870631399,4.016813122220629e-33,0.0379799887571665,4.822995145757773e-34,0.003942399901237672,1.2663796433350261e-33,0.00200010981212238,2.024107454465738e-34,1.3757294718526698e-38,1.5821833083706305e-05,7.385250379437906e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588383e-06,3.331121046515899e-08,-3.202147146486055e-50,4.791437636009888e-34,2.214034770958943e-35,0.000286841656341217,0.003037836148443192,1.8435864590411048e-35
1400,6.218284431353009e-34,0.011759056870631399,4.0254134461793866e-33,0.0379799887571665,5.478078776899027e-34,0.003942399901237672,1.4469055867906407e-33,0.00200010981212238,2.09752639863332e-34,1.4535862010479863e-38,1.58218330837063e-05,7.2054517473203e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588381e-06,3.331121046515899e-08,-3.249772655941387e-50,5.043587331243449e-34,2.488600138854981e-35,0.000286841656341217,0.0030378361484431926,5.577040699120392e-34
1500,6.329432601718518e-34,0.011759056870631399,4.940871111051799e-33,0.0379799887571665,6.996390230782334e-34,0.003942399901237672,1.4706801633354523e-33,0.00200010981212238,2.1583247821600274e-34,1.5868488257033996e-38,1.5821833083706305e-05,6.86955481007885e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588383e-06,3.331121046515899e-08,-3.442106509990489e-50,5.087690418354084e-34,2.650815679169433e-35,0.000286841656341217,0.0030378361484431926,1.354641515972543e-33
1600,6.836076816898728e-34,0.011759056870631399,5.2367323438008315e-33,0.0379799887571665,7.638488298233442e-34,0.003942399901237672,1.6779383354225616e-33,0.00200010981212238,2.3148560460766733e-34,1.65030654423414e-38,1.5821833083706305e-05,6.479323358483569e-35,2.30017456622937e-08,1.3524819675705255e-05,9.35334724058839e-06,3.331121046515899e-08,-3.3743680591335396e-50,5.313180782785199e-34,3.059137225629529e-35,0.000286841656341217,0.0030378361484431926,2.615276592058408e-33
1700,7.253117538811374e-34,0.011759056870631399,5.834090328904541e-33,0.0379799887571665,7.714828374139533e-34,0.003942399901237672,1.6711554363745306e-33,0.00200010981212238,2.3424908074760703e-34,1.818955526614874e-38,1.5821833083706305e-05,6.265225391981859e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058838e-06,3.331121046515899e-08,-3.357076874477716e-50,5.453823650437029e-34,3.060263965489888e-35,0.000286841656341217,0.0030378361484431926,2.6688622878094776e-33
1800,7.3996767830617475e-34,0.011759056870631399,6.101133144362473e-33,0.0379799887571665,8.574179382627328e-34,0.003942399901237672,1.776893761220498e-33,0.00200010981212238,2.372780845865335e-34,1.9281258365389065e-38,1.58218330837063e-05,6.065842611127487e-35,2.3001745662293693e-08,1.3524819675705253e-05,9.35334724058839e-06,3.331121046515899e-08,-3.4919560391235625e-50,5.53204436309129e-34,3.259237939881261e-35,0.000286841656341217,0.003037836148443193,3.352658112436991e-33
1900,8.106128646335911e-34,0.011759056870631397,6.60408027618665e-33,0.0379799887571665,1.0107052905101675e-33,0.003942399901237672,1.963421676297353e-33,0.00200010981212238,2.477191421578536e-34,1.9276755248791143e-38,1.5821833083706305e-05,5.75289181637657e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588386e-06,3.331121046515899e-08,-3.589756412123285e-50,5.727386478621534e-34,3.7106698067759356e-35,0.000286841656341217,0.003037836148443193,4.3812649544220946e-33
2000,8.580253464194983e-34,0.011759056870631397,7.059142881045145e-33,0.0379799887571665,1.0511723864619958e-33,0.003942399901237672,2.0427117819685468e-33,0.00200010981212238,2.5754713284676325e-34,2.1594485979719982e-38,1.58218330837063e-05,5.519411281541981e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-3.581705853675558e-50,6.0227468824276276e-34,3.6999094086739895e-35,0.000286841656341217,0.003037836148443193,5.4180500684206736e-33
2100,8.868941512373449e-34,0.011759056870631397,7.635513450348464e-33,0.0379799887571665,1.1170947405435305e-33,0.003942399901237672,2.190529287348304e-33,0.00200010981212238,2.67080211055647e-34,2.1546540631322786e-38,1.5821833083706305e-05,5.395007435161293e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,-3.7264861724019083e-50,6.136943905812344e-34,3.9110342931545825e-35,0.000286841656341217,0.003037836148443193,5.9922680530774055e-33
2200,9.341361669839684e-34,0.011759056870631397,8.222372260216273e-33,0.0379799887571665,1.208917459643904e-33,0.003942399901237672,2.2563493607670262e-33,0.00200010981212238,2.7871370549044547e-34,2.2906562033090578e-38,1.5821833083706308e-05,5.002420419673342e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.6941342031587042e-50,6.266101005969209e-34,4.215140335833947e-35,0.000286841656341217,0.003037836148443193,6.703606726688797e-33
2300,9.956364142909802e-34,0.011759056870631397,8.246846816189141e-33,0.0379799887571665,1.2943889711351847e-33,0.003942399901237672,2.3621419426424825e-33,0.00200010981212238,2.764988184757833e-34,2.4731002062867235e-38,1.5821833083706305e-05,4.734288000174592e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588386e-06,3.331121046515899e-08,-3.712852420346635e-50,6.4240661240723556e-34,4.306403240281592e-35,0.000286841656341217,0.0030378361484431934,7.231556223353502e-33
2400,1.0381477394574077e-33,0.011759056870631397,8.699311317207264e-33,0.0379799887571665,1.3496871948269127e-33,0.003942399901237672,2.5109485940312914e-33,0.00200010981212238,2.8840788872088605e-34,2.451489061825092e-38,1.58218330837063e-05,4.5441904542575997e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588386e-06,3.331121046515899e-08,-3.8646613360210276e-50,6.750593716102006e-34,4.708142605175761e-35,0.000286841656341217,0.0030378361484431934,7.819518163637807e-33
2500,1.0640917323522674e-33,0.011759056870631397,9.385518462897578e-33,0.0379799887571665,1.3997956530220821e-33,0.003942399901237672,2.6163076511415564e-33,0.00200010981212238,2.9630393135962284e-34,2.5488332116606043e-38,1.5821833083706305e-05,4.024466523273229e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.8275850317054276e-50,6.8669259991080464e-34,4.942615208873506e-35,0.000286841656341217,0.0030378361484431934,8.397404991904854e-33
2600,1.125749019390089e-33,0.011759056870631397,9.724323573091608e-33,0.0379799887571665,1.508995425983997e-33,0.003942399901237672,2.7707950890891615e-33,0.00200010981212238,3.09191667788541e-34,2.669227771329999e-38,1.5821833083706308e-05,4.0210189806242095e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588386e-06,3.331121046515899e-08,-3.787960000906464e-50,6.943476185800158e-34,5.064931693271295e-35,0.000286841656341217,0.0030378361484431934,9.475555558391309e-33
2700,1.1390169367546943e-33,0.011759056870631395,1.049574446426596e-32,0.0379799887571665,1.6275967356520344e-33,0.003942399901237672,2.8405753806800193e-33,0.00200010981212238,3.097851430480581e-34,2.817598152533076e-38,1.58218330837063e-05,3.509190350126837e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588378e-06,3.331121046515899e-08,-4.0058469334334085e-50,7.243897408879495e-34,5.303915724830952e-35,0.000286841656341217,0.0030378361484431943,9.749974571263231e-33
2800,1.1711965546337456e-33,0.011759056870631395,1.0996294628296477e-32,0.0379799887571665,1.6543738305432342e-33,0.003942399901237672,2.9116534897670695e-33,0.0020001098121223805,3.209805474100793e-34,2.953754184412782e-38,1.5821833083706305e-05,3.3594525146183056e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588378e-06,3.331121046515899e-08,-4.007371825590885e-50,7.282374601882154e-34,5.502777916271838e-35,0.000286841656341217,0.0030378361484431943,1.0148945612593986e-32
