miliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1400,5.791210940528536e-34,0.011759056870631399,3.9536151529495893e-33,0.0379799887571665,5.622747347451755e-34,0.003942399901237672,1.3305185334106763e-33,0.00200010981212238,2.157501586223353e-34,1.4198902555023765e-38,1.5821833083706305e-05,7.032738124153277e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588386e-06,3.331121046515899e-08,-3.3506075541032755e-50,4.95475817304401e-34,2.5392777907773144e-35,0.000286841656341217,0.0030378361484431926,5.612937800756517e-34
1500,6.171337606519104e-34,0.011759056870631399,4.727803685958605e-33,0.0379799887571665,6.339089963604565e-34,0.003942399901237672,1.4531984493846575e-33,0.00200010981212238,2.190537048938655e-34,1.617149675649313e-38,1.5821833083706308e-05,6.801312959743234e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588392e-06,3.331121046515899e-08,-3.382575010732502e-50,5.1609812740623285e-34,2.731367764338029e-35,0.000286841656341217,0.0030378361484431926,1.2330444276398405e-33
1600,6.741719069207948e-34,0.011759056870631399,4.938524723128997e-33,0.0379799887571665,7.256453475980803e-34,0.003942399901237672,1.584062818728858e-33,0.00200010981212238,2.270745260567325e-34,1.7136441954411022e-38,1.5821833083706305e-05,6.581929339998669e-35,2.30017456622937e-08,1.352481967570526e-05,9.353347240588388e-06,3.331121046515899e-08,-3.3433491331737025e-50,5.175262319076278e-34,3.0467979711777986e-35,0.000286841656341217,0.0030378361484431926,2.3365519843559605e-33
1700,7.21243214031612e-34,0.011759056870631399,5.7566742384564594e-33,0.0379799887571665,8.08989151582641e-34,0.003942399901237672,1.683220888319584e-33,0.00200010981212238,2.3544542430350677e-34,1.7261326703142438e-38,1.5821833083706305e-05,6.339459869176821e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.4875892260519056e-50,5.537011860366417e-34,3.243420720372317e-35,0.000286841656341217,0.0030378361484431926,3.146379562554137e-33
1800,7.432024880261022e-34,0.011759056870631399,6.218152645829273e-33,0.0379799887571665,8.9347835468633e-34,0.003942399901237672,1.852390820326012e-33,0.00200010981212238,2.4649993554164794e-34,1.8726783211922388e-38,1.5821833083706305e-05,6.006878068193619e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.597242450408234e-50,5.728224064783992e-34,3.256256042288489e-35,0.000286841656341217,0.003037836148443193,3.593155555318768e-33
1900,8.219161285876567e-34,0.011759056870631397,6.39958737929999e-33,0.0379799887571665,9.27855059946469e-34,0.003942399901237672,1.891508227382478e-33,0.00200010981212238,2.475042923557862e-34,1.998948514759031e-38,1.5821833083706305e-05,5.90653694655773e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-3.480509823642305e-50,5.935261697695344e-34,3.4369086605011764e-35,0.000286841656341217,0.003037836148443193,4.11581233270065e-33
2000,8.2494101343225e-34,0.011759056870631397,7.207463276808272e-33,0.0379799887571665,1.0353308835558336e-33,0.003942399901237672,2.0897676306193308e-33,0.00200010981212238,2.588194635135189e-34,2.0514103440794005e-38,1.5821833083706305e-05,5.615533333589361e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588381e-06,3.331121046515899e-08,-3.615208673771395e-50,6.1095688245839454e-34,3.874899237298132e-35,0.000286841656341217,0.003037836148443193,5.032983078470671e-33
2100,9.077944559919095e-34,0.011759056870631397,7.499981086271016e-33,0.0379799887571665,1.1668613560726222e-33,0.003942399901237672,2.1601164157675847e-33,0.00200010981212238,2.6355257251942707e-34,2.1648012365127423e-38,1.5821833083706308e-05,5.088247082481615e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.5789193286602303e-50,6.1689273012326e-34,3.982529580832984e-35,0.000286841656341217,0.003037836148443193,5.421478372974294e-33
2200,9.084381915086308e-34,0.011759056870631397,7.826139998388647e-33,0.0379799887571665,1.2351353967537597e-33,0.003942399901237672,2.280262413383578e-33,0.00200010981212238,2.765296585241432e-34,2.287766289576616e-38,1.5821833083706305e-05,4.999880467088725e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.331121046515899e-08,-3.6603016580018796e-50,6.274959733802506e-34,4.263999886192606e-35,0.000286841656341217,0.003037836148443193,6.641197939263688e-33
2300,9.708664740317025e-34,0.011759056870631397,8.611890750374597e-33,0.0379799887571665,1.2348058884910596e-33,0.003942399901237672,2.409260181182333e-33,0.00200010981212238,2.842549769986512e-34,2.4176178619595067e-38,1.5821833083706305e-05,4.778065833638731e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.331121046515899e-08,-3.6847478424482784e-50,6.629007335870884e-34,4.370074417494733e-35,0.000286841656341217,0.0030378361484431934,7.396345657962206e-33
2400,1.0275408096382746e-33,0.011759056870631397,8.999265588657646e-33,0.0379799887571665,1.3234119818513627e-33,0.003942399901237672,2.5559026935766767e-33,0.00200010981212238,2.887411257172494e-34,2.500218846871081e-38,1.5821833083706305e-05,4.3420065885156656e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.824171893128378e-50,6.606673382947509e-34,4.7504066375964756e-35,0.000286841656341217,0.0030378361484431934,7.637087529808047e-33
2500,1.0792239088594441e-33,0.011759056870631397,9.731160944731112e-33,0.0379799887571665,1.431648015515753e-33,0.003942399901237672,2.6316988612743077e-33,0.00200010981212238,3.011674278592155e-34,2.640894507628794e-38,1.5821833083706305e-05,4.0345973273804927e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.871211624516011e-50,6.744387356272978e-34,4.78492585122568e-35,0.000286841656341217,0.0030378361484431934,8.197130198353609e-33
2600,1.0912735164292289e-33,0.011759056870631397,9.810961304681712e-33,0.0379799887571665,1.524267148640795e-33,0.003942399901237672,2.67703558596343e-33,0.00200010981212238,3.102632029948373e-34,2.775937711192757e-38,1.5821833083706305e-05,3.8699682290581847e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588385e-06,3.331121046515899e-08,-3.931651663080318e-50,7.01137217671326e-34,4.931897753025677e-35,0.000286841656341217,0.0030378361484431934,8.757954245610877e-33
2700,1.1651481898501543e-33,0.011759056870631395,1.0580164026244352e-32,0.0379799887571665,1.577155473042813e-33,0.003942399901237672,2.8611460318274077e-33,0.00200010981212238,3.1201261342150937e-34,2.839216288236761e-38,1.5821833083706308e-05,3.5180110746040006e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,-3.946297802027439e-50,7.105292690873252e-34,5.172332555710755e-35,0.000286841656341217,0.0030378361484431943,9.756054067290796e-33
2800,1.1755285120695757e-33,0.011759056870631395,1.109026163855598e-32,0.0379799887571665,1.7220359810527583e-33,0.003942399901237672,3.0101085826347752e-33,0.0020001098121223805,3.162711270495851e-34,2.898172340773735e-38,1.5821833083706305e-05,3.2107821693089134e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-3.9155643057175443e-50,7.349360287170311e-34,5.553934102721838e-35,0.000286841656341217,0.0030378361484431943,1.0681221301632085e-32
2900,1.208929294466652e-33,0.011759056870631395,1.1463132215547765e-32,0.0379799887571665,1.7692769646030845e-33,0.003942399901237672,3.0749923878143385e-33,0.0020001098121223805,3.2454025622997544e-34,3.043028812520935e-38,1.5821833083706305e-05,2.936327652070979e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-3.9285991210731488e-50,7.618828281393426e-34,5.621508240438506e-35,0.000286841656341217,0.0030378361484431943,1.1307611180606657e-32
3000,1.2939444021932043e-33,0.011759056870631395,1.1798966821388812e-32,0.0379799887571665,1.803564951576468e-33,0.003942399901237673,3.2097369745195056e-33,0.0020001098121223805,3.4055799036801438e-34,3.091797064782747e-38,1.5821833083706305e-05,2.961710695720539e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-4.0280297919031957e-50,7.646194378623584e-34,6.00292222172797e-35,0.000286841656341217,0.0030378361484431943,1.212322476046779e-32
3100,1.3252089513145089e-33,0.011759056870631395,1.221987561480259e-32,0.0379799887571665,1.949176424317976e-33,0.003942399901237673,3.2626663992248845e-33,0.0020001098121223805,3.43425509483383e-34,3.275499164404585e-38,1.5821833083706305e-05,2.486146728440698e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.331121046515899e-08,-4.0958358663148425e-50,8.015098525534512e-34,6.009199667197276e-35,0.000286841656341217,0.0030378361484431943,1.293903873612674e-32
3200,1.362729840807456e-33,0.011759056870631395,1.283731028110336e-32,0.0379799887571665,1.9914933274429894e-33,0.003942399901237673,3.342007985368538e-33,0.0020001098121223805,3.473564687245932e-34,3.3929355935693023e-38,1.5821833083706305e-05,2.3147705663131015e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588381e-06,3.331121046515899e-08,-4.2449028036814186e-50,8.074808747788269e-34,6.34988577965375e-35,0.000286841656341217,0.0030378361484431947,1.3142440727319514e-32
3300,1.405969786112871e-33,0.011759056870631395,1.320058573995141e-32,0.0379799887571665,2.09192870721725e-33,0.003942399901237673,3.5157056958854975e-33,0.0020001098121223805,3.6082689127618205e-34,3.4716442839287686e-38,1.5821833083706305e-05,1.9470275952596256e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588376e-06,3.331121046515899e-08,-4.245513239959193e-50,8.403145894861714e-34,6.621940530909933e-35,0.000286841656341217,0.0030378361484431947,1.390590033076636e-32
3400,1.4391867731172748e-33,0.011759056870631395,1.345829094438602e-32,0.0379799887571665,2.1577263289816716e-33,0.003942399901237673,3.608699082034648e-33,0.0020001098121223805,3.6795855352811777e-34,3.4949234944184004e-38,1.5821833083706305e-05,1.8932156989976034e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.331121046515899e-08,-4.206644867882223e-50,8.409613289954469e-34,6.687380712392165e-35,0.000286841656341217,0.0030378361484431947,1.49489551282948e-32
3500,1.5019651708026882e-33,0.011759056870631394,1.4379787185501983e-32,0.0379799887571665,2.2200518871374653e-33,0.003942399901237673,3.775240404196027e-33,0.0020001098121223805,3.8118470489955753e-34,3.6821041496117637e-38,1.5821833083706305e-05,1.517532070605217e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588383e-06,3.331121046515899e-08,-4.396342849868549e-50,8.706490296148501e-34,7.110243354090138e-35,0.000286841656341217,0.0030378361484431947,1.5655197798046666e-32
3600,1.4996414489037779e-33,0.011759056870631394,1.4789859861413227e-32,0.0379799887571665,2.357560638170377e-33,0.003942399901237673,3.831800262453046e-33,0.0020001098121223805,3.854207457111814e-34,3.718243208853884e-38,1.5821833083706305e-05,1.3485772811881898e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.331121046515899e-08,-4.329585909189655e-50,8.784185073958586e-34,7.177584950369703e-35,0.000286841656341217,0.003037836148443195,1.5561966351029087e-32
3700,1.5839336560735363e-33,0.011759056870631394,1.5044579337589458e-32,0.0379799887571665,2.382121573864412e-33,0.003942399901237673,3.997161944015146e-33,0.0020001098121223805,3.94769094217441e-34,3.8481999290231593e-38,1.5821833083706305e-05,8.595440528929097e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,-4.313941423735143e-50,8.921841594770295e-34,7.504386857786803e-35,0.000286841656341217,0.003037836148443195,1.6533358874279952e-32
3800,1.619104386940947e-33,0.011759056870631394,1.5423998193906602e-32,0.0379799887571665,2.512400562889855e-33,0.003942399901237673,3.984391850770135e-33,0.0020001098121223805,3.99204715076451e-34,3.936302297013561e-38,1.58218330837063e-05,7.362867832209315e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588378e-06,3.331121046515899e-08,-4.487312652690257e-50,9.21098870122677e-34,7.599535957351556e-35,0.000286841656341217,0.003037836148443195,1.7119582943177786e-32
3900,1.618454438533883e-33,0.011759056870631394,1.5534705328004808e-32,0.0379799887571665,2.4984879670675723e-33,0.003942399901237673,4.101358552507278e-33,0.0020001098121223805,3.991947792462129e-34,4.000445674400406e-38,1.5821833083706305e-05,5.6734051507122045e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588378e-06,3.3311210465158996e-08,-4.932226925647803e-50,9.158512277725842e-34,7.867270728996418e-35,0.000286841656341217,0.0030378361484431956,1.6972221565620516e-32
4000,1.5819136124773664e-33,0.011759056870631394,1.5625655657468005e-32,0.0379799887571665,2.4528503626828128e-33,0.003942399901237673,4.0718603125560095e-33,0.0020001098121223805,3.988579773982024e-34,3.925397679913751e-38,1.5821833083706308e-05,7.119466886132652e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588376e-06,3.3311210465158996e-08,-5.254230406914327e-50,9.278632207185532e-34,8.164958919011228e-35,0.000286841656341217,0.0030378361484431956,1.7516563232496248e-32
4100,1.6003999552503594e-33,0.011759056870631394,1.6200705777678643e-32,0.0379799887571665,2.498301007861182e-33,0.003942399901237673,4.1023092619922176e-33,0.0020001098121223805,3.995182523288458e-34,4.0280255296185854e-38,1.58218330837063e-05,6.018212407967253e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588376e-06,3.3311210465158996e-08,-5.878449416170832e-50,9.151384420339418e-34,8.447331982558442e-35,0.000286841656341217,0.0030378361484431956,1.6972243620233021e-32
4200,1.6131810267855274e-33,0.011759056870631394,1.6357084615106054e-32,0.0379799887571665,2.507608247380934e-33,0.003942399901237673,4.097646392098825e-33,0.0020001098121223805,3.979374803238843e-34,4.043356195839628e-38,1.5821833083706305e-05,5.1116063938297054e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588375e-06,3.3311210465158996e-08,-6.328012546379594e-50,9.178243471990868e-34,8.648619029070958e-35,0.000286841656341217,0.0030378361484431956,1.69607038987536e-32
4300,1.578661819271294e-33,0.011759056870631394,1.6246167383355608e-32,0.0379799887571665,2.5150367442156734e-33,0.003942399901237673,4.1606912710579305e-33,0.0020001098121223805,3.999266383723662e-34,3.943438696376877e-38,1.5821833083706305e-05,5.1608084153811454e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.3311210465158996e-08,-6.784162461302345e-50,9.081293426356124e-34,8.924282155681557e-35,0.000286841656341217,0.0030378361484431956,1.7036229205241741e-32
4400,1.6231251867820016e-33,0.011759056870631394,1.6461087541015265e-32,0.0379799887571665,2.5180120001664377e-33,0.003942399901237673,4.0603599873691876e-33,0.0020001098121223805,3.984648320858434e-34,3.952028685175777e-38,1.5821833083706305e-05,6.865158761850047e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.3311210465158996e-08,-7.321518591922382e-50,9.137558984593946e-34,9.01891073845696e-35,0.000286841656341217,0.0030378361484431956,1.7114941234590182e-32
4500,1.611188018701206e-33,0.011759056870631394,1.6164642145708037e-32,0.0379799887571665,2.5034094439435096e-33,0.003942399901237673,4.076137928789773e-33,0.0020001098121223805,3.9853149993111966e-34,3.968591010943639e-38,1.58218330837063e-05,5.190392707255108e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.3311210465158996e-08,-7.807318873093482e-50,9.234802123196609e-34,9.250841421621516e-35,0.000286841656341217,0.0030378361484431956,1.7467657165792978e-32
4600,1.5788301967669852e-33,0.011759056870631394,1.6338351634476545e-32,0.0379799887571665,2.5715872984221254e-33,0.003942399901237673,4.050336212321085e-33,0.0020001098121223805,3.901696924257248e-34,4.036341478809066e-38,1.58218330837063e-05,7.188898849147807e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588385e-06,3.3311210465158996e-08,-8.13479385962153e-50,9.2208799780625e-34,9.486868090109858e-35,0.000286841656341217,0.0030378361484431956,1.7261470858070072e-32
4700,1.587590153742777e-33,0.011759056870631394,1.6642751280894362e-32,0.0379799887571665,2.5586953631842776e-33,0.003942399901237673,4.086037766594091e-33,0.0020001098121223805,3.884666164028886e-34,4.0791322992550705e-38,1.5821833083706308e-05,6.134403648479089e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588378e-06,3.3311210465158996e-08,-8.627181838683154e-50,9.165627720923635e-34,9.69339846093413e-35,0.000286841656341217,0.0030378361484431956,1.715454144380743e-32
4800,1.599514716410405e-33,0.011759056870631394,1.677870920483567e-32,0.0379799887571665,2.530353077520732e-33,0.003942399901237673,4.091522467957037e-33,0.0020001098121223805,3.916283413483919e-34,4.0212254300409264e-38,1.5821833083706308e-05,6.019023430632568e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.3311210465158996e-08,-9.10376823111441e-50,9.316433827703441e-34,1.0214955657669713e-34,0.000286841656341217,0.0030378361484431956,1.6851533898522933e-32
4900,1.614848943435166e-33,0.011759056870631394,1.6463961622605635e-32,0.0379799887571665,2.5558652842934662e-33,0.003942399901237673,4.09034216723621e-33,0.0020001098121223805,3.9602223999633935e-34,4.006001922070613e-38,1.5821833083706305e-05,7.127949249555537e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.3311210465158996e-08,-9.679037580033579e-50,9.325096626713252e-34,1.035834358914671e-34,0.000286841656341217,0.0030378361484431956,1.6793889353166318e-32
5000,1.6075795868161992e-33,0.011759056870631394,1.656132037643918e-32,0.0379799887571665,2.545920229281671e-33,0.003942399901237673,4.1254933200521904e-33,0.0020001098121223805,3.929638027456921e-34,4.0901233640584223e-38,1.5821833083706308e-05,6.283970416956552e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588376e-06,3.3311210465158996e-08,-1.0021906757553126e-49,9.171392162672635e-34,1.0717120076237493e-34,0.000286841656341217,0.0030378361484431956,1.716182399596074e-32
