milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1000,4.460436592486953e-34,0.011759056870631399,2.1772175704078865e-33,0.0379799887571665,2.4057056334377937e-34,0.003942399901237671,8.952973292709304e-34,0.00200010981212238,1.8190688823738522e-34,1.0892288599876188e-38,1.58218330837063e-05,8.067435239964983e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588392e-06,3.331121046515899e-08,-3.2155471058812216e-50,4.132356069744658e-34,1.6649969596814775e-35,0.000286841656341217,0.003037836148443192,-1.4825509385887784e-33
1100,4.523182216792948e-34,0.011759056870631399,3.091975271353798e-33,0.0379799887571665,3.8141650976743016e-34,0.003942399901237672,1.050094470501933e-33,0.00200010981212238,1.8951598852420909e-34,1.1759600524988984e-38,1.5821833083706305e-05,7.812885510288727e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588392e-06,3.331121046515899e-08,-3.1872608244627626e-50,4.284324368008119e-34,1.9133864221868233e-35,0.000286841656341217,0.003037836148443192,-1.3753191438625642e-33
1200,5.183063336057298e-34,0.011759056870631399,3.0867758163407605e-33,0.0379799887571665,3.905088717981076e-34,0.003942399901237672,1.1786016640868462e-33,0.00200010981212238,1.9445539791102177e-34,1.317701581302497e-38,1.5821833083706305e-05,7.706447900889359e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,-3.255784274323418e-50,4.474861445772499e-34,2.1656122217545734e-35,0.000286841656341217,0.003037836148443192,-2.7541592154218842e-34
1300,5.713058061088469e-34,0.011759056870631399,3.652356148794841e-33,0.0379799887571665,4.587503968190913e-34,0.003942399901237672,1.280792789860944e-33,0.00200010981212238,2.035550759114058e-34,1.4199990760278818e-38,1.58218330837063e-05,7.435548774611795e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,-3.1551608401809694e-50,4.7681242283540486e-34,2.3267990805935677e-35,0.000286841656341217,0.003037836148443192,2.6661736442457003e-34
1400,5.806898630913864e-34,0.011759056870631399,4.059998049670137e-33,0.0379799887571665,5.251277689613745e-34,0.003942399901237672,1.4286137460446151e-33,0.00200010981212238,2.111083401606032e-34,1.4719602066622975e-38,1.5821833083706305e-05,7.223495982878043e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588388e-06,3.331121046515899e-08,-3.220651950913088e-50,4.8958523220134585e-34,2.611000895734884e-35,0.000286841656341217,0.0030378361484431926,8.767725380975575e-34
1500,6.142996238959584e-34,0.011759056870631399,4.9637111424899516e-33,0.0379799887571665,6.695924800183963e-34,0.003942399901237672,1.438030390439112e-33,0.00200010981212238,2.199984915395203e-34,1.6227756832961585e-38,1.5821833083706305e-05,6.813323663899683e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515899e-08,-3.279375155415529e-50,5.079399058215159e-34,2.6277836801208776e-35,0.000286841656341217,0.0030378361484431926,1.910416093295528e-33
1600,6.774672349001564e-34,0.011759056870631399,4.930824492733209e-33,0.0379799887571665,7.430426044652021e-34,0.003942399901237672,1.6049163182584444e-33,0.00200010981212238,2.2267364172828255e-34,1.6186610002880276e-38,1.5821833083706308e-05,6.460639426942133e-35,2.30017456622937e-08,1.352481967570526e-05,9.353347240588388e-06,3.331121046515899e-08,-3.483231577736941e-50,5.220188647536818e-34,2.791415214046581e-35,0.000286841656341217,0.0030378361484431926,2.4407224945081894e-33
1700,7.240087264871608e-34,0.011759056870631399,5.4938769387527406e-33,0.0379799887571665,8.126974861868701e-34,0.003942399901237672,1.7038380045580223e-33,0.00200010981212238,2.305207188251709e-34,1.7263691992971107e-38,1.5821833083706305e-05,6.458948825086405e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588381e-06,3.331121046515899e-08,-3.4510362314809657e-50,5.4563438569033296e-34,3.0488532050383494e-35,0.000286841656341217,0.0030378361484431926,2.8636079612885844e-33
1800,7.811439958964447e-34,0.011759056870631399,6.173689700483375e-33,0.0379799887571665,9.12801043149965e-34,0.003942399901237672,1.764677098634228e-33,0.00200010981212238,2.3699621344853282e-34,1.917567077917233e-38,1.5821833083706305e-05,5.945937830477647e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-3.485263608528894e-50,5.656050704316803e-34,3.208997917782339e-35,0.000286841656341217,0.003037836148443193,3.3176972370850935e-33
1900,8.195739669256095e-34,0.011759056870631397,6.549484560465789e-33,0.0379799887571665,9.734957823022015e-34,0.003942399901237672,1.8933994737414424e-33,0.00200010981212238,2.544734893427168e-34,1.9737409978247885e-38,1.5821833083706305e-05,5.667974096869366e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,-3.605106331614263e-50,5.7274454009233144e-34,3.4396359977291515e-35,0.000286841656341217,0.003037836148443193,4.730398191927244e-33
2000,8.372245814618348e-34,0.011759056870631397,6.806591996416028e-33,0.0379799887571665,1.0492750330903739e-33,0.003942399901237672,2.1202796084303923e-33,0.00200010981212238,2.5915392996573643e-34,2.0469873791404337e-38,1.5821833083706305e-05,5.574963289145827e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-3.641498661000957e-50,5.963863310909862e-34,3.6567520617352926e-35,0.000286841656341217,0.003037836148443193,5.173457699380338e-33
2100,8.770500428236871e-34,0.011759056870631397,7.816561423712471e-33,0.0379799887571665,1.1180365847932693e-33,0.003942399901237672,2.1761565136329543e-33,0.00200010981212238,2.6228003767263743e-34,2.145709396591782e-38,1.5821833083706305e-05,5.236219209609238e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588383e-06,3.331121046515899e-08,-3.539760688564614e-50,6.172447500056003e-34,3.960007069492234e-35,0.000286841656341217,0.003037836148443193,5.897126272071209e-33
2200,9.299802614387748e-34,0.011759056870631397,7.839417602905757e-33,0.0379799887571665,1.1759321422729531e-33,0.003942399901237672,2.279822348673328e-33,0.00200010981212238,2.718205416322381e-34,2.2498638005974172e-38,1.5821833083706305e-05,4.856132059438478e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588385e-06,3.331121046515899e-08,-3.746089185094332e-50,6.342938153768608e-34,4.207069359670457e-35,0.000286841656341217,0.003037836148443193,6.349564327223693e-33
2300,9.952066729380168e-34,0.011759056870631397,8.222844180843249e-33,0.0379799887571665,1.2371119661202225e-33,0.003942399901237672,2.4518853155797204e-33,0.00200010981212238,2.8156531659538057e-34,2.397182895679087e-38,1.5821833083706305e-05,4.5642763120796454e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058838e-06,3.331121046515899e-08,-3.7154230478489403e-50,6.621129075002073e-34,4.411105086502261e-35,0.000286841656341217,0.0030378361484431934,7.182771966116238e-33
2400,1.0074626557731171e-33,0.011759056870631397,8.6944080697279e-33,0.0379799887571665,1.4015775540863092e-33,0.003942399901237672,2.4301370856570115e-33,0.00200010981212238,2.845863908945665e-34,2.4495571313765127e-38,1.5821833083706305e-05,4.551514724265426e-35,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.331121046515899e-08,-3.7633812101813287e-50,6.787797997888651e-34,4.523038097244537e-35,0.000286841656341217,0.0030378361484431934,8.082872998983402e-33
2500,1.0425990954010771e-33,0.011759056870631397,9.324355701205384e-33,0.0379799887571665,1.4124730960585123e-33,0.003942399901237672,2.542582683203631e-33,0.00200010981212238,2.9376517478743465e-34,2.5669738339039345e-38,1.58218330837063e-05,4.120188111535284e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588386e-06,3.331121046515899e-08,-3.7283060340989397e-50,6.87370323320042e-34,4.728052409693375e-35,0.000286841656341217,0.0030378361484431934,8.818898847913633e-33
2600,1.1255590610406805e-33,0.011759056870631397,1.017672180441524e-32,0.0379799887571665,1.4964838158404681e-33,0.003942399901237672,2.785683840875243e-33,0.00200010981212238,3.1011602884832285e-34,2.7393890126006667e-38,1.5821833083706305e-05,3.8133907623084854e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588383e-06,3.331121046515899e-08,-3.9402046050487914e-50,6.99936508537494e-34,5.069793719111827e-35,0.000286841656341217,0.0030378361484431934,9.474203610640925e-33
2700,1.1464506488404117e-33,0.011759056870631395,1.0329735830008709e-32,0.0379799887571665,1.646368503038543e-33,0.003942399901237672,2.802634701143854e-33,0.00200010981212238,3.1342080513579717e-34,2.757478814842219e-38,1.5821833083706308e-05,3.506073105562559e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.331121046515899e-08,-3.92444557794701e-50,7.166296802853108e-34,5.389232229280807e-35,0.000286841656341217,0.0030378361484431943,9.757448960863278e-33
2800,1.1995676153696828e-33,0.011759056870631395,1.1123130199813602e-32,0.0379799887571665,1.6963322511977236e-33,0.003942399901237672,2.8992566043034877e-33,0.0020001098121223805,3.1660327396269553e-34,2.866595919458543e-38,1.5821833083706305e-05,3.328103646414839e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588385e-06,3.331121046515899e-08,-3.93553153445711e-50,7.474278219976476e-34,5.520438120141879e-35,0.000286841656341217,0.0030378361484431943,1.0221975696666716e-32
2900,1.2069991023568344e-33,0.011759056870631395,1.1171358546748185e-32,0.0379799887571665,1.8002938008092392e-33,0.003942399901237672,3.0112536230092405e-33,0.0020001098121223805,3.293532597315456e-34,2.9739427548765033e-38,1.5821833083706305e-05,3.0767840527697174e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588378e-06,3.331121046515899e-08,-3.9392073634739986e-50,7.581498211081528e-34,5.67130825035277e-35,0.000286841656341217,0.0030378361484431943,1.1582795044746304e-32
3000,1.2888678400311134e-33,0.011759056870631395,1.165121524544449e-32,0.0379799887571665,1.812745132737964e-33,0.003942399901237673,3.15047095690376e-33,0.0020001098121223805,3.3932004336624197e-34,3.1318701642008676e-38,1.58218330837063e-05,2.819057312810857e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.35334724058838e-06,3.331121046515899e-08,-4.0119142962347336e-50,7.780835207382973e-34,5.914980902988766e-35,0.000286841656341217,0.0030378361484431943,1.1655196405446542e-32
3100,1.2977969740847919e-33,0.011759056870631395,1.2039624518840126e-32,0.0379799887571665,1.935077731885134e-33,0.003942399901237673,3.2190518819800866e-33,0.0020001098121223805,3.4733817277153423e-34,3.2014270693400773e-38,1.5821833083706305e-05,2.4194463630377306e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-4.145371654316938e-50,7.994749185671437e-34,6.111150598398595e-35,0.000286841656341217,0.0030378361484431943,1.2232419839660786e-32
3200,1.3725470431257633e-33,0.011759056870631395,1.2725155378132296e-32,0.0379799887571665,1.9902256860800133e-33,0.003942399901237673,3.3636562923757945e-33,0.0020001098121223805,3.539744551419059e-34,3.38158372710237e-38,1.5821833083706305e-05,2.1703278236017302e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588386e-06,3.331121046515899e-08,-4.1123578894540897e-50,8.118646873884698e-34,6.477332342062109e-35,0.000286841656341217,0.0030378361484431947,1.289751702677925e-32
3300,1.3857280330539086e-33,0.011759056870631395,1.3127263359706698e-32,0.0379799887571665,2.1242035899106197e-33,0.003942399901237673,3.4643197641579046e-33,0.0020001098121223805,3.582536647050149e-34,3.3911801888611187e-38,1.5821833083706308e-05,2.1036562197257165e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588386e-06,3.331121046515899e-08,-4.2235332462884455e-50,8.259172825804709e-34,6.552740022552594e-35,0.000286841656341217,0.0030378361484431947,1.4026906232068742e-32
3400,1.4431429027477722e-33,0.011759056870631395,1.3567517841506812e-32,0.0379799887571665,2.201230676157681e-33,0.003942399901237673,3.6261224089132946e-33,0.0020001098121223805,3.694709953977584e-34,3.556042941328836e-38,1.5821833083706305e-05,1.8755665587692324e-35,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588386e-06,3.331121046515899e-08,-4.294525515773202e-50,8.416286081649195e-34,6.777800258517628e-35,0.000286841656341217,0.0030378361484431947,1.4559947372774063e-32
3500,1.4907752958674143e-33,0.011759056870631394,1.436098792829237e-32,0.0379799887571665,2.2566547969678462e-33,0.003942399901237673,3.772450848469442e-33,0.0020001098121223805,3.8085982120898516e-34,3.609715868481073e-38,1.5821833083706305e-05,1.3679337075684115e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.331121046515899e-08,-4.38974543419236e-50,8.704677327763167e-34,6.906486634051925e-35,0.000286841656341217,0.0030378361484431947,1.5222607971603882e-32
3600,1.5160819706448015e-33,0.011759056870631394,1.4889681256180317e-32,0.0379799887571665,2.2819112095908712e-33,0.003942399901237673,3.831607544386783e-33,0.0020001098121223805,3.8486343137797072e-34,3.7218618385057307e-38,1.5821833083706305e-05,1.3057890309968154e-35,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.331121046515899e-08,-4.362580897342944e-50,8.811019592807078e-34,7.278028258405502e-35,0.000286841656341217,0.003037836148443195,1.626453125489517e-32
3700,1.577119887648952e-33,0.011759056870631394,1.5404161000241328e-32,0.0379799887571665,2.4079556329718507e-33,0.003942399901237673,3.914700671155379e-33,0.0020001098121223805,3.905874003727998e-34,3.793131083685194e-38,1.5821833083706305e-05,8.205518154563374e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.331121046515899e-08,-4.504008937301151e-50,9.103677614313575e-34,7.579613629872819e-35,0.000286841656341217,0.003037836148443195,1.676006023665398e-32
3800,1.6132749077275978e-33,0.011759056870631394,1.5427203459748876e-32,0.0379799887571665,2.4686128370494342e-33,0.003942399901237673,4.073049326007333e-33,0.0020001098121223805,3.977246947459954e-34,3.964549884617112e-38,1.5821833083706308e-05,6.945376744243275e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.331121046515899e-08,-4.498094338379819e-50,9.087025369553224e-34,7.602815821421815e-35,0.000286841656341217,0.003037836148443195,1.7001981932435035e-32
3900,1.5864644826985338e-33,0.011759056870631394,1.5650975162919232e-32,0.0379799887571665,2.513662548882568e-33,0.003942399901237673,4.133287021788551e-33,0.0020001098121223805,4.050634573912826e-34,3.9374883920624645e-38,1.5821833083706305e-05,4.982122799341097e-36,2.3001745662293693e-08,1.3524819675705267e-05,9.35334724058838e-06,3.3311210465158996e-08,-4.905276892231174e-50,9.149580611502392e-34,7.931049478411848e-35,0.000286841656341217,0.0030378361484431956,1.7315016256125063e-32
4000,1.620127208021072e-33,0.011759056870631394,1.5825193675715633e-32,0.0379799887571665,2.4762264639368046e-33,0.003942399901237673,4.1045266698255584e-33,0.0020001098121223805,4.022859995954362e-34,4.046788570869472e-38,1.5821833083706305e-05,6.206737153701835e-36,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588385e-06,3.3311210465158996e-08,-5.250874678178366e-50,9.298619963998884e-34,8.100486462284471e-35,0.000286841656341217,0.0030378361484431956,1.6976608325045856e-32
4100,1.593309299286646e-33,0.011759056870631394,1.5996714314793822e-32,0.0379799887571665,2.5171853034606362e-33,0.003942399901237673,4.153457769051947e-33,0.0020001098121223805,3.956916496620797e-34,3.938566260384729e-38,1.5821833083706305e-05,7.171210272844687e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588378e-06,3.3311210465158996e-08,-5.8797629444164815e-50,9.231166012659542e-34,8.537422037641387e-35,0.000286841656341217,0.0030378361484431956,1.751781200614831e-32
4200,1.6006937780266775e-33,0.011759056870631394,1.5926970511219364e-32,0.0379799887571665,2.5137876737641994e-33,0.003942399901237673,4.095326531705454e-33,0.0020001098121223805,4.012035497664257e-34,4.0006286811704325e-38,1.5821833083706308e-05,7.804174935975796e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588376e-06,3.3311210465158996e-08,-6.334766624706049e-50,9.140267630091732e-34,8.682057787568941e-35,0.000286841656341217,0.0030378361484431956,1.7613775705149992e-32
4300,1.6228102156098196e-33,0.011759056870631394,1.6093195021445173e-32,0.0379799887571665,2.5341629648841304e-33,0.003942399901237673,4.029194695816418e-33,0.0020001098121223805,3.958883407094723e-34,3.99654484590608e-38,1.5821833083706305e-05,6.454815855619499e-36,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.3311210465158996e-08,-6.782977164160301e-50,9.240874004142096e-34,8.897887524375399e-35,0.000286841656341217,0.0030378361484431956,1.6965727081419634e-32
4400,1.57598090181375e-33,0.011759056870631394,1.6010349547994525e-32,0.0379799887571665,2.57260354703962e-33,0.003942399901237673,4.083928937525285e-33,0.0020001098121223805,3.965186632123093e-34,4.060301574035207e-38,1.5821833083706308e-05,7.325030399992257e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.35334724058838e-06,3.3311210465158996e-08,-7.151536852497777e-50,9.139418684762946e-34,9.136242111110701e-35,0.000286841656341217,0.0030378361484431956,1.7223075363353785e-32
4500,1.60409486818679e-33,0.011759056870631394,1.6057998490981167e-32,0.0379799887571665,2.4874063996004894e-33,0.003942399901237673,4.1595183661942845e-33,0.0020001098121223805,3.900191526115145e-34,3.9686018577122504e-38,1.5821833083706305e-05,5.7373534875779886e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588378e-06,3.3311210465158996e-08,-7.657434614612741e-50,9.22238906747036e-34,9.476021976349808e-35,0.000286841656341217,0.0030378361484431956,1.695624551820347e-32
4600,1.619192440982611e-33,0.011759056870631394,1.6292861645713471e-32,0.0379799887571665,2.563194769698428e-33,0.003942399901237673,4.1362852126998015e-33,0.0020001098121223805,3.972978956111784e-34,3.99216258241404e-38,1.5821833083706305e-05,5.410447538136537e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.3311210465158996e-08,-8.293232179476905e-50,9.113286398481052e-34,9.660232607588586e-35,0.000286841656341217,0.0030378361484431956,1.7301530914978374e-32
4700,1.5783414977552346e-33,0.011759056870631394,1.6341130398419825e-32,0.0379799887571665,2.597197461959274e-33,0.003942399901237673,4.15290265675713e-33,0.0020001098121223805,3.939403691196045e-34,4.0600514916242893e-38,1.5821833083706308e-05,5.563765530451559e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588376e-06,3.3311210465158996e-08,-8.679077983199179e-50,9.213521640623632e-34,9.765487090788978e-35,0.000286841656341217,0.0030378361484431956,1.6914853679403183e-32
4800,1.604220186695551e-33,0.011759056870631394,1.6631823356057757e-32,0.0379799887571665,2.5253255217318825e-33,0.003942399901237673,4.101602437254395e-33,0.0020001098121223805,3.967361453640764e-34,3.974455733502946e-38,1.5821833083706305e-05,5.1639975550304815e-36,2.3001745662293693e-08,1.352481967570526e-05,9.35334724058838e-06,3.3311210465158996e-08,-9.03342097277141e-50,9.243023397344442e-34,1.0148455819364543e-34,0.000286841656341217,0.0030378361484431956,1.722306859546436e-32
4900,1.6019220185557116e-33,0.011759056870631394,1.6956601507320982e-32,0.0379799887571665,2.5225538147413068e-33,0.003942399901237673,4.1307866788038286e-33,0.0020001098121223805,3.932569237088163e-34,4.0706521870528644e-38,1.5821833083706305e-05,7.026655059739562e-36,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588385e-06,3.3311210465158996e-08,-9.535594484757806e-50,9.265754950267924e-34,1.0439332746891105e-34,0.000286841656341217,0.0030378361484431956,1.704967111446989e-32
5000,1.6144286974024606e-33,0.011759056870631394,1.6780563831981527e-32,0.0379799887571665,2.524430952264926e-33,0.003942399901237673,4.200400417585822e-33,0.0020001098121223805,3.890173871292751e-34,4.0776043346013913e-38,1.5821833083706305e-05,8.008393006637167e-36,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588383e-06,3.3311210465158996e-08,-1.0044833143733269e-49,9.209867599307853e-34,1.0489170096970975e-34,0.000286841656341217,0.0030378361484431956,1.7056000442570402e-32
