biomodel_num,median_err,max_err,min_err,method,tot_time,avg_time,cnt,num_species,num_parameter,num_reaction,status,noise_mag
81,0.0393758632108841,-0.9996750258659324,-0.0006970770285136462,differential_evolution,0.4726719856262207,0.0007205365634546047,656.0,21.0,12.0,15.0,Success!,0.1
83,0.21053452079684407,-0.999999753177218,-0.010161295828527872,differential_evolution,0.8169963359832764,0.0008161801558274489,1001.0,19.0,63.0,57.0,Success!,0.1
87,-4.996259341637433e-06,-4.996259341637433e-06,-4.996259341637433e-06,differential_evolution,0.25058484077453613,0.0011038979769803353,227.0,54.0,1.0,43.0,Success!,0.1
91,0.1425888618319413,0.9996310593618627,-0.00574161127184872,differential_evolution,0.7357950210571289,0.0007350599610960329,1001.0,15.0,21.0,23.0,Success!,0.1
95,-0.05895009234806971,0.9999999714768357,-0.007293428342684133,differential_evolution,0.9786913394927979,0.0009777136258669308,1001.0,19.0,91.0,46.0,Success!,0.1
98,0.45988296144843344,-0.9895524794224394,-0.09128398488858845,differential_evolution,0.41522717475891113,0.0004148123623965146,1001.0,2.0,13.0,6.0,Success!,0.1
99,0.0018505488157477764,0.02597470797823408,-0.000670233827878944,differential_evolution,0.3034172058105469,0.00030311409171882806,1001.0,7.0,14.0,14.0,Success!,0.1
100,0.32925616796818713,-0.9999420576937816,-0.07191927996299212,differential_evolution,0.7187023162841797,0.0007179843319522275,1001.0,4.0,30.0,10.0,Success!,0.1
101,0.07844567594135428,0.9407524769579765,3.6484004783134737e-06,differential_evolution,0.24879908561706543,0.00024855053508198344,1001.0,6.0,9.0,13.0,Success!,0.1
102,0.2541751912168437,0.999999999999492,-0.0027258335342466547,differential_evolution,0.41077613830566406,0.00041036577253313094,1001.0,13.0,41.0,28.0,Success!,0.1
103,-0.005939186664286081,0.9999999891038466,-0.0038866363717741746,differential_evolution,0.5065233707427979,0.0005060173533894084,1001.0,17.0,49.0,42.0,Success!,0.1
105,0.003396847223494181,0.9998354693908019,0.001184380129799392,differential_evolution,0.7142007350921631,0.0007134872478443188,1001.0,35.0,17.0,94.0,Success!,0.1
106,0.2733197437664886,0.9949426160802818,0.0056150616025993595,differential_evolution,1.5074248313903809,0.0015059189124779029,1001.0,25.0,54.0,32.0,Success!,0.1
107,0.31451139905488934,0.9999061042548113,0.023932417501967403,differential_evolution,0.39731502532958984,0.0003969181072223675,1001.0,9.0,36.0,23.0,Success!,0.1
108,0.7589600587349832,0.9989757030321992,-0.04270704222512935,differential_evolution,0.2834906578063965,0.00028320745035604044,1001.0,9.0,18.0,17.0,Success!,0.1
109,0.1857560048559873,0.9999899701337426,-0.006704428295981804,differential_evolution,1.667475938796997,0.0016658101286683288,1001.0,57.0,61.0,138.0,Success!,0.1
110,0.2860429278250103,0.9994430425251115,-0.009903551851238711,differential_evolution,0.5583884716033936,0.0005578306409624311,1001.0,15.0,30.0,22.0,Success!,0.1
111,0.24854296702801476,0.9996257989570568,-0.10414343946400546,differential_evolution,1.8542439937591553,0.0018523916021569982,1001.0,10.0,53.0,19.0,Success!,0.1
113,0.3286955922057045,0.9967137111767269,-0.060912952101413675,differential_evolution,0.5327754020690918,0.0005322431589101816,1001.0,4.0,19.0,7.0,Success!,0.1
114,0.09746009838207155,0.9879473456891467,-0.01971695156621388,differential_evolution,0.2142488956451416,0.00021403486078435725,1001.0,2.0,8.0,4.0,Success!,0.1
115,-0.29622655332483605,0.9969888247708545,-0.29622655332483605,differential_evolution,0.22339749336242676,0.00022317431904338337,1001.0,2.0,8.0,5.0,Success!,0.1
116,0.36436485899192644,0.9831971163576393,-0.031374793552367455,differential_evolution,0.31082892417907715,0.00031051840577330387,1001.0,6.0,20.0,10.0,Success!,0.1
117,0.37586624413076347,-0.9929056099542164,-0.1462309907673006,differential_evolution,0.5117647647857666,0.0005112535112744921,1001.0,2.0,15.0,6.0,Success!,0.1
120,0.09569429367650976,-0.9991510070292124,0.0029340096780958234,differential_evolution,0.20662236213684082,0.00020641594619065016,1001.0,5.0,11.0,10.0,Success!,0.1
121,-0.005794215569333011,-0.8313737377971454,-0.000971681718960763,differential_evolution,0.2942354679107666,0.00029394152638438225,1001.0,6.0,19.0,5.0,Success!,0.1
122,0.3539072982995152,0.9995850661210446,0.1224452621894498,differential_evolution,0.21166229248046875,0.0002960311782943619,715.0,12.0,23.0,17.0,Success!,0.1
123,0.08599619601010261,-0.9999693180023785,-0.040221406541612895,differential_evolution,0.20688128471374512,0.00030245801858734664,684.0,14.0,22.0,17.0,Success!,0.1
124,0.4412980798610256,-0.9999995608431085,-0.08322304682188474,differential_evolution,0.3082458972930908,0.00030793795933375706,1001.0,2.0,57.0,2.0,Success!,0.1
125,0.0015053403162058154,0.4313078063462624,0.0015053403162058154,differential_evolution,0.2806210517883301,0.0002803407110772528,1001.0,5.0,7.0,7.0,Success!,0.1
126,0.6438961970969694,0.9987149497519687,-9.083256888063168e-07,differential_evolution,0.445209264755249,0.000444764500254994,1001.0,9.0,24.0,11.0,Success!,0.1
128,0.06678555813376004,-0.9999910136133868,0.01848373640937965,differential_evolution,0.3334465026855469,0.0003331133892962506,1001.0,3.0,50.0,3.0,Success!,0.1
137,0.22653041778438748,0.9811458056663227,0.012770913250744469,differential_evolution,0.7913508415222168,0.0007905602812409759,1001.0,21.0,40.0,20.0,Success!,0.1
138,0.3773837935054515,0.999999999455344,-0.06197818228655771,differential_evolution,0.24001049995422363,0.00023977072922499863,1001.0,1.0,40.0,1.0,Success!,0.1
139,0.1338297214072545,0.9999849478041299,0.007933955227386434,differential_evolution,0.731778621673584,0.0007310475740994845,1001.0,24.0,45.0,45.0,Success!,0.1
140,0.021034222752719274,-0.9999978598979696,0.0008995245532897869,differential_evolution,0.7470972537994385,0.0007463509028965419,1001.0,24.0,45.0,45.0,Success!,0.1
143,0.38474181232788246,-0.9999933431979193,-0.24593001637481857,differential_evolution,0.9316203594207764,0.0009306896697510253,1001.0,20.0,24.0,20.0,Success!,0.1
144,0.13951268989411741,0.9943897100405024,-0.0052821844481669026,differential_evolution,0.6456611156463623,0.0006450160995468154,1001.0,17.0,46.0,54.0,Success!,0.1
145,-0.09796800838300423,-0.9999999999425572,-0.026999609116204047,differential_evolution,0.4338796138763428,0.0004334461677086341,1001.0,7.0,32.0,11.0,Success!,0.1
146,0.5028767221737253,-0.9999996263508997,0.03974817707338274,differential_evolution,1.861163854598999,0.0018593045500489502,1001.0,36.0,75.0,34.0,Success!,0.1
148,-0.07214176757233604,0.999999999896034,0.06572572111625752,differential_evolution,0.36740565299987793,0.00036703861438549244,1001.0,7.0,13.0,6.0,Success!,0.1
149,0.49593701980778027,0.9986859609916796,0.005657621188722107,differential_evolution,0.9594640731811523,0.0009585055676135388,1001.0,28.0,59.0,33.0,Success!,0.1
150,-0.8844697058938299,-0.8844697058938299,-0.8844697058938299,differential_evolution,0.0052661895751953125,0.00015958150227864584,33.0,4.0,2.0,2.0,Success!,0.1
151,0.18852237673947922,-0.9996902755635793,-0.004877861851487071,differential_evolution,1.7998583316802979,0.001798060271408889,1001.0,66.0,105.0,72.0,Success!,0.1
152,0.6026528490313603,0.8604342775194246,-0.010075760116149477,differential_evolution,0.19636058807373047,0.0008966236898343857,219.0,63.0,7.0,120.0,Success!,0.1
153,0.7858759933702295,0.9863862229424945,-0.2812515726462302,differential_evolution,0.23503565788269043,0.0010732221821127417,219.0,74.0,7.0,152.0,Success!,0.1
154,0.04666795134984337,0.9984275595919566,-0.009787650616089162,differential_evolution,0.21492815017700195,0.0002147134367402617,1001.0,2.0,7.0,5.0,Success!,0.1
155,0.004496301513552504,0.8773159043593532,-0.0005867598925977641,differential_evolution,0.26679086685180664,0.0002665243425092973,1001.0,2.0,10.0,4.0,Success!,0.1
156,-6.987681090378903e-05,0.9670992494104151,8.965568189719204e-05,differential_evolution,0.2252063751220703,0.00022498139372834197,1001.0,3.0,7.0,5.0,Success!,0.1
157,0.21208645783057645,0.9895228075278801,0.1167486345179008,differential_evolution,0.32729339599609375,0.00032696642956652725,1001.0,3.0,8.0,6.0,Success!,0.1
159,-0.4885053987813584,-0.9967282857184311,0.021479435850984444,differential_evolution,0.20679545402526855,0.00020658886516010844,1001.0,3.0,7.0,6.0,Success!,0.1
160,-0.0205821106333808,0.9999993427207164,0.0003005802436237934,differential_evolution,1.0432119369506836,0.0010421697671835,1001.0,24.0,47.0,41.0,Success!,0.1
161,0.0637265094881628,0.9518337868579129,-0.13976700617883175,differential_evolution,1.4103972911834717,0.0014089883028805912,1001.0,43.0,26.0,43.0,Success!,0.1
162,0.18693133233948472,0.9798568601717258,-0.10285065806083019,differential_evolution,2.413586139678955,0.0024111749647142407,1001.0,24.0,28.0,45.0,Success!,0.1
163,-0.24171103815263562,1.0,0.5165779236947288,differential_evolution,0.2997884750366211,0.0005013185201281289,598.0,16.0,20.0,26.0,Success!,0.1
164,-0.32065717550939066,1.0,-0.32065717550939066,differential_evolution,0.1856226921081543,0.0007166899309195146,259.0,26.0,12.0,29.0,Success!,0.1
165,0.10951462260968121,-0.9999712098888557,-0.0671285646091623,differential_evolution,0.4573206901550293,0.0011433017253875731,400.0,36.0,20.0,30.0,Success!,0.1
166,-0.030291232621368822,-0.9902898202090284,-0.02975201566003569,differential_evolution,1.3475801944732666,0.0013462339605127538,1001.0,3.0,7.0,9.0,Success!,0.1
168,0.2237831640598905,0.9995092532661392,-0.00019051541262661613,differential_evolution,0.32081151008605957,0.00032049101906699256,1001.0,7.0,21.0,10.0,Success!,0.1
169,0.16493087869875953,-0.999664958622683,-0.019644373653660948,differential_evolution,0.4096870422363281,0.00040927776447185625,1001.0,11.0,32.0,27.0,Success!,0.1
170,-0.00440170699279543,0.9825485422413726,-0.0035375079780116596,differential_evolution,0.3585333824157715,0.00035817520720856294,1001.0,7.0,27.0,17.0,Success!,0.1
171,0.026773853349219934,0.7739035543619144,0.026773853349219934,differential_evolution,0.4116687774658203,0.00041125751994587444,1001.0,10.0,6.0,26.0,Success!,0.1
173,-0.573377692965751,-0.9680663300192128,0.035919530896202694,differential_evolution,0.12580490112304688,0.00040322083693284256,312.0,23.0,17.0,26.0,Success!,0.1
175,0.3203278077524663,-0.9999593227072853,-0.0005804892767624497,differential_evolution,13.409698486328125,0.013396302184143982,1001.0,118.0,240.0,102.0,Success!,0.1
179,-0.001470052516071985,0.9999977882965293,0.00011415630237519492,differential_evolution,0.32843732833862305,0.00032810921911950356,1001.0,7.0,18.0,17.0,Success!,0.1
180,-0.0006041821928306344,-0.9999769798065902,0.0008158174855778229,differential_evolution,0.3614640235900879,0.0003611029206694185,1001.0,8.0,20.0,20.0,Success!,0.1
181,0.1263753292064842,-0.9999987490036809,0.1263753292064842,differential_evolution,0.4190242290496826,0.0004186056234262564,1001.0,6.0,25.0,18.0,Success!,0.1
182,-0.0061164880599169314,-0.9579785524127856,-0.0061164880599169314,differential_evolution,0.37572503089904785,0.0011704829623023297,321.0,37.0,28.0,32.0,Success!,0.1
183,0.24709871374846046,-0.995518395220363,-0.14364801947013578,differential_evolution,0.6076879501342773,0.001301258993863549,467.0,67.0,61.0,352.0,Success!,0.1
184,0.024380036854164382,0.9997577273012516,-0.0034767719623861426,differential_evolution,0.3539419174194336,0.00035358832909034325,1001.0,3.0,14.0,7.0,Success!,0.1
185,0.270902127644452,-0.9999982130890805,0.010927835486535248,differential_evolution,0.42356252670288086,0.0004231393873155653,1001.0,8.0,19.0,20.0,Success!,0.1
186,-0.04285085774179028,-0.9826957274906116,0.001627609388479313,differential_evolution,0.33250927925109863,0.0003321771021489497,1001.0,11.0,17.0,9.0,Success!,0.1
187,0.29519593685395223,0.9939634993897049,-0.06163906867856508,differential_evolution,0.34942030906677246,0.0003490712378289435,1001.0,11.0,17.0,9.0,Success!,0.1
188,-0.007864337336594028,0.999249446543901,0.001542778141433592,differential_evolution,0.3891258239746094,0.00038873708688772163,1001.0,18.0,21.0,20.0,Success!,0.1
189,-0.1600579246350914,-0.99974611538034,-0.0003546411833588567,differential_evolution,0.3522646427154541,0.0003519127299854686,1001.0,16.0,16.0,14.0,Success!,0.1
190,-0.0007367143793785972,-0.9999999164073697,-0.0007367143793785972,differential_evolution,0.4679427146911621,0.0004674752394517104,1001.0,7.0,17.0,13.0,Success!,0.1
193,0.11309084886483468,-0.9958370869065702,0.11309084886483468,differential_evolution,0.2569596767425537,0.00025670297376878494,1001.0,8.0,12.0,6.0,Success!,0.1
194,0.5506430012127946,0.985881084853741,-0.44599446149829536,differential_evolution,0.2130725383758545,0.00021285967869715734,1001.0,5.0,7.0,3.0,Success!,0.1
195,0.14365525797266307,-0.9905194398004749,0.026546308986322712,differential_evolution,0.7128951549530029,0.0007121829719810219,1001.0,11.0,37.0,20.0,Success!,0.1
197,0.15187854819336172,-0.9937244017880413,0.026118939414043633,differential_evolution,0.2649343013763428,0.0002646696317445982,1001.0,5.0,12.0,10.0,Success!,0.1
198,0.5045559034679012,0.9997105713463914,0.007245863775584843,differential_evolution,0.5007543563842773,0.0005002541022819954,1001.0,11.0,16.0,7.0,Success!,0.1
199,0.008364951780619405,0.9987541909251885,0.0013169019616568588,differential_evolution,0.3701024055480957,0.0003697326728752205,1001.0,9.0,10.0,10.0,Success!,0.1
200,-0.9284302111206114,-0.9284302111206114,-0.9284302111206114,differential_evolution,0.0184781551361084,0.0005599440950335878,33.0,22.0,2.0,34.0,Success!,0.1
201,0.35166409271535515,-0.9999717036609649,-0.013565775310984254,differential_evolution,1.1648519039154053,0.0011636882156997057,1001.0,22.0,71.0,33.0,Success!,0.1
202,-0.047158807157628616,-0.9999999804746555,-0.042863187858449406,differential_evolution,0.7049040794372559,0.0007041998795576981,1001.0,9.0,38.0,15.0,Success!,0.1
203,0.056590499805088686,-0.9999999998926099,0.037110117160891555,differential_evolution,0.31131982803344727,0.00031100881921423306,1001.0,5.0,32.0,10.0,Success!,0.1
204,-0.09563675880656741,-0.9999999999488176,0.04759050743254172,differential_evolution,0.30356359481811523,0.0003032603344836316,1001.0,5.0,32.0,10.0,Success!,0.1
207,0.4853028890948985,0.9938192577780456,-0.00996343780422122,differential_evolution,0.32145237922668457,0.0003211312479787059,1001.0,6.0,32.0,6.0,Success!,0.1
208,0.014962920313039536,0.9999752288885868,-0.0044953351794547545,differential_evolution,0.3077878952026367,0.0003074804147878489,1001.0,6.0,18.0,15.0,Success!,0.1
209,0.623882938806237,-0.9999999999929864,-0.025627684243492044,differential_evolution,0.3553438186645508,0.00035498882983471606,1001.0,8.0,49.0,12.0,Success!,0.1
210,0.24736827664936878,0.9999998572107065,0.01895237257002727,differential_evolution,0.34647321701049805,0.0003461270899205775,1001.0,8.0,46.0,12.0,Success!,0.1
211,0.18915857726587523,0.6144458109305876,0.0006489718843697215,differential_evolution,2.014739513397217,0.0020127267866106064,1001.0,24.0,5.0,21.0,Success!,0.1
212,0.22002016174484745,0.22002016174484745,0.22002016174484745,differential_evolution,0.034769296646118164,0.00035478874128692006,98.0,8.0,4.0,18.0,Success!,0.1
213,0.2091600459009201,0.9993168705412059,-0.002160442152596754,differential_evolution,0.4317958354949951,0.00043136447102397113,1001.0,6.0,38.0,12.0,Success!,0.1
214,-0.004146155218542259,-0.9999999109812797,-0.0005301722788239352,differential_evolution,0.4277067184448242,0.0004272794390058184,1001.0,16.0,38.0,24.0,Success!,0.1
216,0.3739450373532122,0.9999982295699817,0.018889089320096804,differential_evolution,0.30341672897338867,0.00030311361535803063,1001.0,5.0,18.0,17.0,Success!,0.1
217,0.45295880586337467,0.9999899728356934,0.006914428140936186,differential_evolution,1.8005876541137695,0.001798788865248521,1001.0,12.0,98.0,16.0,Success!,0.1
220,0.3810102143110394,0.9999980238291276,-0.002377787194215118,differential_evolution,1.1109325885772705,0.001109822765811459,1001.0,58.0,77.0,42.0,Success!,0.1
223,0.3469868192632975,0.9999999999998817,0.00022377767543883364,differential_evolution,3.142285108566284,0.0031391459626036807,1001.0,86.0,162.0,109.0,Success!,0.1
224,-0.044501855254890886,0.9999343473435038,0.03735885395018464,differential_evolution,0.2834782600402832,0.0002831950649753079,1001.0,4.0,11.0,6.0,Success!,0.1
225,0.13632651143128732,0.9999999476562206,0.022944741460269622,differential_evolution,0.28789496421813965,0.0002876073568612784,1001.0,2.0,19.0,3.0,Success!,0.1
226,0.05447903941969568,-0.9966066647303755,0.0033541596425213666,differential_evolution,0.33461952209472656,0.0003342852368578687,1001.0,14.0,31.0,24.0,Success!,0.1
227,0.44457011400193747,0.9998684199602031,-0.0017234233102270038,differential_evolution,0.8210587501525879,0.000820238511640947,1001.0,45.0,88.0,57.0,Success!,0.1
228,0.24140621808948573,0.9999971162079166,-0.017836734463188366,differential_evolution,0.33428215980529785,0.00033394821159370413,1001.0,9.0,40.0,22.0,Success!,0.1
229,-0.01737431711666878,0.2508221128038385,0.011006662130545122,differential_evolution,0.2971532344818115,0.0002968563781037078,1001.0,7.0,14.0,14.0,Success!,0.1
230,0.264589011789711,0.9999999995969147,0.0035126355243400307,differential_evolution,0.575552225112915,0.0005749772478650499,1001.0,24.0,64.0,64.0,Success!,0.1
231,0.5236343977199404,0.973119771374773,0.06713481787386123,differential_evolution,0.23956537246704102,0.0002393260464206204,1001.0,5.0,9.0,4.0,Success!,0.1
232,-0.13585819571376767,0.9899503473940519,0.06718797669056549,differential_evolution,0.4662191867828369,0.00046575343334948744,1001.0,7.0,22.0,12.0,Success!,0.1
234,-0.3305562756350895,0.9988084713952607,0.15805215072174575,differential_evolution,0.2918243408203125,0.0002915328080123002,1001.0,1.0,18.0,0.0,Success!,0.1
235,0.09289827309402063,0.40071787133427544,0.0007387453612893685,differential_evolution,130.1293969154358,0.12999939751791786,1001.0,431.0,66.0,778.0,Success!,0.1
236,-0.31548905246150305,-0.9999999999999526,0.12078929173823238,differential_evolution,0.34375882148742676,0.00034341540608134543,1001.0,3.0,26.0,4.0,Success!,0.1
237,0.07337620785947581,-0.9999997503970575,-0.014685557295634527,differential_evolution,0.8275160789489746,0.0008266893895594152,1001.0,24.0,46.0,31.0,Success!,0.1
239,0.0003401869708983111,0.0003401869708983111,0.0003401869708983111,differential_evolution,0.3112044334411621,0.0020340159048441967,153.0,59.0,1.0,45.0,Success!,0.1
240,0.07353481956319463,-0.9999998010868328,0.004288801786262147,differential_evolution,0.2678687572479248,0.000267601156091833,1001.0,6.0,23.0,14.0,Success!,0.1
241,-0.4512228249767988,0.9999817599407794,-0.11308660466299003,differential_evolution,0.2978370189666748,0.0002975394794871876,1001.0,5.0,19.0,0.0,Success!,0.1
242,-0.03166232936265533,0.9999996489464698,-0.030922006389610148,differential_evolution,0.2935667037963867,0.0002932734303660207,1001.0,6.0,26.0,12.0,Success!,0.1
243,0.01730087778022444,0.9999985893185566,0.0025372059592791056,differential_evolution,0.940485954284668,0.0009395464078767911,1001.0,23.0,17.0,23.0,Success!,0.1
244,0.3225990260438203,0.9999993689475652,0.017800552949703386,differential_evolution,6.6909356117248535,0.006684251360364489,1001.0,47.0,213.0,109.0,Success!,0.1
245,0.6471206483719614,-0.9999988102520204,0.013206454587309367,differential_evolution,0.4029843807220459,0.00040258179892312275,1001.0,6.0,42.0,20.0,Success!,0.1
247,-0.003200831598190326,-0.004581623152423249,-0.00012750231998274772,differential_evolution,3.6773507595062256,0.003673677082423802,1001.0,24.0,4.0,25.0,Success!,0.1
251,0.26536202228343864,0.9984466644811477,0.011470258310216051,differential_evolution,0.36639404296875,0.0003660280149537962,1001.0,9.0,8.0,9.0,Success!,0.1
253,0.3795736449935103,0.9724772475234675,0.04845266109029009,differential_evolution,0.28744959831237793,0.00028716243587650144,1001.0,3.0,15.0,4.0,Success!,0.1
255,0.32358750491916244,0.9999829189402226,-0.0015974519738192164,differential_evolution,40.96172785758972,0.04092080705053918,1001.0,500.0,238.0,827.0,Success!,0.1
256,0.20879448171624043,0.999999893467929,0.002815365986379227,differential_evolution,0.8700482845306396,0.0008691791054252144,1001.0,27.0,99.0,56.0,Success!,0.1
257,-0.04378780019112053,-0.9962359057743135,-0.009980682137457312,differential_evolution,0.37261033058166504,0.0003722380924891759,1001.0,8.0,19.0,11.0,Success!,0.1
258,0.017112301139984246,0.9999787754401807,-0.008085048849500395,differential_evolution,0.24660825729370117,0.0002463618953983029,1001.0,3.0,9.0,4.0,Success!,0.1
262,-0.0037684872899162543,0.9999998604360147,-0.0037684872899162543,differential_evolution,0.28690195083618164,0.00028661533550068094,1001.0,9.0,12.0,11.0,Success!,0.1
263,0.9349130922844215,0.9985743925956895,-0.21062455572613156,differential_evolution,0.2644689083099365,0.0002642047036063302,1001.0,9.0,12.0,11.0,Success!,0.1
264,-0.22595585256337813,0.9999948638646322,-0.09445218148743019,differential_evolution,0.33327579498291016,0.0003329428521307794,1001.0,11.0,16.0,15.0,Success!,0.1
265,-0.03131324194866196,0.9998492171447668,0.01458276950496842,differential_evolution,2.605754852294922,0.0026031517005943275,1001.0,23.0,50.0,52.0,Success!,0.1
270,0.4190894856146555,0.9994990726867488,-0.0287174228993978,differential_evolution,2.3026041984558105,0.0023003038945612494,1001.0,33.0,39.0,42.0,Success!,0.1
