milliseconds,VENUS
0,1.0023030300479734
100,0.9949717946568365
200,0.9932234264724884
300,0.9922859034408149
400,0.9938184541806577
500,0.987009056322057
600,0.9898725667742849
700,0.9869709635898194
800,0.9825487888985388
900,0.9828511052040675
1000,0.9755173352339074
1100,0.9757596700589023
1200,0.9718746748559585
1300,0.9727963380296772
1400,0.9713951460441587
1500,0.9680195932266645
1600,0.962738706123031
1700,0.9660117775669489
1800,0.9606752386419779
1900,0.9607243995620853
2000,0.9559368714524202
2100,0.9524946894230605
2200,0.9506736302736118
2300,0.952653038682758
2400,0.9478536944885939
2500,0.9473140624352224
2600,0.9450657266841892
2700,0.9399600332572574
2800,0.943088118936987
2900,0.9370692330544281
3000,0.935649849779738
3100,0.9345700108569324
3200,0.9342730327469594
3300,0.9319958035288498
3400,0.927182294681442
3500,0.9273416996245081
3600,0.9267962559285793
3700,0.9233125631503589
3800,0.9224500482268627
3900,0.9172047602897901
4000,0.9140702501275259
4100,0.914589409231502
4200,0.9131083455721315
4300,0.9120646910706968
4400,0.9093099658979105
4500,0.9071083602983324
4600,0.9029122633836926
4700,0.8992904687676262
4800,0.8966963607013614
4900,0.8968397901293467
5000,0.897495936925898
