milliseconds,D_1,E_1,R_1,RS_1,theta_1,X_1
3700,0.26590476442335037,0.6006795507727111,2.34685459311805,0.1240496312524874,0.0422890819288115,0.04684914259007583
3800,0.26897425957300464,0.6167111640951519,2.340940849253554,0.12786257710719187,0.04292829874197314,0.04833336166780616
3900,0.27179874965367334,0.6327181867760892,2.3349603372529235,0.13167075590809274,0.04356933420960568,0.04982029449977816
4000,0.2743809734018776,0.6486996816638602,2.328913927207292,0.1354744826601008,0.04421182699661505,0.051309916259354334
4100,0.2767240860573917,0.664654706455667,2.3228025626630866,0.1392740700575417,0.04485541896779912,0.052802194257147446
4200,0.2788316187195817,0.6805823163402478,2.316627235028018,0.14306985434298014,0.04549972943693743,0.05429709485545798
4300,0.2807074901257846,0.6964815605384281,2.3103890181665823,0.1468621470339889,0.04614440351432766,0.05579457436465447
4400,0.2823559567183518,0.7123514859369304,2.3040890347287544,0.15065127124797517,0.04678907575916097,0.057294587808789404
4500,0.28378160116488416,0.7281911363495914,2.297728463680715,0.15443754669584964,0.047433385291835314,0.058797087059766086
4600,0.28498932317975617,0.7439995513699762,2.2913085503547266,0.15822127179344217,0.048076993825454564,0.06030201797191109
4700,0.28598428752463323,0.7597757698652057,2.2848305727160207,0.16200276102029418,0.04871954823269474,0.06180932820132118
4800,0.2867719365867966,0.7755188270044548,2.278295873158903,0.16578229863259045,0.049360727005142144,0.06331896033607208
4900,0.2873579357348277,0.791227757278131,2.27170582922568,0.16956017321289354,0.05000020544819931,0.06483085665483988
5000,0.28774817377627454,0.8069015933146935,2.265061864303017,0.17333665530917367,0.050637678444615315,0.06634495871589428
