miliseconds,Dsh_i,Dsh_a,APC__axin__GSK3,APC_axin_GSK3,GSK3,APC_axin,APC,B_catenin_APC__axin__GSK3,B_catenin__APC__axin__GSK3,B_catenin,B_catenin_0,Axin,TCF,B_catenin_TCF,B_catenin_APC
0,100.0,0.0,0.009660195273952165,0.004829991663661385,50.00000013503675,0.0009806701632047814,97.99999847989243,0.002020005675774298,0.002019972263595046,1.0000152044731017,25.099980445371788,0.0004930096139882918,8.169989079844559,6.830008665487093,2.049996507490276
100,100.0,0.0,0.00966945757677252,0.004833273187735033,49.99999635305674,0.000973291028430696,98.00034029108323,0.0020154561746909497,0.0020154158688807412,0.9998580344034335,25.097827578729184,0.0004965435392268777,8.1672827982633,6.832684529992815,2.049654402834574
200,100.0,0.0,0.009669804615162468,0.004835361711044317,49.99999370454138,0.0009716297978563617,98.00032993667854,0.0020154917728437286,0.0020155406117878844,0.9996687577896151,25.097904079195132,0.0004957205476645104,8.167289475311229,6.832738973440092,2.0496663547872336
300,100.0,0.0,0.00967023344107768,0.004836632524498147,49.999992213428186,0.0009704802307682072,98.00032585204022,0.0020155912369936775,0.002015609910911503,0.9995024038062966,25.097973876514807,0.0004951234892725622,8.167264203531413,6.832737904994706,2.0496768814581476
400,100.0,0.0,0.009670415544920017,0.00483724523542877,49.999990932194656,0.0009696186867360679,98.00031706130022,0.0020156417618468333,0.002015655958243705,0.999347826909972,25.098118020697765,0.0004946727721432017,8.16723280774085,6.832772144067974,2.0496820916930707
500,100.0,0.0,0.009670994952854848,0.0048375997548250884,49.99999006687309,0.0009691088914409881,98.00030557363078,0.0020158131027501565,0.0020157844695286647,0.9991648437030393,25.098208495580504,0.0004944105764903964,8.16723585777398,6.832789505392959,2.0496948611959707
600,100.0,0.0,0.009671351745965551,0.004837532946628386,49.9999895902259,0.0009686077138918961,98.00029500694484,0.0020158348600108227,0.0020158578685618516,0.9990353078027507,25.09835882214458,0.0004941743381142252,8.167218603301862,6.832763153277843,2.0497041678000145
700,100.0,0.0,0.009671615179753878,0.00483747255328513,49.999989142034735,0.0009682772361534114,98.00028758523436,0.002015898443647294,0.0020159697090394077,0.9988995395341785,25.098408649495354,0.0004939932540027907,8.16718017667534,6.832802875950752,2.0497100140652
800,100.0,0.0,0.009672090135518919,0.004837115428333394,49.99998865250566,0.0009681439322693974,98.0002804588438,0.002016053901898866,0.0020159814977582188,0.9987901555846541,25.098509549887375,0.0004938954366114016,8.167204210953967,6.832829506978461,2.0497236807110273
900,100.0,0.0,0.009672211289957666,0.004836854629507271,49.99998852814871,0.0009678448735117078,98.0002757748797,0.002016128387528569,0.0020160621300326195,0.9986487034320012,25.0985859275136,0.0004938459359322628,8.167172004359093,6.83281082119309,2.0497314928181236
1000,100.0,0.0,0.00967265312570523,0.004836842896777433,49.99998825078435,0.0009677922359274198,98.00026877247143,0.0020161753571046395,0.0020162158518968565,0.9985342545823215,25.098784445686317,0.0004937518071553284,8.167145240495689,6.83281992081965,2.0497379893321073
1100,100.0,0.0,0.009673078559848256,0.0048362523122074015,49.99998816323138,0.000967494675687979,98.00026181458337,0.002016285340023852,0.002016289312746708,0.9984748994747943,25.098783692504398,0.000493644610861638,8.167143247955588,6.83286171947097,2.049740796239322
1200,100.0,0.0,0.00967337446755885,0.004835917528073661,49.9999879863169,0.0009673828021044175,98.00024876362801,0.002016296636936715,0.0020163696511590334,0.9983993038904387,25.09896219344071,0.0004936585296079879,8.16712347699748,6.832861516997484,2.049752038567648
1300,100.0,0.0,0.009673659659591084,0.004835756684740858,49.999987844615355,0.0009674844864867604,98.00024028398045,0.002016435451647702,0.0020163589104731988,0.9983197855448138,25.099061911751697,0.0004935663945736795,8.16710800820347,6.832867794811806,2.0497615036723995
