milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
0,0.006398396120395683,0.3569405099000375,0.17698999988213046,0.05206228457115806,6.335634039931569,-3.728862343466018e-05,6.469663921281701e-05,0.005660853634219228
100,0.016366437913257544,0.35694050990011444,0.17699305055995646,0.05265118837692854,6.336950722303301,0.010038654861595414,6.503802532046294e-05,0.0056667529739153075
200,0.03298266227523574,0.3569405099001549,0.17699338892721633,0.052697188253492504,6.336589995562202,0.010006896802335389,6.526528419353849e-05,0.005662892626442655
300,0.03621201227108832,0.35694050990032855,0.1769920190785014,0.05261390493611954,6.341128158530209,0.009899263853320236,6.577040896836764e-05,0.00565950655446991
400,0.05181571347208102,0.3569405099004256,0.17699271032495967,0.052291946524336864,6.3374715206806975,0.009920620203183999,6.47657049010235e-05,0.005667499142122351
500,0.06123717477733416,0.35694050990049414,0.17699219860824728,0.05283983569719414,6.3397170336074895,0.009921134047739118,6.515824769141217e-05,0.005662510915885542
600,0.0722694116269608,0.3569405099006783,0.17699061058755403,0.052956394139329004,6.339944266271007,0.009774580438570707,6.660097626481654e-05,0.005667794039094149
700,0.08612899049523944,0.35694050990077464,0.176992105168578,0.05360757032067852,6.3411165739763975,0.009734943416288597,6.600139414257396e-05,0.005661872685640902
800,0.0945862749484051,0.3569405099008874,0.17699114448833667,0.05311728191581197,6.347652260207614,0.00977126816920769,6.783679284570319e-05,0.005661614833305
900,0.11511982724208537,0.356940509900942,0.1769935090400654,0.05355684479592757,6.344281562243075,0.009766746787902706,6.711539970141117e-05,0.005667107799324784
1000,0.12819699707890547,0.3569405099009905,0.1769938640311634,0.053675223965833206,6.349792005805108,0.00972324978828543,6.703245956982319e-05,0.005667590660364291
1100,0.13645004629009452,0.35694050990106263,0.17699154429522632,0.054685221724530685,6.352091763153442,0.0096365258729566,6.788613113027475e-05,0.0056679852277175475
1200,0.14622127302134177,0.3569405099012226,0.17699287831688998,0.055020500886357245,6.356109671127347,0.009635549928856018,7.091342287270866e-05,0.005664034743590064
1300,0.1487683912300028,0.3569405099013525,0.17699442400284426,0.0548422702400562,6.354116245684533,0.009602175444419048,7.011993468909844e-05,0.005672840503647107
1400,0.16369969683049373,0.356940509901477,0.17699332822827699,0.05561316817706361,6.361163567405522,0.009631031781697219,7.190826267830953e-05,0.005671864741527658
1500,0.17210208376459443,0.3569405099015053,0.176995093725224,0.055573913502925246,6.361692552299404,0.009609630271106236,7.173057149437582e-05,0.005675490170959946
1600,0.18058467279581908,0.3569405099016502,0.17699532968529702,0.056508618038277475,6.366935174326961,0.009466183852232185,7.344044019116064e-05,0.005677086302438858
1700,0.1944365499747463,0.3569405099017387,0.17699763278257574,0.05732497114781493,6.367607295801662,0.009432810329858238,7.397347261632954e-05,0.005678801506696263
1800,0.2108660179785933,0.3569405099018233,0.1770014072695815,0.05704426846159823,6.36973875735064,0.009465359999237574,7.522311902958161e-05,0.005681443179418784
1900,0.2110766456435497,0.356940509901913,0.1770017414895111,0.058047646673671294,6.372847009210496,0.009443289568430553,7.750844950290024e-05,0.005681356667608165
2000,0.22424784704123443,0.35694050990203485,0.17700381666802928,0.05828247975233126,6.381075267194435,0.009419012458578775,7.8771085541237e-05,0.005687473371841249
2100,0.2332458795425659,0.35694050990202986,0.17700708271697094,0.059547606089194335,6.383042108863594,0.009424122874785014,8.038442615983936e-05,0.005690976267568902
2200,0.24759148518765456,0.3569405099022093,0.17700599105575945,0.059299411057350336,6.387236584705908,0.009319267075273875,8.165664506073591e-05,0.005694193824242401
2300,0.2465975947353882,0.3569405099022923,0.1770109824432782,0.05987650667999343,6.39030704433268,0.009379779982212356,8.396593099903103e-05,0.00569172352155005
2400,0.2614059616102088,0.3569405099023249,0.17701256297222454,0.06154998843897977,6.396210955694057,0.009349353447975314,8.528646131121392e-05,0.005698631441069883
2500,0.26866978990498463,0.35694050990248627,0.17701573844632923,0.061593025666449454,6.402896453436381,0.009272606444449681,8.651144507926987e-05,0.0057064575353533015
2600,0.2757705319747153,0.3569405099025768,0.17701858083006172,0.06268582815795214,6.4073066878994185,0.009266268221477653,8.830273173917516e-05,0.005705588927545107
2700,0.2886331911628339,0.3569405099025716,0.1770188879219154,0.06365473914442438,6.406840466532853,0.009126474488532647,9.151215658017156e-05,0.005714181997571141
2800,0.2941649014362525,0.3569405099027399,0.17702451162250316,0.06400280378636207,6.414148933066149,0.009190165343663568,9.1233924602087e-05,0.005720013720361734
2900,0.3084541362472522,0.35694050990279785,0.17702394768766896,0.06473425794036773,6.4214087108000575,0.009181011450343243,9.398723935682664e-05,0.005724095136262466
3000,0.3092448429009107,0.35694050990291754,0.17702885153633838,0.06569358579898284,6.422340617033207,0.009141755728437949,9.559487905228598e-05,0.005732296342548597
3100,0.3221806083156174,0.35694050990291537,0.17703278097140965,0.06613408956858194,6.430839583002457,0.009034126884020846,9.894029573657851e-05,0.005748429647501665
3200,0.3268726713848211,0.356940509902987,0.1770392422922644,0.06720171752212362,6.433688231037238,0.008991949075927947,9.914040468969385e-05,0.00575551988380432
3300,0.33235544658812904,0.3569405099030865,0.17703951501121704,0.06776328541204214,6.44151334595569,0.009068277996184511,0.00010237520593863925,0.005764448632290197
3400,0.34925512216614407,0.3569405099032548,0.1770469204981195,0.06908888860757302,6.446860528661693,0.008996484707002355,0.00010389403327240423,0.005769583014343522
