milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
0,0.00574795498752308,0.3569405099000354,0.17699344345423884,0.0522083473667134,6.3388146761907205,2.456545083614447e-05,6.413003833954932e-05,0.005667415683216553
100,0.020184379948861426,0.3569405099000474,0.17699133435886283,0.05255216879178685,6.33687124284213,0.010019631730891326,6.507584867666818e-05,0.005663865036697945
200,0.035427464445513104,0.35694050990023296,0.17699271771393635,0.052161190161865725,6.337562340129508,0.009987431854452816,6.520376406251782e-05,0.005664105172273009
300,0.03739347992308396,0.3569405099003506,0.17699276048979917,0.052888797261644784,6.341351654015802,0.009853312715655786,6.433595589609164e-05,0.005668159159579897
400,0.05655827122383195,0.356940509900467,0.17699093049717465,0.052803817491984185,6.338202099808071,0.009943183136531942,6.38627783814239e-05,0.00566897240771465
500,0.06720802732928492,0.356940509900507,0.17699372185366483,0.05272622677657607,6.34139767003525,0.009798354328862065,6.630169790571708e-05,0.005666679847359821
600,0.0768626179333462,0.3569405099006127,0.17698971092591503,0.05337376112619168,6.345583766529967,0.009845152283381599,6.531343582825218e-05,0.005661338076716604
700,0.0939388776783283,0.356940509900714,0.17699152295673984,0.05322680532499532,6.342294241378046,0.009729831555344473,6.569269791044908e-05,0.005660337671038529
800,0.10707694105031093,0.3569405099008108,0.17699329747960071,0.053571235022147695,6.34766672181325,0.009744739374980596,6.69889734223123e-05,0.005665052792345577
900,0.10570178653182573,0.3569405099009615,0.17699321497531098,0.053597119773758486,6.346785580209403,0.00977817600881442,6.704052941908197e-05,0.005663657693580427
1000,0.12548167406138397,0.3569405099010793,0.17699367765249618,0.05428001130006395,6.350524671308737,0.00972618439873865,6.759974764717015e-05,0.005666114198586119
1100,0.13474283875345336,0.35694050990118203,0.17699571427256808,0.054393272482184535,6.353383812101165,0.009620008572806264,6.879930979499172e-05,0.0056697196780547306
1200,0.14767468498404787,0.3569405099011901,0.17699626291843606,0.05496216147957687,6.350343342080243,0.009611060077996277,6.97303755242526e-05,0.005672146854418689
1300,0.15682055218084545,0.3569405099013395,0.17699425940575764,0.054902078690958256,6.358335909366252,0.009648162970373606,7.084534254246397e-05,0.005672702208840298
