milliseconds,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase
1200,9921441.63245737,455206.8009896575,-890.8889882171717,80379.87378017623,9269.443323818488,688.1359896544541,-1344.488452534528,119650.77537247317,120070.01216425154,161.79440307105588,97117.59740691117,22857.323488218655,120000.0,116554.88706788236,3312.599048016761,119817.26496967742,218.25992635487114,560630.7304405018,45048.20909030618,536170.918666076,57273.73695485195,1824.220862521971,117900.99634979785,118910.96463241178,960.0453296320301,63729.81039167261,58325.11740344332,114223.88374749057,5636.157514290074,120000.0,120000.0,120000.0
1300,9921692.440405836,455265.1432292078,-744.6740107980305,79799.7415935675,9277.960304625181,753.6833719793606,214.75004230456653,119444.0129354235,119820.50950872485,140.51528127347748,96912.4364599539,22565.991224964997,120000.0,116608.73296382563,3564.6745628464114,119745.32896918511,222.94529978100286,552268.9772920731,46301.30969348409,514298.6587069246,69414.66185782551,970.3634594024388,118799.46377788368,118907.52889209757,990.6165378064352,50312.02221421248,64860.86608857123,112875.11527412527,6747.909671310271,120000.0,120000.0,120000.0
1400,9921877.749383526,455161.06635011313,-77.21108165683846,78959.68745589175,9170.581395946223,808.8191849948573,-673.5386316282533,119796.4253572764,119988.25194796665,108.3697722365985,97480.68723612717,22795.20656195636,120000.0,116381.29125784816,3644.229500306334,119739.53281708767,267.8293440705009,541666.2437202891,50939.167840872906,508754.790074321,75172.70307074058,-298.05245760358406,121377.0349105436,118851.10194073198,1094.4777591124011,45463.49137679082,72725.7071789706,111972.07420948458,7455.675046655384,120000.0,120000.0,120000.0
1500,9923073.962608252,455151.3631643086,-937.4833649072093,80854.77228230328,9133.337317529864,834.0284135087045,1650.21351304864,118189.29528522604,119944.77656940518,118.30731612725225,97372.93887900592,22426.163861274876,120000.0,116327.44635091332,3685.858728917934,119664.62245598136,353.3422266311922,536653.8675529389,58155.95295640435,492440.7849952394,100235.008162081,2123.7697517374504,119935.53843467264,118800.00474059748,1388.9488980210501,38845.908468453075,84143.26905155291,111483.20462352718,9287.627686034279,120000.0,120000.0,120000.0
1600,9922116.873600407,455018.7749958822,210.5722671889251,79193.81663779244,8987.755200586444,981.8007873895504,1513.4135543363784,119326.49526092342,119960.38340087008,202.18818999583982,97220.61340627843,22675.040377719848,120000.0,116246.27787311964,3654.538403725582,119611.02547291724,392.5102205703396,524923.2232638178,69291.62086405251,480187.7331360096,131357.88367754477,1174.722153015267,119612.30708038683,118494.49088000298,1223.4895487383997,25167.904680491407,93952.14325604159,109901.74593772607,10501.454883812428,120000.0,120000.0,120000.0
1700,9921675.389387567,454916.80719298095,697.1593725470216,80109.59595602915,9062.91602749023,1010.2884652912328,-924.0841759622954,120502.75258626604,119907.3767656086,188.71242875984737,96937.60686003268,22454.798973778594,120000.0,116146.8951115857,3782.478458687924,119581.6866897604,442.78003067000776,528167.1364885615,70478.59336847994,450428.87917881645,125864.87997494957,-602.9710930764584,121331.64520374149,118585.08456923279,1329.266317021771,17251.071336149533,104733.09282264499,108556.69286713045,11441.552923764973,120000.0,120000.0,120000.0
1800,9922271.73463723,454917.5512573808,1068.7729604384813,80715.70307271676,8909.43304148547,1039.412700491062,-490.7702006589891,120259.86035221066,119756.94674193584,240.82841744300657,96989.90291305624,22780.26626335074,120000.0,116069.96147454139,3760.752820465866,119496.74094601319,497.9190840006513,523224.1394102842,84516.32818091643,441392.88327751384,156753.52011724547,1942.029420875467,120711.02101432483,118458.35176204465,1720.0505862124976,13491.603496033196,111312.73973586448,107982.43620504117,12896.518712429588,120000.0,120000.0,120000.0
1900,9922748.70647752,454931.52860604774,1086.4047913024567,78948.56075105238,8865.407821913674,1047.2958752750746,603.8909666737338,119344.02304960298,119709.23573959601,335.5637251443368,97590.22244687767,23035.088304694233,120000.0,116149.67069764159,3785.2304939909495,119495.01948939578,508.630519337757,516025.9987484274,86192.19908632048,398928.32602176355,197127.6082423987,1504.0019238359782,122131.8556301083,118370.69534219045,1569.8246054358215,2932.741923344302,118571.02435013247,107128.29728954656,13377.355841502536,120000.0,120000.0,120000.0
2000,9921743.839997495,454778.70405420795,-997.238560882075,80468.46323856608,8793.57571378455,1212.456109202004,322.33135817765015,118016.24314918458,119613.87722248257,316.6641835486413,97079.90906411209,22692.98158604439,120000.0,116142.86780202544,3923.7660529503073,119407.86335659769,569.9206639873959,506142.7758248344,101181.62621086303,397984.0557585567,215680.87322860525,-1032.1134444032482,118664.41273107441,118243.06310705995,1721.676168927529,4206.043635875956,122982.98106109462,105999.00229219937,13330.313165049642,120000.0,120000.0,120000.0
2100,9921934.857470734,454759.3198995858,182.95612138290926,79340.70417064457,8730.224374121604,1233.8400938523312,-639.6979845657092,121047.67255570888,119686.44048092647,499.5246407454458,97576.74308539405,22635.33209756501,120000.0,116077.88742075882,3899.171200055968,119417.26112883135,633.8614602909566,491753.55687743577,108593.2925652913,364704.91891448095,230913.4280322669,2008.994019781294,120020.43694601675,117960.52126186852,1957.2085352236252,-2102.123209243654,119767.38888436521,106141.90639022348,13982.582731540539,120000.0,120000.0,120000.0
2200,9922740.36682325,454710.0780837362,617.8228936722435,80002.04318471655,8769.652878113728,1243.3574824150128,-29.559713954009624,120119.24010193755,119606.51014004795,377.3371311010869,97479.35664378996,22366.271325030186,120000.0,115992.00088604644,4031.238658240799,119367.58016526746,629.3168647278578,483078.28331551666,106665.18411407537,344449.32620292256,254714.0183167427,474.33590298455925,120552.7654259159,117917.12974843985,2095.6717830206067,-1226.9111919165493,120188.37387805761,105491.02806086243,14174.599963481514,120000.0,120000.0,120000.0
2300,9921177.853397531,454667.2189245022,-383.03115630275676,79731.12608527129,8722.312398888673,1276.8255522282232,-829.1499792554854,121189.20368868888,119543.72104674685,562.5201342777198,97297.6837926702,22539.871956362676,120000.0,115960.93632450915,3983.119621644732,119373.35057133686,634.2797048029843,480373.9241358618,117392.51230577112,327092.6448498923,281209.73268201307,360.2782250265405,120487.91513587376,117819.42788493705,2085.9058946524606,623.3556793194236,121499.43165770783,105489.54397345113,14328.355072767998,120000.0,120000.0,120000.0
2400,9921121.831823913,454606.5498303241,-348.237604208965,79024.06467247373,8556.65161782148,1364.30231935747,2029.446995788876,117915.07032916235,119260.45700130869,581.1298892413089,97426.50747135117,22444.250073402232,120000.0,115977.17636912613,3992.2652082259683,119347.71339048947,668.8585358174937,475898.2030551599,122023.63654123497,303022.28421997523,281364.94338611665,1525.4261826827424,118869.94388099184,117660.73744491914,2304.5292861276166,-1323.8715354510935,117381.67987970567,105410.28680133828,14902.52555202733,120000.0,120000.0,120000.0
2500,9921553.094558356,454505.0080238216,441.3547866577395,79084.17081915186,8555.321237236722,1366.5373553432237,1187.90333623006,117851.52070264595,119266.0537206165,684.2882579408719,97392.81611292751,22382.844450086977,120000.0,116104.23693666451,3896.788665002744,119308.32486059295,645.2482430999991,470767.2699435637,129849.88673258874,306671.5687706078,326796.5009652938,2001.311990881912,121004.30237120585,117601.37311429509,2263.1896347705483,706.1097046682834,118002.77609711245,105912.85392501985,14871.438012841043,120000.0,120000.0,120000.0
2600,9921413.960639536,454453.2735165286,771.6917748848377,79982.8785530186,8439.302921647726,1476.8415526680492,1769.491673481999,118928.58540123698,119216.14077649196,737.8013269657866,97206.79544937116,22675.458107014052,120000.0,116117.08764165947,4003.8884262193324,119298.22289727033,662.8358487155696,469134.6565611731,132902.8611727309,269463.69248084904,311047.67602472805,-1105.776768544087,117771.31985065357,117478.10404902046,2358.8498844939722,2310.759512299009,115686.4594221471,105743.3033680634,14943.755674332344,120000.0,120000.0,120000.0
2700,9921407.48881688,454406.61566591146,156.9699799176772,78900.9952123281,8436.180449996962,1548.1461911411636,-171.3800038171413,117499.12967356149,119125.50979158017,1020.5797982276904,97116.92022721235,22563.040046529917,120000.0,115975.65294952743,3975.9360409992996,119311.6731884206,688.9591028342444,458749.1671652504,147822.59112374796,257596.66925138904,335397.18836090685,293.71303625437866,120972.76135782599,117452.21629823704,2530.1816254679247,-153.04179635501308,117416.22897757785,106055.01055343845,14935.731235121972,120000.0,120000.0,120000.0
2800,9923085.401020018,454441.59981152765,786.2735844194702,80943.81544231763,8346.400832996229,1523.2682364504215,1702.909936738746,120708.99804936262,118934.92486330924,947.5099658379879,97080.56512797586,22781.409162980177,120000.0,116073.60268168706,4008.1521130007927,119311.00264121743,693.6567297067646,455285.53611980745,147549.48473524596,230293.54506522382,374043.67679500114,-768.502833927727,121648.10447229775,117486.7482785772,2700.6720052813616,1621.5705900392172,123147.54488907437,105992.21064902708,14981.850094810388,120000.0,120000.0,120000.0
2900,9921423.17010766,454299.77924173576,288.11520210668806,79291.10085205715,8270.648568793056,1668.4156421515797,885.4578638152964,117358.9076274711,118798.55527283724,1171.5673880890918,97079.05361107025,22468.453543544987,120000.0,116183.79743568801,3961.1596819673437,119304.83295251432,677.5219589308534,454815.76951160474,154948.6955467866,214639.45255911755,364509.89440208743,-1495.2984237455873,121091.54298064277,117157.77619925914,2695.192195666848,-2533.918107275408,122725.24588623352,105651.9308440773,14423.881927783315,120000.0,120000.0,120000.0
3000,9922677.248558234,454301.3155412516,-870.2550402472597,80743.27163580318,8251.885652165773,1649.1974614332019,-183.86840058228768,118278.77320831471,118886.89649981594,1113.6804210108992,97457.74830536159,22394.975155575878,120000.0,116150.61278805089,3919.7132178989987,119294.7130647605,707.3823934405603,440381.8895581448,161691.21885448828,223133.06796399486,397215.38778998796,-1966.8628236619293,121724.56522633185,117107.40437350521,2726.4513452288506,3290.4428693517143,118930.69495982103,105850.0542531257,14380.788333665723,120000.0,120000.0,120000.0
3100,9921951.524550974,454237.748444601,-133.31614571596668,80037.37103446986,8275.627532350669,1783.8024494620158,1973.5463980282664,119170.55702137538,118584.45109195498,1435.8522491655053,97751.57961456184,22758.785238425717,120000.0,116146.52108141265,3838.819868799952,119304.10489720904,695.3979553714595,442345.3557094364,163297.2785324493,170516.66714057204,411131.7547051578,-2085.174911103535,121926.44243947414,117079.04949525255,2904.481028623558,899.3228774471727,120945.98356965024,105755.03769729756,14897.005409614287,120000.0,120000.0,120000.0
3200,9922125.488601988,454272.04613366514,949.7647421987112,80492.05923874308,8157.234728243408,1784.2738800129962,2520.565539567163,118385.28861496589,118582.36717442855,1417.1977507729878,97132.38106865967,22259.09672334618,120000.0,116260.35151172307,3753.0518617003395,119323.41679218147,678.479426762263,439033.3734249049,159076.9987731074,169537.0650633867,441471.7128564041,-525.5692880550849,118881.7522186645,116905.30244186931,3048.6898255115725,-4198.177666080949,118843.20731352418,105673.90243498069,14922.787639862254,120000.0,120000.0,120000.0
3300,9921737.172070706,454147.1619206566,88.89973548544386,79190.41669432499,8079.627930853459,1901.2967094885603,2402.690332867956,119005.07584020587,118340.39734446809,1522.611585259698,97301.91667329801,22494.027950290958,120000.0,116153.56398155715,3759.2655537083365,119311.7879226477,680.8575927794317,435614.18685228995,166842.74594578065,176831.25800569425,436956.49787842104,-930.6831821934999,119416.05103252415,117011.89587510338,3106.740136355067,2784.0647217753617,120292.63102224871,106066.43008275458,14573.717594424405,120000.0,120000.0,120000.0
3400,9922678.681189131,454060.1718649573,447.3905572867851,79807.52151239816,8120.634206239379,1893.198811649775,2869.345947107673,117508.53931773508,118168.16809922375,1684.814165590755,97512.83097102301,22292.773142741877,120000.0,116282.24457085527,3815.7899133136298,119341.51547480178,687.3423091237755,431868.11476667016,168499.56013649565,170105.3210394133,438842.19119068823,1766.313956788124,121087.68188888335,116824.29591123466,3271.2786742125854,-3014.5871791662,122609.15476975263,105127.55381943699,14211.024505515452,120000.0,120000.0,120000.0
3500,9921592.534159902,454091.75136873004,-44.6030334000729,79457.27025547807,8100.717990066274,1894.1345774242502,479.9635379507806,120118.65181474292,118114.9775863079,1847.6283582152473,97574.17236075328,22732.486527675974,120000.0,116257.47829119122,3773.915240400447,119317.03362102473,686.2016958824295,421688.9826855385,175890.9990697566,147303.7897724932,458343.2836021137,-1810.6945231953462,122314.77128740321,116703.52273390359,3468.3781718521986,4118.730838161075,117955.86473215153,105339.54956070424,14748.121887662917,120000.0,120000.0,120000.0
3600,9921936.795718474,454048.35892625904,199.12149333766882,79313.53156597196,8010.2681010168135,1979.6387290634952,615.1455248659315,118358.60200899045,118055.55309883977,1980.3250698103168,97313.2323535591,22663.96653596458,120000.0,116362.54724531596,3662.3240928949845,119324.68264565687,677.2738563906086,419153.40743111115,180978.39403391656,135480.25441117873,467050.36181526684,-1734.6337113423044,120078.17548025638,116598.7857976472,3296.6878874019435,-4169.75261364215,117556.27460709537,105248.76221217451,14602.160350062668,120000.0,120000.0,120000.0
3700,9922616.470499698,454017.7664921962,755.4718705510533,79945.6466611589,7928.244841839185,2017.3089352383897,1906.4511890384501,117840.03512363198,117856.948327098,2043.5089088266675,97557.75377469909,22591.369168286743,120000.0,116444.39908611268,3611.8156502245547,119301.70963880724,684.2411345541738,419334.8756496041,174786.11273093146,115906.44054108411,453772.07299773354,2334.661542420976,119366.56097217412,116325.15463469837,3684.8368248071,3328.236651074583,120483.23580625751,105834.87706929157,14308.07031144439,120000.0,120000.0,120000.0
3800,9922360.076994015,453827.3168884035,173.89503068611455,79776.01946035141,7880.851027389381,2141.1906807357705,785.8847826421377,117771.24400356213,117839.98493643774,2344.354184246882,97847.77858919522,22401.813334311988,120000.0,116491.74705982931,3536.994180250184,119311.49636784616,694.9947981218489,419839.28299901943,186801.1857645188,130977.62984764209,476321.26564868685,-1654.0906849786788,118622.29189436472,116340.8342423568,3668.522636504972,-1216.4779755727263,117126.9973413721,105700.03228242655,14837.397815796006,120000.0,120000.0,120000.0
3900,9922576.36781738,453831.65057244786,-515.3830951425031,79536.50611967756,7791.88071731247,2153.123826550629,1384.2369858380446,117604.62873615243,117615.95506090543,2303.4844578905754,97387.298443629,22585.04188960917,120000.0,116520.45528294158,3618.886641471926,119294.93759798647,662.6531470092093,408631.2328808602,190123.55045180296,127006.46969317127,479239.35103062337,-292.49120184180674,121224.71256735682,116097.09578275321,3793.0842226060586,-2832.599873848487,118493.95188610992,105624.67811159599,14139.746450252402,120000.0,120000.0,120000.0
4000,9921241.625543246,453794.75998635934,687.925678629253,79208.9786996686,7835.166841154804,2165.587621750528,931.8683549138739,117087.55954813765,117425.33516264419,2651.1784720893097,97691.68087157418,22024.141728033792,120000.0,116443.41647083197,3539.105968105964,119331.15894423603,705.5157104122667,404012.6913600568,193256.9244500888,118726.99322616612,485959.10024370195,-406.2109644737869,119229.16807211409,116072.68803181582,3734.7671963976477,629.3241572346072,119853.77618842245,105605.50037962581,14255.054188978555,120000.0,120000.0,120000.0
4100,9921970.474762108,453798.74926856055,602.922659779437,79066.92743379032,7834.457315584403,2219.077071212278,1812.939193039299,116697.94835262807,117280.8458682695,2592.2312101195575,97965.33254543396,22395.43734740124,120000.0,116589.65396402529,3548.037299718896,119336.25267265705,694.8113065750358,408989.12239857257,187621.89263056347,102078.79374200499,476992.7838869748,321.0271471356258,120709.12030432605,116063.46906607073,3980.430620922131,4420.370341908398,120324.25155346723,105714.42068805418,14101.476526734572,120000.0,120000.0,120000.0
4200,9921889.267294224,453668.68925606244,-204.48351483193645,79119.34634712538,7755.4243862774965,2344.7559820421016,2616.898570839766,118492.69552992994,117183.52810554237,2833.6742445665272,97389.10746673652,22217.327079366318,120000.0,116581.97287489136,3458.522177368319,119316.87265902146,663.7349714681469,407370.51473175065,198920.81738504025,103463.23983376226,509775.2800826241,1740.995470404356,122245.4465132003,115945.00564016734,3943.367851559355,614.6095465049774,120317.32492662536,105472.67581646971,13906.411225584532,120000.0,120000.0,120000.0
4300,9921124.310397625,453647.7484376159,228.34609620250816,80770.01606701312,7618.959750642205,2358.70161685428,2680.490848226146,115630.24542927639,116991.63764646555,2861.3281581906176,97917.23600620205,21976.28198848466,120000.0,116540.77411534863,3359.907295289112,119289.13657611492,669.1899121956503,402598.9532712016,196592.35142277647,113983.95697637397,516646.2116776834,-1201.2949835905783,119974.07890013681,115976.06207234458,4291.277549136299,3879.9024783484024,121983.76564972082,105743.87704649793,14333.320607932937,120000.0,120000.0,120000.0
4400,9922366.033070598,453688.6464605911,714.8357642461192,79568.88503884568,7693.591222021388,2372.139702310147,4771.703208869127,116571.80709236301,116887.75731327731,3221.3765161363262,98090.84305634981,22070.261306529712,120000.0,116641.15322529741,3407.9059942625304,119342.39787751615,657.7967053755722,399277.4171524643,202475.77146783745,83277.16368901801,501621.5700429912,-2176.7692437097758,118644.33479066764,115680.23402429919,4113.599134671557,-3620.638425525404,118834.81112297492,105297.34798454789,14678.53260055785,120000.0,120000.0,120000.0
4500,9921351.151721748,453642.6716775875,783.6563318844437,79998.23115055024,7608.199156132612,2360.114722784558,3263.6184281132855,117795.6773991232,116697.78867383218,3119.4346175553546,97552.24120758749,22047.826539965175,120000.0,116757.44849186057,3219.1725951659682,119292.70417579045,689.4450253908157,406083.03758361586,198909.10988543418,89494.17662137847,514540.1464565291,-1511.5199461178454,118914.5554156691,115628.40756541998,4280.217499331999,1376.7889945964102,116245.92067009993,105268.53965051628,14148.715275264982,120000.0,120000.0,120000.0
4600,9921516.161478298,453554.78012754646,-923.5915204682294,80920.30675700211,7533.758803411794,2489.5408267578196,1850.4831461839065,115648.05919192148,116524.48976288138,3378.5665401450774,97619.35243148642,22179.355454273966,120000.0,116723.80428388993,3265.4836916546246,119304.34016773327,665.8996285890116,405335.84563797846,206632.29943711043,76601.4562195611,528173.42544221,-1569.318962963569,121424.38264777414,115664.01395131,4395.292805222237,-1443.0204942766813,117063.48840542404,105655.57602360664,14676.584310037126,120000.0,120000.0,120000.0
4700,9922556.62106972,453413.66811795323,529.0317725567139,79716.5481351606,7408.125453944492,2569.340158202176,3484.753282138149,116918.43155108919,116473.38224675837,3645.0826270375005,97868.04294232806,22168.42504911645,120000.0,116868.70477435547,3260.5789783357395,119340.98302246211,693.5267712261408,405511.921433763,205758.91217873042,87796.14446096489,499803.814728984,1891.873784515205,119401.36660826455,115355.85480786792,4607.67988782653,-2860.5877475111997,120989.87673892095,105551.54003271472,14923.600219573545,120000.0,120000.0,120000.0
4800,9922543.916357646,453423.4212880287,-424.8852624694068,79908.12819684681,7360.812274010463,2484.6346892541283,3776.039634947904,117628.4461005346,116449.52195310526,3718.690136898036,97643.193956578,21850.2510711413,120000.0,116920.03204421402,3240.950578194576,119295.07054117382,702.5877365470193,404438.67744055693,209397.4086561358,81395.52104928445,496065.6887238368,-1366.2601698316496,117911.22457234129,115231.3749157222,4720.4640261736995,821.9796211412997,118568.38830942428,105986.25032855761,14122.883884562463,120000.0,120000.0,120000.0
4900,9921373.50597401,453434.9846484257,819.5008093279621,80295.08481237614,7436.45203166265,2529.171366294239,4659.151998547905,114859.74632724136,116116.1290851143,3906.8133183558166,98120.5009387732,21838.56508325675,120000.0,116805.36385413616,3030.357288519045,119315.9738795552,668.8290044761002,400430.0441095906,200483.27626544848,81686.40837672724,505353.6799201883,960.1685646517639,118913.71744474821,115343.39255392538,4682.42525410415,4181.64144591483,123063.69511112035,105880.99362446142,14361.00317409453,120000.0,120000.0,120000.0
5000,9922492.194519147,453366.9273160516,389.0329198459262,79345.54999965367,7398.839827568409,2617.676106724574,4666.164801218216,114055.52363318531,116077.58675382755,3897.374546013169,98305.01063813201,22117.499981430956,120000.0,117015.18251502044,3077.2803548873985,119294.38248703802,699.697694192464,390334.6075545818,200861.68437527854,89526.73286634056,529631.5725811388,351.2288205698286,118760.80408694102,115076.52042726216,5009.69065716773,2593.7740213316342,124171.89885407101,105569.21022874,14155.115077961837,120000.0,120000.0,120000.0
