milliseconds,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase
0,10001611.347970705,455942.3752220815,79489.36567730118,53.51151365598224,9980.586568223835,-20.67370401939472,120526.17968898847,686.3488648479263,119894.02109196207,16.446114853136212,120121.7167419501,-231.1724775114311,120000.0,120080.73195573509,-87.75705630222399,119993.3955761126,7.348370828345612,605977.5854493664,-404.418049982432,580951.8949632115,10062.976694887999,117803.89801501665,-1607.192270311621,119897.731910968,-80.60578405030289,122239.69184683847,-1351.8469822126387,120510.04437296225,503.2140822561985,120000.0,120000.0,120000.0
100,9922187.671076814,455965.25110859267,-297.53914009766277,80960.2753879285,9912.822947026794,64.27613449356603,48295.580879480876,71157.2843235328,120091.9378615773,-119.71297839946236,107035.09926793593,12710.800353248624,120000.0,119653.81805156799,264.39209730595627,120005.63428632586,8.729093633856404,598590.2992097714,2967.8496483321474,606851.0553490055,-9931.584116651133,91232.45365455424,27986.142711011806,120018.45282264426,-18.89586229363756,118145.94690505617,1005.0257384365188,119916.86055245259,-423.9323034723944,120000.0,120000.0,120000.0
200,9922521.686121698,455938.0422724323,-855.1672670464964,79546.56385885125,9868.097358970253,78.57108941842125,16958.620617798104,100808.51935669889,120123.68588549117,-90.37221029304145,101074.75683332476,19041.133349503096,120000.0,119263.54419428144,699.360388531628,119988.02698359962,-22.51933540152964,604780.5764789921,-5751.998932866328,591818.0691301987,978.6363931383993,67124.72026633585,56567.88919985104,119928.98497111021,-60.38105281112056,116990.73547351464,3161.8975185815034,119643.02900349483,-208.7075267280904,120000.0,120000.0,120000.0
300,9921612.995042533,455858.2856876856,-1042.3126109043865,81101.20571071171,9875.63116102777,244.3915591877797,3618.889959012048,116742.73381389618,119942.48169555319,60.904434074616,98229.16878681138,22022.90504480618,120000.0,118780.29659810617,1217.9625340750958,119978.87198659527,-12.028053396861187,591899.1144647956,3394.8305249748173,617076.1613833939,11964.591313177441,44300.618719822065,73978.12870220386,119832.92942366595,206.5783726026974,111901.84971824674,4359.232848761572,120208.49710299046,-31.709890638897065,120000.0,120000.0,120000.0
400,9922915.555793133,455777.5604008949,667.4181915657953,80486.14657170902,9683.358417019163,278.96295940576425,-1449.8507697838313,120348.57211130393,119948.87211951273,96.12874738824955,97597.841817541,22460.18397423884,120000.0,118302.84202243183,1705.0003291870048,119967.83312077413,7.24847854793914,588313.226750072,1846.7254997674381,580410.893905193,14383.997122200695,30413.59255946859,88023.82889034288,119964.67550917249,254.44273195333682,113217.3916702401,6236.7459019392845,119451.11736337263,1034.38626091084,120000.0,120000.0,120000.0
500,9921066.210063439,455748.76281063573,73.90914180442257,80717.78859059895,9625.794466537776,291.18690002303987,-1214.169790867999,120902.10798192493,119928.06079063089,107.07635413364754,97492.86041335696,23089.824372272422,120000.0,118061.14393427846,2015.8955849211313,119996.28983892457,43.98920093225293,594836.7667924569,15314.9300039399,604109.0070465994,24434.03219295032,22278.55466844105,99360.18706992845,119781.95293195645,285.9566769054228,110004.96913751526,13937.413812555897,118795.44026924072,791.9266922261208,120000.0,120000.0,120000.0
600,9921042.238214966,455684.5069579473,205.78406153404248,81026.04544986041,9645.559014198405,376.66986063451685,16.218551713269058,120451.97908538091,120039.27199739663,-75.35900592914287,97007.52197462457,22434.42825543321,120000.0,117773.4427263633,2253.4053749273958,119993.48522020501,49.79877007413573,590292.8205467353,15504.830943419165,572097.8101932196,17024.976952996647,11350.106434137371,107819.66553032836,119703.78719874127,488.423690175934,104631.01721276315,17111.41922457204,118462.16821515304,1168.5680394658455,120000.0,120000.0,120000.0
700,9922957.32388586,455550.5806519482,382.6157072593742,81072.99443700463,9610.044577420627,357.37915272964744,460.13674791349086,118565.0955284902,120048.27485021966,-115.59165741541287,97379.0068640398,22903.422262244287,120000.0,117504.00872668199,2477.0226431435194,119960.21969996889,30.200727972407893,583368.2064928432,10656.777650549742,588030.6522597367,6667.316566985093,7546.063291375929,109926.43043245049,119590.74253350314,581.8666695940184,98536.80211479327,21593.94100903238,117728.49473883143,2073.614121188693,120000.0,120000.0,120000.0
800,9922350.468505746,455492.70315324626,772.4677410854823,80045.07643233557,9579.659247459684,491.2608751251015,-513.1203154365246,120344.37992675732,119939.5346308047,-77.9314710326414,97514.42702136825,22639.987549406942,120000.0,117305.22020113897,2692.0360440738527,119922.02974585583,86.70790632980251,583969.5775144757,26285.31534574045,593178.1577263088,7315.225726597719,3576.9400173517174,113153.42541912186,119517.44443734165,536.6190581345691,91886.71001562492,29002.402683606186,117904.51859338727,2917.3905958675286,120000.0,120000.0,120000.0
900,9921038.609116625,455379.28924915346,145.98368935756838,80257.41989535649,9483.407787867935,590.7250240391901,-480.489406328771,121711.86733697387,120004.82944120234,-54.33156924931642,97318.88942985945,22976.319511717826,120000.0,117057.64640845997,3021.736702819705,119891.24307614651,100.53488583360323,576062.8942948496,33232.37906181851,565376.0783772605,32049.40078470189,5756.611052441451,118678.77612438904,119258.97420386494,741.3940320330905,89053.32284268194,31707.99942135223,116609.33268891487,3094.5897735093617,120000.0,120000.0,120000.0
