milliseconds,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase
1600,9922676.576266801,455094.7917827519,-964.9249851293578,80360.81430053395,9027.58437929587,911.5077526879187,1293.7374031028285,118951.15023090274,119721.15976974012,277.10240492603367,97126.63057501316,22891.36182723205,120000.0,116348.37839371532,3710.928520276192,119632.27447835304,362.0267065922132,537521.0331178844,64690.21169764282,457397.3820776115,109113.43403806398,-470.55097310914573,119864.57266965855,118681.1224747935,1341.6657986280818,22796.34788353755,94254.01938125011,109359.09909696683,10269.886771894198,120000.0,120000.0,120000.0
1700,9920976.160394918,455023.4867346454,-80.01252772167264,78948.00636906394,8968.985499324024,1044.5804123202126,1171.4437961149665,119848.80303546504,119870.61676716318,187.39835296368776,97006.45041952629,22542.38831723269,120000.0,116280.43588122414,3765.3634726659866,119562.75573540549,433.49424067493834,523977.7736411743,74026.16424201116,446873.1141593814,134798.93376691034,-74.54638754199118,119603.48936953291,118454.77904876386,1455.1037382303232,12730.853919100697,102565.89585714697,108345.72358617655,10818.147240603466,120000.0,120000.0,120000.0
1800,9921063.923112022,454971.84169235174,-982.022039755944,80204.71532339092,8925.53613036892,997.9447418342344,1523.9138207242422,120048.33482294621,119683.58367796308,204.9836995874885,97503.4839097034,22634.31672842765,120000.0,116171.66215568296,3841.253228894521,119495.93844603199,472.8561006213815,516819.2090860733,88761.3525335615,440421.0780528301,147273.5937695923,-232.74858751753115,121082.9560063217,118306.92429953722,1627.6920990438896,10606.888070173072,114607.11190745673,107231.80657704233,12339.71011804347,120000.0,120000.0,120000.0
1900,9921003.12711635,454914.83164970286,24.7727557515229,79827.40101068132,8862.919177207783,1054.0367372920366,777.9370478439814,118701.28757756231,119602.79834060342,251.85407674109467,97561.2289547143,22599.172341715304,120000.0,116161.93298580624,3881.0246675211056,119479.18923865005,525.281160048725,514767.6655023119,87383.23022315926,432849.3243666987,189784.96633092847,2008.616861259929,121100.18468853724,118277.90853016262,1662.8616831758095,4291.083564708174,113331.30712133652,107306.97606407545,12691.32927103458,120000.0,120000.0,120000.0
2000,9922758.992098864,454874.3314231819,66.37446098013832,80408.75644829689,8887.199683175091,1204.3721995574122,-555.3116249533623,119147.40907815065,119611.84863160245,226.0257797716859,97604.71475238506,22848.429213736967,120000.0,116131.52607263121,3904.2354087909566,119418.60264271787,593.2916803695608,508269.78125113825,98302.13188113783,402617.055454301,185843.466021233,-275.41475988807633,121048.6217088591,118159.98352755305,1727.1675127055214,-447.35776059065665,119725.4570103013,106354.99140041384,13955.328863617897,120000.0,120000.0,120000.0
2100,9921582.515327744,454751.6308428631,177.25924790151495,79700.05889511794,8834.202639712805,1227.4410630572258,1123.277538736761,119541.13839938086,119508.83421835379,389.79036149180905,97037.1723817101,22906.008694132826,120000.0,115980.65424215229,3982.444826098176,119399.71944222502,593.2247482855462,494526.1757307189,105245.38435924021,369103.31280388375,206398.565948424,916.8432466094579,122105.41477201894,118239.62719349211,1849.882774625047,-2641.422454303855,118385.5415272552,106036.31365184968,14118.689544673472,120000.0,120000.0,120000.0
2200,9920984.113597715,454687.570680758,-429.25026721935814,79163.68279785728,8666.630792243957,1278.5132136130094,-506.56867725192905,120407.02422657344,119624.03031060328,430.54197142306214,97349.31098751505,22790.29502662075,120000.0,116021.89488000124,3891.536009661642,119385.14208728915,638.1761781277075,491032.70200469345,112539.01514122428,365828.52741028264,260564.1587943159,-383.2838362914546,119745.4859176999,118092.24055220044,2043.7037263550235,1741.7840989751953,115813.79949342574,105852.82493091104,14748.649649519688,120000.0,120000.0,120000.0
2300,9921574.85763827,454705.7276015173,77.43383236064666,79864.15875352624,8624.829106490635,1388.242853586371,1200.9821229196277,118090.12070159357,119338.49292515438,634.445801627034,97480.9105904387,22779.424774581035,120000.0,116084.76596025474,4036.7716695794356,119345.65074582704,653.1925252500921,480209.15008860466,120050.8602688282,317628.3432935505,278640.9380509519,326.32441897972114,118822.53622887547,117785.48292862151,1984.165812061521,-3949.6455631177364,120174.77254266996,105333.805733571,14328.380496311172,120000.0,120000.0,120000.0
2400,9921635.690672621,454616.6834131232,-154.0140999289237,79882.5842382139,8620.712146683429,1315.2017769417162,-312.76724083091165,117907.92271858192,119452.05854250996,715.7977192424157,97599.09382918102,22948.56591358037,120000.0,115954.17555803184,3954.628407642692,119341.6366733874,675.3390791417863,479568.48546396877,117368.04982392807,325146.09179846453,282048.7358395144,815.6907376250471,120803.02347268813,117711.21784286905,2065.090900644763,248.93925817899125,122627.44772445793,105251.39704628068,14105.637574912154,120000.0,120000.0,120000.0
2500,9921650.615393635,454497.73877177935,13.843856269826881,80490.46996900793,8564.334349380648,1421.8528525661654,1161.0651248787826,119624.12208744937,119339.79481870137,760.3726424892238,97336.08479190544,22530.063343014233,120000.0,115957.1118177427,4028.9088351622972,119334.52216963413,694.9717654160014,477418.7785202299,128433.98441104744,296017.467481436,323894.6529688599,2031.25564446559,118402.12976219921,117693.11803469087,2443.6837784081695,-282.7445347433572,120149.64477702661,105595.92305330501,14993.169958557664,120000.0,120000.0,120000.0
2600,9921032.48630178,454522.17165032733,-17.223966167760054,79170.9292454395,8434.97935201233,1501.685595543427,1952.4154053965653,118545.76768978388,119185.23407962904,931.3257469798335,97235.9199397207,22746.476303061958,120000.0,116093.75749639959,3861.615675107386,119317.66947227252,693.3501877712172,461144.4489667716,142320.55877154417,290250.53683068947,316488.9627941938,47.559955960598415,120945.0526095829,117553.41118266905,2298.67973030337,1051.260909155191,123726.2965609632,105235.97459273375,14095.264370934518,120000.0,120000.0,120000.0
2700,9922949.077101422,454381.1260128022,-871.6062923373573,80440.78806887486,8393.631246231715,1588.6533004087937,-66.94845925578147,120690.63717768596,118996.59275212417,809.1047558190577,97193.23456492068,22935.21081979908,120000.0,116136.57828216102,3992.193152435358,119301.14481729295,684.8954828219621,455457.0251103984,142815.9651564832,271338.5959155829,334089.66409520607,1786.5396169715193,118700.04560156708,117568.31798502055,2428.341281598691,-2113.0137939809483,118985.36168257864,105790.82884201228,14320.971112374178,120000.0,120000.0,120000.0
2800,9921459.988230627,454413.99353069725,524.3992148280769,79979.80797591968,8330.487788013303,1528.4975105945002,672.071875930008,117974.56706073618,119105.98569540438,1069.6500583823677,97225.67559528259,22630.24011881048,120000.0,116111.13415708083,4012.4808180525465,119308.11713323892,677.5438851795577,457669.12404600275,153110.87799444766,229537.75035499953,372913.8165340691,1237.4538344339867,117832.82294102924,117426.83968854308,2761.10175499857,-2896.876847010102,117470.51751777492,105652.48836491471,14367.554455186895,120000.0,120000.0,120000.0
2900,9921106.382389981,454355.92280580197,735.2808070464666,80253.82874719116,8423.132154547475,1620.8079669537137,1966.5200918396267,117821.67463816745,118917.82305596868,1093.0198335011758,97243.10063136621,22535.224396069083,120000.0,116109.58893467112,3932.5428956922715,119338.20978141263,680.2075967201636,444019.0829931883,152591.90857377963,230149.61833138682,362878.623020434,1861.7976646234486,120141.98144537918,117409.22407662893,2837.8653471792,616.7979624386841,118738.13198629317,105045.37426390388,14827.368080105396,120000.0,120000.0,120000.0
3000,9920952.14493549,454291.8400553573,-200.27572257061493,79094.26218578783,8241.259870539889,1666.0351868990424,153.36221041440524,119400.49911085254,118754.740260889,1130.9138822335162,97629.40076905566,22538.65528850032,120000.0,116098.87286690783,3814.56052204757,119343.54161900905,689.178800508652,437158.7037158966,151238.2253619196,206018.18689342047,406461.27565287094,2063.6092938946617,119241.79508139454,117203.00831636367,2933.8836822039016,3371.675209897622,122447.70793308478,105470.67075959299,14858.573335105999,120000.0,120000.0,120000.0
3100,9922644.68417071,454213.52028516255,-454.6766928477663,80390.22573804577,8180.199198523332,1692.0082740808446,2416.3995638012652,120166.68890912531,118623.71156911778,1388.0445413914558,97344.98962548925,22587.809484843427,120000.0,116082.09654259177,3778.4367964714515,119322.5160577202,709.7802098482662,435783.1571725649,166176.72680919513,202152.10154394232,428025.7777779185,-20.18552025542716,118638.70360935394,116965.17267146405,3001.2240939458597,-4298.869866393657,120761.39942734252,105864.41082270838,14904.98870641959,120000.0,120000.0,120000.0
3200,9921515.673050575,454273.8729318433,-304.03718806780523,80834.97427650641,8130.381311126409,1868.6001491707475,2712.9742976982598,120122.23630083556,118477.35857839456,1468.260618768246,97357.13797565646,22270.193873368862,120000.0,116236.60714074055,3794.048247321534,119318.40464428412,702.6343017988953,436998.20932525065,167859.6398523033,171977.68417649125,430201.4990171363,369.543151496399,121022.23028717513,116968.15171270636,2921.276197686933,2648.504783532185,121586.73279509002,106050.7979180232,14624.42380186018,120000.0,120000.0,120000.0
3300,9922637.631975157,454224.62278587924,638.3949734043936,81007.29114996865,8162.592894185674,1869.2233173673317,841.5450535454081,117074.93385518817,118484.4954272876,1688.0125335001753,97485.39944103126,22397.533629852736,120000.0,116250.05621693382,3732.8270893464055,119303.01001419638,704.8450355730272,429742.2745008982,168718.7084265263,168373.0492573396,428324.9318016547,1672.0856197106718,122133.21295700248,116757.34484517961,3227.5957641138616,-3879.655275420115,123313.64767749577,105330.22324285631,14001.716911084266,120000.0,120000.0,120000.0
3400,9921291.862813871,454148.9870222934,-757.3715282798031,79385.29216830731,8124.199042936493,1886.611200525883,613.8928448161446,117064.80749402841,118190.52575343492,1811.5562267916794,97323.69871041924,22250.85046157024,120000.0,116322.83743239571,3686.147855104317,119340.94288729008,704.8277530157409,421248.1334849799,175834.66520862814,144004.61592627643,429053.66299480415,-1764.6209175128752,118616.37592315461,116885.64932170427,3195.947425817393,-56.16580132774008,116525.1922738074,105367.44652945938,14263.18929902138,120000.0,120000.0,120000.0
3500,9922867.357507586,454087.139810042,382.4629818637892,78976.48135271901,7976.152488956445,1893.8219362296388,3420.657722628287,119019.50814843531,118217.22443728271,1896.330011367569,97215.77775673274,22789.793975492634,120000.0,116252.46624925175,3704.70643034926,119337.40434197705,665.4294815471568,421868.99445718876,170043.77889823678,132696.2897072567,442162.82176898175,-2198.657406774327,121059.74080618088,116585.37823240388,3462.373988904288,1511.3052777714804,117681.69733365125,105520.58416609425,14406.198064244543,120000.0,120000.0,120000.0
3600,9921171.70147048,453975.71784222464,177.79501594026303,80270.1075227099,7937.584778228196,1980.051987893665,1395.4820528069613,119140.09614100066,118115.23439699509,1889.3091207444672,97725.20221370648,22396.83084625021,120000.0,116315.17045411089,3728.8882905682017,119301.10543077852,678.4062346698324,426721.67158422363,175353.61934249487,127602.66763114052,484212.6141560718,1916.3832497506064,119693.24363607251,116587.49662568969,3548.5642398584014,-4068.8287720646917,121521.09510032361,106087.34945671579,14911.314486166926,120000.0,120000.0,120000.0
3700,9921009.595527474,453910.8261762514,443.62405536878845,79290.66509373332,7897.728525333778,2029.5602457926122,874.274271069153,117350.30002386327,117801.84352376164,2126.035091111145,97757.13494939134,22754.577653034823,120000.0,116314.32367702291,3572.2701995701996,119310.79676708499,680.6003107611753,421264.8646769209,177363.4982757354,126643.12850576582,469273.286077087,-761.7768280070954,121483.77405169808,116312.45048940078,3676.5668591551066,-3507.0305147611684,116403.14349710305,105651.21700893914,14977.206535218022,120000.0,120000.0,120000.0
3800,9922781.155494187,453921.5444366266,-762.0798265870575,79671.2990011231,7949.661475427279,2093.6396287797,2988.97803784071,119634.45996595266,117847.57033340594,2256.0896713627135,97379.78394502509,22178.089549382486,120000.0,116419.21094574618,3494.7372828100315,119296.11287863922,706.27639777622,412171.4405543089,181926.64282233527,119464.55812420175,499559.3398969344,2041.8087720773049,117845.87135029839,116418.81042312596,3766.8048991203987,-2581.015412231103,122556.23600670607,105922.81830040702,14745.591445423363,120000.0,120000.0,120000.0
3900,9921228.973649431,453833.179047666,337.9839471020437,80741.77828537748,7930.371239138104,2119.6112915632084,1431.4486060226263,116166.4244434814,117677.95777107682,2278.9275811114853,97566.37099097003,22644.953521598312,120000.0,116521.03734859549,3534.3694116670804,119313.05565090718,701.9872510961661,420040.3325055452,182210.5694260896,118096.3925954908,488175.5305275749,1555.83981086862,120193.20157647632,116331.42959406781,3670.5440848174503,1050.9613023162653,121687.10656193167,105468.58541661446,13988.459444552871,120000.0,120000.0,120000.0
4000,9922666.78668431,453808.53811163263,-1036.3848809836359,81067.43445746375,7829.177846741233,2187.2246931205264,1351.4392360527665,118072.12705178474,117528.07556346546,2435.477065134404,97548.53347994905,22434.681048012106,120000.0,116404.12993767983,3448.797560815834,119295.12656715747,675.6758352168943,413877.67382742284,195515.6136643781,126341.96905928651,481348.18619172834,407.66276026046415,118180.17128273388,116290.17631516616,3799.932797921841,317.5760066925843,115603.97721377976,105920.24761054291,14858.289365604283,120000.0,120000.0,120000.0
4100,9922426.694262827,453772.7106526993,910.4794435923517,79888.34144687153,7833.86384566093,2254.7194427285453,2279.23167583438,116305.54659141645,117267.56708660045,2541.3362701198334,97875.11323459362,22397.425276300273,120000.0,116482.69685697228,3544.397366126431,119340.20061837132,664.0332001376893,414795.36504123954,188663.70923034177,111066.96181454402,476510.58024864807,-47.541184777234506,118620.92129709275,115909.70103492551,4010.5676081216375,562.4382134995325,123750.85862058781,105707.75215276355,14818.259357188328,120000.0,120000.0,120000.0
4200,9921631.230316326,453766.98461210076,605.7851192595715,80163.32982771385,7702.425418542205,2225.376075812262,2776.728811673131,117020.46168400653,117200.5378417585,2688.8226847006263,97974.96773494445,22589.832887897435,120000.0,116650.79609755728,3467.584402793183,119337.84301964767,682.5307016351937,412955.6375429153,198443.401034208,86435.6652531987,499558.18070856377,1853.2567114079247,119350.99361662353,116039.2699750611,4166.824081466072,-4335.30711607626,120801.29898402031,106039.96548361045,14425.449191542119,120000.0,120000.0,120000.0
4300,9922546.959553728,453745.01829414535,-135.97690997655818,80592.35551810956,7685.304164810014,2317.7683560335954,3869.6888976418045,117406.59479926382,117164.33467464407,2855.6720774919704,97418.24021589226,22541.075693407925,120000.0,116595.88433565061,3333.983716094906,119295.55184099809,685.651143918765,404995.1212870668,193876.16891311645,112252.97500934787,512271.3248394299,-10.754324903655036,117931.3931788591,115852.14666871612,4029.307554006327,-425.5372094489809,116001.45840829074,105251.55358883327,13967.130515741228,120000.0,120000.0,120000.0
4400,9921684.499338398,453570.02715346054,457.4646818259027,80836.04640311855,7611.300979695691,2313.49164428121,2841.245818721086,116705.76376632968,116854.13871918817,3087.5094581944827,97527.19085045606,21921.22215118659,120000.0,116707.591478177,3290.946559857565,119317.7965620287,701.884096635687,408844.34919084987,194886.77900434486,108029.58124408433,493953.91642708157,-1339.2679920336363,121439.16184185087,115684.78701116072,4150.011219162184,-2080.1568583277744,115762.34368142181,105227.84571838684,15005.215363904952,120000.0,120000.0,120000.0
4500,9921054.926358042,453643.1248579977,383.122552958953,80280.289398752,7520.112548636152,2376.864148156978,4695.589354052311,115322.68759724905,116816.5640332302,3297.1754515938783,97939.04460640253,22159.095591034988,120000.0,116750.83503997247,3198.453279130223,119290.63447389117,668.3761560889981,398135.3907024757,197214.078451307,98099.72322844912,493698.3743582779,-1978.5037684840886,120441.44807907294,115562.0231145249,4483.701905848616,3988.6657092899327,119272.32535407892,105611.18092921568,14491.729389907267,120000.0,120000.0,120000.0
4600,9921061.805443315,453532.62436439056,-261.63796866641064,80304.7514039944,7489.96611191578,2486.344532549816,4384.436722812543,118151.64886853407,116517.63977606292,3393.312083193248,97960.36180547046,22200.373894525186,120000.0,116812.50352785172,3232.1572620123866,119306.66572262207,709.2280212702644,405034.0520513899,196066.05101913458,78464.7399317761,508112.7877710973,-2157.23486127076,121969.45642049948,115553.96326038204,4390.78473388655,-3996.0470205612705,115999.3280568024,105554.47534312063,13973.826219480383,120000.0,120000.0,120000.0
4700,9921236.47018321,453537.21630056313,364.55945270429265,79782.55992137457,7490.75265994597,2536.363562170698,4192.667515796074,115804.68409306857,116474.01930675325,3435.928730884129,98076.17696873394,22343.27277695087,120000.0,116786.31333788933,3204.6706452017715,119320.65376425846,697.5441395866491,404608.84570899035,194613.27829696212,69998.17462014168,504719.32858354424,723.4932212073878,118070.35413150881,115477.34197314303,4615.14809846649,-377.14916755963526,117833.26857312086,105102.08304824508,14216.004134200155,120000.0,120000.0,120000.0
4800,9921820.644762931,453426.0202764664,603.584477301236,79529.08860133562,7459.319426291376,2617.8077070482145,2030.4597709157413,117278.66631274496,116198.22998791482,3713.40789537153,97968.3607756357,21961.56716285066,120000.0,116877.02857642318,3078.523545320209,119301.81306365233,682.6591127704988,403297.43648977776,196340.755291681,87615.22788409416,502395.74124827376,2096.964984148448,119199.03785573758,115431.76987793873,4675.483552601312,1402.6136256061352,120176.64250842975,105017.49542253064,14609.757430626725,120000.0,120000.0,120000.0
4900,9921008.451233916,453422.5614177051,1026.7374034287275,79811.99257500515,7386.6159960279565,2572.4875834778836,4424.5786045673585,117558.10581568137,116106.39704515542,3833.472510222473,97905.01192409669,21745.838412891415,120000.0,116863.05774825369,3106.691361328767,119289.94181823953,693.2715974393491,403209.96475015307,200912.3287896954,84239.92049852821,522481.2681478586,1794.1175000577555,122010.0572898034,115190.48953163697,4914.197077053024,509.383891409496,116034.2307114059,106076.46015977145,14246.358342746198,120000.0,120000.0,120000.0
5000,9922853.10435466,453342.9100281913,-455.9017692777629,78891.8982103295,7326.552982904987,2640.930836043206,6054.6661823970535,117024.82212904592,115953.34420039433,4054.77619173643,98213.95003183406,22330.063470840414,120000.0,116885.41039544938,3139.423636490374,119305.24149885683,708.391162137616,394176.72271114576,209126.71336758512,83789.46680160702,516858.5767839258,-780.9214689775266,121203.84538082934,115079.07462737974,4891.968764148827,-1318.6363127832667,123416.39704423281,106053.46454467448,14040.528636167352,120000.0,120000.0,120000.0
