milliseconds,P,Pt,M,N
0,0.09969046737593232,2.000230064033914,0.0024539263467131104,0.0998840117216571
100,0.01304348102612685,1.8672570262643373,0.01549585598186316,0.11614486684577326
200,0.0013324624969147914,1.717518741346905,0.03226751446014503,0.12515791861320785
300,8.115104485123556e-06,1.6329505112078868,0.044046051532330766,0.13465355883007468
400,0.00012090770437830857,1.5036238574546934,0.0643737752704869,0.1393831126973378
500,-0.0005624994192764499,1.345386378409275,0.07404938877128722,0.14272649991120762
600,-3.3130407223215966e-05,1.2290518302294755,0.08420964339482284,0.1465307735411807
700,0.00018358657624794846,1.1232827896665023,0.09724977962758616,0.14556975834859293
800,0.00028182516547538,1.0437403360389454,0.1087168233745593,0.150155288544008
900,-0.0003829496780605301,0.9429314481270014,0.1245037708101241,0.14777923484880165
1000,-0.00021307507680176716,0.8944506637271634,0.1287740054976612,0.1443028311679169
1100,0.00024098404321122482,0.7750606887620185,0.14298275383511,0.14456957633757173
1200,-0.00045093669212793643,0.7451967738363575,0.14878952632166295,0.1383628876307679
1300,-0.00038472476256241623,0.6844477326118988,0.15825255691999401,0.13604920050736255
1400,-2.6465355962874253e-05,0.620258511998005,0.16959609750421065,0.12717765122774194
1500,-0.000238862129283106,0.5888281467076176,0.1763071902513524,0.12261024020326791
1600,-0.00040581660146979333,0.5042954076393855,0.1862670490692279,0.11902032819818709
1700,-3.806958835235365e-05,0.4630666801912494,0.19035638431158458,0.11027942114240818
1800,0.00023846267037967248,0.4586267004938375,0.1993246905685379,0.10463583132965497
1900,0.0001508714789602692,0.4196024673734161,0.20618628487429097,0.09951044111035563
2000,0.0006638722850736402,0.37473352747001876,0.21182651085266455,0.08890565696695091
2100,-0.0001247796087658845,0.37310979065266325,0.2154048419297587,0.08494719976543007
2200,0.0004965152764789864,0.32888349072586387,0.22192005596353376,0.07912245955845573
2300,-0.0006057392681558168,0.3236497900022268,0.22374609312358312,0.07011346033081027
2400,0.00011353841109414319,0.269881920366622,0.2282550059932005,0.06351482589562397
2500,0.0004025303607784885,0.24498105783926605,0.2338004628749139,0.058814927322110876
2600,0.0006308068138541653,0.25290453550891856,0.24073349111140013,0.05141593814556973
2700,0.0005396814767616686,0.230918650598014,0.24508428737116444,0.04618264343180637
2800,-0.0006170575039667013,0.17195920554691316,0.24904742343966663,0.04255233548857524
2900,0.00017620631094118595,0.19707027621175705,0.2549234880455564,0.03970561043061826
3000,-1.7924545518148506e-05,0.1671503156134876,0.25205878637723445,0.035952520929856985
3100,0.00043871105013860913,0.134791272534285,0.25940465715642297,0.031209987875784
3200,0.0003885481184710482,0.12445502674966974,0.2597485969850271,0.02929304349760292
3300,-0.00019247161350922158,0.104350568619652,0.2662182620252822,0.02638020857639811
3400,0.0005351879104970919,0.10478594407622256,0.2666058608836447,0.023349995861867524
3500,-6.056834693333424e-05,0.08191251645276425,0.26852163195734696,0.018172046390666215
3600,0.00040817957026706273,0.0857310818710688,0.2711371518596193,0.017648579254925727
3700,-5.303880661280759e-06,0.05733836245312168,0.27227077835398805,0.017100918139312176
3800,-0.0004610945969334616,0.05992836519135743,0.27259999583440764,0.013195014590591915
3900,-0.0002213014286395564,0.07478265379980678,0.26790373510679044,0.012248304866157965
4000,-0.00031357231678930944,0.08372344092898779,0.2685573181084894,0.012943526033307106
4100,-6.069868082365537e-07,0.025216303738607164,0.27338654999751,0.01062867439090724
4200,0.0005120486169649012,0.04763357054216225,0.2742665320511581,0.006595704299811708
4300,0.000281893734561254,0.021611121655550906,0.26968617595592376,0.006219795292408086
4400,-0.00042324532453979694,0.03765525945985101,0.27374387545216705,0.007548248487410382
4500,-0.00018833813074652762,0.0441140834448882,0.2714252146987659,0.0069150212513890376
4600,0.0005353305706377624,0.00893111205373228,0.26871258655146224,0.003602122270927228
4700,0.0001551905712741322,0.010807064651504831,0.26488305425848624,0.00657501054480626
4800,-0.00014767698140379098,0.03746455204461438,0.26687675948299616,0.004366908030532024
4900,4.9471126963577585e-05,0.01651808215365222,0.26078348903638116,0.00442331637992474
5000,-0.0006554177969526226,0.009209093665345287,0.26563326725173647,0.0016495719979199171
