milliseconds,Z,Y
0,0.1635509085766374,1.6059230911475706
100,0.20806653962195185,1.6762427778214926
200,0.2347773176288882,1.6880182974092668
300,0.23610587869993163,1.8086688344041402
400,0.26147844038841916,1.8899437369089411
500,0.2410136668214822,1.9388578718385832
600,0.28406392476246883,1.9300400803435622
700,0.2822970109858926,2.0274926753370415
800,0.2842712335628633,2.0476220913622107
900,0.28199244140569757,2.0883433573990615
1000,0.3058522450122976,2.116218012874355
1100,0.3136830675949257,2.063984844279795
1200,0.33981824232561686,2.0889913906489737
1300,0.3247443583468174,2.076581234163831
1400,0.3689647580482523,1.9831797476694388
1500,1.279358145499129,0.6896149638961326
1600,0.509425034131028,0.8463732776637899
1700,0.22613706456455038,1.1511557128431922
1800,0.20547029061383143,1.3137960806657452
1900,0.223420306994672,1.393632199072163
2000,0.21618782079979015,1.465791535751864
2100,0.21589076004381405,1.5450072379575879
2200,0.21627457047218462,1.6246926539272761
2300,0.2223574912986644,1.7028616984689309
2400,0.2317239951660831,1.8250297933008774
2500,0.24790176686809154,1.8364577761764433
2600,0.2545216224715936,1.9388332801549952
2700,0.26822224594298083,1.9586519959925037
2800,0.2898919462452522,2.036702400416506
2900,0.2860568342284148,2.0205829854493484
3000,0.29488329271224584,2.0562956237117747
3100,0.29863429245925804,2.118422011535278
3200,0.3159333234211046,2.11956718378518
3300,0.3096676635890114,2.0991876362418114
3400,0.33605770929882883,2.0444332254708053
3500,0.4078200566346199,1.9671978306372826
3600,1.127227013916923,0.6418420146886308
3700,0.3747613269201496,0.9349623252388818
3800,0.2321034332076524,1.185667710292915
3900,0.20061933107942126,1.3157555297476144
4000,0.2081595516338781,1.3855216212183006
4100,0.23288568833706233,1.4823933461826004
4200,0.24622659090183038,1.6282842694439654
4300,0.2167206048208573,1.6872675816924847
4400,0.24922220017145508,1.7205149747878747
4500,0.2598004032211079,1.782793858796598
4600,0.2611038237554471,1.886581633096717
4700,0.24274079654171474,1.9264543532768854
4800,0.2569864083233487,1.9686571957267178
4900,0.257422923259503,2.0067849903638946
5000,0.27655019214478754,2.091530867842658
