milliseconds,Z,Y
0,0.14794636826913565,1.608609521898637
100,0.23498656655793976,1.6068781567636015
200,0.24269843850449363,1.6822823902506145
300,0.24409413643009634,1.8033890965518704
400,0.23382852577236346,1.8836648446308368
500,0.23913850410631401,1.9002089999178833
600,0.263099941890497,1.9944371287466864
700,0.2676772248922921,1.9769195476769104
800,0.28701542760347387,2.048944722845621
900,0.28661665640901,2.0589348562468066
1000,0.31181775589213906,2.084911338950005
1100,0.3072019763934411,2.0830966822812775
1200,0.3146631171212352,2.116748869155531
1300,0.32608265063646386,2.040474260205821
1400,0.3902604462165126,1.981537360244473
1500,1.2999734231588602,0.6549862965069823
1600,0.5314429426042698,0.8915177135910293
1700,0.24045369576206707,1.186857095759738
1800,0.20655102359972577,1.2891325307779407
1900,0.22573420249268764,1.3680270972877198
2000,0.2355330237297607,1.4643748192878598
2100,0.24099424107421344,1.5767410564735769
2200,0.22981762944532966,1.684826793613526
2300,0.2515314582202203,1.7036438960770828
2400,0.2303267102420086,1.7985425529131633
2500,0.23968793557290288,1.8541438009149551
2600,0.27328561530148765,1.9439362718134041
2700,0.2840025236876086,1.9643112558681963
2800,0.2744665500200194,2.012500080364706
2900,0.2926796600667275,2.061319322199129
3000,0.2903947212056344,2.1052450693175313
3100,0.28410369599013335,2.0839321463177782
3200,0.292055165066567,2.1154441669710295
3300,0.33226678103086904,2.0770608025000863
3400,0.32982465308046105,2.018668765154896
3500,0.42695986871397257,1.9145057327020543
3600,1.125972304076783,0.6802169057106157
3700,0.39144287203238426,0.9923786073652144
3800,0.20754109785113936,1.1892505201079713
3900,0.22108303909604737,1.2775135815227099
4000,0.2303175742740045,1.4207172685535474
4100,0.23717400599693744,1.5244852735668761
4200,0.24744852143361776,1.572057307643093
4300,0.23578974330225178,1.686788312907133
4400,0.2602499623501335,1.7125352523810302
4500,0.22895551158558097,1.7976594782389617
4600,0.26410584293025285,1.8862300173394777
4700,0.25340424491823826,1.9245053342712497
4800,0.2768623697381248,1.9450724284111816
4900,0.2858098228510262,1.9900596539505486
5000,0.2902235592564245,2.0727023519994945
