milliseconds,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2
0,69.99973171796107,29.44291238214121,250.03657640110515,61.08534992627763,50.31862804695274,50.01730762034428,68.59115898839747
100,69.99661200738963,30.65717483509434,249.94095161866085,4573.917964320471,49.82191858336611,50.04741009480574,67.13948585736775
200,70.01171764277744,30.554966664453993,249.4557804694228,6890.782445358256,48.91204276336049,50.22640850107403,130.25040319943164
300,70.01519973805638,31.239443739786786,249.45290898471006,8048.82284639094,48.641877541065874,50.1479042996208,149.25121808726703
400,70.03248530780643,31.00205148915523,249.14302172964298,8680.106586667904,47.91467760516953,50.34966268226751,131.87389047591884
500,70.03351926537198,31.69428443113596,249.35772661815136,8860.328194657623,47.65988833290908,50.330745829045384,162.0071215596375
600,70.03200956117942,32.17819971453855,249.14229914335215,9093.243398544266,47.056156369410886,50.42403651298257,237.35177970357847
700,70.04797458193555,32.14673723892316,248.9466223357582,9014.18756551304,46.73030519486006,50.56302609689012,239.86816447978853
800,70.06419241848559,32.16897247313289,248.35492889355288,9007.398263313988,46.3780143410873,50.60091065843263,281.31241706167793
900,70.06649392276928,33.08506238962083,248.23981261989408,9238.440422591473,45.4457600153855,50.70745245607552,283.76333230940946
1000,70.07738536662758,33.08947214884568,248.44111529927196,8986.161545972762,45.070285805174905,50.61621289467962,309.86863588473295
1100,70.07421650073856,33.859850062544595,248.12084477615386,9180.088628058627,44.2068878941869,50.70183030255953,303.18600099496075
1200,70.08109401911508,33.882622609417005,248.0666746005242,9258.889245095725,44.84729369489222,50.878235512224784,341.95092322162174
1300,70.09365398881783,34.72598208180191,247.6502055211054,9259.90737638787,44.00870500578856,50.885686451839284,393.1584862069695
1400,70.10642809571478,35.0522034421877,247.77687548710466,9062.023928937395,42.89512702438777,50.95922816420922,428.83382135496305
1500,70.10972957868286,34.3687695268836,247.17565216524036,9120.635902149339,42.410702165725866,50.97540099276965,451.47661615828076
1600,70.11987052567227,35.674120415817704,247.02040563717748,9187.46251949317,42.08792082481871,51.06057736233108,432.9337481777465
1700,70.1262988828003,35.162842404822975,247.25790222839552,9138.899729626997,42.60570162030136,51.22221846647505,495.1531071690273
1800,70.11948070331668,36.106995827813726,246.75905932501854,9117.080314960876,41.83170313810163,51.28178298147033,493.7763383920151
1900,70.12839662459687,36.406455623698164,246.55894340495536,9008.275487227538,41.18820616402502,51.43043275611542,516.6940101850747
2000,70.1473467243082,37.18541708854541,246.57659448413312,9136.996642338157,40.90364939292441,51.42853315396652,516.3023146897972
2100,70.14550327568503,36.746265823599714,246.41043572977912,9096.184579569759,40.8736384941891,51.512821412596004,577.8389694555873
2200,70.15707273644965,37.420249882432444,246.17287422071445,9119.409556482782,40.36186302895864,51.47085892534164,554.6133179134802
2300,70.15861705084741,38.15393926744422,245.98448974103226,9157.457996589259,39.409161351915785,51.65089202364972,601.2021639427953
2400,70.16412267058487,38.113174948263115,245.9099100354163,9151.142720331381,39.53820221163423,51.68612174645191,636.1714195905352
2500,70.1759674418219,38.67552108401174,245.7407066679023,9235.551685445294,39.05422193129415,51.805766238486925,651.1184174437066
2600,70.18490401551402,38.70352446205295,245.30561326933227,9023.333061028181,38.6178123568814,51.92445772340348,636.3336159254123
2700,70.18121790931714,38.957746819520295,245.37265209919633,9052.986943333113,38.57391635269999,51.86254496587675,702.2663065698348
2800,70.18597424648401,40.08581802159873,245.2401185646745,9196.796424603806,37.256811739128,51.91143897290623,718.4304049217153
2900,70.20124156191723,40.25827291569216,245.22055248196702,9000.898294447668,36.8166161030338,52.043696387250414,697.3010607225793
3000,70.20949244323009,40.65604692646607,244.70728393121087,9117.930717941694,36.80915209790493,52.18260791240155,711.3944416669984
3100,70.22064998589693,41.3170862945013,244.46113838576022,9254.53363092498,36.468207614747705,52.15484784582297,769.3341653537709
3200,70.21973089737389,40.77404362233203,244.2074266563225,9275.30404852616,35.73319239702734,52.17990861504386,795.2132961280516
3300,70.22449228720276,41.991093575426056,244.07291400510505,9225.630004891513,35.620483573885835,52.33087756839715,791.1961771965896
