milliseconds,Tumor,CancerStemCell,CytotoxicTcell,TGFb,IFNy,MHC1,MHC2
0,70.00851066525034,29.58964153065182,250.21472314476586,42.014806687974485,49.504366139138455,49.98724540798835,76.93431151390769
100,69.99940148833376,30.3021251966264,249.8292959229335,4500.079118206987,50.008878864122416,50.11945539264878,85.88150900831982
200,70.00577463322857,30.93567761200209,249.5618993491604,6826.943611269205,48.972538847052924,50.17252937854522,119.20325007193263
300,70.01639373534012,31.147294459329846,249.44168517297075,8044.506294300519,48.954629162448235,50.16259131931173,109.29366265414667
400,70.0331763992254,31.176122299334974,249.26390209481247,8587.678231303098,48.431571667085784,50.209316366901234,184.80248122485608
500,70.0391127166203,31.995428053751198,248.97042567630362,8944.148554689365,47.758546502025304,50.42205020745254,193.15288479703779
600,70.04149360611065,31.372469904147216,249.19240729649354,8985.15739809694,47.075317929494105,50.3564786198889,183.07430239966067
700,70.05505289130446,32.426574410590355,248.671633015448,9002.907439520204,46.959876771268206,50.55749154883074,256.7059083988304
800,70.06291889994594,33.07235204046963,248.55317169466068,9096.60649954011,46.24256114921484,50.652850453444074,239.16351985689124
900,70.06859013968123,32.60025947277414,248.24344880197938,9235.46887408318,45.84030213066771,50.58818227801507,308.2129513999811
1000,70.0804428320319,33.20653983008552,248.19762852636487,8995.29756649241,44.783840230789714,50.817815822069086,336.41752663109924
1100,70.07901264915081,32.9411901184641,247.94869379343913,9220.839236797025,44.37130817939835,50.81935007260118,310.3253808305524
1200,70.09344914404458,34.362460607426286,248.0497594454207,9080.962977079818,44.62332380709597,50.88357763516293,379.3969284008318
1300,70.0960447504885,33.89300014124587,247.58880201353796,9211.553888934013,44.10719521164827,50.843808237278814,392.29475099487547
1400,70.10365773104256,34.91851297589009,247.49550927462525,9131.835816688308,43.8960740104506,51.044802304524794,421.855822017665
1500,70.11046568812321,35.00793344696871,247.35607374661072,9271.917391413148,43.39445268661898,51.011122202750656,396.51920053670005
