milliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
0,14367997.272963932,439.68583590690156,190.6979807291031,210.62473925876037,1.126168217366032,6.457648440621674,0.11097080464378004,0.8289104632832134
100,14367968.633854464,441.591569842226,189.3006510091064,214.054183248536,1.368214109128746,-2.2612599805305624,0.6869765361091354,1.6007554616727322
200,14367945.733258625,454.25539753301365,193.51946996826953,213.6500132598147,1.341052519815276,11.77820214596671,0.6503815311652207,1.728155093683396
300,14367920.447332755,455.59306442640377,195.85395287914324,215.02671754562047,1.8728614817427969,13.425116523666047,1.2674071041898718,1.6504224185034713
400,14367907.754488042,461.20473502935494,195.67024268996224,214.7505122667859,2.4427007832563086,29.97528364569647,1.1845608489487718,1.7296372556724926
500,14367908.282806527,457.12793854823434,198.08786087520303,216.6927166386931,2.0678480974203115,26.073966090949,1.6830917794943658,2.5948306644243533
600,14367909.654648798,472.896958607744,195.33737324240985,218.12660250737608,2.608589350402858,41.76514291061849,1.9700483263695874,2.287462757953786
700,14367892.064065218,472.37947017227714,201.7293991965373,218.29108327713004,3.0299921359922495,36.75292879072182,2.000645615211913,2.9750560390948313
800,14367891.464355761,482.0067905610434,200.29433416471363,218.01457443898389,3.3333003562638046,37.85245444655938,2.400069264212237,3.682738444870875
900,14367850.37136659,474.43380963446333,201.35465489007004,218.50525562921138,3.6901038191016617,50.70298779739845,3.3155576390881523,3.1909451412176235
1000,14367835.671523511,485.1574828048307,203.31029380022517,221.02429926116184,3.9982491187192433,56.185041873620584,2.7890226460722145,4.3747505444361625
1100,14367854.380598066,487.58045311787276,206.55234668300227,220.47062939837227,3.611471096841465,71.75425325770442,4.025048644760247,4.606389299182697
1200,14367813.213289535,488.445044985671,208.72000591547962,220.57648117800215,3.9630212293091223,61.93878011016528,3.7116380100895814,4.129971520564832
1300,14367828.219045825,494.7872136142752,210.93307991739005,222.78881713319058,4.2319007714993235,76.35209797076521,4.65351849524537,4.480603846097612
1400,14367794.708322817,503.85743268056393,213.42989890820206,225.49695609458453,4.582643826414524,89.40605048025569,4.656796047140102,5.3270470823535785
1500,14367778.920658361,507.6715637073468,211.5313492863428,224.51806446260707,4.70532812992425,80.35592222403793,5.1742896010851585,5.425884121851988
1600,14367771.999796318,514.4080813222653,217.6075696681768,225.46364604147678,5.270535575142551,98.53696751712585,4.855418640505514,5.6091610980038675
1700,14367739.88076823,518.5389109489012,216.9855719421256,227.19325906376133,5.777234096697921,93.59070545272137,5.1386483997494885,5.925365273010673
1800,14367731.339254025,518.277953085693,221.12447413390612,228.69903206016596,5.966478622437052,110.2326902291677,5.756637468280832,5.87841085480817
1900,14367744.388864523,518.2503597523804,219.83349182883327,231.42743637176542,6.32491630910108,107.74907492815305,6.786267829253427,7.037053567311257
2000,14367690.757499887,528.7231518927746,225.5813600262068,229.1418232284305,6.320843441218507,122.42064093154775,7.159463818374285,7.415561523578136
2100,14367680.21948981,538.2758789807116,223.9743897521945,233.68830277991563,6.90758182878661,118.72831066322642,6.9655595674472295,6.917623370533678
2200,14367691.13817058,531.2737816552885,229.03112075389578,234.3061210388162,6.735160249189474,140.05317177816661,7.684325402301169,8.043935951436952
2300,14367661.74646365,545.0839210693298,231.5923225450974,235.48541849396244,6.970722275334699,129.41630193509187,8.059823416639041,8.173061463914939
2400,14367657.393457087,542.2840987469968,230.93698512119857,234.7146901560112,7.072006397827149,138.79845881983235,7.7641185758326134,8.278151421405097
2500,14367617.353337443,545.9226381242233,235.48646093560953,237.79519543245908,7.5252570897492905,146.8459314467113,8.845024869338825,8.629388615929821
2600,14367630.3087172,553.7467640655693,235.92464578270213,237.28629980835862,8.123540269305542,160.65518717046984,9.289443560524907,8.93725378459005
2700,14367581.694577508,565.0703145827432,236.87703717649896,238.51770242296348,8.254527848907893,160.55973972110237,9.397538526613285,9.083461172497419
2800,14367593.911250187,564.0950151406508,241.61720495236423,239.48113837445788,8.2681371528739,169.5820134442369,9.26627985270822,9.26571898750984
2900,14367559.256590104,571.3046928488843,239.04006762120252,243.22823013364476,8.644859862112687,169.79257888999527,9.856559001747833,9.647057234426168
3000,14367570.164900096,573.4553170740861,243.6347922811065,244.69974290045218,9.2981311699817,181.94002755942972,10.560114448438506,9.968500273303574
3100,14367557.555257436,583.7250020045873,243.77623794025416,245.83754523025098,9.037338201015599,191.966626753387,10.649426687618114,10.484962286602395
3200,14367538.489728073,578.5157070702381,245.43748340268024,247.25498391921516,9.21369385736073,199.9683143775665,10.984149045533126,11.064775097843901
3300,14367513.273952987,584.0249210626355,249.09923678585204,247.60492167259383,9.514825750975872,211.59044810110368,11.99442766324642,11.371448846328152
3400,14367506.50974812,590.8514605145962,250.3109453555923,248.5564021209476,9.725524344824203,205.69557257926226,11.435497462014814,11.515299687952538
3500,14367484.35460427,592.5810203493511,254.2306338069367,250.01153232041426,9.91261990482841,215.82743603488694,12.800250443154964,12.007615453894283
3600,14367457.239851512,593.4957569174935,258.2573652898865,252.83840152812672,10.746872446476232,226.1275066940758,12.657378735260501,11.730596785604353
3700,14367465.863891419,601.3141438607048,259.40366195694594,253.26636274713996,11.092987882326483,232.21032583919114,12.614009817452184,12.129118967170141
3800,14367434.46255145,611.6872824601941,263.8089054326835,256.48125190549723,10.73156214396358,234.59021927663824,13.262208010386406,12.425634151146316
3900,14367415.58959637,616.3660373164852,262.80276832816384,255.5951431486478,11.013043655178658,257.7318878758105,13.715343844963224,12.909346422970696
4000,14367384.017474966,618.4487166445251,265.00296792471505,257.32469649787913,11.660297097726193,266.0436490193616,14.440966494454045,13.351517111761883
4100,14367374.670457115,617.8582630988323,270.25862820213837,258.6861781564208,11.498025170853666,257.22925302262576,15.182503880731877,14.013816983510772
4200,14367372.87221815,633.1850978807349,272.29819572091264,262.80403973268216,12.051500600955054,268.7263899836008,14.927510408430786,14.493651776992916
4300,14367332.069757905,627.8444978781034,272.8333329053207,264.3447024670098,12.121541946729778,273.5333046706917,15.993185404152268,15.07197555439761
4400,14367322.573778952,642.1068598875768,272.9646842815366,265.5459215394815,12.770970967886331,295.71278446016856,16.324599665930894,14.849022828415103
4500,14367317.702129172,641.4656766367157,279.31624738920965,267.19676383471347,12.580871245352913,298.7173560777198,16.877125962386284,15.430624763780175
4600,14367295.944965994,651.392715050843,280.3863448219843,268.7517279976461,12.97854514140861,306.4455948330432,17.22572400066526,15.691542893491919
4700,14367265.933082806,653.9188034707246,283.48290873739677,270.3426408068052,13.218010883029105,304.87746436545854,17.01869433305748,16.200562411425906
4800,14367243.205688799,652.952976855964,281.9793326882453,271.37171092145815,13.446805332937801,322.11195079702253,17.532380088084913,16.557469118762334
4900,14367230.015274242,659.205514423373,285.08625628365314,273.39466828177007,13.566733179421297,318.5599673441135,17.71018422620117,16.8276038274116
5000,14367203.946501486,672.3505246848032,289.89938151350333,274.0222009945806,14.217479267439606,342.81039087965513,18.832365016107783,17.01717941763166
