milliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
0,14367988.472847376,438.047411964171,189.1546266206054,212.21048623062913,0.6894588549894161,8.535846998723887,-0.36423863434360926,0.5338234068708687
100,14367987.048358055,443.1674267239668,188.593625351002,211.59778019159415,1.4273158753307302,7.082570041267392,0.5848339495450738,1.3750631829890194
200,14367971.448548838,447.03680895426567,194.19322656984937,211.59203440331243,1.6450644125683977,1.5890710291291565,0.11080492825707877,1.3463853717975753
300,14367958.012780832,451.5990522383311,190.01375305816973,213.52161135287307,1.7675171496318243,10.594933521057902,1.0394105412867085,2.2261123539166725
400,14367948.377327155,455.7751477788183,196.74312350369345,214.23415901459632,2.447550804741529,13.860873268424664,1.1167372699246716,2.0779289902148776
500,14367913.164064353,461.10907315417285,196.51702052389092,215.40509220062324,2.187348047021688,24.2626146557132,1.4088767039486414,2.841882588858126
600,14367910.063352672,470.53784490375256,197.24194219960063,215.45155380961532,2.7952976605671727,32.723016688153926,2.4152299161377866,2.271525020473762
700,14367879.376938581,466.8174512389317,197.21611584938742,215.78978265502164,2.6379396297446793,40.16873559301953,2.4583149594492695,2.603334988317767
800,14367874.064261379,474.6708654323978,198.64420604228232,218.1584587473417,3.1591040777333363,41.19634832277339,2.1833843578065517,3.297946092572896
900,14367882.19804953,480.62961335181456,201.69065625913908,217.35868844077578,3.2940854831311026,43.47149085397278,2.9007978750142023,3.342510656950358
1000,14367828.558391215,482.680074246678,207.57848769376506,221.59672535885935,3.64780016147592,49.45039769628509,2.8811005839770334,3.648037991401658
1100,14367815.074028831,486.3849938129701,205.24043044924457,219.54132182689034,3.923265728467155,66.96694400993877,4.127882358931204,4.341003290715317
1200,14367808.808982585,492.6891782051318,211.62107374523876,220.2700723545371,4.128880830752554,69.90723663146781,4.284434504060669,4.548848575216351
1300,14367803.968628937,500.2401911954924,208.64280619874822,222.86837751319536,4.8903227266293365,80.82587544413154,4.719312687813422,4.754499576499147
1400,14367802.65121554,502.163289786694,214.19287505913798,225.3012825858431,5.001628304734073,73.1583957606628,4.682478031323702,5.322780287779493
1500,14367786.142407466,504.39803326254713,216.2058759742761,225.37991161265816,5.381724513396501,86.91240916964637,5.260585199572969,5.8050020561986795
1600,14367749.149361448,517.0835435509425,219.117616770161,227.51588260627383,5.636466468261369,87.57418764518656,4.839394660048325,5.999362742971987
1700,14367768.681515079,519.9623179522359,219.17757491445246,227.51088355539287,5.803240983427509,96.72385556562178,5.993413587241115,6.305291456179818
1800,14367734.404442154,522.8309283691805,222.9179591721778,230.55343474174828,5.7519136384904295,104.1503735779028,6.076791539365726,6.296667232591388
1900,14367728.857652988,530.5449085822412,224.01991599842506,229.54818644296503,5.851559366606382,106.35248955483006,6.747350502933935,6.343255801187861
2000,14367726.811264154,532.8699908160866,223.2911542612227,229.2306839810741,6.164174283489575,118.88810713793343,7.193188879203662,6.789698755607172
2100,14367694.743958427,536.8580710998402,223.23699955375744,230.36120132607255,6.589120379393238,122.99179472507133,6.793634507942586,7.123348238397101
2200,14367659.522245148,536.1627032673088,228.78338155354015,233.90959880428736,6.565890075908619,128.1821997660474,7.228414022029739,7.507867825377319
2300,14367646.206409616,542.3108220274489,229.23983991625443,233.51768572539657,7.403080818942761,142.32020804883237,8.12551297031058,7.683604456730176
2400,14367658.278331786,550.2553512804999,234.41267435029334,236.9514133823737,7.472190067987944,138.1208263911433,8.541423852114999,8.492480261866568
2500,14367648.654732332,546.4589654210214,230.9849750822931,238.28152890937267,7.342578755318302,152.2080093740475,8.147726063950959,8.07466013097732
2600,14367621.242711341,551.7644543396578,233.23805184954614,236.84633758117374,8.004621965858414,150.77484151656043,9.35498351339532,8.508814005061392
2700,14367620.7387042,561.5398106290121,239.87868921156698,237.95582821853304,8.073662822928316,160.89170276366102,8.926727643758444,9.173235227650919
2800,14367610.18938594,561.9082811688719,237.44271232743452,239.69826378919922,8.75485394738023,179.86298368620473,9.51392042454025,9.459840262991577
2900,14367590.150238307,564.9654712918035,241.67811290120747,241.55490302474928,8.868091652939224,187.12425958944792,10.510400524856996,10.151410794874867
3000,14367571.227615751,573.7852900994228,242.49776983030978,242.20166620102188,9.287556107947214,192.76727581596498,10.41442222351083,9.86318309661163
3100,14367550.038259575,574.9465035777278,248.5701837706008,246.96723656068198,9.427325478805127,201.34200075940282,11.021151820519572,10.063299978749013
3200,14367513.832869329,586.1188893661032,247.78043051617254,245.95418552069654,9.573811829508484,198.20874599937207,10.705189317380556,10.374056600958136
3300,14367526.882688202,580.5813324764166,252.82991530457005,248.16058130881453,10.063329315017409,201.86157843490517,11.75428145401732,11.408861556036683
3400,14367509.72801853,590.7559056284302,252.79146616284157,250.4504697749694,9.835064058484344,213.36406546077134,12.284181650973066,11.379239012625288
3500,14367494.688297829,597.1334214223651,252.30812824457522,252.65674574225852,10.185446526955932,226.24196618264597,12.191059529692128,11.360029377612246
3600,14367444.445590932,598.038207123612,256.6496549277031,252.46032216881454,10.422003010691126,233.2876220035163,13.072908229445252,11.889828667448656
3700,14367454.299503313,598.769378078889,261.98008322208864,252.55712372687623,11.041653903244752,234.65548352390286,13.119396161677672,12.173403643160421
3800,14367413.592507944,613.3967764316942,259.63106156114065,257.38817333170823,10.855518173021634,242.0406471807104,13.512974260565784,13.20781219913584
3900,14367430.370476205,613.5274184343562,260.8781062718817,258.1703910505767,11.186869614068108,252.65385038568513,14.216014524657483,13.637669088826984
4000,14367419.164996965,617.2589458820048,263.1676986309371,258.6225703469994,11.838156812870869,261.68133032360043,14.442966032366707,13.697037947859382
4100,14367402.671878867,621.822277442866,266.65984007870225,261.56758718771965,11.854827205355416,256.1918160329414,15.216918479835998,14.268545729639827
4200,14367349.337622503,630.2348813682398,272.21305087262755,261.77743709555375,11.828930595120632,274.75014959448407,15.134952815971731,14.411176247960125
4300,14367331.510924043,634.039151072413,274.75764089133565,265.1197428682686,12.23191859876253,273.472537444536,16.0595048014119,14.55035854011435
4400,14367329.856398942,634.3633856391826,276.6976622171456,264.693514079769,12.229638448428883,284.8649279032301,16.3130308193522,15.329070782174957
4500,14367330.53148337,645.12183137163,277.9463033510628,268.9634965544092,12.943507804202683,297.620457738,16.15046525567314,15.098885409549222
4600,14367305.530042555,646.4486612486699,278.292348457883,266.9265674742293,12.92242575352599,295.913417228723,17.0222340873791,15.364920885905908
4700,14367276.677379852,646.4647145348423,279.20875178066893,268.59636368153656,13.03702978332004,306.0018206729617,17.12363075890844,15.804866645183616
4800,14367264.151500257,650.3661043373132,285.5106657684784,274.14468679746597,13.454039668313435,317.0618503905279,18.012370589561808,16.082624080271223
4900,14367244.263530983,658.6998219969263,285.02198571499815,274.11327436594996,13.660953238455683,328.29132312266177,17.729098482186533,16.757554985393472
5000,14367247.129673421,672.780888259137,287.81351431237624,276.5600045353691,14.127818098364134,335.1932706075888,18.629570801321606,17.369927106662466
