milliseconds,x2,x6,x5,x7,x8,x16,x15,x9,x11,x10,x12,x29,x30,x39,x46,x40,x45,x41,x44,x18,x17,x14,x22,x32,x13,x20,x21,x23,x27,x24,x25,x34,x36,x42,x37,x47,x48,x52,x51,x50,x53,x54,x55,x60,x59,x57,x61,x62,x63,x65,x68,x35,x28,x31,x56,x43,x58,x4,x26,x49,x33,x64,x19,x38,x66,x67
0,-0.03419597588538185,-0.00046619475412464805,-0.08307412111581693,1.1599720286767212e-06,1.3786697015680493e-08,6.023780564069627e-11,99.99999999977715,999.9999999798712,-2.0761308209161395e-08,6.560059933560514e-09,-4.268465792624382e-18,4.7326574801495004e-32,-4.3464598545927215e-41,-1.3926695765097113e-10,1.0219924618016496e-11,-2.748090481435917e-11,9.797652010176261e-12,-1.5390800244871752e-12,8.904167484822633e-12,1.9054857706771983e-10,49.999999999896104,-7.766321592936737e-14,1.4819028996602702e-26,-2.2431957151186433e-43,1.6309411638439582e-17,-1.215362952532253e-20,-7.348527378425897e-22,60.0,-2.1908833411765166e-22,1.1276618374344962e-26,1.6572213407658373e-26,85.22658200054094,19000.000000000175,-3.283388354622547e-11,-1.8676767956455812e-12,66.99999999999991,4.657596394026058e-13,-1.4766794532147944e-15,-2.395177107954175e-15,67.0,41667.0,1.7299192400966635e-13,1.8333749936826875e-13,-8.244123079642923e-16,67.0,1.796311499523695e-30,35000.0,-3.543883149948918e-30,-7.806340493119411e-31,-9.997218016774141e-65,1.3103261803316308e-29,34.05772036113614,-6.1423633456301475e-24,2.1813626476466988e-41,-6.134435508537354e-31,6.159624887621089e-13,-1.9161541261231197e-30,12.021413738106173,2.6335081796601825e-29,5.070213116884925e-13,-2.8803215350427095e-47,2.6375015450477465e-63,-1.6542163531122043e-19,-0.6696809219124276,16667.0,6.963003968409703e-63
100,0.04645909116820503,0.0008780582037385878,0.11248504848806569,1.0577438300093479e-05,-1.2088720109446523e-09,1.1295281698907921e-10,100.0000000001264,999.9999999642456,-1.2180595889268227e-08,-4.767874889464453e-09,4.072061869405558e-18,5.763977020585076e-32,1.0178815473938488e-41,-3.238053937213398e-12,-2.5185050147314432e-11,2.820297790256622e-11,-8.724823833715632e-12,-3.5936541209231304e-13,2.3669288714563922e-12,-7.596161818282145e-11,49.99999999983392,-1.2113227855973409e-14,9.352528756779345e-27,4.659007542426353e-44,1.7704048425342384e-18,-9.638155055735903e-21,2.273811895608381e-22,60.0,1.1955546357707812e-22,2.8616387937985143e-25,1.5346274422746187e-26,84.36493364853496,18999.999999999916,1.2904217250871578e-10,2.486834681481291e-11,67.00000000000102,-6.959933886999667e-14,1.1775844472670086e-15,-2.281266985585195e-15,67.0,41667.0,-1.32919176308615e-13,-8.53277235263373e-14,-1.0761323381996095e-15,67.0,-1.5879833592841116e-29,35000.0,1.3400887317814437e-30,-1.5968073419696231e-31,-7.439767221113899e-66,-1.2175261049034585e-29,32.36485442418994,-1.130719215597847e-23,-2.1501037174328212e-41,-2.4991902979162876e-29,1.3171586482148526e-12,-1.8945104508397751e-31,11.954801315767261,-2.4167872270766403e-29,5.123859170651123e-13,3.8935193438585583e-47,1.1146022756992225e-62,5.2338823924786244e-20,0.5769059234806669,16667.0,1.2180968717550717e-63
200,0.028754736925613623,-0.0022983164328646633,0.10481500051671451,-1.587806745994639e-05,-9.427047484191354e-09,1.0484750735158452e-10,100.00000000012065,999.9999999578469,9.125577647028255e-09,-6.313551610831312e-09,3.1217461456385424e-18,2.0323544012771043e-32,1.5051285424610172e-41,-2.0910640083005618e-10,-3.0691161712272975e-12,2.6331079905013407e-11,6.2876740702036925e-12,-1.0700473561240769e-12,5.900045092132817e-12,3.558140141504111e-11,50.000000000070514,-4.4334037111634307e-13,-2.0330731430573652e-26,-5.150080649886489e-43,-1.5426811742527374e-17,-9.621078392726033e-21,-1.2998990589616312e-23,60.0,7.764183746431042e-23,-7.933891592278168e-27,1.0548044357084889e-25,82.91809190566283,19000.00000000015,3.8611129082673234e-11,2.220727295936796e-11,66.9999999999995,-3.5656344655980074e-13,-2.1291070249081574e-15,-5.103451392602755e-16,67.0,41667.0,1.9601693159538348e-13,-3.1305370355667875e-13,-1.2465187524240465e-15,67.0,-1.7188459527673528e-29,35000.0,3.291267650514751e-30,-1.1106328608436324e-30,1.0948434405632122e-64,6.0111821015832076e-30,31.06650126212307,1.0352610236498081e-23,-4.616846545190845e-41,2.671373034670483e-29,-2.1383205707114818e-12,1.4864916010495655e-30,11.75017142649718,7.225311423588916e-30,-7.851095431035679e-13,-7.1531646727697245e-47,7.040188782969017e-63,1.557721646716754e-20,2.676685505089171,16667.0,-5.458688991188899e-63
300,0.05865722120821204,-0.0021963743073119767,0.2149414425841381,-1.042191138670437e-05,-2.767310198706826e-09,1.8996054407318236e-10,99.99999999966685,999.9999999873705,3.585834747905315e-08,-4.792496247874811e-09,3.769141128202432e-18,1.9523541494034954e-32,-4.399173897289561e-41,1.7342833342725378e-10,3.6853622430424644e-11,-5.1055403457078886e-11,-8.27400790330381e-12,3.543150586153664e-13,-1.0852414419873663e-11,5.5814259399254325e-11,49.99999999998308,-8.532248820366692e-13,-6.694372329875785e-27,-1.4645077897766881e-43,5.365171329689446e-18,1.5121217695399e-20,1.2491841039147407e-22,60.0,6.229215407800734e-23,2.8614170250214184e-25,-3.154413062608207e-26,81.56192865202489,18999.999999999924,-7.383222519540184e-12,-3.517786162959929e-11,67.00000000000044,-2.840052462697583e-13,-2.3740849062221333e-15,3.468050870771545e-15,67.0,41667.0,-1.130380473226523e-13,-5.194578555723142e-14,6.534492994998136e-16,67.0,-2.4752074370977887e-29,35000.0,-5.114392569796724e-30,-1.3054279279362553e-31,5.902406495907743e-65,8.13183870842005e-30,30.245475727111504,-1.418812763651149e-24,4.281034218861272e-41,1.5543553885354875e-29,1.3376964720778125e-12,-1.6441435374584884e-30,11.658221031281323,7.333806093963074e-30,6.892410636716966e-13,7.664158015780568e-47,-3.4991057487961573e-63,2.6376973243183587e-20,4.021655173110132,16667.0,-3.1063910014758795e-63
400,0.11732243899141043,0.003372560535710822,0.27362533499839675,-8.459878654185917e-06,5.175452549863166e-09,7.295149510871903e-11,99.99999999981127,999.9999999574188,-1.3289345510360765e-09,-6.182677565304309e-09,-4.122801342857313e-18,-6.01337611163089e-33,-5.643678161819134e-41,-7.898738088375818e-11,2.8759875476298007e-11,1.7512607812853717e-11,-1.8430822390446724e-11,-1.817186056447837e-13,1.203524283447523e-12,-9.939453987461986e-11,50.000000000141796,6.829466093629082e-13,-6.724625093157781e-27,-3.545151826663587e-43,2.3503617409109388e-18,-1.6779762743086853e-20,7.373388137354957e-22,60.0,1.4312529194066273e-22,-2.4894404177606833e-25,1.8147610687981954e-26,80.9407366861494,19000.000000000087,1.3520836543938893e-10,-2.6102193144951235e-11,67.00000000000061,4.720220120056866e-13,-3.0201208868949848e-15,2.5207761822634204e-15,67.0,41667.0,2.46171725242353e-13,-2.2548324447965458e-13,-7.455144922048918e-17,67.0,7.886089459327829e-30,35000.0,4.991442687202204e-30,-2.4882281970696095e-31,-3.1278270496733236e-64,-8.117519859921496e-30,29.758330672584194,3.0363589517668872e-24,3.4894040412566585e-42,-3.2460170172131595e-29,-2.418128875904356e-12,3.1097954242954177e-30,11.6973022988335,-1.0778777384315089e-29,-7.020258081138506e-13,7.710631688053364e-47,7.856753752406093e-63,1.9690440576318763e-19,5.146647622621971,16667.0,1.5868906388282603e-63
500,0.16365229305127033,0.003757317003877487,0.4441552417226796,-1.6860712098680937e-06,1.9921719547998515e-09,-8.77793895520285e-11,99.99999999993706,1000.0000000507349,-2.352266355384976e-08,1.7942288464737015e-09,-4.2407738615575614e-18,-3.45387517936197e-32,-2.2561014104958233e-41,-4.972280083872277e-11,6.349542088166677e-12,1.2526139494512054e-11,-1.67917995482736e-11,-1.741963268561619e-12,-1.893450860772322e-12,1.83593053888613e-11,49.99999999990084,-7.684417576433035e-13,-9.62614350222526e-27,-6.745973252466122e-43,1.622608490499603e-17,1.5301910184239614e-21,3.283819122215138e-22,60.0,-1.938788154457335e-22,2.857719803522846e-25,7.854291703699593e-26,79.29313160244949,19000.00000000015,-1.4395927475574056e-10,-2.668023222387032e-11,66.99999999999953,-6.997946670840534e-13,-1.03841892427991e-15,3.4498191822372563e-15,67.0,41667.0,7.332333311445066e-14,-3.292516537343972e-13,-1.6090900766466736e-15,67.0,-3.8094571906557766e-30,35000.0,-4.9779876158658025e-31,-1.0110477517189713e-30,1.690988325943562e-64,3.791967432997633e-31,27.683582832287996,5.560920793328424e-24,-6.579481198735355e-41,-7.782410901643016e-29,-7.578847664062862e-13,3.833757652558691e-30,11.58015296041257,3.022255407543304e-29,-6.061337714444149e-13,-7.376102802264497e-47,4.7681533907052464e-63,-2.0350480892059694e-19,6.187642000424697,16667.0,3.0093539003610003e-63
600,0.17251795685110574,-0.004185897223166293,0.5623690677622297,-1.1990752152353806e-06,7.641373139420685e-09,-1.0343059812400834e-10,100.00000000060382,999.9999999797079,-3.73793007684009e-08,-2.7465776216334867e-11,4.617760937938873e-18,-1.231622321274233e-32,2.1712331974581563e-41,-3.5570120559314724e-10,3.934316783491198e-11,-5.500203663465453e-11,1.3984854375467274e-11,1.8161849344633891e-13,-4.4067761984561475e-12,8.816635543832325e-11,50.000000000067175,4.92610460449516e-13,-1.6637335529036856e-26,-1.1449533882914783e-43,8.950141113070435e-18,1.8103545394648833e-20,-4.1059185655369317e-22,60.0,2.4991317633987073e-22,1.4536893917714707e-25,-8.641139340465204e-26,77.86799724624235,19000.000000000175,9.156169067160214e-11,-1.281831654181647e-11,67.00000000000088,-2.144753872377341e-13,-2.832276843561357e-15,3.616324999043337e-15,67.0,41667.0,-2.0679126060306573e-13,-8.389390303577622e-14,1.1452445569858672e-16,67.0,1.3610010423732042e-29,35000.0,7.864213906526244e-31,9.961094833136046e-31,1.3892374177832833e-64,-9.152230936486533e-31,27.864448554077256,-1.302257359500986e-23,3.933136486027933e-41,7.400639009244933e-29,2.428788974348468e-12,4.911042709366926e-30,11.43244634126251,1.2034990742898908e-29,-5.964022192757984e-13,1.2311822995647065e-47,-1.043503875240079e-62,-2.0803769887456632e-19,6.762761434849607,16667.0,3.321862357011746e-63
700,0.17505556774086004,-0.0012135228440303758,0.7052700946368207,5.500634316699252e-06,-1.0072316319424964e-08,9.040617255766e-11,100.00000000042952,1000.0000000441413,3.46185221706732e-08,1.4584267192161895e-09,3.3263110744005086e-18,6.052664860925017e-32,2.3589153609142743e-41,2.874443479777611e-10,2.8195461677856466e-11,-6.400688051655357e-12,1.8855869463085524e-11,-4.573402233790159e-13,-1.190057629291181e-11,2.6779365482491316e-11,50.000000000156405,-2.54402696173997e-14,-1.361677195267329e-26,5.1637201266284246e-43,8.56405536705573e-18,8.572565459106972e-22,-6.9156704041929865e-22,60.0,-9.673796235271582e-23,-1.4397869941141045e-26,1.2572890510941101e-25,77.78576308532207,18999.999999999993,-6.561151365403583e-11,-8.640756825616673e-12,66.99999999999964,5.936763404351869e-14,2.1875517989895397e-15,-1.2073970952052961e-15,67.0,41667.0,-2.0649951404820448e-13,-3.73771850892321e-15,1.029222537557255e-15,67.0,2.2164115695508353e-29,35000.0,2.0828635097354538e-30,9.135549358679246e-31,3.3626010890045346e-64,-7.586141797928216e-31,26.673097799204758,-2.646367448611114e-25,3.422746205659518e-41,7.335447041158839e-29,2.2662955334104134e-12,-1.0828233684228211e-30,11.409989886176678,-2.9303301483744025e-30,8.740913902499819e-13,2.745287117677257e-47,-5.112225228250796e-64,1.8163129508227269e-19,8.239246286442578,16667.0,-9.59284033492526e-64
800,0.2071186135169673,0.002538470241385678,0.8234129335211289,-1.1303343139152768e-05,1.3396426079114794e-08,1.913013072126617e-10,99.9999999991655,999.9999999661086,3.1856121970541905e-08,-3.6564447573076933e-09,-7.19692018855667e-20,-6.002766679514688e-33,3.792609716893492e-41,-1.2993924358191292e-12,1.9000882615051357e-11,6.634464322079645e-11,-7.421362677696206e-12,-1.0488674807669519e-13,3.853014133942778e-12,7.439004450082486e-11,50.00000000021067,3.2397984924288464e-13,2.1198046301133352e-26,-4.623825967865184e-43,5.010891059154945e-18,5.6587950309231224e-21,1.0378073389842961e-21,60.0,2.6899807280630583e-23,2.0473542612311087e-25,-1.0746701465668788e-25,77.11572260555684,18999.999999999884,-1.915750635588021e-11,1.8175032451183407e-11,67.00000000000009,-3.007132738644777e-13,1.212276348159078e-15,-1.9352409531293853e-15,67.0,41667.0,-2.0925660202845145e-13,1.409382387147622e-13,1.4804942090238132e-15,67.0,2.1205503714859134e-29,35000.0,3.908491647433218e-30,6.341979978054963e-32,1.501638647438184e-64,-1.1152186136034435e-29,26.11221747967869,-5.077727503559935e-24,-3.803216328163501e-41,7.090896625671303e-29,-3.4578189967885566e-12,-1.5669901089504675e-30,11.201449069158716,-7.10930698034805e-30,-1.4222567081806138e-13,-6.868715272120836e-47,-1.914726476817958e-63,-9.140008269054054e-20,8.895000585949981,16667.0,-3.5107340900934266e-63
900,0.2583940846046964,0.0009241125019769616,0.7260212444950127,1.0729826108871789e-05,-4.439377137842438e-09,5.8177127138349895e-11,100.00000000055564,999.9999999535505,-4.558710221913318e-09,-5.423096732261058e-09,2.3534151277279327e-19,-3.0690780051980695e-32,3.546277704955247e-41,-8.700311270496193e-11,-2.272797795615732e-11,4.206731427881003e-11,-3.768165110330578e-12,4.3545340529139943e-13,1.9178417135891424e-12,4.651192101864803e-11,50.00000000007398,-6.545060513873571e-13,-2.184654939381562e-26,-6.9749519418413545e-43,-1.7301219853710949e-18,5.922491415178807e-21,-4.276206447777519e-22,60.0,2.9569798266709723e-22,2.726048337738056e-26,1.016415834155784e-25,76.14077918126553,18999.999999999975,1.515370607647944e-10,-1.4463560099312608e-11,67.00000000000055,-2.406513383193913e-13,2.9419264182462016e-15,-3.0488627327013432e-15,67.0,41667.0,5.431889819196241e-14,8.624176729957783e-14,-1.0787305310161656e-15,67.0,-5.283921767147841e-30,35000.0,1.0421503801293123e-31,1.9363125354905729e-31,-3.768770021250451e-65,7.534965796472819e-30,25.12000636166339,9.234399325024023e-24,3.7141243803879147e-41,-3.206349228460807e-29,-1.396463219980272e-12,-3.1399018583865275e-30,11.241482910004944,-4.9984703567166416e-30,2.9868941283209906e-13,2.791584309956823e-47,5.2236428259941864e-64,5.397145382307791e-20,8.699140838613713,16667.0,-6.216376427371992e-63
