milliseconds,C,P,I,B
0,1.0011550824854645,0.9978676381335351,0.9161610125106464,0.4922045848245663
100,1.0569741938150656,0.990936770461593,1.5554834326821851,1.888825474128903
200,1.1035916920726163,0.9983989976069186,2.9308035523298246,4.4592455014783905
300,1.133112985903332,1.0042416239842404,4.12823013743742,6.551793022812721
400,1.1708594337783242,0.9981883003346118,5.3612084447113295,7.855573660175592
500,1.1837669483966387,0.9882420470389959,6.083530459332208,8.823759914849546
600,1.209294685018679,0.9978994606806914,6.683106848853007,10.884071872334545
700,1.2167005845359864,0.9819817690695,7.6582005814227285,11.838054530889595
800,1.223923131476609,0.9735330313449331,8.068557655204478,13.67152634363394
900,1.2349610228265753,0.9735073184563988,8.900877897267563,13.958628281804405
1000,1.2406756224791564,0.9757572638796278,9.705281106545081,15.07319108822589
1100,1.2417395061177103,0.9503731301334338,10.206619709814253,15.579348276473876
1200,1.2432106900432671,0.9468029236524789,10.435871822842605,17.097289636969403
1300,1.246468352755297,0.9487899261557834,10.889308387838547,17.84562357727904
1400,1.2383687213249324,0.9251490032246722,11.165283611456278,18.132938244617964
1500,1.2409759737904764,0.9154376394398922,12.212462937502087,18.160881841352573
1600,1.23827905076497,0.9171519620705234,12.406954596573074,19.144020365512766
1700,1.2433558585232305,0.9045477439443174,12.574903174835104,19.90035605211893
1800,1.2366071148004758,0.8898614168592653,12.660335330148557,19.95206862256771
1900,1.2289273804414835,0.8992323061288673,12.846085112257004,21.090200074610795
2000,1.227560011488538,0.8837746411728925,13.136609109916735,21.378283357766705
2100,1.2277380275740088,0.8790932417525923,13.080733391656729,21.32911514792303
2200,1.2258864706188046,0.8756449192987984,13.792360520801006,21.558867319613345
2300,1.2176261275559588,0.8673163592514929,13.470474123343278,21.37383020442591
2400,1.2164805951561033,0.8494675870522521,13.677118192489463,22.396424864931614
2500,1.2103464960129087,0.833950741051109,14.367007985087664,22.857419687277755
2600,1.208329601062949,0.8252834660783848,13.962539420472954,22.329075042523776
2700,1.2078807512346497,0.8358391838330017,14.101550994742452,22.822988362856233
2800,1.2073589067631736,0.8259269472298278,14.474838637995187,22.603132194943075
2900,1.1997473253815982,0.8200951987463739,14.445472377353688,22.79392173336173
3000,1.196878071978102,0.8119788226704701,14.181226147503944,22.75368862270528
3100,1.1928986197799565,0.7914566731511055,14.410937019364438,23.155522488950414
3200,1.1879589910569155,0.7832456696435971,14.448135299588188,23.99956504829496
3300,1.1867118320864958,0.7836963999464577,14.811667143656372,23.710607386604206
3400,1.176532602580592,0.7813741619882014,14.68999007825027,23.979388499750364
3500,1.1761993974296574,0.767904297697998,14.864355839560057,23.446512957739
3600,1.1763514467548206,0.7507089205633553,14.871785562265245,23.662044590391055
3700,1.1680347667129605,0.7591942271245689,14.857087189931331,24.070288966917268
3800,1.1622663949611924,0.7500219895668542,15.230324978807484,23.914181287692884
3900,1.155061866002621,0.7390528474068055,15.071827847139557,24.113846580925138
4000,1.1535931290615469,0.7183703421994777,14.858744462218455,24.611149733654294
4100,1.1541659969929854,0.7133615086636642,15.101371692561464,24.18895720488379
4200,1.1427500950343374,0.7117998192404396,14.795228095419805,24.430609482019868
4300,1.1444455381965863,0.7097337296142306,15.389537562689116,23.7482044876426
4400,1.143550871044899,0.6906563457330639,15.03059125809434,24.773205875083157
4500,1.137942985975731,0.6877430000750342,15.17573444442778,24.106031179325427
4600,1.1354565731610975,0.6831793291246597,15.367187175514191,24.59244590930026
4700,1.1327807175645808,0.6770190745597968,15.478805134410647,23.89473073699867
4800,1.1233830850422974,0.6646034173596839,15.052981358957823,24.47216214046012
4900,1.1201048861112315,0.661087367388952,15.147449655910776,24.697062496273855
5000,1.1206187966852215,0.6547389533607056,14.805905275776222,24.952598058465867
