milliseconds,C,P,I,B
0,0.9968800514683702,0.9958631284585211,0.7917169641690764,0.5355173464524396
100,1.0579628192695525,1.0038655850139868,1.7862787818476453,2.0727865397993606
200,1.1041004904188745,1.0016951807889845,3.17437782504891,4.073956813205312
300,1.1430757848924546,1.0024872716822841,4.111771516830189,6.174370198702074
400,1.1669399945300303,1.0043004489242082,5.195669638232272,7.5967286326966
500,1.1907628920235038,1.0021203820817197,5.951981141658143,8.849615260350188
600,1.2017173095257874,0.992894895021944,7.238208632377705,11.208248960845916
700,1.2120263505793663,0.9898690950330963,7.464481754601282,12.481120506335847
800,1.2305199607721722,0.9725213556750905,8.759924549589632,13.240676316321284
900,1.2280237104690208,0.9760299218760657,9.237130122652538,14.37584771716954
1000,1.2394100244037052,0.9699884187464455,9.954298680116233,15.646327166711826
1100,1.2386420091328683,0.9558240400602809,9.850418999370811,16.048157114511252
1200,1.238371588283396,0.950624620965721,10.50657997159889,16.722286296483546
1300,1.2462578683227687,0.937174817613,10.840021238489628,18.09605589420175
1400,1.2449488857263213,0.9241825748714398,11.322374760120692,18.15404519374762
1500,1.238014969138641,0.9132044538381694,11.870633266901356,18.939162347080604
1600,1.2352619689992825,0.9254876432993245,12.298410318076957,18.746552909929278
1700,1.2415642724788793,0.9160753142231162,12.274830433077899,19.23992016253854
1800,1.236932633559247,0.9002557859718476,12.475895376365008,20.150742389947805
1900,1.2366599653967227,0.8901781066535115,13.066833125655377,20.896493927749386
2000,1.234235677095372,0.8796688897240009,13.203969076839499,21.555387146488233
2100,1.2286476833850097,0.8624636889425568,13.202544572357816,21.972484551064436
2200,1.2285960153271798,0.8650992772549135,13.58297382835398,21.83938753215603
2300,1.2171100734978757,0.8482070182936464,13.617061818226667,21.486550630238884
2400,1.213946362453979,0.8521834866111435,14.139013836134438,21.698836482509485
2500,1.2197472343693863,0.8467246469026624,13.979266928414177,22.890029250775214
2600,1.2130586009340094,0.8417792824831646,14.04226177409801,21.980449733020777
2700,1.2081403332344978,0.8258179527408436,14.445094858311977,23.11538970709736
2800,1.2076550311860983,0.8234035404292221,14.288569106793929,23.31993920349878
2900,1.1994723178178033,0.8143090770154361,14.211084894251302,23.32119978191472
3000,1.1954293276893242,0.7950911082548949,14.771285902225662,22.858056971198728
3100,1.1886979829265014,0.8041004782378851,14.785405805721432,23.645571203945984
3200,1.182958024898084,0.7892307350602937,14.512859505197303,23.795605362808107
3300,1.1791371772375199,0.7736445502154203,14.75954679966747,23.60971380854779
3400,1.1788263225081599,0.781036129555295,14.411723540672725,23.65762043694567
3500,1.179917080197047,0.7548379928975435,15.024789370852695,23.378078563809165
3600,1.1667142508224704,0.7494618404902752,14.958229488360336,23.984641696057682
3700,1.1683699283210593,0.7516527206908585,14.992870520991044,24.274164805383194
3800,1.1661659277069345,0.7355546285208043,15.211575192999986,24.353367869640792
3900,1.1575489617598116,0.7411523702065496,14.663368823191352,23.687925777858418
4000,1.151771768966461,0.7253265023425655,15.077520271680195,24.55796491237051
4100,1.1481621048544455,0.7297858029224314,14.977388527564255,24.476717442744214
4200,1.1519022482760832,0.7063241310908075,15.102687133346777,24.644304776198997
4300,1.1414127037325685,0.713989501287507,15.40347388412522,23.755982720256902
4400,1.1399480684376135,0.7090586758564527,15.28469981897439,24.102399476461304
4500,1.1334066158370188,0.6873103314955031,15.038490977565454,24.243620473318387
4600,1.1337783256530083,0.6978273952974852,14.851086408216622,24.771669521737905
4700,1.1281336478297066,0.6795952439453053,15.304082259227224,23.981596883985976
4800,1.1281195017553856,0.6766175524618022,15.04294235386612,23.964437104952893
4900,1.1211179396115265,0.6652119609973872,15.175294700106397,24.49672568290278
5000,1.1155915978713156,0.6711711140711772,15.441518197294076,24.72171487865095
