miliseconds,PGA,NADPH
0,2.4003501500881086,0.21017811514547266
100,2.400817675832709,0.20916677072560677
200,2.4012342981247574,0.2091382283447614
300,2.4010605400307767,0.20818312641615186
400,2.401674210335097,0.20776606326047345
500,2.402113438029714,0.2066620987196974
600,2.403081618647832,0.20581663835976305
700,2.403353233460415,0.20539399185379265
800,2.4036599164929258,0.20512891632281263
900,2.404074102727167,0.20425593101508827
1000,2.4050901268796334,0.20346008136309712
1100,2.405247482071592,0.20321557615161112
1200,2.4057925377835154,0.20281584680921408
1300,2.406761895794518,0.2022426142612061
1400,2.406761323805114,0.201383738451763
1500,2.407412465273247,0.20077575445531343
1600,2.4081839177879902,0.20016812925367997
1700,2.408836150893119,0.19975302730412417
1800,2.4088786308199075,0.1989624408046407
1900,2.4094628862572267,0.19800142563989814
2000,2.4102218326816804,0.19800176369562328
2100,2.41057584598053,0.19693624584795508
2200,2.4112273823614254,0.19618048763439588
2300,2.411238379260497,0.19615236433176497
2400,2.4118130251626986,0.1955388416237259
2500,2.4125681737806377,0.19488041923489177
2600,2.413022569699313,0.19396708696091133
2700,2.413844138258362,0.19351216404862262
2800,2.4143139136381473,0.19279953018015336
2900,2.4152319602804524,0.19203568199427623
3000,2.4158037069031715,0.19136209147111521
3100,2.416231868105284,0.19116160294068268
3200,2.416681085042697,0.19025778027546097
3300,2.416683815050867,0.1898686910899569
3400,2.4180223343964538,0.18930499068897516
3500,2.418032511174502,0.18861209450220612
3600,2.419134679700885,0.1879335244410655
3700,2.4196622431483115,0.1880655858220432
3800,2.419964866719693,0.1870957854420549
3900,2.420515572967529,0.1864490461084766
4000,2.4207741727088976,0.18637758794538095
4100,2.4219288283164317,0.1859026880774713
4200,2.422581731281519,0.18519730430304046
4300,2.422873104804034,0.18458278175361412
4400,2.4229822953986964,0.18405211877669686
4500,2.4243420442945958,0.18300452702163594
4600,2.4248234772570245,0.1828088157257253
4700,2.425529207976989,0.18189630941363272
4800,2.4256083897525027,0.18170499590995356
4900,2.426391814220378,0.18098451630238235
5000,2.426860801112598,0.18016449586680885
