miliseconds,PGA,NADPH
0,2.4000781192703085,0.20965978135308877
100,2.4005373983563563,0.20894677945045811
200,2.4010699738753374,0.2088397451899063
300,2.401620303727176,0.20789730495409212
400,2.4017206631543044,0.20787899708100407
500,2.4024548897711293,0.206597390844597
600,2.4031515416384983,0.2062798193750229
700,2.403288479193089,0.20565386500126528
800,2.4036057495136136,0.2053614252760093
900,2.4044137166233415,0.20458227918955407
1000,2.404553877263524,0.20346809316142606
1100,2.405331804596343,0.2032680300753193
1200,2.40559455486349,0.20256570680313948
1300,2.4064477311716086,0.20222467132962788
1400,2.4070840285210338,0.20119547429575402
1500,2.407647575668546,0.2002991562603729
1600,2.4079235068464957,0.1999309681741055
1700,2.408350835491004,0.19970134531806485
1800,2.4092934332680356,0.19858019366726415
1900,2.4096960998303607,0.19845067103993727
2000,2.4097116081723047,0.19754814001682844
2100,2.410322837265516,0.19667985493887075
2200,2.4112385342500513,0.1964150664896053
2300,2.411502262008907,0.1955985237100849
2400,2.4119207529831543,0.1954059635825075
2500,2.412355889083257,0.19498479905528052
2600,2.413167920201677,0.19414138376467555
2700,2.413623449519124,0.19387085405101906
2800,2.413946890022174,0.19328890172177668
2900,2.4147511795005663,0.19247487186334764
3000,2.415575281849336,0.1913990757812294
3100,2.415897507287584,0.19156934021960353
3200,2.4163818291021206,0.19076564792648473
3300,2.4171648335758493,0.1898607835276041
3400,2.4174617339567233,0.18923881393797212
3500,2.417910709731992,0.18926022210743373
3600,2.418506025842658,0.18841331292391608
3700,2.419344010633368,0.18769361634543463
3800,2.419884097893577,0.18686584487084507
3900,2.4208209686063036,0.18648132536390205
4000,2.421131591940113,0.18574991286771336
4100,2.421809448178916,0.18563650997528577
4200,2.422237475876732,0.1853861167903965
4300,2.4229034447818742,0.18414169702299737
4400,2.423675930293449,0.18405295251211998
4500,2.42410572326845,0.18372489950100673
4600,2.424446625913472,0.18271459529126088
4700,2.4249013028496225,0.18235796279160427
4800,2.4258214068650856,0.18207515725938928
4900,2.425959277682654,0.180835279565113
5000,2.4269932034014885,0.18071887087921865
