milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
0,99999975.26584437,-0.034240270357784076,32.384582816287995,100786.2752245537,-2733.0072072306507,50002404.34009222,-0.0001593833371441209,3.585750234188298e-08,3.084353338979669e-15,-1003.4213693808637,78004.48350992246,1121.28885036196,2656.855225037699,-4.735365003604149e-16,2.7438822286594703e-16,18749.999999999825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.6379009153693,48292.8351228309,0.00028554056678908266,0.0,0.0,0.0,0.0,0.0,0.0,1.204705035342958e-07,0.0,0.0029727447304467567,-5.181331832698606,0.0,274.9998306538705,0.0019692683893601805,0.0,0.0,0.0,18749999.999999803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99999680.18302685,-0.025202060172587616,309.22520370857427,90081.29019262739,7800.91632631237,49990081.99098815,9.109277036959928e-05,2.9719365068966786e-08,4.9491909657009196e-15,11628.608793347648,77001.11473447717,1745.0013485687477,2501.814526125665,1.4467483237436896e-16,-8.756786638733695e-17,18750.000000002026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.2678614916442,49544.51115743897,0.0008069778072803077,0.0,0.0,0.0,0.0,0.0,0.0,-8.83611984316435e-08,0.0,0.003859325690878306,-6.278230853586459,0.0,275.0000160703332,6.69096790626781,0.0,0.0,0.0,18750000.00000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,99999287.14045697,0.012194722630672165,721.7104125835803,83600.13569039371,16502.756238282243,49980649.33581186,8.749943533461234e-05,2.447173570571365e-08,-8.486805036800522e-15,16126.862889313054,77061.04627599817,2280.9152939997957,2080.869071601018,-4.583677947458222e-18,-6.968460507562631e-17,18750.000000003914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.9256005016073,50894.79013484919,0.0003216135803226606,0.0,0.0,0.0,0.0,0.0,0.0,-1.6672273385425868e-07,0.0,0.003973693153215812,12.077596970371012,0.0,274.99982715418014,11.414778697660905,0.0,0.0,0.0,18750000.000003755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,99998932.16146979,0.13777895976133464,1021.9773888325583,72096.16531290207,28540.549936429084,49974019.12897317,0.0001939858020208516,-4.817444694793846e-08,1.8336142365993286e-14,26455.755923893834,73708.65120545431,3772.873038710708,2519.7941439476235,-1.151936449540068e-15,-8.66006728387022e-16,18750.000000005144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.228918713893,49395.138822559114,-9.883313154439442e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.6450724980490024e-08,0.0,0.01148237819297066,17.340817485463702,0.0,274.9997170209397,14.685474441449232,0.0,0.0,0.0,18750000.000005104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,99998722.43231598,0.21850020098617906,1346.2189841784693,68385.30288685342,35438.3203219324,49965797.77062635,-0.00015465673807914108,3.4151958990484846e-08,-1.7601280003513374e-14,31517.107584036155,70484.03463343806,6098.041509824634,3653.9226851856943,-3.27153146398547e-16,-6.756063488590218e-16,18750.000000005977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5306.766764872261,50659.838935009415,0.0006148628928168183,0.0,0.0,0.0,0.0,0.0,0.0,-9.232405821115255e-08,0.0,0.014821861151108135,26.062589289112342,0.0,274.9994328849806,18.0786336784759,0.0,0.0,0.0,18750000.000006296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,99998449.76367094,0.3103067942340633,1636.3747817622595,61787.319142754124,41379.32556431755,49962172.48976176,-0.0001818479789724893,-4.1886480547766595e-08,4.7428763133435185e-15,40052.02139526398,65581.18420911195,7836.175174140524,4201.962293650896,4.612024185533144e-18,-6.313128773381809e-16,18750.00000000679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.750984218009,51810.60996585349,-0.00039727157921890714,0.0,0.0,0.0,0.0,0.0,0.0,-1.25432735087214e-07,0.0,0.024217634846388534,28.405664944123117,0.0,274.99903932517094,19.26702351659315,0.0,0.0,0.0,18750000.00000687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,99998291.66947027,0.39198150249140545,1872.0901934652547,53558.23396232279,49157.8300332208,49955256.04524357,-7.617104998876608e-05,4.7465935114731644e-08,1.1061042980698785e-14,44938.17294985969,61505.81447027004,9101.049561411655,3687.0325955287963,1.3723044888933848e-15,1.4554683954302586e-15,18750.00000000741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9547.802553007885,52032.40669234654,7.510300698969756e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0068539813954674e-08,0.0,0.02925628313111487,31.360711445996923,0.0,274.998720942056,20.985257012614447,0.0,0.0,0.0,18750000.000007685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,99998050.38091591,0.40419058949449077,2067.0867298809676,47824.095856481465,53008.57315056241,49951618.80469714,-0.0001240091590707719,3.8777526599201946e-08,1.2052460389243593e-14,48426.65643877053,57526.21122511236,11648.378599574715,5411.7501136203,-1.8681320501206423e-15,1.3245497883226609e-15,18750.00000000832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11016.161216166662,50881.78465595605,0.0005955502254895533,0.0,0.0,0.0,0.0,0.0,0.0,5.86695222573218e-08,0.0,0.038727230024797096,58.86619638428428,0.0,274.99815589519574,21.913826879633064,0.0,0.0,0.0,18750000.000008058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,99997781.65240985,0.515526198784238,2180.5797536048053,44996.73937449512,56792.20622813158,49945546.0559401,-2.8744554619283816e-05,2.5936455156834156e-08,1.1901246039111514e-14,52681.7266864391,52008.89362526274,12790.066480131243,5337.775264353614,-1.0351182089856206e-15,4.2883754433103183e-16,18750.000000008415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13456.843042497867,52291.689179563924,0.0005298002129961363,0.0,0.0,0.0,0.0,0.0,0.0,8.991145351377749e-08,0.0,0.041273054259939844,63.49690624791702,0.0,274.99796906173594,22.60569347057372,0.0,0.0,0.0,18750000.00000856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,99997683.63907215,0.5572014913727827,2340.2221323453414,41210.85610211548,60254.285008579456,49939158.529228695,0.00014408061824079736,1.72239019260183e-08,1.5268283478282297e-14,56663.91018197659,46347.51264658938,14618.207781858571,7788.360489291507,2.5096852910343178e-15,-1.765957231282612e-16,18750.00000000877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14549.29942381014,55957.2855551933,5.57971132101535e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.4608140709744237e-07,0.0,0.04611926001580164,69.97667339937757,0.0,274.99771573166714,23.826516018983707,0.0,0.0,0.0,18750000.000008836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
