milliseconds,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52
0,100000016.21642023,0.05084788930562792,-74.51374465167667,99296.70115347274,629.7022371387684,50002139.841441154,-4.682548420569118e-05,5.726048458165268e-09,9.895605789891402e-16,74.45544099522012,77122.03401846175,988.536244197151,2254.4740652898627,-1.3002149290473779e-15,1.718537151529587e-16,18750.00000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.5738152501187,50878.85499797655,-0.0009328885541288264,0.0,0.0,0.0,0.0,0.0,0.0,5.988543807495389e-08,0.0,-0.002693921452993426,7.659488777092846,0.0,274.9999644019054,-0.5607486310263757,0.0,0.0,0.0,18750000.00000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99999538.82957025,0.012965986629528433,466.5621686016879,91452.58542032761,7856.777102406912,49989361.31450582,0.00013582847121508909,6.420993567598085e-09,-6.4789536711738505e-15,9635.142723568028,77651.93615750792,1581.498317517068,2452.133681497436,-9.983249254097388e-16,1.147325478535953e-15,18750.000000002245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.1340527376792,51204.462756430454,0.0009396663083595404,0.0,0.0,0.0,0.0,0.0,0.0,-1.748009900230197e-07,0.0,0.0008122391411019065,3.932997544640628,0.0,274.9997937488112,6.813348277574159,0.0,0.0,0.0,18750000.000002265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,99999320.58009987,0.06562735096216127,665.1533257809859,82093.82360801553,20781.980889605406,49983081.73703605,-1.846648428190275e-05,3.8553768935753486e-10,-1.3635025653369093e-14,19899.46379359506,75444.5120782344,2624.1931502225025,3988.217788370566,-1.6768433550648147e-16,1.0258521803821574e-16,18750.00000000392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.5200520844455,49883.693593222895,-0.0005189261321430839,0.0,0.0,0.0,0.0,0.0,0.0,3.2555583579750387e-09,0.0,0.0057335582131074906,5.825431761178996,0.0,274.9999387422688,10.672836096164586,0.0,0.0,0.0,18750000.000003856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,99999027.72453798,0.10890471000944266,950.9413359524696,72159.8384123002,27729.066625071206,49972828.23379979,0.00012733391096436745,4.22260523866989e-08,8.13285423284184e-15,26666.535896192436,74286.79755991203,3725.156846573792,3376.6604875697817,2.816735714986217e-15,-1.3478344847424557e-15,18750.000000005126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.648580586651,51804.21269499007,-0.0004250255816260497,0.0,0.0,0.0,0.0,0.0,0.0,-3.467963430692375e-09,0.0,0.011075617012032865,10.110085569536079,0.0,274.9998020622937,14.324011495505154,0.0,0.0,0.0,18750000.000005223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,99998748.89677691,0.20242673130612485,1391.1479753160106,68452.98558355132,33803.99585955494,49965896.80733508,0.0001973404581404772,9.344425208606676e-09,1.5602512129381525e-14,33026.526262148305,69775.09418322466,6090.9013759568625,2610.4852642027586,8.688824271066307e-16,-5.774478587040152e-16,18750.00000000597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5435.109300645925,50175.023314303005,0.0007230945005992381,0.0,0.0,0.0,0.0,0.0,0.0,1.18336576331507e-07,0.0,0.02014044882975148,24.80433276715771,0.0,274.99914887207257,17.37459014351707,0.0,0.0,0.0,18750000.00000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,99998477.81240632,0.21751069795032,1563.1168921197752,62175.24705982422,43349.02644493367,49960460.61680535,0.00011133313300556636,4.0514279317025315e-08,-9.563596212963361e-15,36806.64157620837,63012.69984973889,7145.366206427901,4774.402305923207,1.660077832727015e-15,-1.1489767291215158e-15,18750.000000006792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7093.618825338462,52214.80892200745,0.00023461542647424305,0.0,0.0,0.0,0.0,0.0,0.0,1.0648022635981603e-07,0.0,0.0257718207679672,28.01023308313811,0.0,274.9992681094246,19.701823460061867,0.0,0.0,0.0,18750000.000007086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,99998225.42977631,0.32941073696414935,1793.718289955887,54291.68673442143,46645.72534363569,49957898.814027466,-4.945076016086574e-05,-3.538058394645387e-08,-1.9819886204248558e-16,46401.47958157744,61179.88599090995,9830.468108164163,5036.5289373867345,1.5373806342524768e-15,5.209956593884682e-16,18750.000000007683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9506.886400321746,52462.766078177636,-0.0004863001693154824,0.0,0.0,0.0,0.0,0.0,0.0,-1.647279350403461e-07,0.0,0.031511589733157916,33.359844926967725,0.0,274.99895499585887,21.38152792718558,0.0,0.0,0.0,18750000.000007633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,99998011.44568169,0.41921667828273557,2045.9676492063118,47565.00434487747,49194.03980608948,49951407.42521097,4.504289672514027e-05,3.697208192402438e-08,2.6015237888011636e-15,49589.584099942964,57369.910691043544,11439.00369585092,4748.8057561308015,1.9138030729972013e-16,-7.598230976346624e-16,18750.000000008124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11630.011861535271,52237.8803461063,-0.00015115807130651856,0.0,0.0,0.0,0.0,0.0,0.0,-1.6987063492442904e-07,0.0,0.037873845937243154,44.88552857654974,0.0,274.9984142577857,21.593336139007242,0.0,0.0,0.0,18750000.000008307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,99997791.12004307,0.5577272403710622,2099.181885463945,46339.53979647169,53612.24522919631,49943153.54200019,-0.00015078921626596314,-4.0256165884488264e-08,1.340270439706623e-14,53217.10487802236,52576.564558575476,12686.992283901891,5329.514351898551,-1.5221911769270777e-15,1.2332039347031018e-15,18750.000000008324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12930.15861351587,55103.28609716186,-0.000116607461717754,0.0,0.0,0.0,0.0,0.0,0.0,-4.798928393909211e-08,0.0,0.041606659582612525,57.69966938605733,0.0,274.9979069290091,22.941191851328462,0.0,0.0,0.0,18750000.000008687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,99997763.94575621,0.5688748273983967,2284.2701384744305,39317.313020141846,63633.56196550723,49942362.63864186,0.00016560750398677922,-1.9130022884740108e-08,-1.284092760384334e-14,61009.309932598386,44615.843517371286,15066.400376304986,8182.052903342149,-1.5191334119396528e-15,-5.847153762502112e-17,18750.000000008942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15118.60589180627,54482.71189089957,0.0013012073667303154,0.0,0.0,0.0,0.0,0.0,0.0,1.9173637941923455e-07,0.0,0.04817131491517145,81.74449780780311,0.0,274.9975956647138,23.364869148297075,0.0,0.0,0.0,18750000.000008628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
