miliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
1000,-7.526587012320059e-11,8.458019968818119e-22,-1.430988353894987e-18,-2.0106424093105633e-21,0.0,5.536463684704297,0.8512267501395991,0.0,0.0,0.0,0.0,999.9999999985888,-3.093311879479571e-10,0.0,-1.920681238271231e-19,0.0,0.0,-9.797480014875498e-14,3.537399158957193e-33,49.999999999867526,-1.6859885464886877e-11,7.665919219105585e-21,-3.519435091076581e-30,74.7210567849352,0.0,0.0,23.92682911773221,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.872831492246766,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-7.737704458404405e-23,3.7989240168053074e-20,40493.0,0.0,0.0,6.454097156438513,0.009005936355110076,8.585333827653267e-07,-1.3851448368314508e-09,-1.774787441747211e-09,1000.000000014974,2.622044186836238e-11,-4.979421834581953e-19,-1.0051691143554673e-17,2.774565797647387e-10,1.0217242234084587e-10,-9.778806254252214e-14,-1.3326974342886055e-29,1.1883205643223764e-31,-4.452280735825614e-41,-7.980003291428225e-20,-5.946940911650009e-41,-1.2376551224595508e-42,2.023217785571565e-46,5.603692111463315,100.00000000025095,0.0,0.0,11.057758722881399,-4.6786822158499175e-22,4.4328308962665433e-23,7.749025185267529e-22,1.889912341188195e-25,-3.727877296744664e-26,-1.7661139686512678e-22,4.735111717108097e-25,-1.0333596677928344e-21,60.0,-8.803459134615189e-24,9.338657026604713e-23,-3.8009111900884116e-24,4.022196579143416e-26,3.130317054514455e-26,2.1593602625211123e-26
1100,8.065755672558406e-11,1.898594042028681e-20,2.4449485656528042e-18,-2.5757804372936484e-21,0.0,5.432406831277289,1.008579578103364,0.0,0.0,0.0,0.0,1000.0000000008439,4.144495465924502e-10,0.0,-3.818901612028624e-19,0.0,0.0,-3.6016907580243296e-14,2.3082156267375957e-32,49.99999999986371,1.9806471894763048e-11,-9.643608928857816e-21,3.378148919853415e-30,74.02128359606026,0.0,0.0,22.64299868056141,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,10.918301553718107,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-5.765584502907747e-23,-4.219336882591831e-20,40493.0,0.0,0.0,6.652266939077011,0.009764069425174571,-1.459963653676386e-06,2.210073268213215e-09,-3.230970345098484e-09,1000.0000000078982,3.917011255298273e-09,-1.1236213539710428e-18,-4.114277877747235e-18,1.029515550752751e-10,6.257142540648463e-11,2.399562392302103e-13,5.749478885331745e-30,-3.2306412450449103e-32,2.3786810316074736e-41,-1.7000538446285955e-19,-5.524947601045079e-41,-1.6381548707056852e-42,-1.816337309288528e-46,5.427257638139629,99.99999999990956,0.0,0.0,10.990121195085429,-1.2450168114556564e-20,8.079021952582194e-23,-3.383441157063644e-21,-1.4186722020500672e-25,1.7757369092706584e-26,2.2994292404615763e-22,1.5027529954405222e-26,-8.461115652310709e-22,60.0,1.7111361360008665e-23,1.1659424315934666e-22,-1.9608403719867688e-24,-5.092402349623081e-26,1.482075831652317e-26,4.148099084623809e-27
1200,9.597647178384785e-11,9.945670766362324e-21,-2.346177150314757e-18,1.922085840021346e-21,0.0,5.152088619893007,1.053048954890083,0.0,0.0,0.0,0.0,1000.0000000000251,-8.338433667437455e-10,0.0,-2.2023301463947187e-19,0.0,0.0,-1.1483966214352057e-13,-2.3998606754241808e-32,50.00000000000706,-2.1210167477027316e-12,2.862673854620308e-21,5.528812639333545e-30,72.94942470248289,0.0,0.0,22.03104330047777,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,12.119903928497601,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,6.666549796292152e-23,-2.6068912853828506e-20,40493.0,0.0,0.0,6.9278697749103095,0.010564458639938898,-5.350037471144364e-07,1.7881352666800999e-09,-1.2813332809741023e-08,999.9999999837532,1.7441017470450695e-09,1.847334903055822e-18,-7.611248983890678e-18,-2.9252776325267427e-10,-3.95227964622813e-12,5.872982875653882e-13,-3.102616372076092e-29,-5.575704616360277e-32,6.435786099473407e-41,2.555581290440726e-20,-2.139146104939976e-41,1.7682670272485714e-44,1.423049640666636e-46,5.049182414531625,99.99999999986059,0.0,0.0,10.975784228128196,-1.4070679990786962e-20,-4.311673346283622e-23,-5.7391382747886e-21,-4.181413038320834e-26,-8.402499285433346e-26,1.772510061902358e-22,-1.644807086285899e-26,2.2110786572397414e-22,60.0,7.983914993972625e-24,1.477055419936957e-22,-3.1879436947242736e-24,2.3237675334836503e-26,8.506685181088017e-28,-5.863328841509102e-27
1300,-1.0788451576474452e-10,9.90469992774744e-21,-1.127561922779742e-18,9.162510313880197e-22,0.0,4.814015764947536,1.1942411336817236,0.0,0.0,0.0,0.0,999.9999999993439,7.78016552215619e-10,0.0,-5.3766888986484955e-20,0.0,0.0,-1.8471605558704845e-14,1.773694738334002e-32,49.999999999827516,-2.0723467442690506e-11,3.7219192193865414e-21,1.487914358826956e-30,72.53792452529652,0.0,0.0,21.74467533046638,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,12.114503909687091,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-3.4573329229973096e-23,-3.152205569041955e-20,40493.0,0.0,0.0,7.029298869585015,0.012339370959927331,4.090844178925573e-06,2.0771986111867887e-09,5.617864422815046e-09,999.9999999939344,3.6861006909315686e-09,1.477819640754748e-18,-1.0338470752378737e-17,-3.4206464006030824e-11,-7.171718088312935e-11,3.1023602677985486e-13,-3.793122806150484e-29,-5.251399958213654e-32,3.1592328560139985e-41,-6.920450241865729e-20,4.702759160004896e-41,-1.3608446215480557e-42,-1.756349696432906e-46,4.927010794391355,99.99999999972063,0.0,0.0,10.824546770347323,5.751333605195787e-21,3.344508313400783e-24,3.3480741616792575e-22,-2.0848512421478276e-25,-5.0319498273736734e-26,3.070309642713117e-22,2.1716610338265835e-25,8.570149588163431e-22,60.0,-9.937265701833042e-25,-1.2950518691937962e-22,3.9846089689899486e-24,-8.343708121666308e-26,5.028957593408832e-27,1.6090920906082323e-26
1400,2.861972491946691e-10,-9.051525785964353e-21,2.0476874418019838e-18,1.3335059638833068e-21,0.0,4.674921951100583,1.2319855527143546,0.0,0.0,0.0,0.0,1000.0000000001891,1.0019176199992094e-09,0.0,5.669763873983346e-19,0.0,0.0,-9.012970087471237e-14,-3.1931931281527275e-33,50.00000000014826,-1.712616730564295e-11,-3.603113618398643e-21,-3.8401619372801156e-30,71.90289316684738,0.0,0.0,21.10627516271635,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,13.307917497960416,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,4.7953800408784635e-23,-2.1254860421388256e-20,40493.0,0.0,0.0,7.195130376978712,0.013607692524037701,5.669434945579969e-06,-1.804219519579357e-09,1.1066192485826847e-08,999.9999999810017,-3.742741838929512e-09,-5.492427837240483e-19,9.616078150943655e-18,2.0402784482734306e-10,-5.861407093076236e-11,-5.934416546762197e-13,3.978800735217075e-29,-2.654930774787075e-32,4.208754311675442e-41,-3.594476394311929e-20,-4.458286342738987e-41,7.464637851770036e-43,-1.2086718345079394e-46,4.6980218087984635,99.99999999988417,0.0,0.0,10.803533254575882,9.153751676941864e-21,-9.963086724047079e-23,-3.992466087856742e-21,-2.5182063824166233e-25,2.3830004321974898e-26,-1.4615735549039007e-22,3.3264476929586944e-25,-7.03618959147669e-22,60.0,1.6989530235736498e-23,9.448199811213036e-23,-3.9729209094703855e-24,-5.870721317745937e-26,3.2585929956146155e-26,2.1638859761313917e-26
1500,3.131002429839546e-10,1.5815708796817235e-20,6.884582166158863e-19,1.2931995901618173e-21,0.0,4.456293402941222,1.2796344032549707,0.0,0.0,0.0,0.0,1000.0000000008248,-2.287030616252539e-10,0.0,-3.311416337575676e-19,0.0,0.0,1.2474972148470837e-13,3.151484459188583e-33,50.000000000115996,2.6411511827563176e-11,-8.558049986168789e-21,-1.4228334673027017e-30,71.3829586639882,0.0,0.0,20.39453544955101,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.152903063823869,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.538918067913381e-24,-2.792007374660655e-21,40493.0,0.0,0.0,7.374194146310276,0.014783378381400099,1.7274939325734978e-06,4.959219370983221e-09,-1.1930621530630792e-08,999.999999980407,2.908449020690881e-10,-1.7350997553965109e-19,-6.0342630688119846e-18,1.5709087265538782e-10,-3.403968424619677e-11,6.234049809011475e-14,3.6841269626010596e-29,4.1973872521690973e-32,3.828736552987737e-41,1.7302781995268592e-19,1.2516633093000953e-41,-1.0173556325422515e-42,1.7595994894730962e-46,4.496479891130836,99.99999999995487,0.0,0.0,10.67828373250739,-9.76274950425983e-21,-6.305390638826963e-23,-5.064420189560312e-21,2.461777316502064e-25,8.040213669678501e-26,-2.9821422176805345e-22,-1.274230386820062e-25,-8.357224159470816e-22,60.0,-1.9406754891056024e-23,1.9799051370794868e-22,1.6648717183419026e-24,-2.9565211520329317e-26,-2.464878118860556e-26,-1.0661010024546294e-26
1600,-2.726818796946547e-11,-7.329173543688593e-21,-1.6102713340934546e-18,9.71440455563353e-22,0.0,4.327118596128435,1.4169088778148904,0.0,0.0,0.0,0.0,999.9999999994353,5.358330643299131e-10,0.0,-3.719611252036499e-19,0.0,0.0,-6.825502955383325e-14,1.2624675605192616e-32,49.99999999999455,1.6526303997541244e-12,-5.033664329334888e-21,2.1555214163471973e-30,70.6766460008496,0.0,0.0,19.68215469315905,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.254413453931692,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,7.81722120167757e-23,1.8377864954408456e-20,40493.0,0.0,0.0,7.543556279512645,0.017454965273567317,6.712630971288317e-06,5.614944068291148e-09,1.3225450876911788e-09,999.999999998473,-1.8274618328660066e-09,2.1866678876300692e-18,7.23745362586285e-18,2.7407971731806582e-11,1.3690816777248632e-10,5.06991953838391e-13,-1.8344569446676112e-29,1.9972362784840194e-32,3.3231130940953466e-41,1.2357129736842216e-19,-6.088933243371751e-41,-2.1827239033722003e-42,2.2896816841447426e-46,4.406772414927931,100.00000000009959,0.0,0.0,10.568985623917905,1.4938534733447683e-20,-2.275327032786374e-23,3.9296697636427006e-21,2.3885672103070382e-26,1.2369902555915377e-25,2.8848530672807413e-22,-1.704466207861385e-25,-2.0209041350741067e-22,60.0,1.9650835097448377e-23,2.0187806869245734e-23,8.81914495921058e-25,5.587138889103458e-26,-3.166432705441443e-26,-1.2586528577541301e-26
1700,-6.411423174109744e-11,1.62896929413843e-20,6.285580304448435e-19,-7.854879470659213e-22,0.0,4.286895769705832,1.4358516046866685,0.0,0.0,0.0,0.0,999.9999999982535,4.302193430155951e-10,0.0,2.3298463821920005e-19,0.0,0.0,-7.001898065757147e-14,1.6535358323171437e-32,50.00000000004633,1.950840664457526e-11,-2.125960584080572e-21,-7.42421872829288e-30,69.94061100244556,0.0,0.0,18.95926014971811,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.795626583794089,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-2.804934140255659e-23,3.5205018233317145e-20,40493.0,0.0,0.0,7.672474030776628,0.01724003605924315,6.4443085381385396e-06,4.950922374857055e-09,-7.445770438556481e-09,999.9999999982646,3.4443333123852724e-09,-1.9537911722725084e-19,-5.053101814182536e-18,3.162079822785424e-12,-2.4976113749626943e-11,2.178790385072416e-13,-3.595025784404769e-29,-1.0434691379052291e-31,5.447641760250034e-41,-6.38641442814981e-20,-5.026558305352228e-41,1.0486849927777842e-42,8.099446120905698e-47,4.224621870052044,99.99999999963906,0.0,0.0,10.51605059836951,1.6849886788647764e-20,8.405507840497411e-23,1.3957414156540166e-21,1.4330462682721877e-25,-6.922182787673411e-26,-2.0691482628771653e-22,-2.1949572508007638e-25,-2.167557388661304e-22,60.0,-1.6380957170730274e-23,1.187912688068424e-22,2.8578217806044926e-25,7.690150179003982e-26,1.7670949939383878e-26,1.9752364476499718e-26
1800,1.1882591019778876e-10,1.222753801624416e-20,7.467943808823494e-19,2.044543908172427e-21,0.0,4.0383588601174205,1.5412305245426936,0.0,0.0,0.0,0.0,999.9999999997033,1.31165753183239e-09,0.0,2.6198087580270336e-19,0.0,0.0,-7.709886341263116e-14,-5.192330823465923e-33,50.00000000010558,4.36634525602438e-12,-1.601417862505492e-21,-1.9207329044987628e-30,69.16227810035659,0.0,0.0,18.145218638771727,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,15.45246301771763,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,7.630433626454805e-24,-2.200485869255813e-21,40493.0,0.0,0.0,7.7975997634231495,0.018873065745975044,6.351696231164544e-06,4.110160024721834e-09,2.9353668419841424e-09,999.9999999805088,2.540457932439647e-09,-1.632798299723503e-18,7.008900352118864e-18,7.183340524809005e-11,4.946242716016437e-11,1.3636013404454792e-13,-7.316600654098593e-30,-1.0062763631015145e-31,-8.585251181004414e-43,4.482295017634179e-20,1.9128799242665603e-41,-1.992662659003978e-42,1.7576983145913407e-46,4.013955317229965,99.99999999981884,0.0,0.0,10.448399080226029,1.1247863773333726e-20,-7.276425901170638e-23,-9.898611404382115e-22,6.13405762027348e-26,-7.759400332380936e-26,3.0460452216530483e-22,2.102278908438719e-25,1.2293071398726965e-22,60.0,2.2812733016669538e-23,-1.6365733110688978e-22,-2.7601911385308167e-24,-5.383218872563382e-26,-3.3473314267739673e-29,-1.5775001431996245e-26
1900,2.9597516724626827e-10,-1.2511307243505247e-21,-2.429984660329343e-18,-1.9203526816731013e-21,0.0,3.9347493910641615,1.5692479740982757,0.0,0.0,0.0,0.0,999.999999997918,8.247548519939145e-10,0.0,5.064465517275681e-19,0.0,0.0,1.1927843255335788e-13,8.322955716020741e-33,50.00000000005387,1.895794163755079e-12,4.247897062764703e-21,1.463293929295477e-30,68.67510963112926,0.0,0.0,17.463316800549304,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.53590430213913,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,4.4022723060953106e-23,-2.8136243067204284e-20,40493.0,0.0,0.0,8.08883949848172,0.020617719959448444,6.7729765716314995e-06,3.813771446976768e-09,3.031576334084534e-09,1000.000000006239,4.3906793573613414e-09,-9.73480675677984e-19,-1.0881517710219668e-17,-1.325451545325838e-10,9.934425520332038e-12,-9.427803145800536e-14,-4.4138486608038835e-29,2.6760215293104895e-32,-1.6011309309181222e-41,-1.6502619668715777e-19,4.616182603873332e-41,-5.441805713211011e-43,-4.0227445350998e-47,3.921338823602905,99.99999999965497,0.0,0.0,10.382571412273986,7.988102793778251e-21,3.61834773200253e-23,4.893171144959855e-21,-2.39195120529975e-25,-1.4221442195975738e-25,2.1035152859279777e-22,-4.477889641861561e-25,2.712168788334717e-22,60.0,-1.6666544716378456e-23,1.9791651607452718e-22,-1.9527586996406068e-24,2.0044833713732998e-26,-1.9957338328267477e-26,2.0917636379037133e-26
2000,7.189820712517872e-10,-6.458539217808182e-21,-2.2621271641582747e-18,1.6684962565821422e-22,0.0,3.8888919209665844,1.6734604441091565,0.0,0.0,0.0,0.0,999.9999999993651,1.1038303287954814e-09,0.0,-3.3145782840055645e-19,0.0,0.0,-8.346648981244752e-14,-3.564707664406982e-33,50.000000000156184,-7.735742649166625e-12,9.82034355478087e-21,3.703627337171453e-30,68.64106994139179,0.0,0.0,17.546573963709797,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.434494247117165,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-7.368217352488131e-23,2.8075109240103317e-20,40493.0,0.0,0.0,8.03968208865633,0.02209828560946599,1.1045299433641189e-05,8.986328263394072e-09,8.823281079792429e-09,999.9999999921403,1.5577234877764915e-09,-7.07125225036027e-19,5.929110879277046e-18,3.7707994021055463e-10,5.143697148204195e-14,1.947905898406738e-13,1.3685683471266747e-29,1.18962645325502e-31,2.1069194286087193e-41,4.5296944287387036e-20,-6.720329065103913e-41,1.1976312531342132e-42,-6.015283056012488e-47,3.7959448348057667,99.99999999966455,0.0,0.0,10.336873694220731,6.982759718885553e-21,-1.0016611567547839e-22,2.346558628937931e-21,-1.111105214534045e-25,-6.872432964176788e-26,-3.1659960455895243e-22,2.7338479729967503e-25,-1.399398410263383e-22,60.0,6.686703195570022e-24,1.033695202417743e-22,2.192153248648916e-24,6.245395238375044e-26,2.021493425880285e-26,1.448585147063353e-26
2100,2.198535880542919e-10,-1.5218433584068206e-20,-1.627229723847463e-18,-4.238292801670968e-21,0.0,3.820769156698919,1.7477901550303974,0.0,0.0,0.0,0.0,999.9999999993257,1.133109282070585e-09,0.0,1.276806692543781e-20,0.0,0.0,8.108022682935735e-14,-1.518524285657096e-32,50.00000000014714,1.8036938829828909e-13,-4.964587022672862e-21,6.018986153602855e-30,68.10811242310608,0.0,0.0,17.02567209594246,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.287279900035657,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,5.186709529772603e-23,-4.006370283933267e-20,40493.0,0.0,0.0,8.319911698568822,0.024384990404177666,8.351526935862066e-06,6.24267887738218e-09,2.6981265612690883e-08,999.9999999689179,3.3089156744597527e-09,3.732618413604629e-19,-9.915438216293769e-19,1.502475699457051e-10,1.291359028256805e-10,5.608509867877575e-14,1.5502846116229368e-29,-5.375147893511189e-32,1.0092343189853372e-42,-1.7169335506742198e-19,4.725375096833096e-41,1.3945528565782207e-42,1.6230892227181742e-46,3.8011324391234647,99.99999999996923,0.0,0.0,10.273025835096375,-1.0561822588196302e-20,9.365786547277724e-23,-4.4888979868695105e-21,7.777385795100946e-26,1.2053573384317774e-25,-9.992716096578905e-23,1.548597671845643e-25,3.643470261839136e-22,60.0,-3.411346758241993e-25,-7.666351962501895e-23,7.494779946223052e-25,-6.495386604699138e-26,-1.4213486404850965e-26,-1.4427946361673748e-26
2200,9.135679630906371e-10,-2.197973176607105e-21,-2.4470356513963156e-19,-1.1206988001073563e-21,0.0,3.751922201206404,1.805914711748048,0.0,0.0,0.0,0.0,999.9999999997261,1.4461837925605423e-09,0.0,3.745972469415805e-19,0.0,0.0,-6.719469088276943e-14,1.0470073547473197e-32,49.99999999991269,5.0764328548814554e-11,1.2318816590475707e-21,-1.0378725207429271e-30,66.99988240903613,0.0,0.0,16.170181299072507,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.80151693463835,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-4.7648540836352425e-23,-3.4069566458837594e-20,40493.0,0.0,0.0,8.331398666116728,0.026586694396740555,1.3748501881480117e-05,5.464624039797498e-09,2.8208058672226647e-08,999.9999999739287,-8.446652128668501e-10,1.91962963326861e-18,9.40711489911196e-18,1.3535146310439348e-10,3.2387253575379714e-11,1.8480482929221542e-13,2.8492762285892703e-29,8.766920118604339e-32,-2.860076989398779e-41,-1.2356290231615688e-19,1.2158562350653703e-41,1.9401911177096927e-42,1.7217327349424817e-46,3.6992756927670105,99.99999999952311,0.0,0.0,10.14346208854894,1.0026258216483335e-20,7.696933774325727e-23,-4.067264303263463e-21,-9.933049885760372e-26,1.3435098258870256e-25,2.0591085911062558e-22,-3.14030293560521e-25,-1.37676328400048e-22,60.0,-1.9029870797714555e-23,5.1607912921398466e-23,4.0979658153337585e-24,6.380689587423892e-26,3.017373477436983e-26,6.523129346821176e-27
2300,9.860247167740432e-10,6.111069796530619e-21,1.180606763089688e-18,-4.618748672291673e-21,0.0,3.5272930394408495,1.8892665664654753,0.0,0.0,0.0,0.0,999.9999999987614,1.6114773925713772e-09,0.0,7.058437911759578e-20,0.0,0.0,1.517148058920419e-13,-2.3558422510443963e-32,50.000000000094886,4.3671680671327936e-11,5.730974318220449e-21,-5.493320508811699e-30,67.08386473917457,0.0,0.0,15.502225863463947,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.89250909276575,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-4.905589907490108e-23,-3.6253770729673535e-20,40493.0,0.0,0.0,8.333777071856408,0.02655964612139605,1.6573375067300116e-05,1.3890662926337919e-08,1.675121851240689e-08,999.9999999675605,2.2299777922229127e-09,-1.0695081641678548e-18,-3.2639616947550758e-18,1.8657767235660924e-10,1.712349353090276e-10,5.422153612997158e-13,3.9239367494744454e-29,-1.7732978694107065e-32,6.149549135739056e-41,-1.0473827283805863e-19,4.0842449170752563e-41,-1.6525311691760064e-42,-8.700796081972115e-47,3.5193201349271876,99.99999999968945,0.0,0.0,10.087069816385572,-1.213503761447807e-20,-6.225816009144598e-23,-2.8411983991672894e-21,-1.6178572180049914e-25,-1.2374540675317858e-25,-1.5193191319378489e-22,1.373512474668931e-26,-8.026739460125489e-22,60.0,-6.3763418495693016e-24,1.8316881805565705e-22,-1.2226228919807987e-24,2.482665122138293e-26,1.3812032121519365e-26,-1.3662109855880048e-26
2400,1.0307328835020807e-09,-5.407263105334664e-21,2.5484328736911262e-18,-1.7497607080985746e-21,0.0,3.4225548647772226,1.9771929454072372,0.0,0.0,0.0,0.0,999.99999999732,7.213713899830383e-10,0.0,-5.157824127565708e-19,0.0,0.0,6.19429489918809e-14,-1.4133466633449045e-32,50.00000000001432,6.443473715094312e-12,2.2517365085317307e-21,2.1783108077951703e-30,66.31387038987675,0.0,0.0,15.257368515196543,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.875145845462995,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-2.5488371466727607e-23,-2.9217363951884167e-20,40493.0,0.0,0.0,8.449879094194339,0.02843568963246375,1.6443845127387995e-05,1.2539179315034608e-08,4.146202208223331e-08,999.9999999458588,7.098225718651008e-10,-1.4512533220338076e-18,5.488796033580468e-18,8.123404337704978e-10,8.785263174808278e-11,2.3211056949466292e-14,-4.3433621997395365e-29,4.6659546257350254e-32,-2.737296571744014e-41,1.2764919528712312e-19,4.721887733406801e-41,7.304050132492304e-43,-9.096737610691584e-47,3.585719937139846,99.99999999968128,0.0,0.0,10.065509089180765,-2.7978794389085313e-21,-2.1142674455042592e-23,-4.064295525312431e-21,2.048470489365735e-25,3.495252779162449e-26,2.3957660053870834e-22,2.7614505269654044e-25,-8.202570914012638e-22,60.0,1.7315368362167822e-23,-1.7244184866894498e-22,-5.470267250737926e-25,-4.930027320117633e-26,-1.1494834716329456e-26,1.933278268518114e-26
2500,1.2730698715977637e-09,1.0250735263432491e-20,-2.369961800739352e-18,4.9958438315224905e-22,0.0,3.320569026838189,2.0341007143604353,0.0,0.0,0.0,0.0,999.9999999976709,2.3447970467897984e-09,0.0,4.22415681207274e-19,0.0,0.0,7.460440754952197e-14,1.5356675389002394e-33,49.999999999787136,1.654421219995715e-11,-3.402143825568682e-21,4.0116023426730654e-30,65.92812750364688,0.0,0.0,14.907865151733912,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.9273095527586,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.5179787531345243e-23,3.54121460145022e-20,40493.0,0.0,0.0,8.572594636415326,0.029881837705300687,1.937740172198791e-05,1.3656295220695266e-08,4.3730937918716663e-08,999.9999999460947,1.0567350947552803e-08,8.404730908454724e-19,7.913727836910675e-18,7.22407531982729e-10,2.4845708893875493e-10,7.346724685314985e-13,-2.381391776555641e-29,-8.156157073082142e-33,-6.49035457615001e-41,1.0384172448179517e-19,4.595625406601448e-41,1.9622449235707345e-42,6.571314414378563e-47,3.383696470731132,99.99999999960998,0.0,0.0,9.923755534647045,1.0382738058575694e-20,8.325883066642229e-23,-3.921517322608513e-21,8.480669748208712e-26,-4.854088346264822e-26,-2.660233480480422e-22,1.232368699067e-25,-4.946791069464467e-22,60.0,-9.262234570977686e-24,-9.221856037256637e-23,1.8581872322479393e-24,-1.1137824958204554e-26,3.3177884344087235e-26,-4.931233061685176e-27
