milliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,-1.5714403311487945e-10,5.6711426854971935e-21,2.3909192361696494e-18,1.4151542313466402e-21,0.0,11.913685164293055,0.038397565846157916,0.0,0.0,0.0,0.0,999.9999999998794,1.0878799464235415e-09,0.0,5.2587140738555745e-19,0.0,0.0,6.330979122022164e-14,-3.293465340629361e-34,50.00000000013756,2.0625538599761378e-11,6.345881163141215e-21,7.086985249041653e-30,85.0157598764562,0.0,0.0,34.022532602228395,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.12012239119708824,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.683499649924516e-24,2.0242817394429957e-20,40493.0,0.0,0.0,-0.07536343105229987,0.00045782925763529047,4.1270725618056557e-08,-1.3328219933324244e-09,1.3183837977619532e-08,999.9999999884016,-4.803810719115623e-09,4.963782643479349e-19,-5.735555345157753e-18,-9.963886450245263e-11,1.0934436657670862e-10,4.558200519484058e-13,-2.3835756144642417e-29,-5.551689188114869e-32,-5.841647908644434e-42,-3.192718382175536e-20,7.142620669134131e-41,8.731741953212103e-43,1.0637337925998634e-46,12.012999007245035,100.0000000001479,0.0,0.0,11.969131339004097,9.847516178699184e-21,1.8199889031542746e-23,-5.128123522996168e-21,-2.0903148417462296e-25,-2.5463204534260263e-26,1.494563840622539e-22,-4.304107216838183e-25,3.1530928697262023e-22,60.0,1.9982855396211668e-23,2.5612808286958049e-23,5.939624938546965e-25,-6.733510585977604e-26,-2.8176675426767095e-27,-3.625448205030366e-27
100,3.289687085332243e-11,-3.879926350930916e-21,-1.5415198818842054e-18,3.285907786705677e-21,0.0,10.608434168615938,0.0782034412973495,0.0,0.0,0.0,0.0,999.9999999996477,-1.0413330759550209e-09,0.0,6.00523872981363e-22,0.0,0.0,-4.2334432337308414e-14,-1.958528605338221e-32,49.999999999904816,-3.5547624921215514e-11,9.421763527989996e-21,6.975210957227365e-30,83.5646565979863,0.0,0.0,32.43792974136635,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0565589815077554,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,5.0250379109737755e-23,-2.7923583137672324e-20,40493.0,0.0,0.0,1.2475258350814056,-0.0007491824949307582,1.3848342007112655e-06,2.35777656736595e-09,-2.796128540302192e-09,1000.0000000022161,-2.6192899936302485e-09,-1.4201397403319229e-18,-4.222455805502025e-18,1.408800948015806e-10,-4.5519334794489994e-11,-4.1567771872434916e-14,2.5895340554422404e-29,-2.044337401028623e-32,-8.077610106747419e-42,-4.2205083130894233e-20,-7.399245596480569e-41,1.0223027377153633e-42,-4.394736734561793e-47,10.812083141593918,99.99999999973154,0.0,0.0,11.874415850501048,-1.50564448033558e-20,6.458260200865759e-23,9.541771677485421e-23,2.5737633268703004e-25,1.1252023221631586e-25,-2.0239162883390119e-22,-3.929945132428374e-25,4.0728810721716046e-22,60.0,6.287511299992585e-24,-1.9230334469773557e-22,-2.960616702486678e-24,-4.8017387005766335e-26,-1.2551158066433589e-26,1.437618446950502e-26
200,2.1259465883113955e-10,-8.681051728756715e-21,2.1982757029102294e-18,-4.465461337333236e-21,0.0,9.770671622317654,0.19173769182182276,0.0,0.0,0.0,0.0,1000.0000000011985,-2.898024625444137e-10,0.0,3.696777695608583e-19,0.0,0.0,1.2590530905677488e-13,-2.2545241284339e-32,49.99999999994526,-2.446646535616129e-11,-5.468317430956121e-21,-3.710666775412538e-30,82.52716777698588,0.0,0.0,31.312658932638428,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.5090047044740205,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,9.337535855127512e-24,3.248782363095477e-20,40493.0,0.0,0.0,2.262985707505642,0.001333643017687476,-1.6187393580430188e-06,-3.2348522804409787e-09,1.1775677813258081e-08,999.9999999998645,3.119742058120107e-09,-1.1222500151134586e-18,-8.302035215439144e-18,1.3110091352731474e-10,9.565191689304103e-11,-1.3012167286672737e-13,-2.4373670166992474e-29,8.044631231833411e-32,-6.412422380892948e-41,1.292809232966421e-19,4.759336624099146e-41,-1.8620061726387285e-42,4.966806734565356e-47,9.687455953335679,100.0000000002268,0.0,0.0,11.766718745225647,1.1619528920616055e-20,-7.780664939295745e-23,-3.540568486894777e-21,-1.480839822265457e-25,-3.355753028384747e-26,-2.292122492149106e-23,4.4102596643222396e-26,-1.9974895971409533e-22,60.0,-6.318950811192657e-24,-7.953692194327414e-23,-2.4487611789118133e-24,5.613409290388658e-26,1.337828286762881e-26,-4.897210141961982e-28
300,-1.4361955134978596e-10,-1.6220548700570907e-20,1.9122056603890597e-18,-2.6407337288587814e-21,0.0,8.92613560070358,0.3090465660836951,0.0,0.0,0.0,0.0,1000.0000000007825,-4.215031215378388e-10,0.0,-5.13491865284656e-19,0.0,0.0,-3.556126424818807e-14,6.383105664701825e-33,50.00000000017127,-2.6921147274660242e-11,-4.214145477970909e-21,2.154374328737635e-30,81.47218651902436,0.0,0.0,30.21404489667504,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.5948185935733203,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.9208346620954164e-23,2.389726704385528e-20,40493.0,0.0,0.0,3.18048026880541,0.0005258710980130323,-3.3959906890548824e-06,-1.27766935646882e-09,1.3828797367770233e-08,1000.0000000086371,-3.5720787973991336e-09,-1.5272725141862753e-18,-9.060808033288432e-18,-3.5654170271948412e-12,1.5096145145953655e-10,4.351829914491398e-13,-4.726178374816644e-30,1.2346057273789252e-31,-1.1800039942984189e-42,-7.895294665778162e-20,4.978782911346904e-41,2.1041442585327328e-43,-9.52562390336546e-47,8.86641199111623,100.00000000009646,0.0,0.0,11.690900394176147,5.3269432498827176e-21,5.684531892895747e-23,-3.895376753590375e-21,4.810772854489606e-26,9.973418839603139e-26,-3.2307611664377143e-22,3.0912167187706697e-25,4.503221902611285e-22,60.0,1.0287159884993371e-23,8.78389303185809e-23,-4.2912674400266285e-25,-6.139455976355928e-27,3.6097334725647513e-26,-2.3013298538317432e-26
400,4.8613229212671474e-11,1.314563899617407e-20,-2.7471113002592925e-19,-9.689623093514077e-22,0.0,8.194312720152658,0.33830178045924236,0.0,0.0,0.0,0.0,1000.0000000008637,-5.694287458386086e-10,0.0,4.872699492595257e-19,0.0,0.0,-8.463507896297144e-14,1.3837333609135157e-32,50.00000000012412,-4.2893529353834215e-12,7.16227978972816e-21,6.331429152404665e-30,80.35347448607635,0.0,0.0,29.596080451633814,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.934017413544916,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.7823588447570498e-23,-1.2355705864646955e-21,40493.0,0.0,0.0,3.9627710153041154,0.0006613466223436288,-2.4179040273756503e-06,1.1655458450746021e-09,-3.474191890658394e-09,1000.0000000160059,4.645903385121846e-09,-1.9367256867166835e-19,7.014539224892211e-18,-8.301094883897652e-11,1.4616656550482944e-10,-2.023265814710037e-13,3.2216108086913654e-29,5.738071589922327e-32,-2.6646226353699225e-41,-7.622401076935519e-20,-4.960004537282295e-41,-1.8194760341451324e-42,1.689072204273933e-46,8.158722272031323,100.00000000008242,0.0,0.0,11.64810563953589,5.310410804406089e-21,4.4629113543993833e-23,3.2657228771784744e-21,1.1391411324853336e-25,1.4403566367935093e-25,-1.2335218742062483e-23,3.927872036960695e-25,6.611794346958404e-22,60.0,-9.740400508644935e-24,3.509661548373588e-23,-3.9355696251174306e-24,-7.375162719216968e-26,1.8174258780713996e-26,2.466174452478383e-26
500,1.3148971848769003e-10,4.470667749291611e-21,9.598931347630731e-20,-3.1270863517515205e-21,0.0,7.648613048215623,0.4801479956209911,0.0,0.0,0.0,0.0,1000.0000000002394,9.772447711893273e-10,0.0,-3.389357305482691e-19,0.0,0.0,-7.600008483123295e-14,1.7763806371677796e-32,50.00000000014617,-1.0273252888199171e-11,-6.886066757099022e-22,5.0207248935213354e-30,79.33534467878285,0.0,0.0,28.495444138184,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.873440696596522,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-8.793767553256468e-23,3.02676749412381e-21,40493.0,0.0,0.0,4.451029379690545,0.0034094395430819954,8.543340413915755e-07,-2.8176262100660245e-09,-9.527275498458408e-09,999.9999999978319,-3.878313132029736e-09,-1.077521443404996e-18,-8.151789010218974e-18,2.422353068568563e-10,-2.3594372561501253e-11,-4.0349147739423816e-13,-2.928162343997378e-29,1.0381291279912188e-31,6.01328177824709e-41,2.668059935463401e-20,-9.082651844518512e-41,6.3656591985445034e-43,-1.0364814103773737e-46,7.6535191655823,100.00000000008232,0.0,0.0,11.499799577299768,8.70552289933643e-21,3.9590104554661824e-23,2.2457317079710468e-21,-1.3896016534380456e-25,-1.3296234268120381e-25,-3.067693323796998e-22,9.570736890431444e-27,7.189595226709571e-22,60.0,-2.166799350916182e-23,-4.5486560176689465e-23,-2.8254849783724242e-24,4.5569117551122546e-26,1.4195573213905053e-26,-1.9334514372541061e-26
600,2.0387648357266424e-10,-1.4357665546897833e-20,1.3309208775370235e-18,-4.948109918150222e-22,0.0,7.108496389521282,0.5249817758178484,0.0,0.0,0.0,0.0,1000.0000000001571,1.054978708982082e-09,0.0,-3.770314037213919e-20,0.0,0.0,-1.225599747075611e-13,2.3927246784120267e-32,50.00000000002539,-1.6126939273611198e-11,-7.09956002299888e-21,4.0828887578506614e-30,77.94925985764345,0.0,0.0,26.914369397977573,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.00549858937301,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.3247544828457896e-23,-3.2206558389736e-20,40493.0,0.0,0.0,4.978133100559395,0.004443846024485213,-2.65022813430887e-06,-2.4456736153520584e-09,-2.2029847512635847e-10,999.9999999956403,-2.449410104422963e-09,7.307068689817229e-19,1.2111292581457334e-18,-2.1279204539108296e-10,6.591734772187446e-11,5.253348806294035e-13,3.289884103234904e-29,-1.0099250087618258e-31,3.300882262481703e-41,-1.7836797405495758e-19,-6.474567999737413e-41,-9.695065343479531e-43,-2.3248025812586664e-46,7.066329717314948,99.99999999986753,0.0,0.0,11.437450366265685,9.491079969124798e-21,9.080766761151398e-23,-3.2466910745210284e-21,1.3683074011088206e-25,6.16930205550735e-26,-1.7993180378924263e-22,1.040108382368623e-25,-3.6653226907341083e-22,60.0,-1.6986191088727875e-23,-4.239675911663248e-23,3.570780028091738e-24,3.9340336011074544e-26,7.504736168386161e-28,1.1124548192294924e-26
700,-2.9966288590560815e-10,-1.855084960902205e-20,-8.784998742576463e-20,-1.718108186563554e-21,0.0,6.69560198510399,0.6639954275459328,0.0,0.0,0.0,0.0,1000.0000000014259,-1.3671116809188554e-10,0.0,6.55853223495187e-20,0.0,0.0,-1.3198022804146482e-13,1.875187156189613e-32,49.99999999998727,-2.887049226209775e-11,-2.8916038561753078e-21,-6.2558013325480335e-30,77.33917545464392,0.0,0.0,26.297393512799424,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.697542704044373,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.851545251550457e-23,-3.140229380827369e-20,40493.0,0.0,0.0,5.312442593419928,0.0056003885161856806,-5.038692253646047e-07,-2.736484393868518e-09,-4.997585278566495e-09,999.9999999990176,9.520135562511567e-10,2.116330793725884e-18,7.34094107846105e-18,2.70075035984897e-10,-1.3530174467261535e-11,-1.6537478614412839e-13,-3.7874302753416206e-29,6.610884872066114e-32,-2.9812395918254534e-41,-1.6150993933901892e-19,-9.897466808350897e-41,-9.245346520924188e-43,1.5421861121079058e-46,6.489008199406072,100.0000000002298,0.0,0.0,11.315836717937215,-4.824039329277658e-21,-6.663095928501067e-23,-3.536546992938587e-21,-2.0455029328996564e-25,-4.7084665812687776e-26,1.6582941470437438e-22,-1.973367643472671e-25,4.990596329818969e-22,60.0,-2.0062292300972503e-23,-1.459445469398475e-22,3.215716117303652e-24,1.8169161008477e-26,-1.2607579856205573e-26,1.4146027505760363e-26
800,1.3373599143066105e-10,-3.118759064493513e-21,2.15265035942758e-18,-6.234703148552565e-22,0.0,6.178349441090065,0.7346135313711786,0.0,0.0,0.0,0.0,1000.0000000011478,5.702242637443443e-10,0.0,1.1708239240706157e-19,0.0,0.0,-7.666393731850157e-14,-1.5372379427777097e-32,49.99999999995856,9.589440566558822e-12,7.451202167382789e-21,6.128919894348312e-30,76.72555601201158,0.0,0.0,25.730832412562933,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.687887898597891,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-8.57414687053078e-23,-3.3697180097066454e-20,40493.0,0.0,0.0,5.884549861711443,0.0065024828103804775,-2.539678242330234e-06,-1.7990973151985856e-09,-4.02995379898185e-10,1000.0000000022122,1.3582710401884723e-09,8.798664957466935e-19,6.433424945360726e-18,-4.707610438794421e-11,3.301161994351836e-11,-1.1357448967424282e-13,2.5432500505485e-29,-3.1854600609593195e-32,5.297124580372249e-41,6.201036090437136e-20,-1.484128807943692e-41,-1.4760346193278022e-42,-2.335146279152634e-46,6.29112029057257,100.00000000011605,0.0,0.0,11.230519274694775,1.890662293038083e-21,7.716116731126085e-23,5.176765811731432e-21,-4.376582021372414e-26,-1.448301552575992e-25,-3.760563779859208e-23,1.7345951999741583e-25,6.647154320484005e-22,60.0,2.5897619278118246e-24,6.383733140452327e-23,2.5956841570998378e-24,6.458509298424543e-27,4.6576904856306466e-27,1.7684123514918475e-26
900,6.443793078339441e-11,7.99229784984935e-21,-1.6446039293910617e-18,-9.513176806774538e-22,0.0,5.836334253159064,0.8310380627290388,0.0,0.0,0.0,0.0,1000.000000000944,6.993502216174234e-11,0.0,3.4468937933056664e-21,0.0,0.0,1.1027577336889452e-13,-6.4489204488023195e-34,49.99999999985245,3.647718656695712e-11,1.7853505819027517e-21,6.907112910581981e-30,75.88795353175811,0.0,0.0,24.707570654114658,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.220504303488953,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-4.9485105839052984e-23,-1.893814492866843e-20,40493.0,0.0,0.0,6.028801694661786,0.006173057442415112,-1.829524541178009e-06,8.533621032914155e-10,-1.0257074592620389e-08,1000.0000000026669,-4.14431808180321e-09,1.9129058148865165e-18,8.4353448101481825e-19,-3.596439236857318e-11,9.081885130546257e-11,3.9152902270282285e-13,-3.2411922371247165e-29,2.1924043310385995e-33,4.1296069220766505e-41,1.1394155906832085e-19,-5.877022885330215e-41,8.452717612191418e-43,-1.6334629949530164e-46,5.991433704393857,100.00000000015382,0.0,0.0,11.199099252511473,1.2031313087644459e-20,-7.389865087653956e-23,1.392621058266473e-21,-5.681449734300042e-26,1.3865024020417933e-25,5.1445350754165444e-23,2.484730655444439e-25,2.0047243546905837e-22,60.0,1.3617681201899327e-23,8.958366645016475e-23,-1.6492985519785205e-25,-3.355988609524601e-26,6.8284067273505095e-28,1.846961021455885e-26
