miliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,2.2663987566731668e-10,-7.210240044104951e-21,-7.158253556944183e-19,4.43792069608245e-21,0.0,12.011696968343706,0.051843764674976645,0.0,0.0,0.0,0.0,999.99999999945,-2.8879186695591863e-10,0.0,-8.827803705771104e-20,0.0,0.0,-5.4252255481408035e-14,-6.01076803662209e-33,49.99999999999678,3.101776974279792e-11,1.0158566167793475e-20,-7.398786736516264e-31,84.94993197671423,0.0,0.0,33.982515342359896,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.08127101102387872,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,7.799034674348186e-23,3.4741702563631145e-21,40493.0,0.0,0.0,-0.05213227835792169,0.0005228903362018527,1.23423618091601e-06,6.654192131319921e-10,-9.070958291092099e-09,999.9999999916838,2.001661337355406e-09,1.7755883199285487e-18,-6.869144738799434e-18,3.2347881276635603e-11,1.1065000185534083e-10,-3.723723656329303e-13,-3.1456522806718437e-30,7.114453145746759e-32,-7.630770511595243e-42,1.4586914936047738e-19,-7.7992842276027e-41,-1.0358580000737942e-42,1.819100065086035e-46,12.007657594578292,99.9999999997661,0.0,0.0,11.985279140170363,-1.1822087599443879e-20,9.02262973290318e-23,4.769311373845981e-21,-4.5189902982599387e-26,-6.316835013752251e-26,-2.9914475756160574e-22,1.1442216595999727e-25,-1.0836326096208813e-21,60.0,1.0322314947813022e-23,-1.9680279829168116e-23,2.1835212710750813e-24,4.8544307095765476e-26,2.2420589308294177e-26,-2.0615769788775857e-26
100,4.236251624787433e-11,5.90255160844785e-21,1.480057413124162e-18,-2.557551752454861e-21,0.0,10.608534850160966,0.08431088754312176,0.0,0.0,0.0,0.0,1000.0000000009768,5.484392304407189e-10,0.0,-5.986255967654762e-19,0.0,0.0,-2.484883290024654e-14,-6.273959292738332e-33,50.00000000000454,3.0074327001936975e-11,-2.796333096915071e-21,-4.361099057480357e-30,83.59511574415995,0.0,0.0,33.09140634811146,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.9537561605811233,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-7.432922093346181e-23,2.04945039465569e-20,40493.0,0.0,0.0,1.3946056303620928,0.0007536738247079093,2.823032744454093e-06,-1.8805945822516577e-09,2.248091122407241e-09,999.9999999821217,-5.55474864537452e-10,1.9448165683822276e-18,1.759288059333353e-18,2.923354979077483e-10,2.6692440892665823e-11,-1.2338330923226984e-13,-3.304480627127691e-29,-7.208225970927804e-32,-4.0394421040919335e-41,1.4330654497485089e-19,-2.476222815683026e-41,-1.1657399480566618e-42,-8.906826062787377e-47,10.605150390174483,100.00000000024231,0.0,0.0,11.864422146898415,1.3215882471390972e-20,1.0271890449392187e-22,4.752448130222957e-21,-7.805516629629261e-26,-2.532879721992037e-26,-9.281144498852329e-23,-2.088230190412582e-25,6.635893459750334e-22,60.0,-2.304193399165946e-24,1.0172837755637213e-22,-4.133383816574723e-24,-6.899659474046819e-27,1.2110974556007818e-26,-2.344432575933334e-26
200,1.8114060322958225e-10,1.431202201659534e-20,4.736360199789814e-19,-7.055847989278272e-22,0.0,9.739994426122003,0.21142717199440453,0.0,0.0,0.0,0.0,999.999999998758,-3.58474465116489e-10,0.0,-5.258301202666125e-19,0.0,0.0,3.727035147826443e-15,-8.200674668156646e-34,50.00000000005994,-3.608983173087979e-11,7.898150566770592e-21,-7.817489652889812e-30,82.51645606067079,0.0,0.0,31.223338672307225,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.6877475827685506,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.1726301026458634e-23,3.493430286544125e-20,40493.0,0.0,0.0,2.3908859653915324,0.00019617353933353818,3.275964215088808e-06,-1.5369781362391352e-09,-8.682502340032006e-09,1000.000000006036,-3.074004486726257e-09,-3.766633465364415e-19,-1.1157739138229258e-18,-8.290542834285984e-11,1.4775420986277918e-10,5.887142753220728e-13,4.8512475817230895e-30,-7.813758612864088e-33,4.716983059595229e-41,-4.618928382849954e-20,9.709170256766791e-42,9.9752262264013e-43,2.3603427162628122e-46,9.589235536975274,99.99999999995536,0.0,0.0,11.774341657774592,6.544492153423392e-21,6.591016234122382e-23,-5.781224866818021e-21,9.465350060378369e-26,9.783694518403836e-26,1.8730295245862202e-22,-1.289790614816207e-25,-2.876524163041183e-23,60.0,1.0680306961766863e-23,-2.000209600812159e-22,-2.0481420669415858e-24,-1.617565625471396e-27,-1.2652420526707983e-26,-1.2321610142383893e-26
300,-3.036241398409544e-10,6.011876945980068e-21,2.302026543647217e-18,3.477953878438761e-21,0.0,8.854581711400527,0.2624310728036886,0.0,0.0,0.0,0.0,999.9999999993946,-5.453589683595498e-10,0.0,3.061469639357918e-19,0.0,0.0,-3.22342994227899e-14,1.9134249264297368e-32,49.999999999969916,-2.2787280017348637e-11,1.6442649870815492e-21,3.540301438678137e-30,81.31611275643662,0.0,0.0,30.55393503021218,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.849046908049947,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.975290894091908e-23,-3.596931270238167e-20,40493.0,0.0,0.0,3.1446431320734365,0.002134375438204902,1.589039004396051e-07,3.517465043831026e-09,-6.785683245248441e-09,1000.000000019615,3.2383642541636786e-09,5.434422363631162e-19,-5.933014525492173e-18,1.0294174928655832e-10,9.152902642466008e-11,-5.981555031577067e-13,-2.7708689092743395e-29,1.1525392009121805e-31,5.360464315431833e-41,-1.5583469883625955e-20,-7.451180218858787e-41,1.9542251899161635e-42,-1.0836458385453964e-46,8.810683325295845,99.99999999985533,0.0,0.0,11.67081768747767,3.687542966955399e-21,1.2042670790285397e-23,-1.8072106794964555e-21,-5.1361184245955626e-27,3.186849532714937e-27,-1.0893204337985187e-23,-1.6748173915314513e-25,-5.689792730992342e-22,60.0,-1.5278345608818878e-24,-1.0598248800480595e-22,-2.6488695696638263e-24,6.800573014654061e-28,3.076182105960313e-26,-1.527206981473051e-26
400,-2.9064198321747577e-10,1.736316645786093e-20,-1.7998886589518268e-18,-3.3629191339332568e-21,0.0,8.065814907480855,0.41966547803867416,0.0,0.0,0.0,0.0,999.9999999986617,1.984576191920492e-10,0.0,-2.9127603958159417e-19,0.0,0.0,-3.859460574620447e-14,1.1423512175738003e-32,49.99999999998561,2.8109521916281114e-11,1.5530364005237669e-21,6.400557916429039e-30,80.051805339786,0.0,0.0,29.458212694570992,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.880813253788589,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.595798770501504e-23,-4.405365430259554e-20,40493.0,0.0,0.0,3.925171281330703,0.0018912138277433913,1.1578177059505193e-06,-2.2555387923641856e-09,6.303210141546501e-09,1000.0000000080514,2.6346666062359725e-09,-1.932388931236533e-18,7.432975032891178e-18,-4.498387798572846e-11,-4.04280123707622e-11,2.465314430864076e-13,4.4902077709580343e-29,-1.6658839888626813e-32,3.4525975792004787e-41,-5.962875416255556e-20,-3.632934566779831e-42,1.829043852349329e-42,1.614730141634345e-46,8.120677487856426,100.00000000009271,0.0,0.0,11.666881567370524,-1.017439306827284e-20,-4.539864995610055e-23,5.452207708962857e-21,-1.5392822946354734e-25,1.200482996574916e-25,-2.486017460106279e-22,-3.9530675416973917e-25,-3.442346406864006e-22,60.0,-5.826037833315816e-24,2.202374295575464e-22,9.137844961846575e-26,-5.647288855627218e-26,-2.0906275947136502e-26,-1.526270696410767e-26
500,2.0955651769371706e-10,1.5481418039757748e-20,-1.953327192850043e-19,-2.2502116930149753e-21,0.0,7.63790899608806,0.4189450888658279,0.0,0.0,0.0,0.0,999.9999999994212,-6.546000655568598e-10,0.0,-5.585074040710801e-19,0.0,0.0,2.381670512762644e-15,1.0194107554884637e-32,49.99999999988915,-8.77150503036549e-13,5.907368503428853e-21,3.571902972175302e-30,79.07669496085522,0.0,0.0,28.610635312493674,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.370818725686067,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.5284233473609766e-23,-1.963093222159825e-20,40493.0,0.0,0.0,4.356166855181519,0.001900420648132679,-2.754811174196233e-06,1.625050489065715e-09,-3.4278498106525546e-09,999.9999999931849,8.735706463909007e-10,-1.7604485475484987e-18,1.0194555352520072e-17,-1.1682016721503368e-10,1.0753094325959551e-10,-1.3249202526516443e-13,3.1219835994244167e-29,1.3868617448672116e-31,-3.5733226276693946e-41,1.6794090633783182e-19,6.948501940119441e-41,1.549461970166474e-42,2.1793764635768284e-46,7.436329491539239,99.99999999973667,0.0,0.0,11.537328315475994,6.973970089459902e-21,8.283816424939341e-23,4.617075578036641e-21,-1.4050950957597772e-25,3.6479922182407507e-26,2.3201045550550655e-22,2.993088531530695e-25,-4.496758214708704e-22,60.0,1.0575623577629181e-23,7.700091983187775e-23,-4.0261871553030525e-24,-4.358793457216769e-26,3.3256179874839406e-26,-8.295391309090878e-27
600,-3.0391668403807517e-10,-1.7878285089334687e-20,-2.4676057565197452e-19,4.212265428165914e-21,0.0,7.080282387122539,0.5339353567377289,0.0,0.0,0.0,0.0,1000.0000000012816,1.056180462933962e-09,0.0,-1.3488013521066287e-19,0.0,0.0,-1.6517081622915132e-14,-7.949196403625728e-33,50.00000000009503,1.8356650451399488e-11,9.975863131135857e-21,-4.618216813246676e-30,78.54438555870479,0.0,0.0,27.65367785376717,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.801001530099894,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-5.8347480806373355e-24,-2.4253834370374025e-20,40493.0,0.0,0.0,4.9280288280076014,0.003858704025557018,3.1097753873957935e-06,2.379882148140878e-10,5.750815986800961e-09,1000.0000000185722,5.445045829515219e-10,-1.9960546168992306e-18,4.7243652875380275e-18,3.4333964712874656e-11,-1.3982976432660615e-10,2.3694625620120404e-13,-2.2612946963747822e-29,-2.393897019025869e-33,-3.3791968573154846e-41,-1.5378046096236837e-19,6.160918044460194e-41,2.358998125325342e-43,-4.963730773540088e-47,7.108168219601894,99.9999999998811,0.0,0.0,11.457219070122175,-1.6337264984774785e-20,3.913886088767393e-23,-3.1013609211268873e-21,8.991345743463597e-26,3.3964619808631985e-26,-3.2131583558661703e-22,3.4499915284108596e-25,-1.2378842543363871e-22,60.0,1.5469907444443795e-23,4.772423278843822e-23,1.3579397498731886e-24,6.020555025515255e-26,2.0575973504333273e-26,1.655888028848863e-26
700,3.496969786458751e-11,2.0581444163462437e-21,-2.122337305519199e-18,-2.5134539578765023e-21,0.0,6.6652198704762515,0.6417228719439406,0.0,0.0,0.0,0.0,1000.0000000003325,1.1460871358858116e-10,0.0,-2.3110629556081074e-19,0.0,0.0,-9.969682800807343e-15,1.5360900857820254e-32,49.999999999857934,-1.9600500803225636e-11,-9.21995417520942e-21,5.079395344390667e-30,76.98346008192657,0.0,0.0,26.145907234343735,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.624302938502883,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-6.421518400269712e-23,1.1457239003649666e-21,40493.0,0.0,0.0,5.305419000081609,0.005256770467939147,1.3736338550042368e-06,2.2259882251837374e-09,1.1169807174338419e-08,999.9999999995422,-3.0221063427768115e-10,1.474662152699689e-18,-8.814662709268608e-18,7.172718539681381e-11,5.536039345063193e-11,-5.90745704854333e-13,4.3700318731040543e-29,-1.0776874826031033e-32,-6.689316393298694e-41,1.656381522563823e-19,5.303693166122424e-41,3.2636020197271803e-43,-4.3458797001562645e-47,6.612450490234342,99.99999999979406,0.0,0.0,11.32149012794399,-8.851835348648127e-21,1.0124915274144197e-22,2.0004626896434844e-22,-1.207536335306348e-25,-2.965755411165697e-26,-2.0844887716710566e-22,3.5373493587205043e-25,6.19470005442793e-22,60.0,-1.5578306205502646e-23,6.146043129047359e-23,-4.430818811280267e-24,-5.713306420069466e-26,1.4366024208582506e-26,2.2668524898536936e-26
800,-2.8351367402532633e-10,-1.6903176457201867e-20,3.9294583281454903e-19,-1.326018664670573e-22,0.0,6.287182560187824,0.6785094086418764,0.0,0.0,0.0,0.0,1000.0000000003876,3.981406188295712e-10,0.0,-2.473229690014084e-19,0.0,0.0,8.87649425689817e-14,2.1668209930326493e-32,49.99999999998261,-3.4510096952471084e-11,4.947411915570838e-22,-6.764502156908887e-30,76.72866294488519,0.0,0.0,25.385247290654593,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.568690206706531,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,2.0714379618893864e-24,-2.2466892339803014e-20,40493.0,0.0,0.0,5.7886152886488835,0.006671493674844003,3.3968759076216485e-06,1.6042052751425186e-09,-8.377715172538678e-09,999.9999999937509,-7.496669099003804e-10,1.1146832206655536e-18,2.7752220043563523e-18,4.769398288319555e-11,1.403604992302798e-10,4.18767698811378e-13,9.815225722450898e-30,-5.272103293627216e-32,5.508140880969944e-41,1.0831754843333918e-19,5.322816532157165e-41,6.880693888692348e-43,1.5861171537730911e-46,6.134960584067165,99.99999999995528,0.0,0.0,11.250587306507141,-1.0192622016228719e-20,3.4678777510418944e-23,-2.9675041349922986e-21,1.3691841829755974e-25,-4.6108007334751605e-26,-9.173452417375839e-23,1.5676777960923492e-25,9.731532223581972e-22,60.0,1.3708523540977896e-23,1.381630707963936e-22,-3.8488420186629024e-24,-6.41804153102128e-26,-2.2154195314699965e-27,-1.1312809928287767e-26
900,-2.561176879561587e-10,-6.0559540899834385e-21,-1.1568535378183384e-19,-1.6921939563325544e-21,0.0,5.948526999196588,0.8060204465257514,0.0,0.0,0.0,0.0,1000.0000000007346,-1.995980176654366e-12,0.0,5.634373855474659e-19,0.0,0.0,-1.3447732338427947e-13,-2.778568441985404e-33,49.999999999907985,2.347705930630607e-11,-2.224488872401956e-21,4.342601011936367e-30,75.43780283775018,0.0,0.0,24.753406078568176,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.296213360425643,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,6.109098521253675e-23,-1.1639631534138703e-20,40493.0,0.0,0.0,6.0477434078088725,0.0057904944594465695,3.4202878514465682e-06,3.979624980319943e-09,2.969995118636903e-09,999.9999999849987,-2.1484367456103856e-09,7.720478757064524e-19,8.204027785892541e-18,-2.40031086164574e-10,-1.1782152458953043e-11,5.091302798606812e-13,-3.565049907155929e-29,-9.96823563951414e-32,-3.7939241858522356e-42,-7.293814548781458e-20,2.2429410989856342e-41,-2.052930878226954e-43,2.2982930724785134e-46,5.965602138344433,99.99999999983045,0.0,0.0,11.188273858736677,-4.447299551489669e-21,8.080680707649745e-23,3.932239987842584e-21,-8.90810270891921e-26,5.822785202271415e-26,1.702030500390509e-22,2.421685565731437e-25,-5.451548430142769e-22,60.0,6.708399103208364e-24,2.4044080009207813e-22,1.6488083603679166e-24,-4.200240273907668e-26,-5.3007851968573206e-27,-9.869575273221079e-27
