miliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,1.9744519433854957e-10,-1.0892476952486943e-20,1.7913550172729076e-18,-2.6838247306625684e-22,0.0,11.94140093553567,-0.03559223861372504,0.0,0.0,0.0,0.0,1000.0000000013328,1.602593902570444e-10,0.0,-1.4225388183785323e-19,0.0,0.0,1.2345456566561236e-13,-2.460572636589414e-32,49.999999999898954,9.064679239852362e-12,7.787215280668326e-21,-6.443035188844943e-30,85.09247144524498,0.0,0.0,34.246561948771635,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.21377776233380708,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-3.4643373893785934e-23,-6.961774683236578e-21,40493.0,0.0,0.0,-0.06218799569235288,-0.000824014559791854,-2.3880205727517328e-06,-2.9858698953552002e-09,-1.2644489028445592e-08,1000.0000000114512,-2.4723513594888263e-09,-1.0586121266961653e-19,8.204529709814814e-18,7.901200326249992e-11,-5.992720728253934e-11,-3.2481925413744816e-13,1.1477866887430914e-29,5.375851675874503e-32,-2.484290421062068e-41,8.20565303608412e-20,-8.945635130365124e-41,-1.932864119780289e-43,6.623499667815638e-47,12.051970558825372,100.00000000023016,0.0,0.0,12.002592428154426,7.307712192298949e-21,4.906344233563896e-24,1.3241102565654672e-21,-2.364687685066009e-25,-1.4331476770938828e-25,-1.2022690098906562e-22,4.161903388892236e-25,-9.005194490677173e-22,60.0,1.2461462057971932e-23,-2.3378761432867035e-22,3.7717412931956306e-24,-6.994657686444554e-26,4.7403025149117946e-27,-2.2842703514791974e-26
100,-2.817951620537138e-10,6.7439344823445385e-21,2.2632619372743743e-18,-2.587146672497348e-21,0.0,10.677164229236645,0.12255607641402186,0.0,0.0,0.0,0.0,1000.0000000009052,1.5318011712592214e-10,0.0,-2.668244118331882e-19,0.0,0.0,-3.8951972315695734e-14,-1.9069834217183345e-32,50.000000000183654,2.048490945698199e-12,8.932409442940612e-21,-7.596991267949062e-31,83.94502718483822,0.0,0.0,32.44969247705154,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.492670784167811,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,7.109321670635585e-23,-3.1860688001035795e-20,40493.0,0.0,0.0,1.2053881762894743,-0.00036987461016589585,-2.865357985522634e-06,-1.923965385189099e-10,2.0337715055111245e-09,999.9999999888528,-4.0541497647844506e-09,9.711931215204917e-19,-4.82916886560945e-18,-1.8862640268175725e-10,-3.9970974879882056e-12,1.3121338274452138e-13,3.9686994015711694e-29,1.2809433040685623e-31,-3.004494488251955e-41,8.959058077709378e-20,8.385834475878836e-41,3.610758329937468e-43,-4.237665541379945e-47,10.740426408748064,99.99999999997856,0.0,0.0,11.942580292284344,-1.5898411329401217e-20,7.639621282640605e-23,-5.326195152355977e-21,-2.6148842175154886e-25,3.5065532404638258e-28,-2.6894501083301536e-22,-3.303445497170159e-25,4.727209115760912e-22,60.0,-2.1766590198557097e-23,-1.5832232909113295e-22,4.083908373573143e-24,-7.887751774152595e-26,1.7296756930447738e-26,-2.1485265524004062e-26
200,-6.198105496962428e-11,1.1466280932732331e-20,1.5430324138465724e-18,-1.1440325014794234e-21,0.0,9.650992863654459,0.18456314860406822,0.0,0.0,0.0,0.0,1000.0000000004575,-6.445017274272456e-11,0.0,-3.7176575812541695e-19,0.0,0.0,-9.621228381021962e-14,-1.3434140577017852e-32,49.9999999999447,3.275149938177013e-11,-3.607668180639263e-21,-5.0734448302089876e-30,82.44181609787096,0.0,0.0,31.748477892880317,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.664445820151667,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-2.2148705042509986e-23,-2.747812646054964e-20,40493.0,0.0,0.0,2.3261311317699893,0.001522505654543309,-1.677897463022856e-06,-3.0369925625466973e-09,-1.3041762222348244e-08,999.999999983659,-4.4017655041542283e-10,1.6951114565559454e-18,-2.838983466486716e-18,-1.627831012059259e-10,-1.1920900987615556e-10,-5.131164503818818e-13,4.621573555517036e-29,1.6362349078947098e-33,1.4804068514745801e-41,2.576444090822012e-20,-3.7266157647405357e-41,-1.516155423433951e-42,1.3988145349044344e-46,9.595591943801134,100.0000000002292,0.0,0.0,11.818160946729893,1.021150862992956e-20,-3.1419968476126243e-23,-5.061117771808011e-21,-1.5042310247199355e-25,-1.4121807185298935e-25,1.766240056278549e-22,-4.497868175805306e-25,-5.1453201855157e-22,60.0,1.0612044871629376e-23,1.527823322278551e-22,2.0706672584106346e-24,6.830300792028699e-26,-3.123787767323314e-26,4.8141999694887076e-27
300,-1.0729323481207759e-10,-1.2751969575182242e-20,-1.9938908326657355e-18,-4.077922142940403e-21,0.0,8.867499760669126,0.2644868706731739,0.0,0.0,0.0,0.0,999.999999998854,4.0810932896124924e-10,0.0,-3.1131338776358716e-19,0.0,0.0,-1.2979481522003057e-13,-1.0536587072742135e-32,50.00000000013335,8.700284930275685e-12,3.9679151836659086e-21,4.730291879823642e-30,81.21032310565053,0.0,0.0,30.358704245355387,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.59386994105835,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,6.865517206442599e-23,2.4161285895296506e-20,40493.0,0.0,0.0,3.2021695503849426,0.0005636866176151991,1.8385051320186095e-07,2.3379567926748354e-10,-6.923578691945152e-09,999.9999999898282,-2.5633860272121247e-09,2.00010526936244e-18,-5.1583312058053e-18,2.409708801568543e-10,-3.8671088168583844e-11,4.735353170319994e-13,4.52515760389608e-29,1.238381181152777e-31,-6.299497050663653e-42,1.339854503530434e-19,8.104375246673267e-41,-5.037421595887678e-43,-1.9269255503626055e-46,8.911151374346458,99.99999999990864,0.0,0.0,11.699056584960143,-8.068123804056922e-21,6.420207269600086e-23,-4.690815465719393e-21,-5.674664104921048e-26,-6.699149821071181e-26,-1.803428718156278e-22,2.9779491912894863e-25,-7.1255727436152205e-22,60.0,-1.7442909700053612e-23,-1.351566859928871e-23,3.431105051497654e-24,5.568466640735818e-26,-4.549669015597338e-27,-2.1403099042954933e-26
400,2.374936734257062e-11,-2.2383547438737038e-21,1.5856661810388132e-18,3.8419145163864874e-21,0.0,8.12411038761112,0.3673241085714968,0.0,0.0,0.0,0.0,1000.000000001272,-4.5291839702582034e-10,0.0,5.597011893992988e-19,0.0,0.0,1.1229745595847203e-13,-2.477109503683764e-32,50.00000000012414,-1.3825575149113358e-11,8.4473147041321e-21,-1.0308186710697677e-30,80.38624774342296,0.0,0.0,28.995825391631616,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.611822537968377,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.663162222570481e-23,3.067631303642619e-20,40493.0,0.0,0.0,3.866586212317109,0.0007157993608182872,8.515361993556163e-07,3.001949020969545e-09,1.5241645948569893e-09,1000.0000000157365,-2.111928778635594e-09,1.8498848614422023e-18,5.298643004455848e-18,7.968526985310836e-11,1.2960814450780622e-10,-6.077080094472176e-14,-3.223153945409437e-29,4.570969887519314e-33,-6.346522344760241e-41,5.267918890442911e-20,9.573056623872049e-41,-5.649762887642148e-43,-2.035675188688581e-46,8.215215206118875,100.00000000014363,0.0,0.0,11.653056223126004,1.7802251468523495e-21,-8.963937047640386e-23,-5.7100059859398686e-21,-1.5829313860064116e-25,6.128773933239266e-29,2.875590553268258e-22,1.0867061011701509e-25,5.247673359171987e-23,60.0,1.1186335176748451e-23,9.278318619081972e-23,8.704068154698413e-25,-8.037319339898504e-26,-2.6722704184062886e-26,-1.3517471539159045e-26
500,1.5744234907207145e-10,1.285517387583806e-20,6.660790679735684e-19,4.023173243087287e-21,0.0,7.513112879005877,0.45999949644119015,0.0,0.0,0.0,0.0,1000.0000000008283,-5.98354973102695e-10,0.0,-3.6262970637243607e-19,0.0,0.0,-3.562887781177576e-14,4.0256378436201086e-33,50.00000000008371,-1.1084619539088785e-11,-4.088432759146239e-21,5.716797364975951e-30,79.61373951151496,0.0,0.0,28.534033758423174,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.3602911442736945,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-5.644340155600301e-23,1.1737816758231397e-20,40493.0,0.0,0.0,4.3726995597230935,0.002748204244864879,3.4259375424858277e-06,9.771247514024737e-10,1.0785199822264074e-08,999.9999999909783,-2.1442315733741387e-09,-1.373118943500925e-18,1.0659618312294222e-17,6.200123910325506e-11,1.3554665131846893e-10,5.84089656683807e-13,-3.5357829993183254e-29,-1.2079729699075637e-31,6.07702582722125e-42,-6.709743928690249e-20,1.593483854108628e-41,-1.15267920544037e-42,-1.2812055917840513e-46,7.645569628756927,99.99999999997226,0.0,0.0,11.527735607831353,-3.9086631990703e-21,-6.173659246464487e-25,-5.357436306078242e-21,2.4990648585838026e-25,-8.894389362376853e-26,6.134749224222855e-23,3.237812803206642e-25,1.2489554394284088e-23,60.0,-1.4206932183982927e-23,-1.0330361599143586e-22,3.2298545697584288e-24,6.526694723492441e-26,-1.9248673405449298e-26,-8.617929836636154e-27
600,-2.776628307023275e-12,4.3752301030880105e-21,-4.2258041530058148e-19,-3.121916494502464e-21,0.0,7.116911153900608,0.5433930665587859,0.0,0.0,0.0,0.0,999.9999999993021,8.793148240272378e-10,0.0,1.2466360177929111e-19,0.0,0.0,-1.4713501913546028e-13,-2.2007458125396656e-32,50.00000000018617,-2.6379022179698314e-11,-4.225934806282131e-21,-1.2091147971503574e-30,78.20994322603694,0.0,0.0,27.176084189636647,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.630421659768194,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-3.542434036422003e-23,-4.437639668598341e-20,40493.0,0.0,0.0,4.902248335114013,0.004442119525959152,-1.4310843375777256e-06,4.828764798843326e-10,-6.030463882877658e-09,999.99999999256,-4.023636506667384e-09,-6.904208210478488e-19,7.494436341911106e-18,-2.66536861283545e-10,1.4971132171033057e-10,-3.259585486682368e-13,9.98665152684192e-30,-1.2163340240291308e-31,1.2945601021697188e-41,7.612593607272201e-20,-2.938500427293857e-41,-1.0313635939985581e-42,1.9573654202684055e-46,7.030607814043183,100.0000000002883,0.0,0.0,11.420633657827329,-8.805889750180834e-21,2.3012785237902266e-23,-3.972092165085335e-21,-1.760086070398767e-25,-2.215943879983381e-26,9.091359005568696e-23,3.9300713765212735e-25,-2.903015334147346e-22,60.0,-2.2553620401579024e-23,-7.769240160959311e-25,-2.7414802374670776e-24,2.733023584952995e-26,2.65990135534199e-26,2.1638674938703412e-26
700,-9.985208721722491e-11,-8.412086266586857e-21,-1.9704158874774646e-18,-1.3841189335590764e-21,0.0,6.6104650582373,0.6737623038194364,0.0,0.0,0.0,0.0,999.9999999990434,-4.092721207881751e-10,0.0,4.016488259710611e-19,0.0,0.0,6.053876273043333e-14,-8.688735601434472e-33,50.00000000016614,2.8750122863913393e-11,-1.706198418593893e-21,-3.1252320600550956e-30,77.66341899700235,0.0,0.0,26.592855375496004,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.819265445871809,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-7.571266859326352e-25,3.0501341786724307e-21,40493.0,0.0,0.0,5.458148315403425,0.004239251795736282,-3.4773787706314154e-06,3.5734691358758077e-09,-6.859416607539327e-09,999.9999999896213,2.2655498419508546e-09,-1.8801765521645773e-18,1.1470193740300117e-18,2.430883157869008e-10,-9.045552637177806e-11,4.773042247591331e-13,4.1793311445999644e-29,8.644418894609181e-32,-5.538336728925561e-41,3.266690250836996e-20,-5.746741470432526e-41,1.5993982134812284e-42,-1.386190581365443e-46,6.637043594169267,99.99999999994147,0.0,0.0,11.396709508691796,-9.445686498780653e-21,9.670220721755897e-24,-2.9139839669679295e-22,-1.5005500691750556e-25,-6.442171582792915e-26,2.0131340402553938e-22,3.3168120574727335e-25,-1.864489724853296e-22,60.0,-9.112020219591656e-24,7.781111916911665e-23,-6.383693198187636e-25,1.4575276267094357e-26,-1.5777798790595965e-26,-7.53471322207016e-27
800,1.164496260775404e-10,-1.518323449032699e-20,9.90201545987238e-19,4.165914193002152e-21,0.0,6.112933784075957,0.718722913436893,0.0,0.0,0.0,0.0,1000.0000000001404,-6.747857104567254e-10,0.0,2.6205466895602263e-19,0.0,0.0,1.1067688860575981e-13,-1.6609516703135265e-33,50.0000000001707,2.590983396353622e-11,9.692885877991676e-21,-1.6960512717045877e-31,76.74157753905686,0.0,0.0,25.650272543147995,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.769454569424237,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,7.660592382493844e-23,1.4427865780573602e-20,40493.0,0.0,0.0,5.8222509745898465,0.004773992754435296,-1.406484780679792e-07,-9.891222765429816e-11,-9.226452921727968e-09,1000.0000000062054,3.011128872767326e-09,2.06218209087646e-20,9.188713821778237e-18,-1.489382273235503e-10,-5.29229963739572e-11,-5.575486664595198e-13,-3.2764126331336053e-29,4.1376733807388685e-32,-2.740446803636829e-41,8.877984234693353e-20,5.463956236874143e-41,-1.1388921007898274e-42,-1.4236472497787346e-47,6.275992338814577,99.99999999995468,0.0,0.0,11.23887074068079,2.7781356715571163e-21,-7.151251842786505e-23,3.6724296309329625e-21,9.837119571288519e-27,1.0224522826200711e-25,2.0835156185268215e-22,-3.9089955610349283e-25,5.436080974814523e-22,60.0,1.7867704249655884e-23,2.778361265973735e-23,-3.527296421041311e-24,-5.391241064669563e-26,-1.6187136662153395e-26,2.299250083216488e-26
900,7.725748720976134e-11,7.99112816548059e-21,1.075586379407415e-18,-1.186278527063036e-21,0.0,5.874742436744815,0.7950305283278282,0.0,0.0,0.0,0.0,999.9999999999573,-3.476749923466584e-10,0.0,4.231484484534293e-19,0.0,0.0,-3.640464953579106e-14,-4.697624645339303e-33,49.999999999819664,2.8358279174603004e-11,-8.922396461589255e-21,1.2276697375729697e-30,75.54775231093883,0.0,0.0,24.48421879291927,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.586876209035118,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-3.535114842137849e-24,-9.75791648756167e-21,40493.0,0.0,0.0,6.140205254295493,0.007960482201862042,1.5652688330640196e-06,-3.8021571734475995e-09,6.453921080416096e-09,1000.000000017077,3.3568101521461035e-10,1.3817333538030069e-18,-2.873153102156989e-18,-7.021587565862794e-11,9.905387587850253e-11,3.8214273690732543e-13,-4.1285062286581384e-29,-1.0879528818651966e-31,-2.717840912683698e-41,-1.774479029427335e-19,-3.910648304471207e-41,1.7142620978858403e-42,-6.258692172793484e-47,5.967000312645221,100.00000000024566,0.0,0.0,11.236231484261591,-3.1113188839156186e-21,-8.675548847131173e-23,-5.301567038558629e-21,-2.2802992700359844e-25,-4.863148267854674e-26,-6.543925196673021e-24,-2.272790286679017e-25,-1.0465252812418576e-22,60.0,-6.109626782642131e-24,-9.001275752946423e-23,1.9614263181371645e-24,-4.068887891688601e-27,-2.7423682264247994e-26,-2.326137096196343e-26
