milliseconds,Bone,HSC,Ob_m,Ob_p,Ob_p_Tgfb_A,Ob_pro,Ocl_m,Ocl_p,Ocl_p_RANKL,Ocy_A,Ocy_I,Ocy_I_PTH,MSC,LOAD,MCSF,Ob_m_PTH,Ob_p_PTH,OPG,OPG_RANKL,PTH,RANKL,Sost,Tgfb_A,Tgfb_I,Wnt_A,Wnt_I,X,newbone,Bax,Bax_Bcl2,Bcl2,CREB,CREB_P,CREB_Runx2,Runx2
0,2000.0,100.0,-3.018847208339439e-11,2.7860797240645065e-07,-1.8739141443413743e-10,-0.00013869145464309477,1.7281706859246638e-15,7.195428674681428e-06,-6.362749815418077e-12,-0.23633056445211176,1800.5780932714058,-0.002589990124095942,100.0,0.0,4.999955655751069,2.180792103285824e-15,3.7912633438249836e-11,2.2839510526034587e-13,-6.173577550125373e-19,169.02397591544624,9.2049551152733e-07,-0.007676958390027758,4.999984179827917,500.0,0.6786162334848286,199.98380129714735,0.00038190744612539266,-4.66479255260349e-17,100.0,4.860513975907174e-33,-1.1232724708501231e-32,100.0,-2.949399706356614e-28,-9.203719737340626e-30,10.000449542350651
100,2000.0,100.0,-6.103860535615051e-12,-3.1516009088622763e-07,-4.965530247908921e-12,0.0002902512398642245,1.4171481868255082e-15,7.224683049945392e-06,-1.8359594110596697e-11,-0.13323651243633752,1799.7935455248632,2.037297615660146,100.0,0.0,5.00008841601175,-3.82783608333834e-13,-1.740498432388917e-11,5.147867860945031e-13,5.094201908538083e-19,169.6623100138455,5.989543849350696e-05,0.2520906997413051,4.999970574243154,500.0,0.3933619204620953,198.84469991533618,-0.0004626276656171278,4.6179550478626e-17,100.0,5.9361041403723755e-34,6.83652482883364e-33,100.0,4.793242103180946e-29,-8.832567306210807e-30,10.000118767931133
200,2000.0,100.0,1.25401107138566e-11,1.1839965662768888e-07,-1.4818153204948482e-10,-1.684434458268063e-05,-8.388344337239751e-16,8.060989220761937e-06,-1.6275203685686767e-12,-0.07257767949234994,1797.147027520666,1.496425102765949,100.0,0.0,5.000063144962837,-1.612686883932942e-13,-6.820594852655919e-11,-4.400975843727225e-13,-8.789904171287992e-19,168.36254069315098,4.555169011378315e-05,0.3729323659472753,4.999921004431235,500.0,0.7349748387615862,198.47457253935542,0.0034322922485536343,1.0578985010497454e-16,100.0,1.7183847490555777e-33,-1.4190382337591695e-32,100.0,-2.0885520699584033e-29,9.774960845052404e-30,10.000542840699985
300,2000.0,100.0,3.617927116718092e-12,-4.840933487009175e-07,-3.08780414075448e-10,-1.785684641979508e-05,-1.2420766627368873e-15,1.5240853660245906e-05,1.0363967620300327e-11,-0.16468936412728175,1796.459310990116,2.848918361922018,100.0,0.0,5.000080501046713,8.634755773224309e-14,1.2476633156799856e-11,6.305631647507195e-13,-5.039361237356922e-19,167.86199978595576,5.3831937830539417e-05,0.5446628084185736,4.999897261577819,500.0,1.9560746404097868,197.42751986303733,0.0020141208777084934,-1.0684785198639118e-16,100.0,4.527695170078151e-33,1.5274693188180173e-32,100.0,-2.2580442279085265e-28,2.597711103844756e-30,10.001119213275203
400,2000.0,100.0,-3.0219930010777445e-11,2.801280138105419e-07,-5.256490305082703e-10,-0.00034005871050531676,1.7575391823368173e-15,2.0339672584145496e-05,-1.277401431171332e-11,0.1448479482312831,1796.8516914087586,4.5217658879343094,100.0,0.0,5.000211700105391,-7.822117417948755e-14,-2.7291598435750338e-11,9.604481315963828e-13,1.2992389544581876e-19,166.24810830665334,0.0001341076534140288,0.4633175508290477,4.9998882181697555,500.0,3.100792823030338,197.9682524223656,0.005004710468904295,-9.441761205191957e-17,100.0,3.0573972860960557e-33,7.8364426358213e-33,100.0,1.40702601581751e-28,1.0155006675814614e-29,10.001231156676583
500,2000.0,100.0,2.518883042728481e-11,1.0781412283892559e-07,4.359187047691413e-10,-0.000722680956744118,1.2620901640296353e-15,2.2855825452447457e-05,1.3450135852807518e-11,0.35131030114058215,1794.8530058370802,5.3988277395041075,100.0,0.0,5.0002201183299775,3.6038833699084604e-13,-2.0427634061938058e-11,-1.05971463221833e-12,-7.116849614069131e-19,163.8226421002965,0.00015089815513570542,0.6289941223151757,4.999864583950484,500.0,3.181138334628151,196.65218689952266,0.004275757919203552,-8.978375149179625e-17,100.0,-8.705967254446674e-34,-8.426537855268079e-33,100.0,5.783474135716844e-29,1.318359522206585e-29,10.002450798112104
600,2000.0,100.0,3.8207685828131803e-11,-7.727108446100948e-08,-1.690205280586893e-10,-0.00024863865090734465,8.31352577673989e-16,2.5986229433282738e-05,-6.513616575549434e-12,0.07910419902606954,1793.2822831236397,5.884822754473071,100.0,0.0,5.000278394481725,-4.505597877539516e-13,-1.606428644327091e-11,-3.701650836238919e-13,-7.332224721122794e-19,164.33520723822448,0.000193774931986391,0.8175736463619742,4.999819419530385,500.0,3.8973346131406013,196.21671586894692,0.0070521031322702404,4.2152461131973915e-17,100.0,-9.454164343489842e-34,1.6074071720980236e-33,100.0,-9.874111658718878e-29,9.8949202853524e-30,10.002602528074346
700,2000.0,100.0,-3.6943598421133024e-11,-3.558620545088692e-07,-3.5535320177491614e-10,0.0006282492238625842,-4.1672366539347014e-16,4.4638568008138166e-05,1.711578633393546e-11,0.005542622804920183,1793.8395350191186,7.746547527145069,100.0,0.0,5.000407516708101,5.6555125435813333e-14,-9.047850110163705e-11,3.6196402432963964e-13,-2.6325520558462956e-19,161.91713955795444,0.00018893487589204073,1.0108880852819646,4.999833654731935,500.0,3.899303760839922,196.52436001134484,0.008348700409130909,-8.462976438736414e-17,100.0,3.13492348427859e-33,2.4939626549875147e-33,100.0,-2.8741261565869173e-28,8.938802627670993e-30,10.00335597409311
800,2000.0,100.0,-4.4162784620919743e-13,-1.1678958089891957e-07,2.134556032392997e-10,-0.00013760467441665576,8.414572887338275e-16,3.595602510376862e-05,-1.2402627430784388e-11,0.36622765881814423,1791.7371626481242,7.088442797836908,100.0,0.0,5.000473650582574,-7.829088264885095e-14,7.376228691822099e-11,-7.454071290734969e-13,-3.986617623768079e-19,161.91193492126698,0.00019193840182148508,1.2126435009782717,4.9998158590103365,500.0,4.048535485612237,195.0163639872706,0.008881081152063644,7.572716907369327e-17,100.0,3.3845208190089623e-33,-8.336532018832441e-33,100.0,-1.983321468064123e-28,-4.300734643915741e-30,10.003004572804924
900,2000.0,100.0,5.401824713040085e-11,4.956486522139534e-07,1.4212332993443006e-10,0.0008081487861993342,8.971531204327387e-16,5.529652385601955e-05,2.019539636739949e-11,0.36438927832176926,1789.9811641166277,9.168064327887752,100.0,0.0,5.0005120836541535,4.9193184728263505e-14,-1.167296630348578e-11,-2.944643015671969e-13,4.922737164401339e-19,161.73672109007373,0.00025561761396124944,1.31829339609107,4.999763340068921,500.0,6.136733447628352,194.72645147081235,0.008948429692218719,-1.2385882516910064e-16,100.0,7.848758234997254e-34,1.4434213155868163e-32,100.0,-1.380626743284094e-28,1.32546298925856e-29,10.003623095290083
