milliseconds,Bone,HSC,Ob_m,Ob_p,Ob_p_Tgfb_A,Ob_pro,Ocl_m,Ocl_p,Ocl_p_RANKL,Ocy_A,Ocy_I,Ocy_I_PTH,MSC,LOAD,MCSF,Ob_m_PTH,Ob_p_PTH,OPG,OPG_RANKL,PTH,RANKL,Sost,Tgfb_A,Tgfb_I,Wnt_A,Wnt_I,X,newbone,Bax,Bax_Bcl2,Bcl2,CREB,CREB_P,CREB_Runx2,Runx2
0,2000.0,100.0,5.130864252830711e-11,-1.2002963054270053e-07,-2.1010081004599793e-10,-0.0006944103784184812,-1.7510227855729588e-16,-5.994504637486981e-06,1.106973143000002e-11,-0.11149808456928191,1801.1492802178027,0.07965439130535933,100.0,0.0,5.000013174921706,1.2120438248056902e-13,-8.451015676922055e-11,5.914398442151815e-13,-2.457230229724545e-19,169.0898947638678,-1.9203524357306655e-05,-0.1258220459514767,4.999982023104739,500.0,0.12684101688739893,200.59113901233644,-4.280281257286548e-05,-1.3686641099543086e-16,100.0,1.0946026680257694e-33,9.671521802709782e-33,100.0,3.1348268891213533e-28,1.1858045848975727e-29,10.00044158112613
100,2000.0,100.0,-4.288789250408335e-11,-1.2060365394192594e-07,7.041804674153074e-11,-0.0005872938537770936,-7.489929087691072e-16,1.7894925036910705e-06,-1.6305648660262607e-11,0.0581582850466112,1798.8803632482714,0.013517359584310551,100.0,0.0,5.00005302626636,2.8967461849203906e-13,8.904613843016512e-11,-1.7350967976698984e-13,-3.215335593752069e-19,168.6085959775713,2.098752732794279e-05,0.27657739017525984,4.999991360188149,500.0,-0.1714349304921604,198.9297467981989,-0.0005092710514008297,3.878591167020073e-18,100.0,1.7046325390303378e-33,1.1554675388912805e-32,100.0,3.503946667153626e-28,3.6371273113427645e-30,9.999849047657394
200,2000.0,100.0,3.696393051264333e-11,-3.8358457090188914e-07,1.27041261404579e-10,0.00021275608419285671,8.252673884532294e-16,1.8107451001539867e-05,9.254419541348971e-12,-0.20109926105806303,1797.8805295045938,2.4877726962576885,100.0,0.0,5.000065624231819,3.4418170063886735e-13,-6.299647664089972e-11,-1.2633673951865967e-13,3.2639958213516516e-19,168.54678701831568,2.1439952380053858e-05,0.2080373556825751,4.999975850332971,500.0,0.8617848109912923,198.57024585381097,0.0028803667931084757,5.4686646089452804e-17,100.0,-4.73625485983101e-34,3.016898073421628e-33,100.0,3.433320596910543e-28,-7.507276854214043e-30,10.000919837723897
300,2000.0,100.0,-4.576620382741613e-11,-4.565307378938434e-07,-2.2928910435535645e-10,-0.0005319904828593236,1.7150814529774218e-16,1.2028383573256301e-05,7.928843345582865e-12,0.2891198590319246,1796.0153187553835,3.669320331841108,100.0,0.0,5.00012708443207,3.010804205808589e-13,-1.0443834102967935e-10,2.069445112782757e-13,4.852129273823486e-19,165.62093238798374,0.00011290375666708077,0.23149333844524753,4.999938081241127,500.0,2.4780410643493482,198.01155706627742,0.002789356126418198,-4.3571051573770733e-17,100.0,-2.3038944083417935e-33,7.349383260974925e-33,100.0,-2.5081602067973627e-28,-6.828723337075431e-30,10.00061572068442
400,2000.0,100.0,4.467959604815041e-11,1.8885791592646787e-07,-5.895669791854008e-12,0.0008344157258776233,1.018625223166452e-15,2.6604254624411675e-05,-1.2687959753451951e-11,-0.2004354450533199,1794.703226200214,3.429299683061841,100.0,0.0,5.000211250119638,-1.8928777206760952e-14,-4.769097635869161e-11,6.384447276421243e-13,-7.891002142796473e-19,166.11073901348266,0.00013445247664129294,0.4817630427515892,4.999874535100285,500.0,1.9697347409880706,198.14991529341384,0.005291705953765232,4.784268670984233e-18,100.0,2.515938834531875e-33,-1.4011025389502383e-32,100.0,-8.984898632182451e-29,-3.7426199701480984e-31,10.001352737689265
500,2000.0,100.0,-2.3154499746557056e-12,-4.558056572746534e-07,-4.275979599080846e-10,0.0006156723600620632,1.1978315554325546e-15,3.113308737771183e-05,1.814963909420942e-11,0.04967777172963376,1793.740158856972,4.267315309753437,100.0,0.0,5.000251766696726,3.3280717060984084e-13,5.074955390776199e-11,1.563541315243472e-14,-2.3322652402822067e-20,163.78246868093757,0.00013242875816082438,0.6765842255581663,4.999908084139626,500.0,3.7501678635299363,196.7502940500444,0.0070158772635803635,1.1093832165829273e-16,100.0,-3.990439273190436e-33,-1.6609823825933949e-32,100.0,6.756248212850129e-29,-1.2277260688591582e-29,10.002488159106905
600,2000.0,100.0,-3.233376314559105e-11,-4.863870234079291e-07,1.0574252432095163e-10,-0.0005683519000123773,7.730279844455565e-16,3.321969675204311e-05,1.8014794389568667e-11,0.2551667997724008,1793.8505904622325,5.908252777299887,100.0,0.0,5.000325568874069,-9.695405854495025e-16,-3.93656415784042e-11,-6.733466725855042e-13,8.505245598628642e-19,162.94946590763345,0.00019261258283411503,0.6229683966620477,4.999867590275503,500.0,3.668911380216889,195.633064089687,0.006995430713189946,7.637321524091511e-17,100.0,1.954954041811659e-33,1.0789810230649971e-32,100.0,1.3812562256329908e-28,-6.7239655881389e-30,10.002622752517059
700,2000.0,100.0,4.584782495567532e-11,-3.910844038068525e-07,3.245430066555218e-10,0.0001850612734493637,-5.769090966447637e-16,3.840782547755618e-05,7.526889094081236e-12,0.09179694565357759,1793.2239639159634,6.967319122223443,100.0,0.0,5.0003213618633415,4.100543278662493e-13,-3.039735350333374e-11,-8.68604142772344e-13,5.302119271350141e-19,162.9310154904832,0.00023113967628840055,1.0218453316043246,4.9998273111841,500.0,4.261969133276828,195.40036932585602,0.007506491317808609,1.2191936433114745e-16,100.0,-5.429038981326661e-34,-8.040621336847866e-33,100.0,2.0208280692101154e-28,6.894147258267867e-30,10.002602096034709
800,2000.0,100.0,-3.878493388718488e-12,-3.1527310215426177e-07,5.908246641438256e-11,0.0005667675233605126,5.267664836474145e-16,3.730735439333345e-05,1.0856654322879083e-12,0.07701323625698572,1791.745182568252,8.54125215918801,100.0,0.0,5.000426733061601,-1.7928077243598553e-13,8.777344532077479e-11,-1.622813244723133e-13,-7.439010353443597e-19,161.56393526604063,0.00025421461200369116,1.2505431315088622,4.999831269071125,500.0,4.470540097086093,194.63015055911836,0.008694357485289834,7.316057452786573e-17,100.0,-2.797395614660346e-33,4.043653786234366e-33,100.0,2.2847655075850327e-28,-1.4979663608555167e-30,10.003198226824136
900,2000.0,100.0,-2.6854677799604445e-11,5.686832633280129e-07,2.0000958332064022e-10,0.0002747512010094812,1.1440253553190311e-15,4.8852207822825856e-05,2.153141669248362e-11,0.5557724330121137,1789.7326200655632,8.006408472091666,100.0,0.0,5.0004326821995155,-3.3270203313402895e-13,-2.5860278776897583e-11,-4.534820675415681e-13,-3.7496045052786604e-19,159.99629200455186,0.00021710795643823926,1.0735561307467896,4.999807831726978,500.0,4.717411489696495,194.43673243669582,0.010211016801201275,8.586021510456398e-17,100.0,-4.2012638659427294e-33,-1.5181662758319628e-32,100.0,2.1297118426989493e-28,-1.2035936200371405e-29,10.00380443752918
