milliseconds,Bone,HSC,Ob_m,Ob_p,Ob_p_Tgfb_A,Ob_pro,Ocl_m,Ocl_p,Ocl_p_RANKL,Ocy_A,Ocy_I,Ocy_I_PTH,MSC,LOAD,MCSF,Ob_m_PTH,Ob_p_PTH,OPG,OPG_RANKL,PTH,RANKL,Sost,Tgfb_A,Tgfb_I,Wnt_A,Wnt_I,X,newbone,Bax,Bax_Bcl2,Bcl2,CREB,CREB_P,CREB_Runx2,Runx2
1000,2000.0,100.0,-1.943778948519233e-11,-3.7868804210385916e-07,4.1307211302673626e-10,5.907208870620164e-06,-1.060681454733668e-15,5.423671808898952e-05,2.9070940409818203e-12,0.6262110717584497,1790.535804386497,8.920845195919142,100.0,0.0,5.000573632449417,5.27700109020886e-13,3.926606035487765e-11,4.022828094779366e-13,5.089927077585768e-19,160.51357124469325,0.0003060499428178342,1.4299958415428855,4.9997592746101365,500.0,6.220371171216235,193.4482106214044,0.012469041932014233,1.0702150978017083e-16,100.0,2.2369531932333386e-33,8.064147571589575e-33,100.0,2.690925900180845e-28,1.2588772109555236e-29,10.004270937224241
1100,2000.0,100.0,3.020365198629852e-11,-1.6511245097431264e-07,3.344498698907758e-10,0.0003217667256660945,1.7326162572075634e-15,5.668161840852054e-05,-3.962337579431783e-12,0.34114526773166753,1789.6263273625768,11.500163427882427,100.0,0.0,5.000513365485167,1.6657398922658274e-13,6.903133434003959e-11,6.57812437053917e-13,1.4995126586601538e-19,158.3231680548496,0.00030523161640725043,1.3190647820882426,4.999715845348761,500.0,5.694390088869198,193.64631361200722,0.012401015216521455,1.59012512866057e-17,100.0,3.569099714348092e-33,1.6265204431470452e-32,100.0,2.135172799364066e-28,-6.1395957425320795e-30,10.004130710801324
1200,2000.0,100.0,-2.3252904539602642e-11,1.2247383340624e-07,-7.996464869043791e-11,0.0011924943334846963,-1.3415533220492637e-15,7.088909681723455e-05,-3.4768330460864433e-12,0.7631598447892468,1788.0124208498514,11.14349859428701,100.0,0.0,5.000654255941811,-5.598369129815748e-13,-2.399582516754246e-11,-3.650316625092688e-13,-6.648583223660413e-19,158.22448458626332,0.0003118281067011648,1.4406008294138786,4.999719476643672,500.0,6.7909247795697665,192.24595610293275,0.012862551024294575,4.102794795653965e-17,100.0,-1.6102972014976214e-33,-1.732276370270914e-32,100.0,-3.541216113962764e-28,-6.696001821340104e-30,10.005023534810027
1300,2000.0,100.0,-2.5496454727618945e-11,-2.448621826337403e-07,1.6320328555105502e-10,0.0012595981177784604,1.5916636789102328e-16,7.747343930622865e-05,-2.183025585019311e-12,0.9286752283319955,1787.056146306242,12.167513768472592,100.0,0.0,5.000580519526369,6.581738570025254e-15,-2.3303654290360865e-12,4.762669855423259e-13,-7.04080691413633e-19,156.1286593496752,0.00039283299837288796,1.5912125434940516,4.999671273521866,500.0,7.627352427615781,192.7607864070199,0.013327356574980596,-1.0339351252940309e-16,100.0,1.6813970129565594e-33,1.1359043044540436e-32,100.0,1.756054131466282e-28,1.1698985090410782e-29,10.004851231921373
1400,2000.0,100.0,-1.6324497562757618e-12,-1.167516096854181e-08,5.840727183556908e-10,0.0008727228522455164,2.68924198555789e-16,7.000569668508944e-05,2.0715928303408022e-11,0.6485245242884833,1786.3385057558078,14.518107777075734,100.0,0.0,5.000708479516164,-4.7934000910273e-13,4.4196446826058636e-11,9.052255223811433e-13,-9.397691820003643e-19,155.14825711934859,0.00037228798527750044,1.899076359710206,4.999622483300847,500.0,8.994413303290198,191.99902720108258,0.016441476050248184,-2.092128928370724e-17,100.0,7.3201359647373e-34,-1.524251028433819e-32,100.0,-2.030462486275075e-28,8.176309330616163e-30,10.005318996679053
1500,2000.0,100.0,2.592561861801184e-11,3.926119154465672e-07,1.9314463653790287e-10,0.0011899669909784705,1.681548780069978e-15,8.711884470527283e-05,3.363302694078567e-11,1.1590034544707433,1785.7275967755888,15.392023756925875,100.0,0.0,5.00073867704889,-3.636163454672262e-13,-5.61742491362067e-12,6.806789296672847e-13,-5.586697146889993e-20,155.93388346979904,0.000404776297770733,1.8968483490518788,4.999628314998438,500.0,8.033094292604556,190.8020405188504,0.015643956401760372,-9.972333846842107e-17,100.0,3.4979663762748527e-34,-1.2310437918254098e-32,100.0,-1.8093145644205138e-28,1.6111787123311824e-30,10.00637650135093
1600,2000.0,100.0,-1.985652384551726e-11,4.7217405615408283e-07,1.7135206894419825e-10,0.0010642822096966409,-1.8015819197450256e-16,8.428767427575918e-05,3.766873271604273e-11,0.9342366080993538,1782.197547771421,15.324027454855186,100.0,0.0,5.00080707318385,-3.451988009096651e-13,2.051742240236236e-12,-8.376335738194214e-13,7.425555496861975e-19,154.7347670678271,0.0004106979929440743,2.333099325964212,4.99962628587649,500.0,9.36338051160704,191.15587593491838,0.018657618163852356,4.914313441231008e-17,100.0,3.1414531911910106e-33,-4.1561529118325024e-33,100.0,9.400344488191313e-29,1.098073603738141e-29,10.005839211311148
1700,2000.0,100.0,3.884592586421426e-12,8.110007072290143e-09,-1.6537326430422037e-10,0.0019291638108792637,5.170186396471762e-16,8.655487801459847e-05,1.7547950050884144e-11,1.1256366666218502,1782.9930898605064,16.24333614732877,100.0,0.0,5.000902839251544,-4.1816581051443534e-14,2.1536352789047908e-11,5.262609735329431e-13,-5.117283994927758e-19,153.63743602746624,0.00048785537135357743,2.3878245396698707,4.999603691809176,500.0,9.441768525802484,190.09356041000805,0.0181560352481987,-7.846350487668532e-17,100.0,-3.8632225631645894e-33,8.106687257757753e-33,100.0,2.589377281148859e-28,1.0585111727575432e-29,10.006808925265343
1800,2000.0,100.0,4.280122813182338e-11,7.939424824322649e-07,5.316800452342019e-10,0.0014864691701509257,1.8586326985977854e-15,0.00010189307410595275,3.9421822075923706e-11,1.258708470488852,1782.8571989116967,16.54187296539508,100.0,0.0,5.0008786733406705,-4.3268222601395435e-13,-4.019192381510254e-11,7.224049979417211e-13,1.0415709271285956e-18,151.3491607340882,0.00048602506977327983,2.323149572730254,4.999547367037923,500.0,10.439991206933703,189.25355615043318,0.020692754143647792,3.4091861950349036e-17,100.0,6.332085711468328e-34,3.8379369380302675e-33,100.0,2.3330962367278026e-28,-8.160290206806729e-30,10.006827281858925
1900,2000.0,100.0,3.5215378611952085e-11,7.957872845019057e-07,-3.2286631171996073e-10,0.001404233513904839,1.4404881226904158e-15,9.933056019595077e-05,4.598502277075447e-11,1.3379252738554257,1779.3715420773428,17.979690684898884,100.0,0.0,5.001018881400985,-2.2229208920074488e-13,1.2057691501614922e-10,-1.777641088300462e-13,-3.216712983514713e-20,151.42560280519834,0.0005498874299386719,2.502917417722393,4.999544812130862,500.0,11.327462999079211,189.4782682517737,0.02199666347703122,1.2973676435220587e-16,100.0,-1.6265222693097637e-33,2.302397915346514e-33,100.0,-1.528745684329405e-28,1.013051494542816e-29,10.007495805358284
2000,2000.0,100.0,-4.797990534449251e-12,9.89536579463253e-07,6.947586228259278e-10,0.0021213182279898038,4.447329727506985e-16,0.00010791909800802273,4.441590149082449e-11,1.382147937997366,1779.120236476391,18.719383805719243,100.0,0.0,5.001069718911133,-1.8969136764620392e-13,2.761512490737211e-11,-5.66580285171264e-13,1.0457007822990533e-18,149.5584828567867,0.0005563407279806532,2.6923431799769415,4.999512827934374,500.0,11.910053506571595,188.39235328536347,0.022146938209567125,-6.074273328932175e-17,100.0,4.845980389805808e-33,-1.4386100120330756e-32,100.0,-4.9463615442180475e-30,-6.0543159767259605e-30,10.00814864879633
2100,2000.0,100.0,-4.775401661760397e-12,3.8170440420276383e-07,7.045786090732919e-10,0.0019106423002783722,4.0612410191500425e-16,0.00011602275320864156,3.464416158651799e-11,1.65043006163602,1778.3598388402875,18.656327771565714,100.0,0.0,5.001042037831488,1.3221358178043875e-13,1.1378481578180644e-10,8.468491297343334e-13,-7.491757053698998e-19,150.5994989120153,0.0005742865481059836,2.647634463093302,4.999458574528971,500.0,11.772574429364079,187.77684495321523,0.023449468220532205,-4.1297251316086245e-17,100.0,8.659441951151234e-34,1.1719580606961037e-32,100.0,-3.559857602644358e-28,-1.0722001045296021e-29,10.008584989823524
2200,2000.0,100.0,9.584726974560951e-12,1.2842458374504996e-06,5.622238499154311e-10,0.003306270952641473,3.914101587854965e-15,0.00011647419886295636,5.033376782199135e-11,1.7018965135628363,1776.9654907713932,21.043709674543365,100.0,0.0,5.001128763496901,2.2387725078958916e-13,4.094814739843464e-11,-3.1387352954312146e-13,8.991409789007716e-19,149.90732920370692,0.0006165226038725343,3.003050722118294,4.999450334866301,500.0,12.963008863614004,188.02778794146946,0.026186473479694928,7.253180449683013e-17,100.0,7.508975549377898e-34,1.4536459229693767e-32,100.0,-2.6321481322749675e-28,2.832614829915874e-30,10.008433824634462
2300,2000.0,100.0,8.426326482291458e-12,5.420032396608996e-07,9.794442438064142e-12,0.003729099381231719,3.671987904406048e-15,0.00011819128087166156,4.3098740631065106e-11,2.029332015450471,1776.7653947044098,21.75252336902061,100.0,0.0,5.001186101304805,-2.9043352505865825e-14,1.005946960204675e-10,9.117591511824301e-14,1.68379893849234e-19,147.50334967327217,0.0006710704862605898,3.117003940662854,4.99940453558011,500.0,13.052690747882428,186.88481725312872,0.025389774945180472,-5.896550858620481e-17,100.0,-3.108230627948486e-33,2.6665897659720912e-33,100.0,-3.2093390230027214e-28,-2.0209473838221565e-31,10.009090987448575
2400,2000.0,100.0,9.301539820061176e-11,8.90309470131127e-07,3.291336957423132e-10,0.004587417413116583,4.1536725453238596e-15,0.00012887472870904885,5.673826771963808e-11,2.2345066748451874,1775.1753846029944,22.773916054640424,100.0,0.0,5.00119668584394,2.4133130891518966e-13,9.675796876209245e-11,6.679440688984746e-13,1.1607142354589143e-18,146.70183533470774,0.0006857685295019018,3.0141544490024734,4.999413805898887,500.0,14.400102424842638,186.64486880801152,0.028276254202410884,4.5065797499465685e-17,100.0,2.84070357307144e-33,-2.218333557984769e-34,100.0,2.1926712865611644e-28,8.154862957585005e-30,10.00953568960296
2500,2000.0,100.0,8.181647391898e-11,1.2475124345355185e-06,7.555450648186267e-10,0.005075923676961116,2.3927725939576717e-15,0.00013466111672578448,9.7585223493908e-11,2.3402831349607527,1774.1731368702162,22.016415200694006,100.0,0.0,5.001233562244205,1.3689239789569817e-13,8.086613296368014e-11,1.862914534599371e-12,-3.2854566456106706e-19,145.4594432860372,0.0006702459547675871,3.1584839695508067,4.9993915606796975,500.0,14.15690180100238,184.852852950327,0.02756032210280668,9.837182467760327e-17,100.0,-1.2728596603654605e-33,-1.560846059164105e-32,100.0,3.4257082875121185e-28,-6.074453128895895e-30,10.009846621496273
2600,2000.0,100.0,5.346409314832331e-11,2.0284098123128206e-06,1.1726853234107641e-09,0.004502552277088849,4.3839924384140496e-15,0.0001486958243402906,9.773390087885834e-11,2.345012093305356,1773.6760941751577,24.753825336063542,100.0,0.0,5.001252897753942,1.0377774800785014e-12,1.9177209874580934e-10,1.8117277963475011e-12,-3.4397341638186416e-19,145.2094256018402,0.0007613323461994374,3.300982750082528,4.999365863131236,500.0,15.754893098966377,185.7378792471955,0.02843285165058006,1.929214060563971e-16,100.0,-1.6570623570869676e-33,9.515012155939946e-33,100.0,-6.962806926373439e-29,1.0388738368781122e-29,10.010449981139654
2700,2000.0,100.0,1.1476382207892372e-10,2.1402225531610576e-06,6.003979181669296e-10,0.005346051416121551,4.285180664690971e-15,0.00014726011097500338,9.195416256159695e-11,2.5958140698851366,1772.327540001783,25.19444859307395,100.0,0.0,5.001322266055513,2.750582757210616e-13,2.6484859622058664e-10,3.0212201205242295e-12,1.485702536625857e-18,145.18746768441642,0.0007916087507082567,3.789765120999346,4.9993313496065115,500.0,15.789916507971489,184.7708543292229,0.02991798364858568,2.0624562889345238e-16,100.0,6.863619603139769e-34,-1.2995629547520268e-32,100.0,-3.386180784009496e-29,9.493031313282308e-30,10.01024206755889
2800,2000.0,100.0,9.761961926369608e-11,1.8211407015032015e-06,1.666653437687614e-09,0.005317138116183917,4.6746333518219415e-15,0.00014975389324204245,9.469060279500923e-11,2.753678408140452,1772.2879592280424,25.93339309881389,100.0,0.0,5.001346141236619,1.330019988001756e-12,3.3017436393984936e-10,2.2392187570032955e-12,1.5114318744211921e-18,144.84743343885216,0.000779699194393358,3.703895897534847,4.999295398663674,500.0,16.211142731229124,183.7129145808221,0.03286698531817288,1.7269149315623668e-16,100.0,3.492493943552932e-33,4.364023545919106e-33,100.0,8.660953202042533e-29,-4.121882118099099e-30,10.011682186580044
2900,2000.0,100.0,1.2498035138295047e-10,2.856813123376255e-06,1.022730989224396e-09,0.006183591347125151,5.618772271612863e-15,0.00015818007362359228,1.3718733898136617e-10,3.1541075302605353,1769.6956432921652,25.06798468744083,100.0,0.0,5.001479643597517,6.943279580185503e-13,3.484594310843125e-10,3.685994793301576e-12,1.8146694237972737e-18,142.88754114828984,0.0007890088110013024,3.98739445902379,4.999298727015463,500.0,16.35223486762081,183.49342857460644,0.03246787120215732,2.1464728539316723e-16,100.0,-1.0637412300262811e-33,-9.778671318999498e-33,100.0,3.141754739330515e-28,4.4382392728812716e-30,10.011898807783494
3000,2000.0,100.0,1.3898982975267012e-10,2.758832075583508e-06,1.9206338949299646e-09,0.007574025273252926,7.169995872217703e-15,0.00015915118393508942,1.1968495778779333e-10,3.6137730599649225,1770.686227418278,26.042599705775668,100.0,0.0,5.001524610266458,7.328108239558782e-13,4.264003617687136e-10,3.400068047457508e-12,1.1751847736087274e-18,142.34257341856048,0.0008178556517709559,4.003034666555939,4.999215796256502,500.0,17.92984210560439,183.04033774943355,0.033290418451365295,2.004036945000464e-16,100.0,-3.252920749705725e-33,1.6280566249247337e-32,100.0,-3.0896856997805976e-28,-1.2556275553895495e-29,10.01225003462378
3100,2000.0,100.0,1.5791961951200226e-10,3.0753904834662757e-06,1.5069640824157073e-09,0.007264458964151837,1.0493014353030215e-14,0.00016222842350980887,1.5528883193585857e-10,3.6210162267679804,1767.8361427143313,28.053605184451385,100.0,0.0,5.001489277685056,1.3281382357211722e-12,3.944160417273824e-10,4.6777220252292174e-12,8.388872203337184e-19,140.62993863580283,0.0008487445473231613,3.9410600517015117,4.999230248497543,500.0,18.41651901610673,182.08450712110164,0.036850275002908654,4.650964621546884e-16,100.0,-4.447680173027739e-33,3.956950726230199e-33,100.0,-2.223121171036983e-28,-8.966074882195727e-30,10.01261429980268
3200,2000.0,100.0,1.8341322167726636e-10,4.0002889310194574e-06,2.099149380635495e-09,0.008651705776803714,1.065041110198931e-14,0.0001692501277435784,1.7001244786796102e-10,3.692150572228837,1767.9828843997293,27.02569899083566,100.0,0.0,5.001632838040258,2.2103657533956943e-12,4.83293164304341e-10,4.879271289918332e-12,2.0545898168260896e-18,140.08329283080573,0.0009177066783200526,4.076217828147634,4.999179051527198,500.0,17.675705264979577,180.96806211470516,0.03685531647550762,4.3397782380190217e-16,100.0,3.674670351752505e-33,-1.568778831693321e-32,100.0,-2.0491433623911915e-28,1.8480811113611402e-30,10.012225948419887
3300,2000.0,100.0,3.269842150103781e-10,3.610609103585217e-06,2.722368867253769e-09,0.010018631179482191,1.324815504022643e-14,0.0001786553385888342,1.7623228414195106e-10,3.936368090512988,1767.7974042269434,29.0000666079528,100.0,0.0,5.001594684901182,2.5350615131458984e-12,5.134687449925591e-10,5.956718583122463e-12,1.6063473032143215e-18,139.4847830180184,0.0009598019579639239,4.500876438954273,4.999211941582123,500.0,18.466314265607803,180.89207217806756,0.037980715881351046,5.662486440449045e-16,100.0,4.366487363585005e-33,-1.1185833132345658e-32,100.0,-1.7241822283012423e-28,-7.306436169021312e-30,10.013021935161293
3400,2000.0,100.0,3.272410729674265e-10,5.009777734222127e-06,2.7933544329502263e-09,0.010571877358522913,1.4239481396102468e-14,0.00018159744961387318,1.9995319508966964e-10,4.2634541761827025,1765.777049133627,28.537105864643873,100.0,0.0,5.001749396395942,2.7050618408690937e-12,7.081121551831915e-10,5.626661380635343e-12,2.6220698803433304e-18,139.7452373970604,0.0009654112845187638,4.549795121450526,4.9991129509171985,500.0,18.70572705964716,181.49216679383554,0.03893298132465436,6.602475959239462e-16,100.0,-2.1522142440000312e-33,1.2022224426305598e-32,100.0,2.7274465712650197e-28,3.861793286820894e-30,10.013195209125792
3500,2000.0,100.0,3.877044822228459e-10,4.809628208882607e-06,3.951203568406269e-09,0.010658987723217241,1.6007977525988525e-14,0.00018670107117193098,2.145621519609668e-10,4.276374422888777,1764.8537122450987,29.378553089728065,100.0,0.0,5.001776473289898,3.0213674332895382e-12,8.242146269322297e-10,6.3113642352201585e-12,3.382081319334671e-18,139.01868444170677,0.0009488195451728815,4.782248388905683,4.9990954254258915,500.0,20.42590726410962,179.74603714019148,0.04153034010739657,6.014633425055226e-16,100.0,3.9554369726227015e-33,1.100568294405414e-32,100.0,4.444982241819799e-28,-2.2560497742596016e-30,10.013672652968719
3600,2000.0,100.0,4.262281270113856e-10,5.2819820896404045e-06,3.7243220940677825e-09,0.012612986706087381,1.725662644019717e-14,0.000202309360719888,2.416141080106141e-10,4.894434512702742,1764.9324462555126,31.711664244082158,100.0,0.0,5.001783189962131,2.912017792129427e-12,8.38598617061104e-10,8.124265180761548e-12,5.354269805221476e-18,138.99642760153566,0.000995194463068823,4.583574987838306,4.9991342202195295,500.0,19.611655457075823,179.13043558760586,0.04041405328263837,8.576495366667857e-16,100.0,6.105869696555452e-33,1.1370163827408812e-32,100.0,-6.490313688643737e-29,1.1920291076103473e-29,10.014185158223535
3700,2000.0,100.0,4.810296801004952e-10,6.53372712351029e-06,4.92802996001264e-09,0.013691678936165626,1.8644117023565147e-14,0.00020444559052984655,2.7544347925625847e-10,5.0024519081887435,1764.8906669302346,31.072900296194717,100.0,0.0,5.001863170379322,4.331888747401139e-12,9.661726159567696e-10,9.933393328837924e-12,5.375862005667722e-18,137.20008624895402,0.0010215015786929306,4.891003344750856,4.9990726896623165,500.0,21.6277630904762,178.41488401715478,0.042215564252327524,9.64179957324941e-16,100.0,2.1772406776047892e-33,2.909335920007478e-32,100.0,3.5017737828649284e-28,5.789619329449622e-30,10.01511817787465
3800,2000.0,100.0,4.90519973246219e-10,6.66549176214198e-06,5.755114229609447e-09,0.013451667600542814,2.2901755822994666e-14,0.00020990856242577178,2.841936176617979e-10,5.076033491957784,1762.84931527483,33.07097217127458,100.0,0.0,5.00193703932172,5.0992909312008366e-12,1.0818294235271698e-09,9.9436775183532e-12,6.857631989639004e-18,136.38795015016038,0.0010760893875365934,5.045122140459857,4.999014885658327,500.0,22.16623211867828,178.22265925556593,0.0429922041211218,1.0947535719165272e-15,100.0,2.0561942861183472e-33,5.218346792999719e-33,100.0,8.346578027294445e-28,1.2432555676167527e-29,10.01573866041737
3900,2000.0,100.0,6.081954318467094e-10,7.804171230217185e-06,6.498399728529991e-09,0.014447924179086904,2.2625215154857555e-14,0.00021428102426294802,3.058651477431666e-10,5.6471609710683435,1760.4561398021665,32.14537237979801,100.0,0.0,5.001965075777131,5.456795050909839e-12,1.2367304016219228e-09,1.2215546097563633e-11,7.02044129384807e-18,135.1211853958956,0.0010643596937152523,5.104415834953637,4.999016993977625,500.0,21.742896833193804,177.3339503166191,0.0456800960092582,1.1863268450311106e-15,100.0,4.4165523520564185e-33,1.7725060757910268e-32,100.0,7.702555962640527e-28,2.0401816404077417e-29,10.015525182457848
4000,2000.0,100.0,6.959431321844354e-10,8.080519786924628e-06,7.129460410489724e-09,0.015479168727792128,2.745201761190396e-14,0.0002146004174677076,3.416655266997136e-10,5.756171545601897,1760.8254301606362,32.607295285339625,100.0,0.0,5.001996711813075,5.759124296705996e-12,1.4898038930339534e-09,1.473016824713849e-11,8.891046726790348e-18,135.77589032698924,0.0010980549190888495,5.143667156892962,4.99897889252635,500.0,21.731213531937723,177.37699684011156,0.04711346749231774,1.5101249548935421e-15,100.0,4.002505267709188e-33,3.264208602709909e-32,100.0,1.2907989663079644e-27,3.492517757953901e-29,10.015546508384343
4100,2000.0,100.0,8.272071945397672e-10,9.19073565057273e-06,7.47885399138259e-09,0.01765242674952253,2.825677560042447e-14,0.00021869254040014885,3.344632403127486e-10,6.081643210306994,1758.8516296356881,34.55253509140946,100.0,0.0,5.002035969651936,7.403076093549563e-12,1.4890014069557868e-09,1.637962390711016e-11,1.1266455286622259e-17,134.83347065863396,0.0011561681357720806,5.24967025587192,4.9989436008653625,500.0,23.639808460031716,176.29209907972643,0.0458853384793161,1.7621500101052794e-15,100.0,1.0155287872206956e-32,6.205391820256281e-32,100.0,1.4153841863994303e-27,4.052103206277218e-29,10.016544820262947
