milliseconds,NFAT_phosphorylated,NFAT_dephosphorylated
0,1.0027549476180064,-0.006782076676638483
100,0.9559790616229471,0.03784813226354719
200,0.9363216056002799,0.06282827793438574
300,0.8966832188029763,0.09504459205717322
400,0.8717385247425933,0.13187961266157466
500,0.8427278233370713,0.15894199251859825
600,0.816820679459227,0.1784613641456097
700,0.7934962668153828,0.20984994790284656
800,0.7603678051266339,0.22662519465240266
900,0.7404700459040662,0.24609019623595613
1000,0.7202238069940933,0.2703617319187698
1100,0.722306258157445,0.27341020543599154
1200,0.7173799785991866,0.2625379749603384
1300,0.7369622736781292,0.2564526617331627
1400,0.740560657783112,0.25777226460763675
1500,0.740084674262082,0.24272951786098615
1600,0.7337300279922472,0.23490469678516832
1700,0.7496183796252118,0.231887330368408
1800,0.7524264614993872,0.22724347986791057
1900,0.7429395833299222,0.21886082414433716
2000,0.7638279270423112,0.21701698384660356
2100,0.7627540099260344,0.22076122382050217
2200,0.7682066803077247,0.2084947330189164
2300,0.7645193981895587,0.20913604790352355
2400,0.7622698728384915,0.2101560130663464
2500,0.7738967462545047,0.1999670021251906
2600,0.782178855872541,0.20139172569215355
2700,0.7834422691588949,0.20004932013378687
2800,0.7722377739356999,0.18835122156634465
2900,0.7818442077513176,0.1908778412247362
3000,0.7760417238272214,0.1845807719876968
3100,0.7620313623128934,0.2049031657033544
3200,0.7376313082284941,0.22404019782133228
3300,0.7127644195341366,0.24557727459505888
3400,0.6914720989737226,0.26280079836442416
3500,0.672539652034303,0.28961938328294645
3600,0.6552039586959804,0.30866427279034286
3700,0.6388403941350508,0.31550807439135314
3800,0.6083128482138831,0.3348355910391249
3900,0.6098080542213087,0.3563442418841465
4000,0.5850972979162014,0.37045232202344613
4100,0.5953685978858463,0.3501238206600617
4200,0.5899654409702082,0.35456395455373274
4300,0.6010379852390911,0.3414252045793978
4400,0.6127297641050579,0.33896822441675956
4500,0.605358902269693,0.3299991644661896
4600,0.6138472225010386,0.3297578540705438
4700,0.6201508415176074,0.3197875901319709
4800,0.6335434733219595,0.3166600342769891
4900,0.6390990401513811,0.30486855908618543
5000,0.6419680887388455,0.29775424024339553
