milliseconds,Tn,Ts,M1,M2,Th1,Th2
0,11763.374371674045,1049923.2802296854,1901.9813203878618,101.43936693056226,-19.240423516051713,-0.026798097203939133
100,9551.886663956695,998805.1311833436,-1422.175915221634,96.20528543404706,-35.26937620572173,0.09626905820081566
200,6931.311281645618,1006305.4291232467,-1509.2054900835299,96.95525001596052,-3.6896076175265673,0.1523367285958102
300,91072.03257805604,1215693.4827144162,-1139.4172554377453,94.36312165518812,39.83043779195217,0.26313884195080767
400,116155.6427270987,1117609.434124126,761.382918473108,93.82563432218615,33.55722959518894,0.3245531728150367
500,54365.52941663692,1255083.0097185217,-1369.2002435008292,89.69521079471596,15.41568568373846,0.35898150213454977
600,53900.793881932244,1266439.7742919913,-22.04646581524321,87.24123378337131,24.238852549935075,0.4629114285961973
700,53223.16305996653,1344079.933312793,447.5387188052067,85.68534641137961,-14.6514764646446,0.541865461426158
800,95031.65768221879,1457666.5244203438,562.6882481579918,84.09704937687654,10.291864480080935,0.5880732429144939
900,204107.33039209747,1466772.8144502465,-1262.481334362108,84.49304560848552,-6.56453507844364,0.6501392061307537
1000,235143.71959561398,1589049.534430994,739.5192802763497,82.47100499189372,37.877788433828776,0.6778209048002821
1100,194647.12995666152,1739617.5105695513,2039.1251543040742,79.31353703236019,39.8764259357033,0.7626737176759256
1200,233751.27291693995,1675605.0784505615,-1526.0676368601924,77.37803944449405,34.07506556796281,0.7980276285435378
1300,275486.7352231585,1888530.1787469496,2321.9765313337166,77.31717494333074,-10.267038429475434,0.8599431267416154
1400,290608.5723436194,1896771.7340707313,-1413.421230805939,76.94684581924412,5.945289231111179,0.9277293009211349
1500,364334.83379031345,2090039.2581110154,-12.636481319447398,76.59671387439253,6.712570431574381,0.9791891501070975
1600,307392.3768959864,2055497.5812022702,207.40886952255278,75.50687077670149,7.398687124090491,1.091542606826152
1700,457072.1096780595,2162353.3092141715,-214.14933510095364,72.99713759343294,-27.482772230639156,1.095294481610494
1800,446596.1811968854,2338351.762102353,2267.839616986441,72.78172026698995,-9.320057273312885,1.181396098966848
1900,522353.4633784967,2390613.3866393436,428.6768296883622,70.754780368391,-30.31058953250663,1.2136483164077525
2000,497700.3587028297,2433831.237699429,2255.2224960771287,70.31208728288739,11.920774913504326,1.2191871257957996
2100,654312.0549267068,2611220.600026838,2220.519826065757,68.50306605693376,48.67340119205249,1.3084034603351575
2200,751701.9435073229,2692758.9229847128,4499.348798065661,66.23816230739465,-9.849939670128922,1.336325318806884
2300,749936.3719447453,2943938.9765709103,3901.6150367117752,65.60094428376618,-16.78681719791922,1.3738040832760732
2400,765683.7960564402,2980086.8694160483,3877.328939724428,64.99723156609225,33.65347297943849,1.4115223597896442
2500,851534.4356075008,3125561.0202558325,4955.341454482028,64.80423494330292,28.45530031340264,1.4763000487269413
2600,1056958.829030946,3413187.2618256044,7419.762469068042,65.9351229643379,2.108791105722709,1.5801411209404577
2700,1031469.1557489876,3466921.9567783084,9633.169281755272,63.333378384012256,67.84649103378541,1.5443027823031021
2800,1208573.974869017,3544560.5867160624,13808.343876026918,64.07010878983513,45.5994624467175,1.6328086858686308
2900,1309272.7018946337,3713308.283877747,19799.611187284238,62.28903014719679,26.95217228160859,1.6689212382961212
3000,1441666.9668756719,3971386.5024322197,25226.733719066826,66.17079443787505,76.08734164998417,1.7512636599120297
3100,1448940.4462644008,4106157.08564871,35173.61330440244,64.47827416896956,91.3539102308334,1.781266485972686
3200,1556246.4376017458,4212723.018684112,44252.67100083086,67.70494929130194,146.03564474677964,1.7589282824008945
3300,1722677.1223857945,4523439.616281184,51307.3726237397,70.92177135236578,195.178040078636,1.8413808121750885
3400,1864114.7300493156,4529240.045836612,63031.80484790533,72.76999051396004,211.25124750571143,1.9083283647081575
3500,1975469.5144869287,4712517.816622844,70385.36141687217,77.33732726948543,343.0989006869802,1.9418010694072723
3600,2058926.2846434857,4883000.037961398,77534.33487289755,80.56412768591709,378.5254222790988,2.0120685799294455
3700,2290834.211088651,5055516.445852278,86379.8877472644,85.61663653680142,486.5927013169714,2.0073850424118476
3800,2380002.728787286,5197785.485671923,88928.84358674448,92.53141865852707,598.3179004577607,2.065608269248757
3900,2606354.8890966885,5380321.197638458,90904.14212596457,98.47428400262217,752.0224577067426,2.2014389527795726
4000,2753288.375981552,5576285.222101327,95123.08574223895,106.06999390481435,823.6724844089194,2.230038723110019
4100,2810578.1800500047,5630897.535873458,96121.19325975003,111.96266236856322,1014.0862601260475,2.288952907397512
4200,2987701.197135393,5733358.48179702,93480.93288377067,123.80550158356297,1202.486320478225,2.3646929820292364
4300,3144732.6539415233,5943613.407725268,94164.52142595725,132.47348449285812,1308.5457722049634,2.508308207861067
4400,3439985.8044325765,6056813.972597779,94596.4920207947,143.66138302962875,1536.909445307389,2.5973874284708587
4500,3642022.572919166,6202570.400660455,97796.74471660357,155.0772771402527,1713.1339613740345,2.6939540167391702
4600,3775348.697122985,6471887.334452,95067.90640957809,168.57891881699484,2005.9570305169361,2.8566884312962393
4700,3969787.628417135,6557325.718576766,95591.98717833844,181.31772468819676,2244.5572232266827,2.962770551662862
4800,4173413.679025867,6861234.436868843,95112.41438629196,195.3175006995443,2465.125209195875,3.0829768888402453
4900,4422646.064918742,7005062.86632479,98162.9824188269,209.1532980189209,2792.206983217019,3.2516416631988188
5000,4684958.79026617,7270063.800492694,96854.459274067,226.38493655560058,3111.0165786229454,3.3726474961375743
