milliseconds,Tn,Ts,M1,M2,Th1,Th2
0,-34298.401193359765,988509.8394736105,1979.671125873881,101.73741758430123,-17.946749474229765,-0.041749439699412715
100,61608.55289786928,1096638.932781124,-89.96785835261038,99.78700529580603,11.86136256413445,0.07762548748299349
200,78355.82223748766,1067022.1474782168,-681.3310326993161,95.48850340653944,-26.826215477706704,0.17079849669940372
300,21421.979787514498,1142478.82832272,-354.51644680263115,94.46400053311164,-10.798327943468701,0.2662544846579227
400,68176.93406610112,1174835.86034298,1245.5595306171085,94.32240063454186,13.022059323608362,0.2657735671177733
500,96152.73728292694,1277151.274793673,947.6427262058862,90.51072806701725,23.051521258423268,0.33337658566414957
600,104447.66524699406,1305871.8094647818,-1597.0786766925748,90.11680628527573,-11.228320045940047,0.4334316877493357
700,99687.7232794938,1470558.1322912457,-1292.0868469819297,85.88444443698488,-28.46079765612024,0.5178966528985959
800,157129.75110033512,1527106.7480634188,-677.4524710146795,85.07524007212898,-30.02685378794735,0.5814601041171034
900,204800.5202520317,1423980.2118205724,-1496.034101886743,83.08145110500062,0.22774306362282382,0.635464686203373
1000,174279.58245273435,1525093.067897458,37.7863146517073,81.43947664563055,-35.18780205989568,0.712082773601414
1100,252175.9843532601,1619320.4431643512,625.8221522335418,80.51422474696002,-2.7558501341156454,0.780731776987307
1200,262452.8618386193,1784921.5418170746,-1238.9035172105757,79.53280281906646,20.295157562621043,0.8596557002269786
1300,243861.4998628004,1851825.1135915106,1276.8806755857536,78.47689419395516,5.663820573780368,0.8561132652019771
1400,274517.8867610055,1944184.284840507,2367.3248754203037,75.81458992503418,-9.776441999441186,0.9332450125263774
1500,325107.4927940133,2101592.8783363933,-358.11008970837133,77.02360034344159,38.7583322708524,1.026434996072339
1600,307740.45738067705,2051390.5468226897,1929.8930275471353,73.72876203744936,-19.9291473282215,1.0685997335493524
1700,447264.87953490915,2242185.8763380176,1456.2162522020474,73.46054717366117,35.64956448131336,1.0881928153282452
1800,432245.47670266515,2263750.978429843,3150.4763783084895,71.56241852048109,-1.604879004821207,1.1638171043961079
1900,444733.43377963913,2400836.574655318,562.5413416887384,69.52241294006214,-12.787288497622871,1.2238757574185002
2000,510060.1173514536,2577083.272080668,2206.512653882954,67.52767406729048,5.314881827109209,1.2440743464776838
2100,663305.5983483046,2643670.9614785,1695.9690296443164,68.04288244551739,24.540459593830278,1.328135329195611
2200,660435.1715914017,2828381.225472487,1122.9711211024505,66.21841440372252,28.616222765148375,1.3472648240518914
2300,780691.5678223647,2830630.6092430395,2540.7222551771674,66.06534321134608,51.16099679848948,1.3633977718023989
2400,837650.0923763158,3067224.2677949746,3357.7708583045214,63.94999029059179,9.284001365798996,1.4416888396289258
2500,947840.2907927062,3089693.8824885604,4641.566880763504,64.32438530329387,-15.336650567218307,1.5124466685082727
2600,1048519.3176856961,3320117.9222303545,9603.261232519582,65.21804010196657,53.823854514052655,1.5304771757076847
2700,1118438.0456116635,3428981.4836505954,9050.40002340893,64.18180927754939,28.740250231350625,1.5856803112867985
2800,1225497.0468894078,3613248.664940035,13679.053359606572,64.98542927408643,61.54677191344585,1.5880549039751417
2900,1216839.644021893,3716259.692493032,19937.569570643052,62.1519720149819,42.507558458315216,1.6523660665356867
3000,1333322.0072869877,4017704.4355872786,27281.780373721424,65.00378930096417,46.18512937699023,1.6731092388261422
3100,1530696.0424460575,4137699.1022959445,31865.61817769524,63.284359343721945,109.51048822513641,1.7438973320990752
3200,1607912.7559212658,4211490.371336072,43964.68324237194,67.74579844894288,138.95623470196233,1.7818630073670652
3300,1724643.7717313012,4506637.7640043935,52392.761821232125,67.04701878313422,154.8499322796548,1.874803590893225
3400,1856646.2810196246,4622463.163668707,64028.31916500411,73.21311276703548,249.19158185612753,1.8862522108832824
3500,1960986.3455595924,4682174.962051863,73268.66064555905,75.46518737456496,316.47599785178414,1.9420719367571795
3600,2098303.5688470122,4917112.185394553,80183.96125002367,79.52770480505087,374.3560638111086,1.9571921631423588
3700,2316516.9066772903,5050296.172057837,83171.63296140816,85.06059881249968,470.37625507812106,2.018207432795639
3800,2391684.400482673,5137622.121393765,90381.97611606152,92.97595381662636,603.3464588355831,2.103756673953859
3900,2523962.9444956887,5281533.608600921,89947.17522400794,99.3524400572552,713.2746473351356,2.167543997525442
4000,2653929.4115310838,5535352.50616265,91759.6288218616,104.91232797578823,820.5032748499884,2.2341108376644243
4100,2886286.740307197,5697751.4607276665,94968.36645256261,115.13023291284246,975.9129559135218,2.3642790892109664
4200,2988757.8019815125,5761196.785336076,94593.52328561373,124.0857656499036,1124.4624377799194,2.379121991463991
4300,3236028.413336559,5951829.700131757,94595.73181145953,133.02226674284643,1355.676191170416,2.4789094090803525
4400,3442362.3876816873,6061533.433511987,96624.68974632275,143.8055091342846,1528.5458468618676,2.5759360450925506
4500,3611574.4481818606,6363560.21973427,95449.94450025969,154.09592186499557,1774.547812412769,2.701004446230519
4600,3829613.7582002827,6425838.6147065945,95738.77493239129,166.56731772366314,1948.0474497045632,2.8027351684745763
4700,4019558.467869337,6664877.430389466,96822.7705311171,179.42825904453812,2254.436620065966,2.952496494729473
4800,4187147.3396366676,6740396.614364045,97082.76089744986,193.46641336665394,2482.855918394191,3.0384235961939696
4900,4507646.526426384,6968396.383634379,97901.55484810118,212.41597685440212,2809.6152496507184,3.2218204177196452
5000,4745407.447401395,7271262.41542869,98773.5475486748,226.07124344761792,3124.835514007911,3.393406610948199
