miliseconds,Tn,Ts,M1,M2,Th1,Th2
0,-20863.686109783666,1079008.5913896724,-153.53137017259937,100.33163136360764,-24.14099515426606,-0.027944131915858376
100,-53766.99938524944,1137177.055767738,-1423.2214299337488,96.12274598948314,-34.94025018340441,0.08455045253858705
200,13231.57847759185,1024303.6464525717,2137.6398699461824,97.04611352192123,18.605572445865395,0.15057689095992288
300,-460.0438806937527,1167626.6290621627,971.3729605412711,94.33661143878233,-5.809740778544964,0.24995549592590233
400,67050.81198134444,1156730.1693333914,330.1841126281008,92.77499494220554,11.033661333786524,0.3156638415137572
500,111754.12558728497,1202682.187863105,1536.4038241489031,91.48249352531194,-38.418242869337746,0.36595687900070417
600,132651.74306247686,1273602.7133714508,1402.7816844699782,87.60958315304727,27.55039990801025,0.43711450261123336
700,87774.32756800142,1441998.2351073883,1639.4286911588601,85.53175409303371,2.4620770069534825,0.522988179391699
800,185342.34870246355,1476550.8196148814,1737.261350574336,85.025076762697,25.806627038080244,0.5665154798811547
900,141967.4290568462,1584052.9588749453,-767.2173321011455,85.09198693320998,11.237948270623031,0.6618810608078375
1000,220134.57518774815,1523746.5948395645,1008.1657558544869,84.24934659723394,11.184680218092417,0.7104719636725626
1100,146166.37192379343,1704739.9849276498,-1026.140308874526,79.02871837420469,-8.868778484932529,0.7536284850424257
1200,221397.15384282428,1694350.7933571811,-1350.0672367969214,79.73460914964132,27.137264093410288,0.8584328553238726
1300,250176.80419618418,1899544.3109505663,-657.8095236902943,79.49678629198381,-7.198717122849817,0.8567381716588586
1400,317827.4237399272,1905656.0793141148,1580.351240492404,76.61702637423336,9.380778107819449,0.9201756943106736
1500,313349.0977147779,2036856.2247645115,-672.0151851670867,73.8991151752426,0.47144036101707076,1.0092065755352848
1600,308102.21287614596,2065228.304745568,848.6543965703722,73.20186428844131,-36.48364329894318,1.0143973383033114
1700,461711.91722888785,2105195.435917135,2788.6389660267423,73.42574057195371,8.828960684242038,1.0943295083208144
1800,422728.1579367986,2214801.493324114,729.9246951752684,70.3493621555553,7.577146021933306,1.1413606659327222
1900,478926.605624255,2362018.1373011502,-274.73824164203484,70.57745489157384,-21.466211404438624,1.1768082124020893
2000,525719.7751779696,2529010.404987947,1584.6654908599828,68.95196356546452,-27.52831052161071,1.2306636923376078
2100,598378.2308400008,2689430.2688888195,3567.280035766109,67.87854982683409,-1.3284492327222974,1.3433450722695894
2200,692171.04610616,2785740.01881228,1175.1055320415933,66.42673017463854,-5.543412215807329,1.326786769986788
2300,812888.1358235934,2867858.546287715,1951.1413133979731,66.00685272068552,-19.41400227775219,1.4062940061096094
2400,810624.1609994326,3017604.4414996877,3806.927645259126,65.91316948931107,11.291569427035075,1.4351267965510175
2500,858509.9102942545,3230021.8569205087,8262.370526202536,65.99040257430558,6.455609714544051,1.5203832467203084
2600,1046325.4569735893,3400068.7097118716,7017.419881259306,65.4254485193586,61.902272471166896,1.5249681694691493
2700,1044199.6926804685,3498030.3873038027,9164.068361989197,65.00127526784088,-1.503700153857821,1.5753286923650776
2800,1222690.9758029913,3619423.3261132045,13764.182602944504,63.056280084341715,57.311405253491095,1.637275718777317
2900,1229254.9599302816,3720396.384021767,19957.961386830073,62.85683941286581,19.97575452874692,1.6296723794982582
3000,1415873.069756947,3914367.2607997246,28015.586235497693,63.531653535282466,116.60937459315795,1.7471142333332779
3100,1532707.963028056,4110669.5585033707,33061.14597379005,66.7654134151135,78.7452207674744,1.715855765969865
3200,1651873.3349057452,4204103.73090626,43885.19181191094,67.61729028257704,147.7152023762956,1.8177210687054768
3300,1728253.5745621477,4471652.262883339,53822.35910488972,68.39042967219753,216.48312914784242,1.848948310543897
3400,1919045.7449332597,4526152.324884191,64364.15559972027,70.2616282476845,204.85687907059423,1.9119554624422934
3500,1948642.712333419,4754130.739605875,71268.34348617453,73.74337162214111,316.27846421702645,1.9654405935270902
3600,2067111.104117678,4917367.372110088,78896.41276188745,81.78460814334485,383.8455508044977,2.011803395513383
3700,2314832.177900208,5126346.089047994,85555.3570610537,85.98797851550623,449.8011769806827,2.049439796814404
3800,2442926.2054719613,5272685.817955317,88636.93333767819,92.61892480541333,613.9104618912644,2.12474317760579
3900,2549660.071979735,5325473.787172159,89887.64364745926,96.618638843893,727.8940964613414,2.156913084584722
4000,2759725.0757096927,5429124.232728153,92332.32434862798,106.30615620572232,856.0946081381622,2.2085594412449314
4100,2919273.6001079837,5596487.518964631,94082.24116172023,114.27746367011758,1023.6735536899395,2.30779068175425
4200,2982109.026004002,5774178.8340688,94016.399838617,123.34549550866814,1154.0767563674533,2.419764695532243
4300,3177234.5260174316,6003446.416465286,97852.88778977687,134.2196410483201,1338.1670529973308,2.504260211856375
4400,3391098.668586029,6140924.502202821,96895.54821021255,141.2303965893993,1545.8901161879905,2.617135348879983
4500,3637363.640662786,6313199.170306142,96240.35790549807,152.65602806252406,1719.5585910805958,2.7009772772225733
4600,3740735.855391133,6548683.167959786,97539.95248792374,166.48912135730325,1957.0610077278386,2.8053539147877005
4700,3946230.601739673,6703826.143226788,98401.34844142338,179.40208286545152,2266.255313181095,2.9626660042954045
4800,4203355.238115979,6855818.583915016,96213.76217255514,196.70941902888347,2463.9056226983244,3.0436225135114916
4900,4385710.972428163,7068806.637663796,97013.0484863129,209.1099021565907,2781.846703492505,3.2586200670965173
5000,4708305.131166877,7211765.282353286,96819.4329128338,225.62938134442714,3095.678595410904,3.3377558061010704
