miliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.894480926369164,0.0018299205429581856,0.5,2.915796625682312,0.08422446632621758,0.5614945621981305,0.04674937309340789,0.4,0.011799658495677405,0.9397135938798084,10.819421273642483,1.7528675898114567,11.576047034430117,1.4757304074499018,0.0,1.7178302594138894e-06,1.003921248992581,0.002318618277085106,4.797543287681784e-05,0.014262898068115202,-7.817160570170457e-05,-0.0010748535903451146,-5.759336791201368e-06,0.023854486873187794,0.0,0.0
100,11.896984719918963,0.0018302314536978643,0.5,2.915775574016384,0.08425442746795576,0.5603823607318423,0.04710285807317043,0.4,0.011798819018361556,0.9269557732191617,10.822854177343844,1.8732840695915298,11.575484573740157,1.3617569700510355,0.0,-8.801267230098911e-07,0.8687832599066391,0.1233295697643537,-3.155038546406643e-05,0.013075372569296162,0.0005659647744605712,0.01116879014572096,1.7245762835115468e-05,0.015385982945419924,0.0,0.0
200,11.895339088176543,0.00182962916360921,0.5,2.915793429568288,0.08421657317866947,0.5624044389176749,0.045845915476981906,0.4,0.011788258425421928,0.8997062813201293,10.817199705812063,1.9643473904765847,11.55999072694833,1.289795403360877,0.0,1.6183241851451842e-06,0.7907961592322241,0.19443440367904807,9.0087536284354e-05,0.00909401848380435,0.0018429875384855666,0.037453654281301936,8.67509726469445e-05,0.015364338573404942,0.0,0.0
300,11.894756349420085,0.001829117640184642,0.5,2.9157385354619456,0.08418233008726954,0.5671546317030559,0.04429012644494979,0.4,0.011770770018206719,0.8696233381813887,10.808501612253346,2.0191071772910028,11.564951763922155,1.2412744053842117,0.0,4.725194067805293e-06,0.7244483287523394,0.23877117384096458,4.8138681753532357e-05,0.029897241208190893,0.0031487834600261015,0.06197983093729617,0.00013273006224145137,0.015350640843562583,0.0,0.0
400,11.892683060511512,0.0018286694263348559,0.5,2.9157338661337815,0.0841380031620977,0.5726578559723079,0.04246964982474471,0.4,0.011751306324797164,0.8389391209220147,10.801821392984639,2.0574353350470704,11.554570324163793,1.2175496346276853,0.0,3.4957067937520867e-06,0.6825476311367125,0.2660014726811847,8.064626669594449e-05,0.022844112072195163,0.004512583474861304,0.08733663465537493,0.0001886733749754933,0.01543079260725061,0.0,0.0
500,11.893119673697893,0.001825785600070937,0.5,2.915651329590351,0.08413848031385157,0.5791884152762682,0.040702057577391634,0.4,0.011735667357354885,0.8146744226063115,10.794199301603177,2.0929498603213186,11.556423273394838,1.1988152987529719,0.0,6.65337994970935e-06,0.6423427480583678,0.2835085553896892,0.00015264858675567814,0.048127568637419696,0.005527376422789443,0.10394755904790862,0.0002420272344060774,0.015381551899766017,0.0,0.0
600,11.890691767247285,0.0018246664860553851,0.5,2.9156252058067675,0.0841080503123082,0.5870259778123759,0.03900282440176658,0.4,0.011729342353849653,0.7936333225457136,10.778343601375274,2.1162511392749845,11.537952914252292,1.191708212099348,0.0,1.300349242873042e-05,0.6164971930505374,0.29380262425799,0.00021939271925768504,0.06534666097779138,0.0063071044634889824,0.11964492856352035,0.00030955772709806477,0.01545851137777751,0.0,0.0
700,11.890550056156354,0.001824377480681733,0.5,2.9155593833760256,0.0840028024116546,0.5931407879110085,0.037985392341173915,0.4,0.011710793855955776,0.7745615981642248,10.772373875770857,2.136729265110821,11.525164088491508,1.1864655059700697,0.0,1.6884070732409702e-05,0.5982487264428479,0.29940235042997476,0.0003604522413496696,0.08707106057772357,0.006777554182769192,0.13025610242065092,0.00035232781112502385,0.015533588978186219,0.0,0.0
800,11.889395602830357,0.0018209581130160934,0.5,2.9154986577797537,0.08398441192686189,0.5988035849691689,0.036794378358896415,0.4,0.011703699673677846,0.7624217398280784,10.758567802549535,2.1429646836808693,11.525908303311446,1.1851017361702971,0.0,1.7395084594868855e-05,0.5917142119794028,0.30336605088568747,0.00047015265576022015,0.14048423666263796,0.007120219436372079,0.1410160977017051,0.0003886780348036589,0.015507417497177923,0.0,0.0
900,11.885311134380297,0.0018195015109542193,0.5,2.91538950894364,0.08386581517207266,0.602524496239356,0.03622629171678279,0.4,0.011694193975690822,0.7518018855727435,10.748252651490649,2.156027002087722,11.512768872498645,1.184242608749847,0.0,2.573483015752945e-05,0.5747988576142465,0.3018905105237355,0.0007285673341042799,0.14366031445306973,0.007374937279654802,0.14637197792434542,0.00042553840061367596,0.01559280075203662,0.0,0.0
