milliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.89477610707489,0.0018308866232523715,0.5,2.9157569204008316,0.08427080559404501,0.5603578350753031,0.04681914632875338,0.4,0.011799131337598022,0.9400939143993572,10.823202697857607,1.755084383013951,11.566723140260985,1.4768711587296737,0.0,-1.5374953893004659e-06,0.9987699977698838,-0.0018500440061281025,7.764309902661196e-05,0.010440146639787488,2.1705123918507935e-05,-0.00044485200455793284,1.3419193342089676e-05,0.02383942087580941,0.0,0.0
100,11.89656262214763,0.001829779100589436,0.5,2.9157855887606345,0.08420718901968582,0.560914239069468,0.04730948439228238,0.4,0.011803150494308308,0.9280457033269407,10.822007955930772,1.8719670577173604,11.565399986415791,1.3642427731917903,0.0,1.022346359105763e-06,0.8754285301818667,0.12112597901416977,9.600545214114415e-05,0.011794915880352022,0.0005271278419467487,0.013194209157547125,2.9158862514948018e-05,0.01536895872088843,0.0,0.0
200,11.89499625076791,0.0018303277413974682,0.5,2.915743553822263,0.0842531634494649,0.5636251753909004,0.04595064802945913,0.4,0.011785831541721477,0.9020866388465059,10.818752925973177,1.9562548579036438,11.568281545717602,1.2875728197686347,0.0,-1.2468040574028729e-06,0.7837674121049089,0.19491707941448544,6.742420144795484e-05,-0.0021462491683509966,0.0018733874332645816,0.03649126413640915,7.177926384234755e-05,0.015300203575055123,0.0,0.0
300,11.894853575874127,0.0018284710120204137,0.5,2.9157432705497666,0.08417965710357886,0.5678846337900352,0.04407418408097026,0.4,0.01176838855317999,0.8700926333761723,10.812393752206322,2.0226678679510934,11.569100019110993,1.242422050840174,0.0,4.50936712891366e-06,0.7298364612963836,0.2410631583168769,5.7940053603137666e-05,0.003376941596633704,0.0032573900052225175,0.0628770933493147,0.00013975685090708958,0.015323400804748866,0.0,0.0
400,11.893958315855604,0.0018273118446753233,0.5,2.915702648891006,0.08418578405644085,0.5734371062113658,0.04233644707239184,0.4,0.011756124596102936,0.8423255186376011,10.801375656127052,2.0601136798335107,11.564094890757245,1.214891762242149,0.0,7.024292040326577e-06,0.6755090116716448,0.2702162211812727,9.52104433181337e-05,0.025369350099840343,0.004419797858697951,0.08476966383265297,0.00019614015992243028,0.015379108622845548,0.0,0.0
500,11.89426337511524,0.0018282747557720603,0.5,2.915680012169997,0.0841491909601891,0.5794476700231853,0.040771843476825664,0.4,0.011741653673548628,0.8127124919507916,10.79071846778789,2.0947580745009917,11.54688422265783,1.1987081176820074,0.0,7.623297618209491e-06,0.6427489076625348,0.28584775460236506,0.0002209325037231623,0.037557737347200776,0.005435589080407354,0.10597518024609233,0.0002565535231112427,0.01546782427527279,0.0,0.0
600,11.890730266875517,0.001825268826561903,0.5,2.9155899198515307,0.08410211441871697,0.5863675469977571,0.039118953337143825,0.4,0.011723382802111725,0.7915144583384165,10.782614656119403,2.1138128782595254,11.545698030951884,1.191276317285515,0.0,1.0406627265694706e-05,0.6209178538423666,0.2943198436154471,0.00026526495556454906,0.061974205905650726,0.006270784593195513,0.11943897756634235,0.0002892915014752628,0.015505377268918756,0.0,0.0
700,11.891237134067664,0.001823341117840126,0.5,2.915546571631987,0.08399208487609826,0.5922723671731454,0.03796832667026811,0.4,0.011717985733991158,0.7776509971256186,10.77216135606424,2.1335519871350326,11.52814452217666,1.1870582247743866,0.0,1.708046642942664e-05,0.5979833753605078,0.29702375519453317,0.00033409766364000677,0.11287469240151363,0.0068859654652199745,0.13167662538793642,0.00034383215519676085,0.015497110946163644,0.0,0.0
800,11.889298878687919,0.0018214070395069855,0.5,2.9154895479077005,0.08402154733917418,0.5983543369648159,0.03700721656549336,0.4,0.011705564265388626,0.760877128637693,10.762806740748758,2.1497556479641284,11.512300093887614,1.1819272085330879,0.0,2.1167300566550994e-05,0.5798835727564118,0.3032747656858242,0.0004893770459231628,0.1397612781084892,0.007190088873195098,0.1391450507983178,0.00039033740549771477,0.015594066755521394,0.0,0.0
900,11.883733930473033,0.001819002672950895,0.5,2.9153889910355453,0.0838987826144938,0.6027226158164604,0.03601432141023921,0.4,0.0116936660213158,0.7514975182162429,10.748839158240626,2.154710975763943,11.501174401217765,1.1830863329948806,0.0,2.4628281953179156e-05,0.5695057458729366,0.3027168454488545,0.000764918403325678,0.17141632785291883,0.0074144468063694425,0.146226480590772,0.0004343079048042745,0.015627055140470938,0.0,0.0
1000,11.88187848751917,0.0018187785428731469,0.5,2.915322495730783,0.0837439868240979,0.6061167717935962,0.035494758834149265,0.4,0.011680513159845836,0.7422910408363564,10.74118625310503,2.16767253944731,11.497500996974265,1.1843892454876848,0.0,2.9068442510414728e-05,0.5561731736785999,0.3006744039100906,0.0008205543459327629,0.19338398923185576,0.007614525773003327,0.14964681581447983,0.0004683689751039523,0.01563489618969561,0.0,0.0
1100,11.8804435285824,0.0018148811431621546,0.5,2.915307106585249,0.08367425945527418,0.6093097211888338,0.034878977788222444,0.4,0.01167567361634242,0.7390320959770181,10.73527208903988,2.1730584161268554,11.477763249702592,1.185524434037177,0.0,3.330180725844033e-05,0.5507002203638309,0.29675235831690544,0.001100155582586151,0.22213495321626586,0.007633771004579346,0.15191503027564968,0.0004833828391113483,0.015685951096952255,0.0,0.0
1200,11.87846582610972,0.0018132210020139162,0.5,2.915246607296582,0.0834971737753401,0.6126023182491277,0.03470761828214038,0.4,0.0116647530127624,0.7334337637254096,10.728447087961348,2.1761578992861166,11.46053481904556,1.186418765448263,0.0,3.857984286936209e-05,0.5437295366664991,0.2965973074943624,0.0011857275059061925,0.2463665374025464,0.007784248473038394,0.1512908061569292,0.000518202824692647,0.015690406047869154,0.0,0.0
1300,11.875912750920563,0.0018101845801966384,0.5,2.915151755269829,0.08344355897952194,0.614505456254268,0.03441556601081187,0.4,0.011659340925144998,0.7309711007086191,10.719100473227623,2.1833353295932016,11.445378112995105,1.192117720397173,0.0,4.418435399280656e-05,0.5340261344172668,0.29443240949831323,0.0013413622550242693,0.276224968376235,0.007683047959040963,0.15378621762030478,0.000536349249557904,0.015738487947517654,0.0,0.0
1400,11.871242494864534,0.0018088640229528652,0.5,2.915113523742569,0.08328361947009656,0.6157706189603471,0.03424254345640427,0.4,0.011649768757768908,0.7330219990825058,10.714243835557463,2.181472061667325,11.432410232019555,1.1921171370284591,0.0,4.617994852267514e-05,0.5157911998917668,0.29154301883792927,0.001635297965692934,0.29304191263939333,0.007610032633347307,0.15317034870942922,0.0005618330788211075,0.01579246186890172,0.0,0.0
1500,11.8676555801296,0.0018074189994286471,0.5,2.9150458414223888,0.08321091202159037,0.616941906949336,0.034306060832348474,0.4,0.011645016168751568,0.7284477555169662,10.707157421195522,2.1843907275604835,11.424769842693163,1.1970746798394334,0.0,5.0476144837815016e-05,0.5110721662412782,0.28582738939715063,0.0016546516413192543,0.314134315922211,0.0076641296926758746,0.15159767040793848,0.0005876668690091842,0.015843922875347635,0.0,0.0
1600,11.863060138727738,0.0018039024622211537,0.5,2.9149925681522686,0.0830313724966754,0.6183984064943138,0.03430972114568548,0.4,0.011639018842294003,0.7307224117509835,10.701086282275426,2.190238434586687,11.408225768630881,1.2013433549301689,0.0,5.628424264759653e-05,0.5020453873771487,0.2840196422043404,0.001945135205162409,0.34960717006932235,0.007585000039857265,0.15154631779665445,0.0006074912729056798,0.01583051371178474,0.0,0.0
1700,11.860430697165274,0.001801828365463905,0.5,2.914959869339659,0.08290709912439911,0.6180538769922005,0.0340748372352875,0.4,0.011629253298509364,0.731641198485079,10.696211197396991,2.1896656293425356,11.392793007631374,1.2020881650099133,0.0,5.845342196910742e-05,0.49690793770681857,0.2799536314421932,0.0020852741232876082,0.3941413858452234,0.00751811981732048,0.15078613447587236,0.0006541405382504616,0.015872699312683782,0.0,0.0
1800,11.856324629770073,0.0018007462477229355,0.5,2.914924527733681,0.08280363747078398,0.6185935181572576,0.03426621067069359,0.4,0.011622540002526905,0.7307449214322782,10.68996628628462,2.1903658483874215,11.384327663652787,1.2046118371612293,0.0,6.26091176342489e-05,0.4954445910719004,0.27476748575679033,0.002231290942037417,0.4089229563830437,0.007357755636631845,0.14796873179017755,0.0006539022396591082,0.015883927457172983,0.0,0.0
1900,11.85477479179775,0.001798395532731917,0.5,2.9148589840983985,0.08277063286931646,0.6182146826193948,0.03439470716927814,0.4,0.011619948029283038,0.7329686272180652,10.687197671617433,2.1953664117843967,11.361630244738302,1.2092791205290494,0.0,6.743248025669609e-05,0.4870403644238429,0.27463035019007037,0.002442852508796158,0.4274093575535326,0.007286053942817798,0.14748687144984107,0.0006898287128975557,0.01594624586720334,0.0,0.0
2000,11.851831062385193,0.0017948842032679952,0.5,2.9148267424951193,0.0826638422619611,0.6190093177125003,0.034366233228813645,0.4,0.011611848449661242,0.734900276437898,10.679788236843583,2.196312827988066,11.353749268950994,1.2137019557101658,0.0,7.204498377874035e-05,0.4757784016313625,0.27306451256889896,0.002665625694794524,0.45562649970705427,0.007197201975879774,0.1463880880548484,0.0007053978350929677,0.01592564291606354,0.0,0.0
2100,11.847534459277158,0.001794253235368095,0.5,2.9148083281731254,0.08250589055450815,0.6190992302811793,0.03442321896917461,0.4,0.011609453010920992,0.7373862493163243,10.680106817967134,2.200561696262676,11.348451929954948,1.2152786107558669,0.0,7.655844577994412e-05,0.4670838116934539,0.2660607781910322,0.0027244143463643266,0.4864037469763769,0.007237170536797423,0.1428030485113637,0.0007463317912610343,0.015969290693367028,0.0,0.0
