miliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.893263922466247,0.001830477274081468,0.5,2.915755296202626,0.0841844176124804,0.5611404914372925,0.046577254562079805,0.4,0.01180444689098376,0.9372877092645628,10.823405155969075,1.757302222305897,11.576898211602863,1.4759639270558003,0.0,5.863843833716377e-07,1.001056222840651,0.0022445459695126235,8.014307524202643e-05,0.0009594252636675013,4.673306739733004e-05,0.0005491458666099972,-1.1098366984993295e-05,0.023864359106374054,0.0,0.0
100,11.896777962367795,0.0018284400452025491,0.5,2.9157430213138005,0.08425841392658133,0.560804246076635,0.04730796793668917,0.4,0.011802946794443768,0.9267327268063363,10.822181220981856,1.8789295656782048,11.561575575397308,1.3596909957465584,0.0,8.832863576592828e-07,0.8692703473836655,0.12372748072511915,-8.331219717636048e-05,-0.011005269023175186,0.00048396177600865337,0.013035301933537257,2.7125358687430406e-05,0.015307362338732453,0.0,0.0
200,11.895434963795877,0.0018294938602315036,0.5,2.915757503131229,0.08422281670296249,0.5635414445071986,0.0460004100516608,0.4,0.01178420132248357,0.9013005571781141,10.815293628760704,1.956811398854763,11.571318803661585,1.2885710031061763,0.0,-3.1599331017905207e-07,0.7786966905867239,0.19435684027518835,7.548661933142832e-05,-0.009172586663233982,0.001800057656258923,0.0364254297595934,9.454980621966124e-05,0.015387465582066419,0.0,0.0
300,11.896009749876352,0.0018277150119027578,0.5,2.9157549661781363,0.08420824542903614,0.5665188289800388,0.04413286182685591,0.4,0.01177062559659658,0.8689798822213132,10.807561109698229,2.020998201978511,11.559730793644652,1.245451456265103,0.0,8.875365611770658e-07,0.7247829047622119,0.24071314389004633,2.34092643521204e-05,0.009168781007553,0.0031892202996815933,0.061118746960022854,0.00014629821925634653,0.015370532226686629,0.0,0.0
400,11.893848875161716,0.0018269724484534487,0.5,2.91569808739798,0.08422956845472541,0.5732996896753133,0.042336792411093845,0.4,0.011755131502114017,0.8392515833474892,10.798399651491227,2.059100825792443,11.558308282124404,1.2175799482792946,0.0,4.433259201238276e-06,0.6871781799218567,0.26784220161885064,0.000131746725804396,0.04761046933849092,0.004476005708656692,0.08641885122220315,0.00019207128020567747,0.015441138469539492,0.0,0.0
500,11.89362724923323,0.0018280690135234463,0.5,2.9156876525054556,0.08421133093697952,0.5800996997443824,0.040685593773024706,0.4,0.011738552552470529,0.8170404249785946,10.790809844877678,2.089032991512744,11.543646128061878,1.2007799392455532,0.0,9.61375390051308e-06,0.6542715094045326,0.28586882607591363,0.00023891302291249817,0.05343462780756046,0.0055290771250223495,0.10536604699375728,0.00025329960347331544,0.015429599657833488,0.0,0.0
600,11.892281798272178,0.0018249793817478085,0.5,2.9155762768767266,0.08409084950020018,0.586903912766152,0.03923097750555872,0.4,0.011725248869371853,0.7915840799997492,10.782549185217572,2.11683068380968,11.547899788079654,1.189285102175324,0.0,1.1587592394062215e-05,0.6186716958040243,0.29252939836038483,0.0002683793547061688,0.09196662507709594,0.006208134330919427,0.11959672410255048,0.00029241821959397665,0.01545027328106595,0.0,0.0
700,11.890002176364069,0.001823103667044996,0.5,2.9155658938800433,0.08397590961252854,0.592991410722209,0.03773411803316574,0.4,0.011715108618876063,0.7777525848078749,10.769654457549896,2.1341117758864208,11.527286368289772,1.184014607293323,0.0,1.579321590536856e-05,0.6067752677678707,0.2995722138282748,0.000430188663045238,0.08900813768306123,0.006818787608368163,0.1312897536210553,0.00034862200476208643,0.015483831260891224,0.0,0.0
800,11.889856253983158,0.0018228043598794783,0.5,2.9154709259693075,0.08396508568771631,0.5975033342346434,0.03682511867163672,0.4,0.011700154304178577,0.7628692254712945,10.760322945458597,2.1488271510398858,11.517986035369367,1.1818925205797552,0.0,2.0283634550902402e-05,0.5803203558304685,0.2994170572531,0.0005476494524525585,0.11703165475899596,0.007224490059758717,0.14117255339467275,0.00039492099600428864,0.015510544996137562,0.0,0.0
900,11.886730171339586,0.0018198954836016025,0.5,2.9154255180440507,0.08380681652964761,0.6023652224890573,0.03610847880140443,0.4,0.011695367173682473,0.7520476082089853,10.748560684476283,2.1512423687213897,11.510174784922183,1.1838497245398658,0.0,2.1880894624179886e-05,0.5730413977518221,0.3007759819570039,0.000684629816708124,0.16606054557839103,0.007507793874057211,0.1445005765949196,0.0004115412260966089,0.015555411966240381,0.0,0.0
