milliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.896715045653572,0.0018291943563135986,0.5,2.9157931727710453,0.08418691628854084,0.5606959709614012,0.046580654879767036,0.4,0.01180297001618799,0.9388737939397487,10.818933558238781,1.754281601346425,11.57483545665931,1.475772878462782,0.0,-4.729621858998672e-07,0.995963318128795,0.0006390066712007348,3.985185062175629e-05,0.00618621587213963,3.23557538663678e-05,-0.0010648964517112748,4.817486028568235e-06,0.023821548395671292,0.0,0.0
100,11.893335138403941,0.0018294204459215432,0.5,2.9157444118308034,0.08424128438821102,0.5607661236021746,0.04725526546857783,0.4,0.011795187089776784,0.9284013194930818,10.82172662867632,1.8711979173045439,11.565251808692427,1.3603467664937154,0.0,1.9454424594825627e-06,0.8702300226816942,0.12104827753713199,3.7378437497371616e-05,-0.01178721258146643,0.00045668688522768845,0.01415690144685733,2.9693336945743203e-05,0.015337101213730647,0.0,0.0
200,11.89333429190995,0.0018297583349616972,0.5,2.915751358076976,0.08428459512200409,0.562299843341498,0.04591624358950434,0.4,0.011785509232462158,0.8987578492092585,10.816028303401563,1.957749780211297,11.562036304597854,1.2887713683986792,0.0,-9.422285806226471e-07,0.7875636256406774,0.19456874692482784,-5.923984700953703e-05,0.01262696232453666,0.0017986901840407817,0.03627005148104484,6.544022549335996e-05,0.01531771162480217,0.0,0.0
300,11.89397958154231,0.0018278431144165498,0.5,2.915721606433802,0.08427746680002618,0.5666743393886281,0.044202959014470265,0.4,0.01176768975058159,0.8681549265107986,10.809451067083065,2.015509898056668,11.557776394907908,1.245107517977067,0.0,9.851265378050882e-07,0.7270569094094723,0.2411586434189679,0.00010676457043627449,0.0048071702652187995,0.003262805851395836,0.06117063117441414,0.00012905320267034902,0.015406791567920413,0.0,0.0
400,11.893677692570153,0.0018270743315508622,0.5,2.9156842920921924,0.08419782002869297,0.5729438248024986,0.04235918846824858,0.4,0.011749277155787248,0.8390443247979064,10.797999445253812,2.0587975239524723,11.56659083219032,1.2155140444644443,0.0,4.313653883742351e-06,0.6764429938181837,0.26889552817026213,0.00014528247772173912,0.022972957990174892,0.004492893217221081,0.08702700624287536,0.00021147941592428716,0.015415230374274712,0.0,0.0
500,11.893020862688543,0.0018270187308038889,0.5,2.9156574307824763,0.08419320287331443,0.5796859783353053,0.040530407634530134,0.4,0.01173844172011999,0.8160313191307454,10.788521385590839,2.0961702231997164,11.55813656808505,1.2002838458552862,0.0,7.610960604593277e-06,0.653791433182316,0.28675411316489474,0.00015350266568649637,0.042260247312972704,0.005424131398426615,0.10572802539751486,0.0002572342024909142,0.015407878994708935,0.0,0.0
600,11.890455757589363,0.0018253635025376426,0.5,2.915620555385259,0.08408452878506932,0.5863725199698853,0.03914426690890927,0.4,0.01172720240869791,0.7931174726089841,10.780647921336826,2.116278359088042,11.543036969838626,1.1914997081439311,0.0,1.3892881812365042e-05,0.6263377349928548,0.2942769745599401,0.00032350435849536253,0.06751546258952024,0.006265865473707018,0.12092296880184765,0.0002887369427091936,0.015495078880702798,0.0,0.0
700,11.890557596362125,0.0018233380313995675,0.5,2.9155335998321212,0.08408529330294408,0.593174795286873,0.03796509369161486,0.4,0.011715187972005455,0.7743786042372893,10.770252743714805,2.130357106563379,11.52339231435988,1.1873828588112159,0.0,1.457118435783504e-05,0.6023009692808722,0.29816750053210417,0.00040584762704728007,0.0931371256557216,0.006725692301280289,0.13174931466637577,0.0003390040553673922,0.015491277004625624,0.0,0.0
800,11.88788471049062,0.0018223151445977113,0.5,2.915445133663294,0.08395961000601457,0.5984071905488508,0.036995889951269,0.4,0.011700801761534908,0.7627486187036697,10.763208707941446,2.1462835445685067,11.519042980303476,1.1854671848091294,0.0,1.806568623047869e-05,0.5846632106248297,0.3016034806045447,0.0005522159705853487,0.13754595061249564,0.007260823070416234,0.13914445069780265,0.0003888181737085931,0.01551903368916811,0.0,0.0
900,11.887131586286007,0.0018204353577139596,0.5,2.9154381792609807,0.08392835348747611,0.6034207460565623,0.03610583291861187,0.4,0.011695533942211494,0.7511150424851445,10.747609272734573,2.159125891484862,11.509402068292012,1.1839149618432425,0.0,2.404797421860069e-05,0.5778656439901941,0.30021558492135214,0.0008013735650054438,0.1445780735495894,0.0073843747277999635,0.14631341553134863,0.00041207352584322627,0.01558305657560141,0.0,0.0
