miliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.896022281979032,0.0018305803342650695,0.5,2.9157949606581566,0.08417396409140171,0.5603730252532363,0.046739917023273764,0.4,0.011799458261333242,0.9370425274218176,10.819011218746322,1.751626347299878,11.562516606196702,1.4783470156610126,0.0,-2.3356406800938845e-07,0.9962572925653815,0.0014793252864986558,2.0427514123651966e-05,-0.015523390642037338,-3.693919390827332e-05,-0.0002395441855147171,5.603517491992247e-06,0.02384718288522763,0.0,0.0
100,11.896841314907364,0.0018308886450525697,0.5,2.915790552161576,0.08421932467922497,0.5608993148457595,0.04728185718235433,0.4,0.011800997623847034,0.9282801084143133,10.81868906680065,1.8784853177155152,11.56630174683342,1.363514551350944,0.0,6.927712819429796e-07,0.8755092851881866,0.12302632885200192,-7.12658999431117e-05,-0.002651630949928945,0.0005594449361589163,0.013049027829886505,2.767124341413424e-05,0.015373082228274637,0.0,0.0
200,11.8961742847184,0.0018297901507817187,0.5,2.915743740148339,0.08418798762871424,0.5624635366554741,0.045955825591897426,0.4,0.011786091818399127,0.9006957739980974,10.818869498657335,1.9558378268764727,11.565154783133488,1.289777579038354,0.0,-5.545175156937082e-07,0.7873714609252441,0.19465619322428437,-9.368728118091376e-06,0.009423203218060566,0.0018941297765769775,0.036343266475471876,9.058490528522188e-05,0.01538211570406492,0.0,0.0
300,11.895090649604661,0.0018288349709744875,0.5,2.915740292904646,0.08426230539007468,0.5674767820736747,0.04427336317558534,0.4,0.011771861637823296,0.8688637626062381,10.81020152749286,2.020034070961404,11.568072640666372,1.2455014555184525,0.0,1.9305390492212476e-06,0.7275807173579257,0.24024934978530404,2.9438575204117435e-06,0.00962292192844534,0.0032404177757264963,0.06179835596730787,0.00012689713069419765,0.015331288187334903,0.0,0.0
400,11.892889151555051,0.0018269672612740901,0.5,2.9157378850613207,0.08423879279382959,0.5729281859606343,0.04227567474068585,0.4,0.011756156393561442,0.8390837623038013,10.800652195760838,2.0588095183560835,11.560939242273676,1.2184975185625406,0.0,6.44701077181662e-06,0.6848467128841239,0.26656524867444176,0.00014714216441701446,0.03942792069014257,0.004547853162793403,0.0846278788063702,0.00020400731900221017,0.015341662249858825,0.0,0.0
500,11.891887712766684,0.0018282362539121543,0.5,2.9156815158185228,0.08413576199513398,0.5800525264630656,0.04066529609464148,0.4,0.011736557173344828,0.8168933485041654,10.791766818462335,2.096770242808071,11.551850315059653,1.1996865420509086,0.0,5.591895139196744e-06,0.6536138770251875,0.2845759912519404,0.00017347872750547686,0.05503632892831473,0.005561158796311272,0.1043692342823035,0.0002580380873979238,0.015383141063566643,0.0,0.0
600,11.89141541857478,0.0018267043847598975,0.5,2.915594606747253,0.08407245785842252,0.5870363141371421,0.039037958507456366,0.4,0.011723518100617862,0.7952012983831728,10.779179363835125,2.119182403053651,11.534352693524685,1.1917124942212356,0.0,1.2272822743819627e-05,0.6239563899272302,0.2927920879087897,0.0002305050076961003,0.07162220420726864,0.006247148920467735,0.11895920942372733,0.00031481367058341724,0.015421707428542548,0.0,0.0
700,11.88841261347481,0.0018229740807016173,0.5,2.915558479102052,0.08409579845862321,0.592668348048336,0.03780832485588981,0.4,0.011709947493920292,0.7758886923283469,10.769312235508915,2.1352984501370935,11.523370634667646,1.1863994711021082,0.0,1.5759060168899996e-05,0.5970935537684222,0.29932384341438834,0.00045996448863527996,0.09322210040658722,0.006855048435408782,0.1323875708819796,0.00034228083916078164,0.015475396398440767,0.0,0.0
800,11.890012518357148,0.0018216891043457211,0.5,2.9154596347486046,0.08394987324135109,0.5985109969483289,0.036953130244156016,0.4,0.011701745436411183,0.7612202093886957,10.761842670338726,2.1422141217335997,11.526660396128984,1.1809530300289557,0.0,1.779280485236144e-05,0.591375312044705,0.30310054401007097,0.00047380935998195733,0.12008689122234215,0.007195270382632073,0.13849696773152914,0.000381936663516194,0.01559315022937879,0.0,0.0
900,11.884678031886592,0.001819009771395506,0.5,2.915406918436856,0.08394320344267375,0.6033503558132371,0.035947133882097186,0.4,0.01169249038391056,0.7505176044995918,10.749649399152727,2.152598121816768,11.513715114379304,1.181161122414167,0.0,2.260353450028831e-05,0.565273551756459,0.3019676727543444,0.000656461063200575,0.1580034474226046,0.007472025829024565,0.14528147741023473,0.00042996670934679983,0.015550515895826417,0.0,0.0
1000,11.881956860185197,0.001817172129497248,0.5,2.9153479518259573,0.08374734377789646,0.6074384487409926,0.03559024905583749,0.4,0.011679615781829418,0.744511041722729,10.741109437949703,2.1670039118623516,11.495941912740207,1.1829965291211393,0.0,2.8772462297558892e-05,0.5587420900712207,0.2992143275752868,0.0008322570426251133,0.19490995217155999,0.007644387892589297,0.15029586009508003,0.000458923490697795,0.015571214322851157,0.0,0.0
1100,11.879641862006379,0.0018157642745838956,0.5,2.9152789895193596,0.08365866177815724,0.6105081964495606,0.035160436444289,0.4,0.011679318739097133,0.7385186044199935,10.732025213121807,2.1663448954047557,11.476918337997285,1.183646415670016,0.0,3.179073537104177e-05,0.5441922927309272,0.2982240027922568,0.0010555000912074442,0.20626663128978054,0.007644000844412595,0.15171490496798673,0.0004866717796713441,0.01564045753284607,0.0,0.0
1200,11.876840920094685,0.0018131965410943507,0.5,2.9152099767005897,0.08348834285118621,0.6132545420887988,0.03455749515747027,0.4,0.01166911339796323,0.7340983933163988,10.727338255195674,2.173607643971478,11.45757442242332,1.1905943331820488,0.0,3.776952925475338e-05,0.5435123350932506,0.2971147574949632,0.0013165253157120323,0.2563131595482807,0.007687081423922278,0.15387274333993775,0.0005089509272469587,0.015725297737830296,0.0,0.0
1300,11.876290789349834,0.0018110322058086355,0.5,2.915149439685777,0.08342864464939571,0.614368329238836,0.03445642479332048,0.4,0.011657067909188764,0.7299897696932199,10.718113592920247,2.178912319697302,11.446590485543446,1.1894842710958429,0.0,4.420176555598958e-05,0.531631796923769,0.2940292134982075,0.0014826696053745108,0.27811724510125785,0.007626310454989222,0.1525992102510365,0.0005526801160244477,0.015752390682567723,0.0,0.0
1400,11.8697218803429,0.001809869676547493,0.5,2.9150911396585664,0.0833165884772651,0.6160878349524495,0.034299299374982974,0.4,0.011648077121408008,0.7306219402178048,10.713226125263615,2.1836039805873515,11.440644072510239,1.1939097958339433,0.0,4.762296656314936e-05,0.5245319757195055,0.290096120616323,0.0016494851784350682,0.3046802323817584,0.007622495295046587,0.15444667950877936,0.0005870603564374242,0.01579850958877285,0.0,0.0
1500,11.869468761981933,0.0018056879686609733,0.5,2.915072630624303,0.08315012407172494,0.6175788693321678,0.03410381175396447,0.4,0.0116480351490643,0.7329174299587298,10.703793113993962,2.1865327336915112,11.427903628552839,1.1956108578375444,0.0,5.107597965529359e-05,0.5124735142352687,0.28696031047423276,0.0016678607153091556,0.3419516853329738,0.007681692425317922,0.15204146534240004,0.0005979415864265222,0.015754209535254454,0.0,0.0
1600,11.863292718496627,0.0018049416764014754,0.5,2.9150261181409474,0.08314490022711202,0.6180904321350824,0.03414989911823989,0.4,0.01163720634165038,0.732171847620781,10.703137064199822,2.1870557201964305,11.40922328111578,1.199496812193617,0.0,5.5885684929367256e-05,0.510861880231236,0.2821481448006969,0.001913441795790531,0.34506711085313907,0.007583427631753773,0.14967536108366716,0.0006237756741871233,0.015863984303891722,0.0,0.0
1700,11.862291252819038,0.0018018024478555026,0.5,2.9149453274748156,0.08292789613489887,0.6182507899464628,0.03410733931280925,0.4,0.011628651385145778,0.7326750055495824,10.695320898467658,2.1865432913741336,11.395887332175704,1.2012711930197841,0.0,5.881506012709281e-05,0.4977815902449015,0.2805716011203786,0.002107859721117186,0.37529280017114336,0.007481483910701988,0.14977123028501532,0.0006332728784051712,0.01589283983336571,0.0,0.0
1800,11.857779628911375,0.0017997686000632577,0.5,2.914920164803036,0.08280618505891144,0.6196347910465525,0.03409924770690856,0.4,0.011623333989085436,0.7337054518764753,10.69341528717809,2.1927000453278294,11.38444357863027,1.205697213945173,0.0,6.511808037489826e-05,0.4905303016925739,0.274752406183544,0.0022732019857876766,0.3988355281622989,0.007361370712163236,0.14670231956968627,0.0006675346543979706,0.015928830016040188,0.0,0.0
1900,11.85323742505615,0.0017980059613052488,0.5,2.914870609347668,0.08277110768179913,0.6186205433965344,0.03420741864712785,0.4,0.011616302353479484,0.7328509205832968,10.684284602644095,2.1965647929927683,11.363579869683225,1.2101658156722717,0.0,6.694658735549351e-05,0.48967460452913186,0.2758645721533144,0.0024527016436238186,0.447471186707668,0.007279771071633676,0.1450524231385916,0.0006892169714446376,0.015912456494217256,0.0,0.0
2000,11.852051272652863,0.0017969674153185953,0.5,2.914794266543102,0.08264988084714794,0.6188923834872401,0.03442517637549661,0.4,0.01161094322535479,0.7380804727063168,10.680314820013503,2.1973024121170344,11.349033527033566,1.215753147695612,0.0,7.297958048424881e-05,0.4770193967709031,0.27263306738732995,0.002497024510014411,0.46128732077389967,0.0072974295463787905,0.1460296229485639,0.0007013899850509972,0.015964258587520957,0.0,0.0
2100,11.849079298583392,0.0017934634142114775,0.5,2.9148074485629913,0.08254490554131698,0.6180090067339781,0.03447172552615412,0.4,0.011603289655689365,0.7385036517500642,10.675470336496067,2.201920915859469,11.344236666918585,1.217377361450119,0.0,7.668347466896507e-05,0.4669261390583868,0.26813240547627887,0.0027679552051492217,0.49057219613407976,0.007109579827395845,0.14455558500100157,0.0007218094065312195,0.015931294265883238,0.0,0.0
2200,11.84473683681551,0.0017922947456462826,0.5,2.914742938560629,0.08231315137053763,0.6186551822932865,0.03453967029139837,0.4,0.01160320322676132,0.7386476131948057,10.674799508847471,2.203079605167031,11.334506199254403,1.219242901642508,0.0,7.658785596126736e-05,0.45686097466918835,0.2661603068592775,0.0029195691358080743,0.5236612540370058,0.007071774154434269,0.14300925304614548,0.0007503637703131696,0.016010103006029425,0.0,0.0
2300,11.84099390795008,0.001791109135543075,0.5,2.9147030424208076,0.08228177522490886,0.6179038673027559,0.03465476607746893,0.4,0.011597271681795435,0.7437497036269146,10.674108076163579,2.1961965306759352,11.313520148460647,1.2209177964303148,0.0,8.244851690321565e-05,0.45634445940403806,0.26202482865004273,0.0031031586487008057,0.5351339954396891,0.007034889650301145,0.13938209035538884,0.0007852266376195511,0.016019708545544672,0.0,0.0
2400,11.839434206254122,0.0017877138853472179,0.5,2.9146836029691996,0.0821953069235841,0.6177579649093805,0.034775447097407576,0.4,0.011591416029288334,0.7441333758981067,10.669897487340883,2.202024801116321,11.303823514704279,1.2266418159670096,0.0,8.395045062161035e-05,0.45582592338215056,0.2587487729425062,0.0032606363155764334,0.5656818824429082,0.006959999273243374,0.1386365891368723,0.0007988685742899015,0.016066947469628227,0.0,0.0
2500,11.833828311820055,0.0017867732233374024,0.5,2.914610243738999,0.08207390245870426,0.6165796615395885,0.03480396447713218,0.4,0.011578346829586384,0.7438042571802433,10.663606670791074,2.200563342633377,11.291947303570954,1.2307897141886637,0.0,9.222136406057453e-05,0.44019084241660456,0.25760260622479975,0.003384975285763963,0.578041401854661,0.0068196719267232435,0.1368394436466234,0.0008078997080295487,0.016141550158831793,0.0,0.0
2600,11.830620449383673,0.0017833800873562626,0.5,2.914590471871616,0.08196056273871315,0.6167032774939483,0.03509894756798295,0.4,0.01157591016070164,0.748299402571794,10.662076851026784,2.2041690188050156,11.27811623304126,1.2332948766425462,0.0,9.437095066209652e-05,0.4423318793418827,0.25354047953265735,0.003394881907529056,0.5910815538368602,0.006844104700653857,0.1344131261258735,0.0008100443847139895,0.016133660036077295,0.0,0.0
2700,11.827481716524902,0.0017833363564637825,0.5,2.9145300250011115,0.08179117002429606,0.6158933234591774,0.03524025204650924,0.4,0.011569447595204792,0.7496210005323399,10.657151359487823,2.2069530450232655,11.267999923112903,1.2320635018101884,0.0,9.825405616734364e-05,0.43534782847382664,0.24877222945200003,0.003672045319532945,0.6185700797684613,0.006717713455281049,0.1335107929784491,0.0008272133257573033,0.01610260016490161,0.0,0.0
2800,11.82759702240941,0.001781736700069024,0.5,2.9145366354988047,0.0817207744853266,0.6158828542130635,0.03524715849829228,0.4,0.011559633193933893,0.7532153108638519,10.654072428329592,2.2082345419289098,11.26370261113582,1.2359301685634783,0.0,9.875314846040232e-05,0.4281993536232055,0.24594216634040345,0.0037200527532596467,0.6458041549107927,0.006676044694776886,0.13139516257001307,0.000866536916529864,0.016128923570255013,0.0,0.0
2900,11.820819338257584,0.0017788068446898543,0.5,2.9144741713069195,0.08160617612811119,0.6155050168263929,0.0352232587296427,0.4,0.011559351533446697,0.7562803952615346,10.65402436501241,2.2022735895454493,11.247151451151767,1.2410966844445084,0.0,0.00010236608224799229,0.4291285518089354,0.24604521438706597,0.003864493291166168,0.6478734042053531,0.0065589294474814085,0.1308067470580167,0.0008789580429367148,0.016177211846325774,0.0,0.0
3000,11.819390630702861,0.0017788720295408237,0.5,2.914421354068,0.08153276700200536,0.6151362313651779,0.03557923297698166,0.4,0.011552010930986824,0.7580044519320293,10.647422405090536,2.2075383276179013,11.24070409494355,1.243078672737378,0.0,0.00010755504326073763,0.42240841720902644,0.24044905206568498,0.004048496042075688,0.6679978914313801,0.006420689788524268,0.1273481998385226,0.0008981208416108935,0.016226017559441794,0.0,0.0
3100,11.816014882120875,0.0017764780558523472,0.5,2.9143854125139534,0.08148424966908045,0.6147201250066013,0.03544454836525913,0.4,0.011551547577754688,0.758831821625962,10.648735692309904,2.203384620939942,11.225067001832691,1.244256536441206,0.0,0.00011127870586750126,0.4143897116800747,0.23980631003897201,0.004114496170718524,0.6919365368333489,0.006419055187411999,0.12859105881735358,0.0009089040460888096,0.01626227633323508,0.0,0.0
3200,11.813216960022066,0.0017744448118080169,0.5,2.914384153529649,0.08140961472966693,0.6137791192113122,0.035795976919155106,0.4,0.01154042858094287,0.7611346999918471,10.645378299763744,2.2118765345623252,11.222327136904541,1.2482433773107762,0.0,0.00011337157524311262,0.41627072193310016,0.23564608976339396,0.004298963031037762,0.7098187733055814,0.006427026791164516,0.1257289358363417,0.0009143082482574998,0.0162346306596419,0.0,0.0
3300,11.809859057548634,0.0017720233065145242,0.5,2.9143154728727776,0.08128098749961683,0.6135094932866373,0.035792975072347695,0.4,0.011542074433767514,0.7636359898053385,10.644170755029407,2.2048344302279785,11.203441381675038,1.2519066120052147,0.0,0.00011478011990032352,0.4018373253231561,0.2362044371204272,0.004287935445511372,0.7428448306157706,0.0063756005125602585,0.125030042378288,0.0009442750782331933,0.016264483743340503,0.0,0.0
3400,11.809968856613013,0.0017718665067950996,0.5,2.914289832754247,0.08120174264111374,0.6137048256505949,0.03592783121631213,0.4,0.011532196017401021,0.7655191923247191,10.638001815072268,2.205976571723427,11.202857523556116,1.2521337864414082,0.0,0.00012028084420147636,0.40420120935462867,0.232295214393563,0.004432434523898005,0.7622035149405958,0.0061838034337474085,0.12370357000147938,0.0009637781465006251,0.016290221248498576,0.0,0.0
