milliseconds,CaI_1,g_1,IP3_1,r_1,CaT_1,g_2,r_2,CaI_2,IP3_2,CaT_2,CaI_3,IP3_3,g_3,r_3,CaT_3,CaI_4,IP3_4,r_4,g_4,CaT_4,r_5,IP3_5,g_5,CaI_5,CaT_5,CaI_6,g_6,r_6,IP3_6,CaT_6,CaI_7,g_7,r_7,IP3_7,CaT_7,r_8,IP3_8,g_8,CaI_8,CaT_8,IP3_9,CaI_9,r_9,g_9,CaT_9,r_10,IP3_10,g_10,CaI_10,CaT_10,IP3_11,g_11,CaI_11,r_11,IP3_12,g_12,CaI_12,r_12,IP3_13,g_13,CaI_13,r_13,IP3_14,g_14,CaI_14,r_14,IP3_15,g_15,CaI_15,r_15,CaT_11,CaT_12,CaT_13,CaT_14,CaT_15
0,0.20019808465665787,0.24933240740002066,0.09734854654953534,0.5009496048607353,499.99975135229727,0.2512549654424391,0.5004652424643263,0.20011405288220754,0.09920977088326408,500.0004780110292,0.19997677111847934,0.10067908251020798,0.24930462842728657,0.5069301378583987,499.9994906380787,0.19957436884198845,0.09738743325031717,0.5018867902272233,0.251017831321023,499.99963307338,0.5068149085359193,0.0980201213619159,0.2505563036948906,0.1999927057863281,499.99946950893366,0.19953982640263812,0.2496939149422545,0.495687639708767,0.10158070823258404,499.9999516760124,0.19990755272421493,0.2495204453127731,0.49947671567528185,0.09949500456513904,500.00036153223147,0.4968079999617445,0.10079785473731188,0.25104827919087813,0.19999457831049475,499.9999049353385,0.09804249478491157,0.20018238284555473,0.49926631724307513,0.24954785228514595,500.00052063062145,0.493240769773538,0.10235486424247611,0.2492152980837835,0.19949931899379722,500.00013024142476,0.10186964150603783,0.25073740381335036,0.19972377753603487,0.5003632667789867,0.0979659155863043,0.25041285675497643,0.20051099737367895,0.5012389103729497,0.09796360272216138,0.25039908323137194,0.20053709644473264,0.5008399355420244,0.09998960680582997,0.25061946746644853,0.19978052086668252,0.4992541874641058,0.09879015889294313,0.2502980052002702,0.20015037258700633,0.503418971994567,499.99990489135513,499.9996921437405,500.00035652108096,499.9996949250787,500.0003079109859
100,0.20033527840180274,0.24788235645775777,0.09143685235238791,0.535993087886631,499.9989661525474,0.2494627522228043,0.5559738283136507,0.20086930240513182,0.09079909281357637,499.9987154928194,0.20132122396169327,0.09219510063990151,0.2500263279182073,0.5727666908606126,499.9996771314476,0.20127590445527724,0.09455546176280512,0.551157268672125,0.24874077125196326,499.9988095549297,0.571740338647053,0.09267024964726672,0.24788097849708166,0.20115739548408493,499.9996474681494,0.2008197345023344,0.25008423087548265,0.5686027186023427,0.0923734240839913,499.9991687292609,0.20127318550458378,0.24990384343190145,0.5619117356737459,0.09059657057707086,499.9993913059563,0.5673986701971049,0.09101443066710938,0.24877164014124548,0.20077158887266927,499.99955615723354,0.09159370643568093,0.2008110749619251,0.5355539651723626,0.24883448053307342,499.99921157806153,0.5656903083175917,0.09065909304466178,0.24804517790636227,0.20038772547312858,499.9990312644925,0.09460424496967991,0.24954780699695459,0.20047105176071975,0.5442728247211063,0.09306281645231063,0.24965039695134872,0.20125335601891486,0.5679836273247804,0.09010842973727014,0.2480212886292724,0.2003302595230279,0.5417712977627764,0.0906583397542389,0.24899916182966392,0.20095160889956729,0.5386647993896222,0.09092008779841883,0.2497356575787797,0.20036133063092165,0.5497451159093562,499.9988366775977,499.99880188481023,499.99970458935826,499.998862713591,499.9996990871729
200,0.2013713796659703,0.24716128558828743,0.08708486320362707,0.5573517689027337,499.9981848762105,0.2482981697753352,0.599462172360089,0.20176020149474297,0.08517428580423496,499.99826657758615,0.2015889875961672,0.0829543312498389,0.24789174434145206,0.633770749494875,499.99821485953726,0.20127174660588995,0.08485975200412674,0.5860009351408842,0.24864204716932997,499.9986797994415,0.6237630313818674,0.08499435618401364,0.2487180742815317,0.2016236763269725,499.99799535806295,0.2019787186297613,0.24812794498132099,0.6124903811337756,0.08392473630386471,499.99852056660734,0.20111634610332288,0.2475842240599169,0.5991782005034152,0.08387392568835152,499.9986423650473,0.6139146511475411,0.08578720522240259,0.24847927028067768,0.20116049471493375,499.9980710841961,0.0855285695502143,0.20104228576703737,0.5673131903665178,0.24826823803108658,499.9989750044431,0.609481931680465,0.08544089858638028,0.24794149552477335,0.20129354173317104,499.99887666165813,0.08452622622502953,0.24779394574467759,0.20166600672444082,0.5869041069661941,0.08643542043961462,0.2489013305607103,0.20174692491342255,0.6391862280817282,0.0865245094242422,0.2493988908962833,0.20118411741703274,0.5748283662709487,0.0861972202723594,0.24790016675980509,0.20120047285086293,0.5673513932780408,0.08277987311852454,0.248705517496235,0.20104430566182746,0.5810709483111229,499.99856272025625,499.99806628314445,499.998535072075,499.9982335073732,499.99898222007215
300,0.20222213611954856,0.2472063738983138,0.07877531186128475,0.5863107590247952,499.9977278884019,0.24641748421630746,0.6279569027052957,0.20188476146150028,0.07752938093169998,499.9981597204797,0.20161194875869462,0.07940024970836893,0.24728346476276977,0.67745310114675,499.9975597859549,0.2025549708883898,0.07697157868634039,0.6215189839365768,0.24806235043912683,499.99810919722984,0.666205476946011,0.07981471967637474,0.2473952886834348,0.20235283013505648,499.9976415795793,0.20170489249671847,0.24647608308829835,0.6543723931454724,0.07733921819300905,499.9983778587296,0.2021731499571675,0.24628931519522673,0.6471238750610939,0.0807515862712169,499.997898051887,0.6519294445064068,0.08120474413063374,0.24849368826862547,0.20195555765962736,499.9973507925521,0.08126995138423344,0.2020974222143751,0.5978330440155155,0.24745496903797648,499.99830633636947,0.6446651501422901,0.08073448493051444,0.24806761592227852,0.20229096388879708,499.9978466787161,0.07862746779607233,0.24634241153729358,0.20255705685779682,0.6325106930853951,0.08009384415721735,0.2480502178783366,0.20262269393518054,0.6760529574891622,0.07779200573400095,0.24631915616961067,0.20230088106595143,0.6035778565590482,0.07702764517379909,0.24713110194241178,0.20199064030172026,0.5840478520485275,0.0765821745572211,0.24762714779596776,0.20256180309114918,0.6080590629777206,499.9974792727221,499.99786302027115,499.9974346243043,499.9978838404417,499.9978272756537
400,0.20317884189600527,0.24728570173890538,0.07182979428809612,0.6018100023472868,499.99785442478327,0.24578085523795967,0.6627768720242708,0.2024591613103373,0.07286862526719365,499.9969171763953,0.20277165203400382,0.07302276104437926,0.24693993673277767,0.7092145501831159,499.9969413958138,0.20295699900586137,0.07243557893192508,0.6435518524534123,0.24528345141798394,499.9971949425846,0.7089891772176545,0.07209636664623169,0.24531673663879977,0.20318147283442087,499.99723876834156,0.20249393140786218,0.24568540686805873,0.694093523123432,0.07059865741687227,499.9976820793104,0.2025855020397708,0.24661593212529703,0.6742254766453253,0.07434873243378755,499.9969237255127,0.6910636994825775,0.07218334748312749,0.2462058730301851,0.20215647466064968,499.9970123703281,0.07258354693282627,0.20243588916562058,0.6246468848444825,0.24672963708445558,499.99689238128815,0.6812443551571455,0.0705135012973762,0.24690354630496872,0.2029642007398118,499.9977859002198,0.072919176848617,0.2463212685334264,0.202550796075856,0.6606255374223733,0.07235329247142903,0.24657162668112464,0.20273390283431728,0.7153215204153235,0.07332496003716889,0.24607372997973667,0.20218843409733747,0.6310993063888037,0.07024502653270774,0.24718700131512322,0.20290934191905707,0.6062393913076909,0.07269192974592165,0.24585360323736374,0.2022670401293157,0.6346596896377086,499.99735948126346,499.9976542443377,499.9969216383126,499.9971413997152,499.99785713062283
500,0.20349542191050501,0.24508291209396743,0.06735101142250374,0.6149216897914654,499.9965460075289,0.2465766769915975,0.694430792868001,0.20328089855230244,0.06928150878763997,499.9965661268257,0.20289400382780734,0.0662230146888346,0.24660887435245812,0.7361539295356894,499.997110995711,0.20324144552130285,0.06458512504876854,0.6650701420726595,0.2456328552323482,499.9972337063802,0.7230441542286729,0.0679744308574585,0.2465324524224698,0.2033018559543875,499.99640172976547,0.20283962100325606,0.24593556540553074,0.717175989364883,0.06606451123023467,499.99727965153426,0.20331808530131731,0.24620397609229086,0.694498109727049,0.06893075072592691,499.9966156374814,0.7210676642698272,0.06500351775786424,0.24443015383536576,0.20294329648460963,499.99669672349614,0.06753084946987409,0.2026437097133238,0.6376206675525605,0.24665768865875257,499.9972615000855,0.7042495935712074,0.0655247188899692,0.24543904356685498,0.20299831022240758,499.9972974798948,0.06800722703931109,0.2446371243528097,0.20287322955550108,0.6776613494237134,0.06517113725111431,0.24437799141766572,0.2034635358651364,0.7417011783644378,0.06872919451232756,0.2464176488664695,0.20312284701288372,0.6566139166370047,0.06470299947570078,0.24473465590414614,0.20281150271415033,0.630180681607179,0.06597983323572913,0.24476081916043527,0.20357784627272843,0.6668995017625715,499.9972687615704,499.9965036763965,499.9964929846724,499.9972495832699,499.99728417927275
600,0.203284813880164,0.2444334300767347,0.061374173774747826,0.6368521859788495,499.9964774301134,0.24363032241409735,0.7038203785639591,0.2033280901580238,0.05993567821095657,499.9967706929334,0.2039925260963406,0.05956378299295416,0.2441189263361543,0.7562764525709389,499.9967680568227,0.20376568134909936,0.05982318572680598,0.6876542116974675,0.24514982482821254,499.99624477999583,0.756118046262146,0.060017827210326315,0.24411548875941214,0.20328925641429668,499.9962138049947,0.2033531889921011,0.24500809711822105,0.7438203846666913,0.06256354916733091,499.99641101392865,0.20405389828745518,0.24536095851990847,0.715791053467898,0.060512302523237235,499.9960758234109,0.7432463915641461,0.06237701188969326,0.2441613161914488,0.20371854061205655,499.99612689388607,0.060459526843904224,0.2036657588509824,0.6628094016500438,0.24451846182599615,499.9965665120273,0.7298630224197274,0.06053928461680178,0.24421237145926408,0.20411485168630203,499.99675706533026,0.06343624346980774,0.24363551939148426,0.20405756501141642,0.7009913535831546,0.06441316480816073,0.24352313593877611,0.203317009703065,0.760313280231768,0.06088733333639196,0.2439831905116507,0.2032539665299993,0.6725573763245258,0.06180390131468976,0.24593969185988368,0.20350203940728379,0.6454667085215872,0.06285811687110948,0.24489892407806102,0.20318297411461164,0.6865224181665273,499.9965873041538,499.99686614442294,499.9967839541214,499.9966315437857,499.9960536934757
700,0.20390292293587176,0.24502745335553736,0.05636275117409477,0.6547559494096624,499.9963505911344,0.2427242232998285,0.7311787529354502,0.20394478466656316,0.05464698363976119,499.99648478757126,0.2037664740280816,0.05528820713873928,0.24479507557761532,0.7771221602468745,499.99548055227,0.20347146840183614,0.05655527875693319,0.7109623208000763,0.24511796641773406,499.99641615907973,0.776296106409022,0.059047200697678354,0.24373340949169184,0.2035218776680621,499.99552605386384,0.20433629998322872,0.2437193634853865,0.7581022538007673,0.05878631263258977,499.99555077053844,0.204453182478227,0.24403103344095997,0.7395397721309702,0.056342458918454075,499.9956549046371,0.7477837466825134,0.056329538059695726,0.24307627432610593,0.20402254921754376,499.99607836440384,0.05626084726414198,0.2042378161680458,0.6804907859055392,0.24465178331262474,499.9957274427667,0.7507164918925202,0.056763670404451565,0.24295799911464008,0.20357169091229751,499.9964258677153,0.05617992375850418,0.24389829822794307,0.20359344918103556,0.7125161392142658,0.05562378941265861,0.24282392728928157,0.20453325481260676,0.7849929518554961,0.058573752284346844,0.2439174212173212,0.20382008301441631,0.6904344493407686,0.058362215315904895,0.24484847375318264,0.20396023563516702,0.6578547451131899,0.05491770827056971,0.24410130848807166,0.2038596627183375,0.702742571608612,499.996441805817,499.99647448023575,499.9960592834711,499.99630654535247,499.99614917837437
800,0.20459716775951667,0.24381626381594826,0.05274527431211062,0.6624500575191119,499.9956234277259,0.24295217904164412,0.740051579900796,0.2046454337508871,0.053842152914536895,499.99528016960534,0.2046847831328407,0.05381108329155895,0.24256649284239673,0.7863778571671575,499.99572926565685,0.20419555132234762,0.050556609316899724,0.7224586819416084,0.24178544536083338,499.9959263641733,0.7826866460774862,0.05536280341715881,0.2430523048887194,0.20491981582381208,499.9954638802831,0.2047186996277981,0.24190294986375208,0.7804868561525345,0.05516033531038686,499.99584213079544,0.2045161658136726,0.24245646736689364,0.7548206585317675,0.05145762231412268,499.99588248902705,0.773042410530344,0.05063061011016984,0.24391064267401072,0.20407188772831397,499.9952504375429,0.05184812628353506,0.20388649257321134,0.6917640387105524,0.24236522398761381,499.9959883865586,0.7556379673482041,0.05463359776232051,0.24266542030850927,0.20470391851049696,499.9951910252692,0.05069123360711624,0.24236467546989207,0.20474144897381583,0.7394804417884832,0.05102949808579398,0.24321612275459434,0.20464982945993843,0.8007829018430319,0.052990806628474274,0.24335243652413907,0.2038922489305712,0.700556160836333,0.05454173641105087,0.24235162082837608,0.20390413914326744,0.6815349911569429,0.0536347796706075,0.24366363876842087,0.20484430910730902,0.7112611684780873,499.99559601111764,499.9961073460549,499.99507929376074,499.99516081364237,499.99572012476756
900,0.20474707859460692,0.24112518907170638,0.05010601762794196,0.6784366329347445,499.99476207908776,0.24290405869201856,0.7596701791268315,0.2048833482110974,0.05031895666596373,499.9950618484152,0.2048346609130272,0.04609165273260318,0.2417937656039525,0.7994358894754046,499.9949927675596,0.20500571627209999,0.04898287434670682,0.7298021383452018,0.24129485427962868,499.99537402641226,0.8022961269204265,0.049525806987937515,0.24237885010885668,0.20469438863258302,499.9956147578226,0.2048159861134691,0.24281779422264696,0.7910042750722902,0.04630054234915152,499.9952742211432,0.20513614350988177,0.24258958023575564,0.7583170500769669,0.05002944343064348,499.9956465200724,0.7795702282933337,0.04762305836339924,0.24265552088752826,0.20445261563855965,499.99480759223144,0.04879709567334174,0.2044881445486544,0.7026161906988951,0.2421454653002695,499.99564261718683,0.7671803332965633,0.048302096782260176,0.2434049107087321,0.2044980306570599,499.99530118931904,0.049533515793105345,0.24329995756063594,0.204544563059986,0.7415581638345818,0.05133457686409699,0.24340388678383393,0.20463820551476414,0.8151297693790371,0.0501476638288713,0.24124090754646266,0.2050699866836278,0.7128378618116036,0.04823801359473061,0.24208794384743165,0.205210663969342,0.6906598895699511,0.048783872951995357,0.24324521861861195,0.2052747679317129,0.7271191601302167,499.99548945529205,499.99538462796795,499.99532395442935,499.99558023230963,499.9954127601818
1000,0.20486158103612495,0.2400300791255998,0.04445238789085329,0.6855631305969079,499.99465884133303,0.24021843946102875,0.7690518252841773,0.20560267347267938,0.04746418091748825,499.99433663263164,0.20488022220777807,0.04696787798483225,0.240970817772636,0.8130924727195332,499.99478023413656,0.2049027091397235,0.04398625877683586,0.7509759518538557,0.2416650479092817,499.99439276028727,0.8139164014620147,0.04490789911316231,0.24010451911695563,0.2051469398718055,499.99535063648597,0.205145525231011,0.24077932238175628,0.7942840950435902,0.043380857217473937,499.99475782743116,0.20492628422131506,0.24099420576345754,0.7744608494539643,0.04755980088753851,499.9947887374273,0.7932223898681753,0.04275981355796271,0.24133483350463708,0.20469636204588706,499.99448300207763,0.04345601166105524,0.20538236970844911,0.7140468121480013,0.24250893875413418,499.9946934046934,0.7832752468305931,0.04714017390617384,0.24125966066384508,0.20567790377189255,499.99435328268345,0.04506132410674586,0.24013331575795463,0.20472451558002316,0.7567474436006668,0.04701201674625388,0.24192623704529728,0.20569439766927367,0.8257758716129406,0.042603448566162584,0.2404712888278729,0.20515676184104223,0.7216811655111368,0.045240437759875934,0.240311247053785,0.2050041463948908,0.6978611252294136,0.04684624515460321,0.241800514084418,0.2052966197352905,0.7299443388535305,499.99473422442287,499.9944496575275,499.99506437907337,499.9944537438695,499.99477598439563
1100,0.20606474374984443,0.23953020860644839,0.042417622347570016,0.6884082978492976,499.9946478504333,0.23994566532886558,0.7721238548128954,0.2050689348089894,0.04366368553880007,499.9948101303059,0.2059824388031324,0.043515295394397496,0.24007413214047477,0.8213828718292819,499.9941447221837,0.20537961779110453,0.04028669191991805,0.7497284721082844,0.2401725275867484,499.9943885840608,0.8128751635209156,0.041580928816415744,0.23922530839615042,0.20581817573002065,499.9940223699578,0.20581500898005153,0.24046821640088561,0.806569013917697,0.039273186605546,499.9948492406004,0.20583459266687448,0.24061694875971706,0.7770375625338147,0.04137050693585545,499.9939717435616,0.8063487485378387,0.041111529756503784,0.24083852043635343,0.2060003942116558,499.99476116762736,0.04181993293405406,0.2059428595723861,0.7167827004895856,0.24105627591777945,499.9941924359836,0.7908650607835379,0.03910825129600286,0.2405288484465383,0.20570854658526272,499.99398851208815,0.03930749027302575,0.24071418959965252,0.20594934231407788,0.7636352970964048,0.03987170714256668,0.24060499599509322,0.20594289099758248,0.8298578928839202,0.04180672183708009,0.24154126514026608,0.2056239673702267,0.7300320531098574,0.042626833022234724,0.24118296610213208,0.20521254626175722,0.7016993904143334,0.04342841756805676,0.24129920288211335,0.20535602505191317,0.7390057975350153,499.9949943443799,499.99486789362913,499.994339893025,499.994091751387,499.9941641626877
