milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
1000,0.0003333106548680405,0.0003333109000711557,0.00033331032328421674,3.741000373700854e-14,1.0676587165270228e-13,3.234470594179203e-11,6.6886756403901465e-18,3.2466136129397095e-11,1.6629796697671106e-13,1.5536734730758146e-11,8.973774059148586e-15,-1.0289819377159452e-40,-1.379088245471646e-40,-4.508416170995222e-41,0.0,0.0,9.739322328269259e-06,-1.0147000051382041e-05,-4.431624867256064e-09,4.702432773092501e-09,-4.91155425616695e-09,4.5921646958353675e-09,4.3838038295260755e-11,3.4119285599750957e-09,-3.115008581887311e-42,0.0,1.4961163847079125e-32,0.0,-2.1666199333946223e-46,6.643660092038012e-06,2.2660639049769056e-08,-7.493314828894803e-34,-2.2867662004056124e-39,-3.834931907697592e-50,6.644981847367072e-06,2.1435369648915e-08,-3.966197766098011e-42,2.2083734984502067e-52,6.645493057236548e-06,2.0678110609655812e-08,-3.5855798223538412e-09,-7.332998541437256e-40,-5.458106954864045e-50,2.441669045201842e-41,-3.8724905022482954e-52
1100,0.00033330910740522914,0.00033330894655335896,0.0003333096703624263,1.836967805706735e-14,-1.9696728407501098e-14,3.4559909373795785e-11,-6.277952234870998e-18,3.93921292912139e-11,9.457885706819081e-15,1.7393670778764645e-11,4.203438304315757e-15,1.6580821799523107e-40,3.252420342152041e-40,1.4067029279401616e-41,0.0,0.0,1.1659865455266422e-05,-1.0855136291237577e-05,-4.812159148088471e-09,5.3167588821084264e-09,-5.35196416239171e-09,5.212112634774167e-09,5.0764780993784805e-11,4.074077191809835e-09,-2.6357873548449005e-41,0.0,1.22305567002794e-31,0.0,3.987278069757234e-48,6.642809554219678e-06,2.3852884716548717e-08,-4.628054366295482e-34,3.971506401670299e-40,6.469333872258894e-50,6.642080023017935e-06,2.5176827850330654e-08,1.6695325899844136e-41,3.030603206841938e-52,6.643558343957557e-06,2.4868277850281438e-08,-3.6668142093743806e-09,2.212840801100522e-39,-6.769104906494795e-50,7.3315200816867e-42,5.7953934643000896e-52
1200,0.0003333075296308551,0.0003333083476314008,0.00033330566928268076,8.788747927720828e-14,1.2527858720347588e-13,4.138679899164738e-11,9.155850538544156e-18,3.9753046690055915e-11,-2.3249770844835224e-14,7.754743824463964e-13,1.871765648322705e-14,-2.7464441686694323e-40,2.7453834492340533e-40,-4.451687820455115e-41,0.0,0.0,1.2451848382410073e-05,-1.195967718240641e-05,-5.058454885971111e-09,5.5915926994835735e-09,-5.370386037003945e-09,5.402979818571309e-09,6.713488312945383e-11,4.00221202609582e-09,-2.5402068920836375e-41,0.0,-1.1566777657956416e-31,0.0,8.339137610366419e-46,6.640056495709943e-06,2.593980324424467e-08,4.574988737523631e-34,1.6730073830856203e-39,-7.967676145625902e-51,6.640684431594293e-06,2.675733489437446e-08,-1.6445076461809544e-41,3.4589347640509205e-52,6.639843991045852e-06,2.5599316831772747e-08,-4.462740998828605e-09,-3.5667981339333872e-40,-5.1134703614368854e-51,-2.276353025298533e-41,-1.9598138014851435e-52
1300,0.00033330465851479866,0.0003333040215122458,0.0003333032269941612,1.1522915049281534e-13,1.4819714111648117e-13,2.914112032833551e-11,-5.810473441461823e-18,6.687839477596037e-11,2.0533323629980376e-13,1.4405444162864134e-11,1.2910765874897291e-14,8.541391759257005e-41,8.309356890008911e-42,-5.995321746536333e-41,0.0,0.0,1.2361175437857847e-05,-1.2306834070682231e-05,-5.685925835727456e-09,6.295807268520936e-09,-6.527888479753887e-09,6.272422381058041e-09,8.55901952010667e-11,4.566357649723383e-09,-2.1617613885570803e-41,0.0,-6.680996258246612e-32,0.0,1.5227597359270532e-46,6.638904975277833e-06,3.0096380406436864e-08,1.0085848748889135e-33,-4.248912499889313e-40,-6.213914672612666e-50,6.6381503918077784e-06,2.8835168567418925e-08,9.788043173966333e-42,-4.3581737247764284e-52,6.6394096330426405e-06,2.8065496353581916e-08,-4.952353310438574e-09,-3.026640939185661e-40,2.2818132257839535e-50,1.8580165308432412e-41,5.5442733796054795e-52
1400,0.0003333023811718118,0.0003333018688821931,0.0003333024705451643,1.1138037854699765e-13,8.766331747435875e-14,3.973505249122545e-11,1.120513001794294e-17,6.877577667804381e-11,3.157838161786508e-13,1.3001222286902944e-11,2.104734988849804e-14,-1.4675938907959436e-40,-2.590057361069719e-40,7.494674979091963e-41,0.0,0.0,1.4562504940775314e-05,-1.329679882519985e-05,-6.3526796310098625e-09,6.499838606274586e-09,-7.286459879799311e-09,7.148612319566554e-09,8.297496489458953e-11,4.869193135352459e-09,-1.8349009424749447e-41,0.0,1.7407132239580739e-31,0.0,8.431084364983153e-47,6.63711204048631e-06,3.220084247255461e-08,-3.404650756828026e-34,3.9142118708371046e-40,7.044336309993189e-50,6.636388637407308e-06,3.1464250453539996e-08,-1.6569610582166187e-42,2.130006259414342e-52,6.636110772384686e-06,3.1510544741417405e-08,-5.064957840493606e-09,2.332040547771729e-39,5.473821047256042e-50,1.0782093023714452e-41,4.5058017222022655e-52
1500,0.00033330066610763983,0.0003333017036990126,0.00033329893922832597,9.664835991298338e-14,1.212957324306346e-13,6.074536774909572e-11,3.271208436487933e-18,1.0180180515497451e-10,2.815028320077039e-13,1.9606508641387017e-11,2.2015665730341438e-14,-2.831992650424502e-40,-3.1217269827604165e-40,-1.6778766750064071e-41,0.0,0.0,1.44076416323123e-05,-1.5295791912015586e-05,-7.945783318422202e-09,7.087172621038621e-09,-7.157784933322622e-09,7.507177677518299e-09,9.865132989705993e-11,5.149290071435861e-09,-1.528325961917586e-41,0.0,-1.7409360482643735e-31,0.0,1.1006007900892513e-46,6.631824491262105e-06,3.4619630064757094e-08,8.818089027125801e-34,1.0662608853475024e-39,-4.352031423033443e-50,6.63199946125542e-06,3.440822161898689e-08,-5.181540852891254e-42,-3.686296506549738e-52,6.63245867572251e-06,3.1959613222698344e-08,-5.397779643629166e-09,1.751650823176672e-39,3.464779531090029e-50,2.150724960707255e-42,-2.523934684023717e-52
1600,0.0003332969226694625,0.00033329723349197335,0.0003332979467325646,1.6531929341025727e-13,1.4410438346542991e-13,7.077343148827876e-11,1.676768788198536e-18,8.868279786174226e-11,4.0692110651053653e-13,3.6402034298643075e-11,2.014450047069485e-14,9.24196802496414e-41,2.9591895049928458e-40,1.2184989749376337e-41,0.0,0.0,1.5333877244034295e-05,-1.531590311251523e-05,-7.520067382961941e-09,8.32691640222433e-09,-8.1042940778207e-09,7.560087220839753e-09,1.2170984002167306e-10,5.615561788990837e-09,1.9769368386053423e-41,0.0,1.1886836901880828e-31,0.0,-2.181198922457286e-46,6.631684429124332e-06,3.684711953141535e-08,6.8002919473224065e-34,1.5534184912945543e-39,4.316004636409296e-50,6.632370021257998e-06,3.532310691423181e-08,2.6701790280728845e-41,-1.8201291003183147e-52,6.6311707400312245e-06,3.4765845046057677e-08,-6.1224466882538925e-09,-1.6255672701038552e-39,1.7608722369009507e-50,-1.5529208486083601e-41,2.014225480636574e-52
1700,0.00033329663868562106,0.0003332968385369645,0.0003332960311216659,1.8186576700165241e-13,2.1263377366461463e-13,7.737525049204485e-11,1.674762889226788e-17,1.0956980546280468e-10,4.912836113527479e-13,4.381940076747461e-11,4.107432971090467e-14,-1.2951007948000262e-40,3.5226920685066864e-41,-1.5358338945013582e-42,0.0,0.0,1.7515221423172157e-05,-1.7526775218008054e-05,-8.746735872232927e-09,8.327431195811062e-09,-9.007050788560116e-09,9.233324861270772e-09,1.100549841312102e-10,6.2046917951382825e-09,1.789883516207112e-41,0.0,-1.4028262892071132e-31,0.0,-6.275481701170405e-46,6.628493425688298e-06,3.759875314970629e-08,-8.2610693642383e-34,5.371181079198506e-40,7.119080473572852e-50,6.630486707075656e-06,3.919693419875937e-08,-2.224238595249867e-42,-6.1675423500407714e-52,6.630617592972404e-06,3.778314272917859e-08,-6.436879379505937e-09,-2.6110024570055933e-39,-1.0151805071182209e-50,2.641363564239544e-41,1.1399910646614591e-52
1800,0.0003332930383597472,0.0003332942935225041,0.0003332923305325887,9.34111173880884e-14,1.8211554293018527e-13,7.718690828222164e-11,4.781088769850067e-18,1.379900606055732e-10,2.8003137937038686e-13,4.635237719673725e-11,4.351787088660051e-14,-2.899599917958019e-40,1.7683374827406716e-40,-7.696596906451671e-41,0.0,0.0,1.8509049702183275e-05,-1.743204967696996e-05,-9.68677291582402e-09,9.737592949425362e-09,-1.0189896881318514e-08,9.35225944130416e-09,1.3365618574371653e-10,6.623673359395888e-09,1.673186023071144e-41,0.0,9.839199498256028e-32,0.0,7.801864601009037e-46,6.625728781744732e-06,3.969185212726924e-08,-3.13478447590412e-34,1.7337360466906007e-40,-5.63805619482926e-50,6.627498564267618e-06,3.9458251780257163e-08,-1.7357268771019716e-41,-6.218832804769149e-52,6.627651902915408e-06,4.1498319806967585e-08,-6.3838820840043105e-09,1.3560861288442069e-39,7.141718293241829e-50,2.0922257058014692e-41,4.734994966797987e-52
1900,0.00033329246674242624,0.0003332916195839973,0.0003332898432518627,2.316376398104143e-13,2.7739690252899354e-13,7.450962102703914e-11,1.7286237666068467e-17,1.2398182884068425e-10,5.593791239718596e-13,6.859410317786901e-11,3.552489281996785e-14,1.3756610903759815e-40,1.5335241049917292e-40,-7.141108627085535e-42,0.0,0.0,1.9157462433921637e-05,-1.9310691849183476e-05,-9.87964892987629e-09,1.01155019063557e-08,-1.0154507128314142e-08,1.004263980038843e-08,1.7201152150327134e-10,6.688823525754445e-09,8.279849211085775e-42,0.0,2.3220653549562442e-32,0.0,4.823984947212617e-46,6.624104247176158e-06,4.19160162428401e-08,2.6214254050530698e-34,-8.357614543562106e-41,-1.0084034099537881e-50,6.6258648456862185e-06,4.2867545653928005e-08,-8.825118763903037e-42,5.897454961371321e-52,6.625962190453111e-06,4.117955155314415e-08,-6.79674021792105e-09,1.9859462920884665e-39,7.136345876480273e-50,1.9430254347528071e-41,-5.888743097743639e-52
2000,0.00033328991446923234,0.00033328965486508166,0.0003332879398570782,1.6538574821265837e-13,2.7264079575274627e-13,9.246363098547535e-11,2.4710854990408643e-17,1.4575682283277443e-10,5.500587181566989e-13,5.043155294565757e-11,5.793114062459809e-14,-9.164894609137438e-41,-2.4787997915372224e-40,4.772798915693679e-41,0.0,0.0,2.0180981911456725e-05,-1.9764468476879227e-05,-1.0823164170087943e-08,1.0901537339476484e-08,-1.0494456936884721e-08,1.0764851375553646e-08,1.8746688680797578e-10,7.221068624818185e-09,-1.8450626576400535e-41,0.0,1.4066768860796602e-31,0.0,7.631741952522018e-46,6.623930254471517e-06,4.4699410126970974e-08,-3.8078441611373826e-34,-1.186956616482113e-40,3.183014127336587e-50,6.622222774057587e-06,4.526249944422559e-08,1.1557072890119352e-41,8.135550315196251e-53,6.622778138546093e-06,4.4690594455231143e-08,-7.282670722931541e-09,3.966280515627125e-40,1.9812688144984406e-50,-1.9241873577883504e-41,-3.369271539978653e-52
2100,0.0003332862453563441,0.0003332875480694375,0.00033328569520383754,1.5702269574421738e-13,2.8277008334828545e-13,1.1091615989012818e-10,1.4963147150028923e-17,1.7194008205629433e-10,7.112184417511489e-13,6.824121878960484e-11,6.71755366122075e-14,-2.540745291722195e-40,3.257801174435501e-40,1.2828689752077791e-41,0.0,0.0,2.0925911465401276e-05,-2.0431404849557095e-05,-1.1849813754250742e-08,1.1361690816446008e-08,-1.1860197908615366e-08,1.1278854967110645e-08,1.9314810188780802e-10,8.025611659822793e-09,-2.365187513849583e-41,0.0,-1.182885119382071e-31,0.0,2.9209776717062848e-46,6.620246159222523e-06,4.6637111156273994e-08,1.2013447709809459e-33,-1.5571288973479276e-40,-4.685014077383629e-50,6.619626035146227e-06,4.63618699881221e-08,-2.3832933000742473e-41,2.2396890761263216e-52,6.620554608603973e-06,4.6793752453738367e-08,-7.629475941540825e-09,2.354598873436906e-40,-1.3157316607670789e-50,-5.0634501039837484e-42,-2.944868236281066e-52
2200,0.00033328401373775186,0.00033328301705606286,0.000333284014142307,2.889005224299106e-13,4.0211743196470873e-13,1.1518840354098479e-10,3.893028912203222e-17,2.0030114652330506e-10,6.52985049848631e-13,9.39229878571842e-11,7.610217518305185e-14,2.5189792958254287e-40,1.844563321168839e-40,-6.911619755536896e-41,0.0,0.0,2.1904695695392596e-05,-2.2239898416867494e-05,-1.2541739332959146e-08,1.2872690139642232e-08,-1.2121491380513412e-08,1.262425972680521e-08,2.1219261317132528e-10,7.857117329279573e-09,2.0490976098953363e-41,0.0,1.1339966699155611e-32,0.0,5.747775292184441e-46,6.617809569973294e-06,4.8446784646086736e-08,4.0032742878518205e-34,-1.6540104536988667e-39,4.1611710484820365e-50,6.619335855522099e-06,4.7676865632827755e-08,9.21394698379808e-42,9.32777534679251e-53,6.618226069361307e-06,4.7086767172997816e-08,-8.280681160409003e-09,-7.89435701589217e-40,-1.1546274132743665e-50,9.249797062507899e-42,3.377628308223195e-52
2300,0.0003332837274143429,0.00033328359338918314,0.0003332827586819302,2.8051214809722904e-13,3.5826114275801545e-13,1.231917828972556e-10,3.9268727178501004e-17,2.1956219149358306e-10,9.465374592840842e-13,1.0675670646707971e-10,8.067774538314907e-14,-3.315641211052557e-40,1.5158547103080424e-40,-4.3832403279681727e-41,0.0,0.0,2.360412627679266e-05,-2.3382897457583273e-05,-1.3514491415370019e-08,1.3533319509354808e-08,-1.3193014867268272e-08,1.3381749360758699e-08,2.332741308604541e-10,8.413905009163162e-09,-1.0869911147234725e-41,0.0,-7.67040209219309e-33,0.0,9.644284500173193e-46,6.615273282876455e-06,5.034120229034049e-08,-9.117048409302131e-35,7.333639061393394e-40,-1.483583582060224e-50,6.61649909020932e-06,5.23505068871417e-08,-8.914500754208028e-42,6.203514943429291e-52,6.616923566590462e-06,5.21908342140394e-08,-8.628651097335001e-09,-8.123116642616086e-40,-1.4993652637184816e-50,1.804259005113774e-41,2.507128363296597e-52
2400,0.0003332810627966233,0.0003332816759265901,0.0003332790629824589,4.2047199305665853e-13,4.652052342014857e-13,1.4192489994553008e-10,4.687463397794627e-17,2.3496835848046203e-10,1.0236984369297948e-12,1.0071809468989319e-10,7.860807938810632e-14,-3.5237945770370276e-40,1.0369296973398278e-40,-6.67974954554437e-42,0.0,0.0,2.3259218524398845e-05,-2.431543755405758e-05,-1.4314539318576332e-08,1.426826582272828e-08,-1.4943776678990034e-08,1.4336734816624088e-08,2.6873596288236346e-10,9.20622913384189e-09,1.6903570016563793e-41,0.0,1.5282230968978218e-32,0.0,3.20312728744938e-46,6.613276669050033e-06,5.267828767770683e-08,1.8676949220067778e-34,3.037477547930806e-39,-2.3657597675647005e-50,6.6137583349471175e-06,5.208617087050473e-08,-1.785338599681564e-41,5.073686963238404e-54,6.6123821687273515e-06,5.4087690369730234e-08,-9.5197190160547e-09,1.3121742802462433e-39,-5.113171760533191e-50,1.629712889314763e-41,-4.759309345038303e-52
2500,0.00033327648422054644,0.00033327717971002674,0.00033327641557561735,4.681822544508667e-13,6.189945415384601e-13,1.5450853637391392e-10,3.9103525332452354e-17,2.587787226149197e-10,1.2691520558424949e-12,1.2470243239506803e-10,8.848696955023849e-14,-3.98967492943731e-40,-8.192777224907836e-41,5.159496663385679e-41,0.0,0.0,2.4597379498302827e-05,-2.443756655244023e-05,-1.4804879060437977e-08,1.5598283648318527e-08,-1.517799381869435e-08,1.4939366435899053e-08,2.73230796285942e-10,9.510589197795122e-09,-1.2949948765318222e-41,0.0,-3.0704967325409936e-32,0.0,2.7734266022530133e-46,6.612965619505982e-06,5.543450866721273e-08,-3.630962586366207e-34,6.656329119707109e-40,3.517933394210466e-50,6.611695326674381e-06,5.596531615794943e-08,7.750563149651859e-42,2.2317205678472407e-52,6.612053662763951e-06,5.401758293489158e-08,-9.893609215288378e-09,1.8508010287299045e-39,5.590353618778434e-51,1.1771037092089945e-41,5.129554144156397e-52
2600,0.0003332755487425113,0.00033327682688755975,0.00033327582389596475,4.946874862185099e-13,6.100604513000947e-13,1.6761039954158478e-10,6.36899576447667e-17,2.9655574802571954e-10,1.201743062988701e-12,1.4541308414496313e-10,1.1556529730166464e-13,-2.3753187910164117e-40,4.177720129169585e-40,7.126773529472131e-41,0.0,0.0,2.6482730991997868e-05,-2.574887409211838e-05,-1.5539258568929105e-08,1.566590675389232e-08,-1.5773847814451623e-08,1.5547921367749968e-08,3.096916468637508e-10,9.639237758270493e-09,8.924308577997327e-42,0.0,1.0426356999815793e-31,0.0,1.047412128156536e-45,6.6106073980296985e-06,5.725745744898966e-08,-5.277636645504495e-34,2.808979716648864e-39,3.368916313102685e-50,6.609090669246692e-06,5.735039029832303e-08,2.896254032252198e-41,1.5055485083861676e-52,6.608315920167937e-06,5.676196449966195e-08,-1.0282622771753106e-08,7.945899244374272e-40,-8.173754388040485e-51,-1.8994768414218074e-41,-4.377569130700666e-52
