miliseconds,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,EGF_EGFR
1000,68188.20408913253,0.016512424781130627,-3.503917497221444e-09,0.04330901023382097,2.578954680979127e-10,3.543167405422181,1.7966897410969715e-15,-1.9587455232770435e-18,2.3333803836388642
1100,68187.24963612332,0.022209534378839334,-3.236007776856982e-09,0.043309008557539996,2.848439105154323e-10,3.543167405422181,-1.2312799434773004e-15,-2.0524532757060878e-18,2.036585765654699
1200,68187.86722227493,0.00809716265102856,1.0452204400082174e-08,0.043309017127111236,3.325984716433514e-10,3.543167405422177,-4.6257341405513605e-16,-8.619773889753274e-19,2.5979214566964886
1300,68186.68800142687,0.014269743220214235,-7.527376251726743e-09,0.04330900614402091,2.601444590999322e-10,3.5431674054221793,-1.2702613314559034e-15,4.530557832597054e-19,3.4823085305013763
1400,68186.44436928234,0.023870942070996833,2.2197186771169507e-09,0.04330900260872019,-3.307170631798867e-10,3.5431674054221807,-1.242121062992677e-15,-2.089809492835858e-18,4.209647684081539
1500,68185.8438613077,0.03368727156855218,1.7014427862762673e-08,0.043309005445212816,-2.7724997574826375e-10,3.5431674054221776,-3.5596164528506457e-16,5.72123236785173e-19,3.823627269679009
1600,68185.81058814029,0.06039921093152338,5.491859136278573e-09,0.04330899396728174,1.3008811872104409e-10,3.543167405422177,1.2356766669418884e-15,1.8889255198628145e-18,4.7327348710105595
1700,68184.6345506923,0.05434970455991306,3.065330524485922e-08,0.04330900147172229,-5.395621112317164e-11,3.543167405422181,2.449081261907086e-15,-7.445492521800445e-19,4.905228144760444
1800,68184.28736493403,0.08070465650334362,2.5439102720171023e-08,0.04330899722733432,4.650034994230216e-10,3.543167405422179,-1.8833047382931156e-15,2.2463740517479783e-18,5.365754647770624
1900,68183.13360993112,0.08470487314623681,1.0684842453026265e-08,0.043308997964195066,5.563689841908794e-10,3.5431674054221807,-1.7136745751020412e-15,-5.975351113820234e-19,6.917496431868639
2000,68182.73726164996,0.10931554746823761,1.9813762373999412e-08,0.043308984946591945,6.818024431078449e-10,3.5431674054221767,-1.1871340522292666e-15,7.036076824025452e-19,7.120968340821785
2100,68181.4566633638,0.08755428179300176,2.6621905961165185e-08,0.043308968241938015,6.508675851102757e-10,3.543167405422179,3.0500132216248163e-15,5.2408447227806e-19,8.406374624488972
2200,68181.40840402768,0.11486445265261927,3.726127576787076e-08,0.043308963368060026,7.125993647025846e-10,3.543167405422177,-6.83164308286689e-16,-6.831361196965943e-19,8.285392614327211
2300,68180.89842072126,0.12912276564447095,4.5978545934095654e-08,0.04330896315220674,1.1142688351450015e-09,3.5431674054221793,-3.171864886559153e-16,4.398540173812957e-19,9.375240934119459
2400,68179.0732569533,0.15119310849880688,6.267810376979157e-08,0.04330894477411047,5.027087714504922e-10,3.543167405422176,4.451170774977468e-16,1.1029592057323098e-18,9.991683822966438
2500,68177.98540918353,0.16513002976682642,6.891093524605598e-08,0.04330892932279144,8.964567131238465e-10,3.5431674054221762,1.5680811996429819e-15,2.8153029025192828e-18,11.018213910867372
2600,68177.32032549582,0.1871265901045925,8.936559498100584e-08,0.043308926203661745,1.4342077257899288e-09,3.5431674054221736,5.281488620186634e-15,2.4332334460022177e-18,11.75160984970481
2700,68176.36689395837,0.23340882292760734,1.0777259901901996e-07,0.04330890889190952,1.4069035807157588e-09,3.5431674054221745,7.361724934830566e-15,2.635133959827245e-18,13.748800712561799
2800,68176.18584039033,0.2589237268845099,1.0916062223985053e-07,0.043308902575238305,2.364693091442646e-09,3.54316740542217,7.003422002677714e-15,5.0354895418526976e-18,13.602715948757481
2900,68175.3746923309,0.2490621579648388,1.301526539456858e-07,0.04330888427046309,2.165643464134691e-09,3.543167405422171,6.43795019903609e-15,2.5101859545692603e-18,15.646889610601846
3000,68173.69718914619,0.2828701089159855,1.5211971133213655e-07,0.04330887061927941,2.67678330824773e-09,3.5431674054221673,1.1720107445163214e-14,4.90677926117951e-18,15.682680382896525
3100,68172.13825456797,0.3226337161121352,1.707170018266804e-07,0.04330883638997924,3.1090035256295996e-09,3.543167405422165,1.2999728126208616e-14,6.042288328223551e-18,17.838587919471955
3200,68171.5956003854,0.3664500711935546,2.0405264921701908e-07,0.04330880759720131,3.344076977823778e-09,3.5431674054221647,1.2960220401320494e-14,1.0217896173103245e-17,17.79160582975556
3300,68170.49302805442,0.38216755262726343,2.285304628825343e-07,0.04330880294259307,4.680312359769207e-09,3.5431674054221594,1.9195639603252024e-14,1.2132239526981931e-17,19.94745062517435
3400,68168.8623877536,0.44072546872719587,2.5142592210966747e-07,0.043308764344714624,5.273094368754607e-09,3.5431674054221576,2.1786560773047395e-14,1.3204582009252064e-17,21.262039572547465
3500,68168.1056650471,0.4460773647254282,2.7168496321091884e-07,0.043308742092389226,5.6629253701575455e-09,3.543167405422155,2.804602274359202e-14,1.530995493586266e-17,21.345024324014027
3600,68166.18162251897,0.5039905005394208,2.9887913166222106e-07,0.04330870438103709,6.903241864845251e-09,3.5431674054221474,3.2435171611058375e-14,2.0125924831730315e-17,23.266605985448706
3700,68164.92554475862,0.5191088621324035,3.302072778386688e-07,0.04330866809242912,7.546836184482908e-09,3.543167405422141,3.6018912876051253e-14,2.536607325995283e-17,23.951499447908667
3800,68163.23612948504,0.5929597568151599,3.6184706704402975e-07,0.04330863622036009,8.492723363361666e-09,3.543167405422137,4.399896861656596e-14,2.805114288175979e-17,25.76699419172227
3900,68162.22744234499,0.6233037342397869,4.12949514093109e-07,0.043308585399639304,9.72128596873148e-09,3.5431674054221327,4.620587865440363e-14,3.419676887270791e-17,26.655723826737756
4000,68161.78652005493,0.6781889746268139,4.5242234771311234e-07,0.043308552254412276,1.1527626992491894e-08,3.543167405422121,5.432290421157545e-14,4.114476397995381e-17,28.936663600163097
4100,68160.2185006366,0.7160105729486616,5.0517327675202e-07,0.04330850906598524,1.2363080333099059e-08,3.5431674054221145,6.462650308100853e-14,4.9525952888968024e-17,29.969555169076195
4200,68157.89648953077,0.7593484672729216,5.513073908485777e-07,0.04330845885385659,1.4388291446778587e-08,3.543167405422102,7.462489930093253e-14,5.685588643295515e-17,31.35307743305411
4300,68156.43352133923,0.8298789292532626,6.092837248944118e-07,0.04330841621113008,1.6164162921917228e-08,3.5431674054220927,8.819564157715399e-14,6.392353824064439e-17,32.53399983241753
4400,68155.25078453898,0.8775924785915524,6.672533695224327e-07,0.0433083478475883,1.794304721131001e-08,3.5431674054220825,1.0059218110317766e-13,7.694349316701898e-17,34.399799575556585
4500,68153.7795565655,0.9469966249637515,6.988669334068196e-07,0.04330829786806229,1.9953195202698756e-08,3.5431674054220657,1.1406070787980382e-13,8.79272920244427e-17,35.98985498738204
4600,68151.97547973538,0.9843203240164582,7.893945408744064e-07,0.043308222028651776,2.2038470171780084e-08,3.54316740542205,1.302774735262968e-13,1.0625093961025939e-16,36.622315043868646
4700,68150.74666105027,1.0779295104014186,8.470622840027588e-07,0.0433081548419476,2.4653456409285823e-08,3.5431674054220337,1.4691695710702584e-13,1.1941540165134656e-16,38.60733848310784
4800,68149.22224869738,1.1200472224621685,8.979365364546198e-07,0.04330806428083652,2.671796044664149e-08,3.5431674054220177,1.6290285212380765e-13,1.381418898053459e-16,40.23024373293788
4900,68146.5278617953,1.2104137506312194,9.765345373057684e-07,0.04330801082175071,2.9357163292700207e-08,3.543167405421994,1.8610357459879136e-13,1.6209025123536512e-16,41.61885662031059
5000,68144.8486472072,1.255750479459757,1.052942617162707e-06,0.04330791377688092,3.313192135171333e-08,3.5431674054219697,2.0613740324998703e-13,1.828652058270712e-16,43.86404745481668
